onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	cadence_subtype	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	8	0.0	45	3	A	0	2.0	2	True	6	8	2	1	1/4	True	3	1	1	0	0a	2	0	True	True				{	False	0	A.I{	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
0	8	0.0	73	7	C	1	2.0	2	True	6	8	1	1	1/4	True	3	1	1	0	0a	5	0	True	True				{	False	0	A.I{	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
8	4	0.667	74	2	D	0	2.667	0	False	6	8	1	1	1/8	True	3	1	1	0	0a	5	1	False	False					False	0	A.I{	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
12	8	1.0	45	3	A	0	1.0	1	True	6	8	2	1	1/4	True	3	2	2	1	1a	2	3/2	False	False					False	0	A.I{	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
12	8	1.0	76	4	E	0	1.0	1	True	6	8	1	1	1/4	True	3	2	2	1	1a	5	3/2	False	False					False	0	A.I{	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
20	4	1.667	69	3	A	0	1.667	0	False	6	8	1	1	1/8	True	3	2	2	1	1a	4	5/2	False	False					False	0	A.I{	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
24	8	2.0	45	3	A	0	2.0	2	True	6	8	2	1	1/4	True	3	2	2	1	1a	2	3	False	True					False	1	IV64	A	I		IV64	IV		64			M	False	False	(0, -1, 3)	()	-1	0	major	major	I	I, major	IV		I	I	False	IV64	IV64, major		IV64, major		IV	IV	4		3	3	3	2	3	D	A	A	A	major triad	2	True	True	True	True	True	0	0	0	1	True	False	True
24	8	2.0	78	6	F	1	2.0	2	True	6	8	1	1	1/4	True	3	2	2	1	1a	5	3	False	True					False	1	IV64	A	I		IV64	IV		64			M	False	False	(0, -1, 3)	()	-1	0	major	major	I	I, major	IV		I	I	False	IV64	IV64, major		IV64, major		IV	IV	4		3	3	3	2	3	D	A	A	A	major triad	2	True	True	True	True	True	3	3	3	6	True	False	False
32	4	2.667	80	8	G	1	2.667	0	False	6	8	1	1	1/8	True	3	2	2	1	1a	5	4	False	False					False	1	IV64	A	I		IV64	IV		64			M	False	False	(0, -1, 3)	()	-1	0	major	major	I	I, major	IV		I	I	False	IV64	IV64, major		IV64, major		IV	IV	4		3	3	3	2	3	D	A	A	A	major triad	2	True	True	True	True	True	5	5	5	7	False	False	False
36	8	3.0	45	3	A	0	1.0	1	True	6	8	2	1	1/4	True	3	3	3	2	2a	2	9/2	False	True					False	2	I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
36	8	3.0	81	3	A	0	1.0	1	True	6	8	1	1	1/4	True	3	3	3	2	2a	5	9/2	False	True					False	2	I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
44	4	3.667	76	4	E	0	1.667	0	False	6	8	1	1	1/8	True	3	3	3	2	2a	5	11/2	False	False					False	2	I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
48	8	4.0	45	3	A	0	2.0	2	True	6	8	2	1	1/4	True	3	3	3	2	2a	2	6	False	False					False	2	I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
48	8	4.0	76	4	E	0	2.0	2	True	6	8	1	1	1/4	True	3	3	3	2	2a	5	6	False	False					False	2	I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
56	4	4.667	78	6	F	1	2.667	0	False	6	8	1	1	1/8	True	3	3	3	2	2a	5	7	False	False					False	2	I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	3	3	3	6	False	False	False
60	8	5.0	45	3	A	0	1.0	1	True	6	8	2	1	1/4	True	3	4	4	3	3a	2	15/2	False	False					False	2	I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
60	8	5.0	76	4	E	0	1.0	1	True	6	8	1	1	1/4	True	3	4	4	3	3a	5	15/2	False	False					False	2	I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
68	4	5.667	74	2	D	0	1.667	0	False	6	8	1	1	1/8	True	3	4	4	3	3a	5	17/2	False	False					False	2	I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
72	8	6.0	45	3	A	0	2.0	2	True	6	8	2	1	1/4	True	3	4	4	3	3a	2	9	False	False					False	2	I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
72	8	6.0	73	7	C	1	2.0	2	True	6	8	1	1	1/4	True	3	4	4	3	3a	5	9	False	False					False	2	I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
80	4	6.667	71	5	B	0	2.667	0	False	6	8	1	1	1/8	True	3	4	4	3	3a	4	10	False	False					False	2	I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
84	8	7.0	45	3	A	0	1.0	1	True	6	8	2	1	1/4	True	3	5	5	4	4a	2	21/2	False	False				}	True	3	}	A	I		I	I					M	False	False	()	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	None	0	False	True	True	True	True	0	0	0	1	False	True	True
84	4	7.0	73	7	C	1	1.0	1	True	6	8	1	1	1/8	True	3	5	5	4	4a	5	21/2	False	False				}	True	3	}	A	I		I	I					M	False	False	()	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	None	0	False	True	True	True	True	4	4	4	3	False	False	False
88	4	7.333	71	5	B	0	1.333	0	False	6	8	1	1	1/8	True	3	5	5	4	4a	4	11	False	False					False	3	}	A	I		I	I					M	False	False	()	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	None	0	False	True	True	True	True	2	2	2	2	False	False	False
92	4	7.667	69	3	A	0	1.667	0	False	6	8	1	1	1/8	True	3	5	5	4	4a	4	23/2	False	False					False	3	}	A	I		I	I					M	False	False	()	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	None	0	False	True	True	True	True	0	0	0	1	False	True	True
96	8	8.0	45	3	A	0	2.0	2	True	6	8	2	1	1/4	True	3	5	5	4	4a	2	12	False	False				{	False	4	{	A	I		I	I					M	False	False	()	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	None	0	False	True	True	True	True	0	0	0	1	False	True	True
96	8	8.0	73	7	C	1	2.0	2	True	6	8	1	1	1/4	True	3	5	5	4	4a	5	12	False	False				{	False	4	{	A	I		I	I					M	False	False	()	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	None	0	False	True	True	True	True	4	4	4	3	False	False	False
104	4	8.667	74	2	D	0	2.667	0	False	6	8	1	1	1/8	True	3	5	5	4	4a	5	13	False	False					False	4	{	A	I		I	I					M	False	False	()	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	None	0	False	True	True	True	True	-1	-1	-1	4	False	False	False
108	8	9.0	45	3	A	0	1.0	1	True	6	8	2	1	1/4	True	3	6	6	5	5a	2	27/2	False	False					False	4	{	A	I		I	I					M	False	False	()	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	None	0	False	True	True	True	True	0	0	0	1	False	True	True
108	8	9.0	76	4	E	0	1.0	1	True	6	8	1	1	1/4	True	3	6	6	5	5a	5	27/2	False	False					False	4	{	A	I		I	I					M	False	False	()	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	None	0	False	True	True	True	True	1	1	1	5	False	False	False
116	4	9.667	69	3	A	0	1.667	0	False	6	8	1	1	1/8	True	3	6	6	5	5a	4	29/2	False	False					False	4	{	A	I		I	I					M	False	False	()	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	None	0	False	True	True	True	True	0	0	0	1	False	True	True
120	8	10.0	45	3	A	0	2.0	2	True	6	8	2	1	1/4	True	3	6	6	5	5a	2	15	False	True					False	5	IV64	A	I		IV64	IV		64			M	False	False	(0, -1, 3)	()	-1	0	major	major	I	I, major	IV		I	I	False	IV64	IV64, major		IV64, major		IV	IV	4		3	3	3	2	3	D	A	A	A	major triad	2	True	True	True	True	True	0	0	0	1	True	False	True
120	8	10.0	78	6	F	1	2.0	2	True	6	8	1	1	1/4	True	3	6	6	5	5a	5	15	False	True					False	5	IV64	A	I		IV64	IV		64			M	False	False	(0, -1, 3)	()	-1	0	major	major	I	I, major	IV		I	I	False	IV64	IV64, major		IV64, major		IV	IV	4		3	3	3	2	3	D	A	A	A	major triad	2	True	True	True	True	True	3	3	3	6	True	False	False
128	4	10.667	80	8	G	1	2.667	0	False	6	8	1	1	1/8	True	3	6	6	5	5a	5	16	False	False					False	5	IV64	A	I		IV64	IV		64			M	False	False	(0, -1, 3)	()	-1	0	major	major	I	I, major	IV		I	I	False	IV64	IV64, major		IV64, major		IV	IV	4		3	3	3	2	3	D	A	A	A	major triad	2	True	True	True	True	True	5	5	5	7	False	False	False
132	8	11.0	45	3	A	0	1.0	1	True	6	8	2	1	1/4	True	3	7	7	6	6a	2	33/2	False	True					False	6	I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
132	8	11.0	81	3	A	0	1.0	1	True	6	8	1	1	1/4	True	3	7	7	6	6a	5	33/2	False	True					False	6	I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
140	4	11.667	76	4	E	0	1.667	0	False	6	8	1	1	1/8	True	3	7	7	6	6a	5	35/2	False	False					False	6	I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
144	8	12.0	45	3	A	0	2.0	2	True	6	8	2	1	1/4	True	3	7	7	6	6a	2	18	False	False					False	6	I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
144	8	12.0	76	4	E	0	2.0	2	True	6	8	1	1	1/4	True	3	7	7	6	6a	5	18	False	False					False	6	I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
