onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	cadence_subtype	phraseend	a_phraseend	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
24	2	4.0	67	1	G	0	2.0	2	True	6	8	1	1	1/8	True	-2	3	3	2	2a	4	6	False	True					False	1		V	c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
26	2	4.333	69	3	A	0	2.333	0	False	6	8	1	1	1/8	True	-2	3	3	2	2a	4	13/2	False	False					False	1		V	c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	3	3	3	#6	False	False	False
28	2	4.667	53	-1	F	0	2.667	0	False	6	8	2	1	1/8	True	-2	3	3	2	2a	3	7	False	True					False	2		V2	c	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	V7	5		0	0	0	1	-1	G	F	C	C	dominant seventh chord	3	True	True	True	True	True	-1	-1	-1	4	True	False	True
28	2	4.667	71	5	B	0	2.667	0	False	6	8	1	1	1/8	True	-2	3	3	2	2a	4	7	False	True					False	2		V2	c	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	V7	5		0	0	0	1	-1	G	F	C	C	dominant seventh chord	3	True	True	True	True	True	5	5	5	#7	True	False	False
30	2	5.0	51	-3	E	-1	1.0	1	True	6	8	2	1	1/8	True	-2	4	4	3	3a	3	15/2	False	True					False	3		i6	c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		0	0	0	0	-3	C	Eb	C	C	minor triad	1	True	True	True	True	True	-3	-3	-3	3	True	False	True
30	2	5.0	72	0	C	0	1.0	1	True	6	8	1	1	1/8	True	-2	4	4	3	3a	5	15/2	False	True					False	3		i6	c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		0	0	0	0	-3	C	Eb	C	C	minor triad	1	True	True	True	True	True	0	0	0	1	True	True	False
32	2	5.333	50	2	D	0	1.333	0	False	6	8	2	1	1/8	True	-2	4	4	3	3a	3	8	False	False					False	3		i6	c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		0	0	0	0	-3	C	Eb	C	C	minor triad	1	True	True	True	True	True	2	2	2	2	False	False	False
32	2	5.333	71	5	B	0	1.333	0	False	6	8	1	1	1/8	True	-2	4	4	3	3a	4	8	False	False					False	3		i6	c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		0	0	0	0	-3	C	Eb	C	C	minor triad	1	True	True	True	True	True	5	5	5	#7	False	False	False
34	2	5.667	48	0	C	0	1.667	0	False	6	8	2	1	1/8	True	-2	4	4	3	3a	3	17/2	False	True					False	4		i	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
34	2	5.667	72	0	C	0	1.667	0	False	6	8	1	1	1/8	True	-2	4	4	3	3a	5	17/2	False	True					False	4		i	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
36	4	6.0	55	1	G	0	2.0	2	True	6	8	2	1	1/4	True	-2	4	4	3	3a	3	9	False	True					False	5		V(4)	c	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
36	3	6.0	74	2	D	0	2.0	2	True	6	8	1	1	3/16	True	-2	4	4	3	3a	5	9	False	True					False	5		V(4)	c	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
39	1	6.5	72	0	C	0	2.5	0	False	6	8	1	1	1/16	True	-2	4	4	3	3a	5	39/4	False	False					False	5		V(4)	c	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
40	2	6.667	43	1	G	0	2.667	0	False	6	8	2	1	1/8	True	-2	4	4	3	3a	2	10	False	True					False	6		V	c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
40	2	6.667	74	2	D	0	2.667	0	False	6	8	1	1	1/8	True	-2	4	4	3	3a	5	10	False	True					False	6		V	c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
42	0	7.0	74	2	D	0	1.0	1	True	6	8	1	1	0	True	-2	5	5	4	4a	5	21/2	False	True	IAC	IAC		}	True	7		i|IAC}	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	2	2	2	2	False	False	False
42	4	7.0	48	0	C	0	1.0	1	True	6	8	2	1	1/4	True	-2	5	5	4	4a	3	21/2	False	True	IAC	IAC		}	True	7		i|IAC}	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
42	4	7.0	75	-3	E	-1	1.0	1	True	6	8	1	1	1/4	True	-2	5	5	4	4a	5	21/2	False	True	IAC	IAC		}	True	7		i|IAC}	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
46	0	7.667	74	2	D	0	1.667	0	False	6	8	1	1	0	True	-2	5	5	4	4a	5	23/2	False	False					False	7		i|IAC}	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	2	2	2	2	False	False	False
46	2	7.667	36	0	C	0	1.667	0	False	6	8	2	1	1/8	True	-2	5	5	4	4a	2	23/2	False	False					False	7		i|IAC}	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
46	2	7.667	72	0	C	0	1.667	0	False	6	8	1	1	1/8	True	-2	5	5	4	4a	5	23/2	False	False					False	7		i|IAC}	c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
48	4	8.0	60	0	C	0	2.0	2	True	6	8	2	1	1/4	True	-2	5	5	4	4a	4	12	False	False				{	False	8		{	c	i		i	i					m	True	True	()	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	None	0	False	True	True	True	True	0	0	0	1	False	True	True
51	1	8.5	75	-3	E	-1	2.5	0	False	6	8	1	1	1/16	True	-2	5	5	4	4a	5	51/4	False	False					False	8		{	c	i		i	i					m	True	True	()	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	None	0	False	True	True	True	True	-3	-3	-3	3	False	False	False
52	2	8.667	62	2	D	0	2.667	0	False	6	8	2	1	1/8	True	-2	5	5	4	4a	4	13	False	True					False	9		III.V6	c	III		V6	V		6			M	True	False	(5, 2, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V6	V6, major		V6, major		V	V	5		0	-3	-3	-2	2	Bb	D	Eb	Eb	major triad	1	True	True	True	True	True	2	5	5	7	True	False	True
52	2	8.667	77	-1	F	0	2.667	0	False	6	8	1	1	1/8	True	-2	5	5	4	4a	5	13	False	True					False	9		III.V6	c	III		V6	V		6			M	True	False	(5, 2, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V6	V6, major		V6, major		V	V	5		0	-3	-3	-2	2	Bb	D	Eb	Eb	major triad	1	True	True	True	True	True	-1	2	2	2	True	False	False
54	0	9.0	77	-1	F	0	1.0	1	True	6	8	1	1	0	True	-2	6	6	5	5a	5	27/2	False	True					False	10		I	c	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		0	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	-1	2	2	2	False	False	False
54	4	9.0	63	-3	E	-1	1.0	1	True	6	8	2	1	1/4	True	-2	6	6	5	5a	4	27/2	False	True					False	10		I	c	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		0	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	-3	0	0	1	True	True	True
54	3	9.0	79	1	G	0	1.0	1	True	6	8	1	1	3/16	True	-2	6	6	5	5a	5	27/2	False	True					False	10		I	c	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		0	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	1	4	4	3	True	False	False
57	1	9.5	80	-4	A	-1	1.5	0	False	6	8	1	1	1/16	True	-2	6	6	5	5a	5	57/4	False	False					False	10		I	c	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		0	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	-4	-1	-1	4	False	False	False
58	2	9.667	55	1	G	0	1.667	0	False	6	8	2	1	1/8	True	-2	6	6	5	5a	3	29/2	False	True					False	11		I6	c	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	I	1		0	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	True	True	True	True	1	4	4	3	True	False	True
58	2	9.667	79	1	G	0	1.667	0	False	6	8	1	1	1/8	True	-2	6	6	5	5a	5	29/2	False	True					False	11		I6	c	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	I	1		0	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	True	True	True	True	1	4	4	3	True	False	True
60	2	10.0	56	-4	A	-1	2.0	2	True	6	8	2	1	1/8	True	-2	6	6	5	5a	3	15	False	True					False	12		ii65	c	III		ii65	ii		65			mm7	True	False	(-1, 3, 0, 2)	()	2	-1	minor	major	III	III, minor	ii		III	III	False	ii65	ii65, major		ii65, major		ii	ii7	2		0	-3	-3	-1	-4	F	Ab	Eb	Eb	minor seventh chord	1	True	True	True	True	True	-4	-1	-1	4	True	False	True
60	3	10.0	77	-1	F	0	2.0	2	True	6	8	1	1	3/16	True	-2	6	6	5	5a	5	15	False	True					False	12		ii65	c	III		ii65	ii		65			mm7	True	False	(-1, 3, 0, 2)	()	2	-1	minor	major	III	III, minor	ii		III	III	False	ii65	ii65, major		ii65, major		ii	ii7	2		0	-3	-3	-1	-4	F	Ab	Eb	Eb	minor seventh chord	1	True	True	True	True	True	-1	2	2	2	True	True	False
62	2	10.333	53	-1	F	0	2.333	0	False	6	8	2	1	1/8	True	-2	6	6	5	5a	3	31/2	False	True					False	13		ii7	c	III		ii7	ii		7			mm7	True	False	(2, -1, 3, 0)	()	2	2	minor	major	III	III, minor	ii		III	III	False	ii7	ii7, major		ii7, major		ii	ii7	2		0	-3	-3	-1	-1	F	F	Eb	Eb	minor seventh chord	7	True	True	True	True	True	-1	2	2	2	True	True	True
63	1	10.5	75	-3	E	-1	2.5	0	False	6	8	1	1	1/16	True	-2	6	6	5	5a	5	63/4	False	False					False	13		ii7	c	III		ii7	ii		7			mm7	True	False	(2, -1, 3, 0)	()	2	2	minor	major	III	III, minor	ii		III	III	False	ii7	ii7, major		ii7, major		ii	ii7	2		0	-3	-3	-1	-1	F	F	Eb	Eb	minor seventh chord	7	True	True	True	True	True	-3	0	0	1	True	False	False
64	2	10.667	58	-2	B	-1	2.667	0	False	6	8	2	1	1/8	True	-2	6	6	5	5a	3	16	False	True					False	14		V	c	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	V	5		0	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	-2	1	1	5	True	True	True
64	2	10.667	74	2	D	0	2.667	0	False	6	8	1	1	1/8	True	-2	6	6	5	5a	5	16	False	True					False	14		V	c	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	V	5		0	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	2	5	5	7	True	False	False
66	0	11.0	74	2	D	0	1.0	1	True	6	8	1	1	0	True	-2	7	7	6	6a	5	33/2	False	True	PAC	PAC		}	True	15		I|PAC}	c	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		0	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	2	5	5	7	False	False	False
66	2	11.0	51	-3	E	-1	1.0	1	True	6	8	2	1	1/8	True	-2	7	7	6	6a	3	33/2	False	True	PAC	PAC		}	True	15		I|PAC}	c	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		0	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	-3	0	0	1	True	True	True
66	6	11.0	75	-3	E	-1	1.0	1	True	6	8	1	1	3/8	True	-2	7	7	6	6a	5	33/2	False	True	PAC	PAC		}	True	15		I|PAC}	c	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		0	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	-3	0	0	1	True	True	True
68	2	11.333	55	1	G	0	1.333	0	False	6	8	2	1	1/8	True	-2	7	7	6	6a	3	17	False	False					False	15		I|PAC}	c	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		0	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	1	4	4	3	True	False	False
70	2	11.667	56	-4	A	-1	1.667	0	False	6	8	2	1	1/8	True	-2	7	7	6	6a	3	35/2	False	False					False	15		I|PAC}	c	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		0	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	-4	-1	-1	4	False	False	False
72	2	12.0	58	-2	B	-1	2.0	2	True	6	8	2	1	1/8	True	-2	7	7	6	6a	3	18	False	True				{	False	16		V{	c	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	V	5		0	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	-2	1	1	5	True	True	True
74	2	12.333	56	-4	A	-1	2.333	0	False	6	8	2	1	1/8	True	-2	7	7	6	6a	3	37/2	False	False					False	16		V{	c	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	V	5		0	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	-4	-1	-1	4	False	False	False
74	2	12.333	74	2	D	0	2.333	0	False	6	8	1	1	1/8	True	-2	7	7	6	6a	5	37/2	False	False					False	16		V{	c	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	V	5		0	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	2	5	5	7	True	False	False
76	2	12.667	55	1	G	0	2.667	0	False	6	8	2	1	1/8	True	-2	7	7	6	6a	3	19	False	False					False	16		V{	c	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	V	5		0	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	1	4	4	3	False	False	False
76	2	12.667	75	-3	E	-1	2.667	0	False	6	8	1	1	1/8	True	-2	7	7	6	6a	5	19	False	False					False	16		V{	c	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	V	5		0	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	-3	0	0	1	False	False	False
78	4	13.0	53	-1	F	0	1.0	1	True	6	8	2	1	1/4	True	-2	8	8	7	7a	3	39/2	False	True					False	17		ii	c	III		ii	ii					m	True	False	(2, -1, 3)	()	2	2	minor	major	III	III, minor	ii		III	III	False	ii	ii, major		ii, major		ii	ii	2		0	-3	-3	-1	-1	F	F	Eb	Eb	minor triad	0	True	True	True	True	True	-1	2	2	2	True	True	True
78	2	13.0	77	-1	F	0	1.0	1	True	6	8	1	1	1/8	True	-2	8	8	7	7a	5	39/2	False	True					False	17		ii	c	III		ii	ii					m	True	False	(2, -1, 3)	()	2	2	minor	major	III	III, minor	ii		III	III	False	ii	ii, major		ii, major		ii	ii	2		0	-3	-3	-1	-1	F	F	Eb	Eb	minor triad	0	True	True	True	True	True	-1	2	2	2	True	True	True
80	2	13.333	75	-3	E	-1	1.333	0	False	6	8	1	1	1/8	True	-2	8	8	7	7a	5	20	False	False					False	17		ii	c	III		ii	ii					m	True	False	(2, -1, 3)	()	2	2	minor	major	III	III, minor	ii		III	III	False	ii	ii, major		ii, major		ii	ii	2		0	-3	-3	-1	-1	F	F	Eb	Eb	minor triad	0	True	True	True	True	True	-3	0	0	1	False	False	False
82	2	13.667	55	1	G	0	1.667	0	False	6	8	2	1	1/8	True	-2	8	8	7	7a	3	41/2	False	False					False	17		ii	c	III		ii	ii					m	True	False	(2, -1, 3)	()	2	2	minor	major	III	III, minor	ii		III	III	False	ii	ii, major		ii, major		ii	ii	2		0	-3	-3	-1	-1	F	F	Eb	Eb	minor triad	0	True	True	True	True	True	1	4	4	3	False	False	False
82	2	13.667	74	2	D	0	1.667	0	False	6	8	1	1	1/8	True	-2	8	8	7	7a	5	41/2	False	False					False	17		ii	c	III		ii	ii					m	True	False	(2, -1, 3)	()	2	2	minor	major	III	III, minor	ii		III	III	False	ii	ii, major		ii, major		ii	ii	2		0	-3	-3	-1	-1	F	F	Eb	Eb	minor triad	0	True	True	True	True	True	2	5	5	7	False	False	False
84	2	14.0	56	-4	A	-1	2.0	2	True	6	8	2	1	1/8	True	-2	8	8	7	7a	3	21	False	True					False	18		IV	c	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	IV	4		0	-3	-3	-4	-4	Ab	Ab	Eb	Eb	major triad	0	True	True	True	True	True	-4	-1	-1	4	True	True	True
84	4	14.0	72	0	C	0	2.0	2	True	6	8	1	1	1/4	True	-2	8	8	7	7a	5	21	False	True					False	18		IV	c	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	IV	4		0	-3	-3	-4	-4	Ab	Ab	Eb	Eb	major triad	0	True	True	True	True	True	0	3	3	6	True	False	False
86	2	14.333	55	1	G	0	2.333	0	False	6	8	2	1	1/8	True	-2	8	8	7	7a	3	43/2	False	False					False	18		IV	c	III		IV	IV					M	True	False	(-1, 3, 0)	()	-1	-1	minor	major	III	III, minor	IV		III	III	False	IV	IV, major		IV, major		IV	IV	4		0	-3	-3	-4	-4	Ab	Ab	Eb	Eb	major triad	0	True	True	True	True	True	1	4	4	3	False	False	False
