onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	0	0.0	55	1	G	0	1.0	1	True	2	4	3	1	0	True	-1	1	1	1	1a	3	0	True	True				False	0	F.iv6		F	I		iv6	iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	iv	4		-1	-1	-1	-2	-5	Bb	Db	F	F	minor triad	1	True	False	True	True	True	2	2	2	2	False	False	False
0	0	0.0	57	3	A	0	1.0	1	True	2	4	3	1	0	True	-1	1	1	1	1a	3	0	True	True				False	0	F.iv6		F	I		iv6	iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	iv	4		-1	-1	-1	-2	-5	Bb	Db	F	F	minor triad	1	True	False	True	True	True	4	4	4	3	False	False	False
0	24	0.0	58	-2	B	-1	1.0	1	True	2	4	3	1	1/4	True	-1	1	1	1	1a	3	0	True	True				False	0	F.iv6		F	I		iv6	iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	iv	4		-1	-1	-1	-2	-5	Bb	Db	F	F	minor triad	1	True	False	True	True	True	-1	-1	-1	4	True	True	False
24	24	1.0	37	-5	D	-1	2.0	2	True	2	4	4	1	1/4	True	-1	1	1	1	1a	2	1	False	False				False	0	F.iv6		F	I		iv6	iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	iv	4		-1	-1	-1	-2	-5	Bb	Db	F	F	minor triad	1	True	False	True	True	True	-4	-4	-4	b6	True	False	True
24	21	1.0	53	-1	F	0	2.0	2	True	2	4	3	1	7/32	True	-1	1	1	1	1a	3	1	False	False				False	0	F.iv6		F	I		iv6	iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	iv	4		-1	-1	-1	-2	-5	Bb	Db	F	F	minor triad	1	True	False	True	True	True	0	0	0	1	True	False	False
45	3	1.875	55	1	G	0	2.875	0	False	2	4	3	1	1/32	True	-1	1	1	1	1a	3	15/8	False	False				False	0	F.iv6		F	I		iv6	iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	iv	4		-1	-1	-1	-2	-5	Bb	Db	F	F	minor triad	1	True	False	True	True	True	2	2	2	2	False	False	False
48	12	2.0	36	0	C	0	1.0	1	True	2	4	4	1	1/8	True	-1	2	2	2	2a	2	2	False	True				False	1	V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-1	-1	-1	0	0	C	C	F	F	dominant seventh chord	7	True	False	True	True	True	1	1	1	5	True	True	True
48	12	2.0	52	4	E	0	1.0	1	True	2	4	3	1	1/8	True	-1	2	2	2	2a	3	2	False	True				False	1	V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-1	-1	-1	0	0	C	C	F	F	dominant seventh chord	7	True	False	True	True	True	5	5	5	7	True	False	False
60	0	2.5	67	1	G	0	1.5	0	False	2	4	1	1	0	True	-1	2	2	2	2a	4	5/2	False	False				False	1	V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-1	-1	-1	0	0	C	C	F	F	dominant seventh chord	7	True	False	True	True	True	2	2	2	2	True	False	False
60	0	2.5	69	3	A	0	1.5	0	False	2	4	1	1	0	True	-1	2	2	2	2a	4	5/2	False	False				False	1	V7		F	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-1	-1	-1	0	0	C	C	F	F	dominant seventh chord	7	True	False	True	True	True	4	4	4	3	False	False	False
