onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	8	0.0	65	-1	F	0	1.0	1	True	4	4	1	1	1/2	True	-1	1	1	1	1a	4	0	True	True			{	False	0	F.I{		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
8	6	2.0	72	0	C	0	3.0	3	True	4	4	1	1	3/8	True	-1	1	1	1	1a	5	2	False	False				False	0	F.I{		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
14	2	3.5	72	0	C	0	4.5	0	False	4	4	1	1	1/8	True	-1	1	1	1	1a	5	7/2	False	False				False	0	F.I{		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
16	2	4.0	74	2	D	0	1.0	1	True	4	4	1	1	1/8	True	-1	2	2	2	2a	5	4	False	True				False	1	IV		F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		-1	-1	-1	-2	-2	Bb	Bb	F	F	major triad	0	True	True	True	True	True	3	3	3	6	True	False	False
18	2	4.5	74	2	D	0	1.5	0	False	4	4	1	1	1/8	True	-1	2	2	2	2a	5	9/2	False	False				False	1	IV		F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		-1	-1	-1	-2	-2	Bb	Bb	F	F	major triad	0	True	True	True	True	True	3	3	3	6	True	False	False
20	2	5.0	74	2	D	0	2.0	2	True	4	4	1	1	1/8	True	-1	2	2	2	2a	5	5	False	False				False	1	IV		F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		-1	-1	-1	-2	-2	Bb	Bb	F	F	major triad	0	True	True	True	True	True	3	3	3	6	True	False	False
22	1	5.5	72	0	C	0	2.5	0	False	4	4	1	1	1/16	True	-1	2	2	2	2a	5	11/2	False	False				False	1	IV		F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		-1	-1	-1	-2	-2	Bb	Bb	F	F	major triad	0	True	True	True	True	True	1	1	1	5	False	False	False
23	1	5.75	70	-2	B	-1	2.75	0	False	4	4	1	1	1/16	True	-1	2	2	2	2a	4	23/4	False	False				False	1	IV		F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		-1	-1	-1	-2	-2	Bb	Bb	F	F	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
24	8	6.0	65	-1	F	0	3.0	3	True	4	4	2	1	1/2	True	-1	2	2	2	2a	4	6	False	True				False	2	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
24	2	6.0	72	0	C	0	3.0	3	True	4	4	1	1	1/8	True	-1	2	2	2	2a	5	6	False	True				False	2	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
26	2	6.5	65	-1	F	0	3.5	0	False	4	4	1	1	1/8	True	-1	2	2	2	2a	4	13/2	False	False				False	2	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
28	4	7.0	77	-1	F	0	4.0	4	True	4	4	1	1	1/4	True	-1	2	2	2	2a	5	7	False	False				False	2	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
32	6	8.0	72	0	C	0	1.0	1	True	4	4	2	1	3/8	True	-1	3	3	3	3a	5	8	False	True				False	3	V(4)		F	I		V(4)	V			4		M	False	False	(1, 0, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(4), major		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
32	4	8.0	77	-1	F	0	1.0	1	True	4	4	1	1	1/4	False	-1	3	3	3	3a	5	8	False	True				False	3	V(4)		F	I		V(4)	V			4		M	False	False	(1, 0, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(4), major		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
36	4	9.0	76	4	E	0	2.0	2	True	4	4	1	1	1/4	True	-1	3	3	3	3a	5	9	False	True				False	4	V		F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
38	2	9.5	72	0	C	0	2.5	0	False	4	4	2	1	1/8	True	-1	3	3	3	3a	5	19/2	False	False				False	4	V		F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
40	2	10.0	74	2	D	0	3.0	3	True	4	4	2	1	1/8	True	-1	3	3	3	3a	5	10	False	True				False	5	vi		F	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		-1	-1	-1	2	2	D	D	F	F	minor triad	0	True	True	True	True	True	3	3	3	6	True	True	True
42	2	10.5	74	2	D	0	3.5	0	False	4	4	2	1	1/8	True	-1	3	3	3	3a	5	21/2	False	False				False	5	vi		F	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		-1	-1	-1	2	2	D	D	F	F	minor triad	0	True	True	True	True	True	3	3	3	6	True	True	True
42	2	10.5	81	3	A	0	3.5	0	False	4	4	1	1	1/8	True	-1	3	3	3	3a	5	21/2	False	False				False	5	vi		F	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		-1	-1	-1	2	2	D	D	F	F	minor triad	0	True	True	True	True	True	4	4	4	3	True	False	False
44	2	11.0	74	2	D	0	4.0	4	True	4	4	2	1	1/8	True	-1	3	3	3	3a	5	11	False	True				False	6	IV6		F	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		-1	-1	-1	-2	2	Bb	D	F	F	major triad	1	True	True	True	True	True	3	3	3	6	True	False	True
44	4	11.0	82	-2	B	-1	4.0	4	True	4	4	1	1	1/4	True	-1	3	3	3	3a	5	11	False	True				False	6	IV6		F	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		-1	-1	-1	-2	2	Bb	D	F	F	major triad	1	True	True	True	True	True	-1	-1	-1	4	True	True	False
46	1	11.5	72	0	C	0	4.5	0	False	4	4	2	1	1/16	True	-1	3	3	3	3a	5	23/2	False	False				False	6	IV6		F	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		-1	-1	-1	-2	2	Bb	D	F	F	major triad	1	True	True	True	True	True	1	1	1	5	False	False	False
47	1	11.75	70	-2	B	-1	4.75	0	False	4	4	2	1	1/16	True	-1	3	3	3	3a	4	47/4	False	False				False	6	IV6		F	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		-1	-1	-1	-2	2	Bb	D	F	F	major triad	1	True	True	True	True	True	-1	-1	-1	4	True	True	False
48	8	12.0	53	-1	F	0	1.0	1	True	4	4	3	1	1/2	True	-1	4	4	4	4a	3	12	False	True				False	7	I(4)		F	I		I(4)	I			4		M	False	False	(0, -1, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(4), major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
48	8	12.0	53	-1	F	0	1.0	1	True	4	4	4	1	1/2	True	-1	4	4	4	4a	3	12	False	True				False	7	I(4)		F	I		I(4)	I			4		M	False	False	(0, -1, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(4), major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
48	2	12.0	72	0	C	0	1.0	1	True	4	4	2	1	1/8	True	-1	4	4	4	4a	5	12	False	True				False	7	I(4)		F	I		I(4)	I			4		M	False	False	(0, -1, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(4), major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
48	2	12.0	82	-2	B	-1	1.0	1	True	4	4	1	1	1/8	False	-1	4	4	4	4a	5	12	False	True				False	7	I(4)		F	I		I(4)	I			4		M	False	False	(0, -1, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(4), major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	False	False
50	2	12.5	65	-1	F	0	1.5	0	False	4	4	2	1	1/8	True	-1	4	4	4	4a	4	25/2	False	False				False	7	I(4)		F	I		I(4)	I			4		M	False	False	(0, -1, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(4), major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
50	1	12.5	81	3	A	0	1.5	0	False	4	4	1	1	1/16	True	-1	4	4	4	4a	5	25/2	False	False				False	7	I(4)		F	I		I(4)	I			4		M	False	False	(0, -1, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(4), major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	4	4	4	3	False	False	False
51	1	12.75	79	1	G	0	1.75	0	False	4	4	1	1	1/16	True	-1	4	4	4	4a	5	51/4	False	False				False	7	I(4)		F	I		I(4)	I			4		M	False	False	(0, -1, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(4), major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
52	8	13.0	77	-1	F	0	2.0	2	True	4	4	2	1	1/2	True	-1	4	4	4	4a	5	13	False	True				False	8	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
52	2	13.0	81	3	A	0	2.0	2	True	4	4	1	1	1/8	True	-1	4	4	4	4a	5	13	False	True				False	8	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
54	1	13.5	82	-2	B	-1	2.5	0	False	4	4	1	1	1/16	True	-1	4	4	4	4a	5	27/2	False	False				False	8	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
55	1	13.75	81	3	A	0	2.75	0	False	4	4	1	1	1/16	True	-1	4	4	4	4a	5	55/4	False	False				False	8	I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
56	6	14.0	60	0	C	0	3.0	3	True	4	4	3	1	3/8	True	-1	4	4	4	4a	4	14	False	True				False	9	V(4)		F	I		V(4)	V			4		M	False	False	(1, 0, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(4), major		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
56	6	14.0	60	0	C	0	3.0	3	True	4	4	4	1	3/8	True	-1	4	4	4	4a	4	14	False	True				False	9	V(4)		F	I		V(4)	V			4		M	False	False	(1, 0, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(4), major		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
