onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	0	0.0	56	8	G	1	1.0	1	True	2	4	2	1	0	True	0	1	1	1	1a	3	0	True	True			{	False	0	B.iiM43{	B	I		iiM43	ii	M	43			mM7	False	False	(3, 7, 2, -1)	()	2	3	major	major	I	I, major	ii		I	I	False	iiM43	iiM43, major		iiM43, major		ii	ii7	2		5	5	5	7	8	C#	G#	B	B	minor-augmented tetrachord	2	True	True	True	True	True	3	3	3	6	True	False	True
0	0	0.0	60	12	B	1	1.0	1	True	2	4	2	1	0	True	0	1	1	1	1a	3	0	True	True			{	False	0	B.iiM43{	B	I		iiM43	ii	M	43			mM7	False	False	(3, 7, 2, -1)	()	2	3	major	major	I	I, major	ii		I	I	False	iiM43	iiM43, major		iiM43, major		ii	ii7	2		5	5	5	7	8	C#	G#	B	B	minor-augmented tetrachord	2	True	True	True	True	True	7	7	7	#1	True	False	False
0	20	0.0	56	8	G	1	1.0	1	True	2	4	2	1	1/8	False	0	1	1	1	1a	3	0	True	True			{	False	0	B.iiM43{	B	I		iiM43	ii	M	43			mM7	False	False	(3, 7, 2, -1)	()	2	3	major	major	I	I, major	ii		I	I	False	iiM43	iiM43, major		iiM43, major		ii	ii7	2		5	5	5	7	8	C#	G#	B	B	minor-augmented tetrachord	2	True	True	True	True	True	3	3	3	6	True	False	True
0	20	0.0	60	12	B	1	1.0	1	True	2	4	2	1	1/8	False	0	1	1	1	1a	3	0	True	True			{	False	0	B.iiM43{	B	I		iiM43	ii	M	43			mM7	False	False	(3, 7, 2, -1)	()	2	3	major	major	I	I, major	ii		I	I	False	iiM43	iiM43, major		iiM43, major		ii	ii7	2		5	5	5	7	8	C#	G#	B	B	minor-augmented tetrachord	2	True	True	True	True	True	7	7	7	#1	True	False	False
0	20	0.0	73	7	C	1	1.0	1	True	2	4	1	1	1/8	True	0	1	1	1	1a	5	0	True	True			{	False	0	B.iiM43{	B	I		iiM43	ii	M	43			mM7	False	False	(3, 7, 2, -1)	()	2	3	major	major	I	I, major	ii		I	I	False	iiM43	iiM43, major		iiM43, major		ii	ii7	2		5	5	5	7	8	C#	G#	B	B	minor-augmented tetrachord	2	True	True	True	True	True	2	2	2	2	True	True	False
20	0	0.5	55	1	G	0	1.5	0	False	2	4	2	1	0	True	0	1	1	1	1a	3	1/2	False	True				False	1	bIIM43	B	I		bIIM43	bII	M	43			MM7	False	False	(-4, 0, -5, -1)	()	-5	-4	major	major	I	I, major	bII		I	I	False	bIIM43	bIIM43, major		bIIM43, major		bII	N7	-2		5	5	5	0	1	C	G	B	B	major seventh chord	2	True	True	True	True	True	-4	-4	-4	b6	True	False	True
20	0	0.5	59	5	B	0	1.5	0	False	2	4	2	1	0	True	0	1	1	1	1a	3	1/2	False	True				False	1	bIIM43	B	I		bIIM43	bII	M	43			MM7	False	False	(-4, 0, -5, -1)	()	-5	-4	major	major	I	I, major	bII		I	I	False	bIIM43	bIIM43, major		bIIM43, major		bII	N7	-2		5	5	5	0	1	C	G	B	B	major seventh chord	2	True	True	True	True	True	0	0	0	1	True	False	False
20	20	0.5	55	1	G	0	1.5	0	False	2	4	2	1	1/8	False	0	1	1	1	1a	3	1/2	False	True				False	1	bIIM43	B	I		bIIM43	bII	M	43			MM7	False	False	(-4, 0, -5, -1)	()	-5	-4	major	major	I	I, major	bII		I	I	False	bIIM43	bIIM43, major		bIIM43, major		bII	N7	-2		5	5	5	0	1	C	G	B	B	major seventh chord	2	True	True	True	True	True	-4	-4	-4	b6	True	False	True
20	20	0.5	59	5	B	0	1.5	0	False	2	4	2	1	1/8	False	0	1	1	1	1a	3	1/2	False	True				False	1	bIIM43	B	I		bIIM43	bII	M	43			MM7	False	False	(-4, 0, -5, -1)	()	-5	-4	major	major	I	I, major	bII		I	I	False	bIIM43	bIIM43, major		bIIM43, major		bII	N7	-2		5	5	5	0	1	C	G	B	B	major seventh chord	2	True	True	True	True	True	0	0	0	1	True	False	False
20	20	0.5	72	0	C	0	1.5	0	False	2	4	1	1	1/8	True	0	1	1	1	1a	5	1/2	False	True				False	1	bIIM43	B	I		bIIM43	bII	M	43			MM7	False	False	(-4, 0, -5, -1)	()	-5	-4	major	major	I	I, major	bII		I	I	False	bIIM43	bIIM43, major		bIIM43, major		bII	N7	-2		5	5	5	0	1	C	G	B	B	major seventh chord	2	True	True	True	True	True	-5	-5	-5	b2	True	True	False
