onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	13440	0.0	60	0	C	0	1.0	1	True	6	8	2	1	1	True	0	1	1	1	1a	4	0	True	True			{	False	0	c.i(#6){	c	i		i(#6)	i			#6		m	True	True	(0, -3, 1)	(3,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(#6), minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	False	True	True	True	0	0	0	1	True	True	True
0	13440	0.0	63	-3	E	-1	1.0	1	True	6	8	2	1	1	True	0	1	1	1	1a	4	0	True	True			{	False	0	c.i(#6){	c	i		i(#6)	i			#6		m	True	True	(0, -3, 1)	(3,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(#6), minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	False	True	True	True	-3	-3	-3	3	True	False	False
0	13440	0.0	67	1	G	0	1.0	1	True	6	8	2	1	1	True	0	1	1	1	1a	4	0	True	True			{	False	0	c.i(#6){	c	i		i(#6)	i			#6		m	True	True	(0, -3, 1)	(3,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(#6), minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	False	True	True	True	1	1	1	5	True	False	False
6720	1680	1.333	69	3	A	0	2.333	0	False	6	8	1	1	1/8	True	0	1	1	1	1a	4	2	False	False				False	0	c.i(#6){	c	i		i(#6)	i			#6		m	True	True	(0, -3, 1)	(3,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(#6), minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	False	True	True	True	3	3	3	#6	False	False	False
8400	1680	1.667	69	3	A	0	2.667	0	False	6	8	1	1	1/8	True	0	1	1	1	1a	4	5/2	False	False				False	0	c.i(#6){	c	i		i(#6)	i			#6		m	True	True	(0, -3, 1)	(3,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(#6), minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	False	True	True	True	3	3	3	#6	False	False	False
10080	1680	2.0	69	3	A	0	3.0	3	True	6	8	1	1	1/8	True	0	1	1	1	1a	4	3	False	False				False	0	c.i(#6){	c	i		i(#6)	i			#6		m	True	True	(0, -3, 1)	(3,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(#6), minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	False	True	True	True	3	3	3	#6	False	False	False
11760	840	2.333	69	3	A	0	3.333	0	False	6	8	1	1	1/16	True	0	1	1	1	1a	4	7/2	False	False				False	0	c.i(#6){	c	i		i(#6)	i			#6		m	True	True	(0, -3, 1)	(3,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(#6), minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	False	True	True	True	3	3	3	#6	False	False	False
12600	840	2.5	69	3	A	0	3.5	0	False	6	8	1	1	1/16	True	0	1	1	1	1a	4	15/4	False	False				False	0	c.i(#6){	c	i		i(#6)	i			#6		m	True	True	(0, -3, 1)	(3,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(#6), minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	False	True	True	True	3	3	3	#6	False	False	False
13440	840	2.667	69	3	A	0	3.667	0	False	6	8	1	1	1/16	True	0	1	1	1	1a	4	4	False	False				False	0	c.i(#6){	c	i		i(#6)	i			#6		m	True	True	(0, -3, 1)	(3,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(#6), minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	False	True	True	True	3	3	3	#6	False	False	False
14280	840	2.833	69	3	A	0	3.833	0	False	6	8	1	1	1/16	True	0	1	1	1	1a	4	17/4	False	False				False	0	c.i(#6){	c	i		i(#6)	i			#6		m	True	True	(0, -3, 1)	(3,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(#6), minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	False	True	True	True	3	3	3	#6	False	False	False
15120	840	3.0	69	3	A	0	4.0	4	True	6	8	1	1	1/16	True	0	1	1	1	1a	4	9/2	False	False				False	0	c.i(#6){	c	i		i(#6)	i			#6		m	True	True	(0, -3, 1)	(3,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(#6), minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	False	True	True	True	3	3	3	#6	False	False	False
15960	840	3.167	69	3	A	0	4.167	0	False	6	8	1	1	1/16	True	0	1	1	1	1a	4	19/4	False	False				False	0	c.i(#6){	c	i		i(#6)	i			#6		m	True	True	(0, -3, 1)	(3,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(#6), minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	False	True	True	True	3	3	3	#6	False	False	False
16800	840	3.333	69	3	A	0	4.333	0	False	6	8	1	1	1/16	True	0	1	1	1	1a	4	5	False	False				False	0	c.i(#6){	c	i		i(#6)	i			#6		m	True	True	(0, -3, 1)	(3,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(#6), minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	False	True	True	True	3	3	3	#6	False	False	False
17640	420	3.5	69	3	A	0	4.5	0	False	6	8	1	1	1/32	True	0	1	1	1	1a	4	21/4	False	False				False	0	c.i(#6){	c	i		i(#6)	i			#6		m	True	True	(0, -3, 1)	(3,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(#6), minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	False	True	True	True	3	3	3	#6	False	False	False
