onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	2	0.0	67	1	G	0	4.0	4	True	4	4	1	1	1/4	True	1	1	1	0	0a	4	0	True	True			{	False	0	e.III{	i6{	e	i		III		III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	III	3		4	4	4	1	1	G	G	E	E	major triad	0	True	True	True	True	True	-3	-3	-3	3	True	True	True
0	2	0.0	71	5	B	0	4.0	4	True	4	4	1	1	1/4	True	1	1	1	0	0a	4	0	True	True			{	False	0	e.III{	i6{	e	i		III		III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	III	3		4	4	4	1	1	G	G	E	E	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
2	2	1.0	66	6	F	1	1.0	1	True	4	4	1	1	1/4	True	1	2	2	1	1a	4	1	False	True				False	1	V/V		e	i		V/V		V				V	M	True	True	(2, 6, 3)	()	2	2	minor	minor	i	i, minor	V/V	V	V/i	V	False	V/V	V/V, minor		V/V, minor	V	V	V	5	5	4	4	5	6	6	F#	F#	E	B	major triad	0	True	True	True	True	True	2	2	1	2	True	True	True
2	2	1.0	70	10	A	1	1.0	1	True	4	4	1	1	1/4	True	1	2	2	1	1a	4	1	False	True				False	1	V/V		e	i		V/V		V				V	M	True	True	(2, 6, 3)	()	2	2	minor	minor	i	i, minor	V/V	V	V/i	V	False	V/V	V/V, minor		V/V, minor	V	V	V	5	5	4	4	5	6	6	F#	F#	E	B	major triad	0	True	True	True	True	True	6	6	5	#4	True	False	False
4	2	2.0	60	0	C	0	2.0	2	True	4	4	2	1	1/4	True	1	2	2	1	1a	4	2	False	True				False	2	bII64		e	i		bII64		bII		64			M	True	True	(-4, -5, -1)	()	-5	-4	minor	minor	i	i, minor	bII		i	i	True	bII64	bII64, minor		bII64, minor		bII	N	-2		4	4	4	-1	0	F	C	E	E	major triad	2	True	True	True	True	True	-4	-4	-4	6	True	False	True
4	2	2.0	65	-1	F	0	2.0	2	True	4	4	1	1	1/4	True	1	2	2	1	1a	4	2	False	True				False	2	bII64		e	i		bII64		bII		64			M	True	True	(-4, -5, -1)	()	-5	-4	minor	minor	i	i, minor	bII		i	i	True	bII64	bII64, minor		bII64, minor		bII	N	-2		4	4	4	-1	0	F	C	E	E	major triad	2	True	True	True	True	True	-5	-5	-5	b2	True	True	False
4	2	2.0	69	3	A	0	2.0	2	True	4	4	1	1	1/4	True	1	2	2	1	1a	4	2	False	True				False	2	bII64		e	i		bII64		bII		64			M	True	True	(-4, -5, -1)	()	-5	-4	minor	minor	i	i, minor	bII		i	i	True	bII64	bII64, minor		bII64, minor		bII	N	-2		4	4	4	-1	0	F	C	E	E	major triad	2	True	True	True	True	True	-1	-1	-1	4	True	False	False
6	2	3.0	59	5	B	0	3.0	3	True	4	4	2	1	1/4	True	1	2	2	1	1a	3	3	False	True				False	3	I64		e	i		I64		I		64			M	True	True	(1, 0, 4)	()	0	1	minor	minor	i	i, minor	I		i	i	True	I64	I64, minor		I64, minor		I	I	1		4	4	4	4	5	E	B	E	E	major triad	2	True	True	True	True	True	1	1	1	5	True	False	True
6	2	3.0	64	4	E	0	3.0	3	True	4	4	1	1	1/4	True	1	2	2	1	1a	4	3	False	True				False	3	I64		e	i		I64		I		64			M	True	True	(1, 0, 4)	()	0	1	minor	minor	i	i, minor	I		i	i	True	I64	I64, minor		I64, minor		I	I	1		4	4	4	4	5	E	B	E	E	major triad	2	True	True	True	True	True	0	0	0	1	True	True	False
6	2	3.0	68	8	G	1	3.0	3	True	4	4	1	1	1/4	True	1	2	2	1	1a	4	3	False	True				False	3	I64		e	i		I64		I		64			M	True	True	(1, 0, 4)	()	0	1	minor	minor	i	i, minor	I		i	i	True	I64	I64, minor		I64, minor		I	I	1		4	4	4	4	5	E	B	E	E	major triad	2	True	True	True	True	True	4	4	4	#3	True	False	False
