onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	12	0.0	48	0	C	0	1.0	1	True	6	8	2	2	3/4	True	0	1	1	1	1a	3	0	True	True			{	False	0	C.I[I{		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
0	6	0.0	60	0	C	0	1.0	1	True	6	8	2	1	3/8	True	0	1	1	1	1a	4	0	True	True			{	False	0	C.I[I{		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
6	6	1.0	59	5	B	0	2.0	2	True	6	8	2	1	3/8	True	0	1	1	1	1a	3	3/2	False	True				False	1	IM7	I(7)	C	I	I	IM7		I	M	7			MM7	False	False	(0, 4, 1, 5)	()	0	0	major	major	I	I, major	I		I	I	False	IM7	IM7, major	I	IM7, major		I	I7	1		0	0	0	0	0	C	C	C	C	major seventh chord	7	True	True	True	True	True	5	5	5	7	True	False	False
8	2	1.333	72	0	C	0	2.333	0	False	6	8	1	1	1/8	True	0	1	1	1	1a	5	2	False	False				False	1	IM7	I(7)	C	I	I	IM7		I	M	7			MM7	False	False	(0, 4, 1, 5)	()	0	0	major	major	I	I, major	I		I	I	False	IM7	IM7, major	I	IM7, major		I	I7	1		0	0	0	0	0	C	C	C	C	major seventh chord	7	True	True	True	True	True	0	0	0	1	True	True	True
10	2	1.667	74	2	D	0	2.667	0	False	6	8	1	1	1/8	True	0	1	1	1	1a	5	5/2	False	False				False	1	IM7	I(7)	C	I	I	IM7		I	M	7			MM7	False	False	(0, 4, 1, 5)	()	0	0	major	major	I	I, major	I		I	I	False	IM7	IM7, major	I	IM7, major		I	I7	1		0	0	0	0	0	C	C	C	C	major seventh chord	7	True	True	True	True	True	2	2	2	2	False	False	False
12	12	2.0	48	0	C	0	1.0	1	True	6	8	2	2	3/4	False	0	2	2	2	2a	3	3	False	True				False	2	IVM43	I(6+4)	C	I	I	IVM43		IV	M	43			MM7	False	False	(0, 4, -1, 3)	()	-1	0	major	major	I	I, major	IV		I	I	False	IVM43	IVM43, major	I	IVM43, major		IV	IV7	4		0	0	0	-1	0	F	C	C	C	major seventh chord	2	True	True	True	True	True	0	0	0	1	True	False	True
12	6	2.0	57	3	A	0	1.0	1	True	6	8	2	1	3/8	True	0	2	2	2	2a	3	3	False	True				False	2	IVM43	I(6+4)	C	I	I	IVM43		IV	M	43			MM7	False	False	(0, 4, -1, 3)	()	-1	0	major	major	I	I, major	IV		I	I	False	IVM43	IVM43, major	I	IVM43, major		IV	IV7	4		0	0	0	-1	0	F	C	C	C	major seventh chord	2	True	True	True	True	True	3	3	3	6	True	False	False
12	6	2.0	65	-1	F	0	1.0	1	True	6	8	1	2	3/8	True	0	2	2	2	2a	4	3	False	True				False	2	IVM43	I(6+4)	C	I	I	IVM43		IV	M	43			MM7	False	False	(0, 4, -1, 3)	()	-1	0	major	major	I	I, major	IV		I	I	False	IVM43	IVM43, major	I	IVM43, major		IV	IV7	4		0	0	0	-1	0	F	C	C	C	major seventh chord	2	True	True	True	True	True	-1	-1	-1	4	True	True	False
12	2	2.0	76	4	E	0	1.0	1	True	6	8	1	1	1/8	True	0	2	2	2	2a	5	3	False	True				False	2	IVM43	I(6+4)	C	I	I	IVM43		IV	M	43			MM7	False	False	(0, 4, -1, 3)	()	-1	0	major	major	I	I, major	IV		I	I	False	IVM43	IVM43, major	I	IVM43, major		IV	IV7	4		0	0	0	-1	0	F	C	C	C	major seventh chord	2	True	True	True	True	True	4	4	4	3	True	False	False
14	2	2.333	72	0	C	0	1.333	0	False	6	8	1	1	1/8	True	0	2	2	2	2a	5	7/2	False	False				False	2	IVM43	I(6+4)	C	I	I	IVM43		IV	M	43			MM7	False	False	(0, 4, -1, 3)	()	-1	0	major	major	I	I, major	IV		I	I	False	IVM43	IVM43, major	I	IVM43, major		IV	IV7	4		0	0	0	-1	0	F	C	C	C	major seventh chord	2	True	True	True	True	True	0	0	0	1	True	False	True
16	2	2.667	76	4	E	0	1.667	0	False	6	8	1	1	1/8	True	0	2	2	2	2a	5	4	False	False				False	2	IVM43	I(6+4)	C	I	I	IVM43		IV	M	43			MM7	False	False	(0, 4, -1, 3)	()	-1	0	major	major	I	I, major	IV		I	I	False	IVM43	IVM43, major	I	IVM43, major		IV	IV7	4		0	0	0	-1	0	F	C	C	C	major seventh chord	2	True	True	True	True	True	4	4	4	3	True	False	False
18	6	3.0	59	5	B	0	2.0	2	True	6	8	2	1	3/8	True	0	2	2	2	2a	3	9/2	False	True				False	3	V6(6)		C	I	I	V6(6)		V		6	6		M	False	False	(5, 4, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major	I	V6(6), major		V	V	5		0	0	0	1	5	G	B	C	C	major triad	1	True	True	True	True	True	5	5	5	7	True	False	True
18	6	3.0	67	1	G	0	2.0	2	True	6	8	1	2	3/8	True	0	2	2	2	2a	4	9/2	False	True				False	3	V6(6)		C	I	I	V6(6)		V		6	6		M	False	False	(5, 4, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major	I	V6(6), major		V	V	5		0	0	0	1	5	G	B	C	C	major triad	1	True	True	True	True	True	1	1	1	5	True	True	False
