onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
2	2	0.5	63	9	D	1	1.5	0	False	3	4	1	1	1/8	True	0	1	1	1	1a	4	1/2	False	True			{	False	0	C.V{		C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	9	9	9	#2	False	False	False
4	2	1.0	64	4	E	0	2.0	2	True	3	4	1	1	1/8	True	0	1	1	1	1a	4	1	False	False				False	0	C.V{		C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	4	4	4	3	False	False	False
6	2	1.5	65	-1	F	0	2.5	0	False	3	4	1	1	1/8	True	0	1	1	1	1a	4	3/2	False	False				False	0	C.V{		C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
8	2	2.0	66	6	F	1	3.0	3	True	3	4	1	1	1/8	True	0	1	1	1	1a	4	2	False	False				False	0	C.V{		C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	6	6	6	#4	False	False	False
10	2	2.5	67	1	G	0	3.5	0	False	3	4	1	1	1/8	True	0	1	1	1	1a	4	5/2	False	False				False	0	C.V{		C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
12	4	3.0	43	1	G	0	1.0	1	True	3	4	2	1	1/4	True	0	2	2	2	2a	2	3	False	True				False	1	V[ii7(9)		C	I	V	ii7(9)		ii		7	9		mm7	False	False	(2, -1, 3, 0)	(4,)	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7(9), major		ii	ii7	2		0	0	0	2	2	D	D	C	C	minor seventh chord	7	True	True	True	True	True	1	1	1	5	False	False	False
16	4	4.0	50	2	D	0	2.0	2	True	3	4	2	1	1/4	True	0	2	2	2	2a	3	4	False	False				False	1	V[ii7(9)		C	I	V	ii7(9)		ii		7	9		mm7	False	False	(2, -1, 3, 0)	(4,)	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7(9), major		ii	ii7	2		0	0	0	2	2	D	D	C	C	minor seventh chord	7	True	True	True	True	True	2	2	2	2	True	True	True
16	4	4.0	60	0	C	0	2.0	2	True	3	4	2	1	1/4	True	0	2	2	2	2a	4	4	False	False				False	1	V[ii7(9)		C	I	V	ii7(9)		ii		7	9		mm7	False	False	(2, -1, 3, 0)	(4,)	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7(9), major		ii	ii7	2		0	0	0	2	2	D	D	C	C	minor seventh chord	7	True	True	True	True	True	0	0	0	1	True	False	False
16	1	4.0	65	-1	F	0	2.0	2	True	3	4	1	1	1/16	True	0	2	2	2	2a	4	4	False	False				False	1	V[ii7(9)		C	I	V	ii7(9)		ii		7	9		mm7	False	False	(2, -1, 3, 0)	(4,)	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7(9), major		ii	ii7	2		0	0	0	2	2	D	D	C	C	minor seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
16	1	4.0	72	0	C	0	2.0	2	True	3	4	1	1	1/16	True	0	2	2	2	2a	5	4	False	False				False	1	V[ii7(9)		C	I	V	ii7(9)		ii		7	9		mm7	False	False	(2, -1, 3, 0)	(4,)	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7(9), major		ii	ii7	2		0	0	0	2	2	D	D	C	C	minor seventh chord	7	True	True	True	True	True	0	0	0	1	True	False	False
17	1	4.25	69	3	A	0	2.25	0	False	3	4	1	1	1/16	True	0	2	2	2	2a	4	17/4	False	False				False	1	V[ii7(9)		C	I	V	ii7(9)		ii		7	9		mm7	False	False	(2, -1, 3, 0)	(4,)	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7(9), major		ii	ii7	2		0	0	0	2	2	D	D	C	C	minor seventh chord	7	True	True	True	True	True	3	3	3	6	True	False	False
17	1	4.25	76	4	E	0	2.25	0	False	3	4	1	1	1/16	True	0	2	2	2	2a	5	17/4	False	False				False	1	V[ii7(9)		C	I	V	ii7(9)		ii		7	9		mm7	False	False	(2, -1, 3, 0)	(4,)	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7(9), major		ii	ii7	2		0	0	0	2	2	D	D	C	C	minor seventh chord	7	True	True	True	True	True	4	4	4	3	False	False	False
20	4	5.0	60	0	C	0	3.0	3	True	3	4	2	1	1/4	True	0	2	2	2	2a	4	5	False	True				False	2	ii7		C	I	V	ii7		ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7, major		ii	ii7	2		0	0	0	2	2	D	D	C	C	minor seventh chord	7	True	True	True	True	True	0	0	0	1	True	False	False
20	4	5.0	62	2	D	0	3.0	3	True	3	4	2	1	1/4	True	0	2	2	2	2a	4	5	False	True				False	2	ii7		C	I	V	ii7		ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7, major		ii	ii7	2		0	0	0	2	2	D	D	C	C	minor seventh chord	7	True	True	True	True	True	2	2	2	2	True	True	True
20	1	5.0	65	-1	F	0	3.0	3	True	3	4	1	1	1/16	True	0	2	2	2	2a	4	5	False	True				False	2	ii7		C	I	V	ii7		ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7, major		ii	ii7	2		0	0	0	2	2	D	D	C	C	minor seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
20	1	5.0	72	0	C	0	3.0	3	True	3	4	1	1	1/16	True	0	2	2	2	2a	5	5	False	True				False	2	ii7		C	I	V	ii7		ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7, major		ii	ii7	2		0	0	0	2	2	D	D	C	C	minor seventh chord	7	True	True	True	True	True	0	0	0	1	True	False	False
21	1	5.25	69	3	A	0	3.25	0	False	3	4	1	1	1/16	True	0	2	2	2	2a	4	21/4	False	False				False	2	ii7		C	I	V	ii7		ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7, major		ii	ii7	2		0	0	0	2	2	D	D	C	C	minor seventh chord	7	True	True	True	True	True	3	3	3	6	True	False	False
21	1	5.25	74	2	D	0	3.25	0	False	3	4	1	1	1/16	True	0	2	2	2	2a	5	21/4	False	False				False	2	ii7		C	I	V	ii7		ii		7			mm7	False	False	(2, -1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7, major		ii	ii7	2		0	0	0	2	2	D	D	C	C	minor seventh chord	7	True	True	True	True	True	2	2	2	2	True	True	True
24	4	6.0	43	1	G	0	1.0	1	True	3	4	2	1	1/4	True	0	3	3	3	3a	2	6	False	True				False	3	ii7(9)		C	I	V	ii7(9)		ii		7	9		mm7	False	False	(2, -1, 3, 0)	(4,)	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7(9), major		ii	ii7	2		0	0	0	2	2	D	D	C	C	minor seventh chord	7	True	True	True	True	True	1	1	1	5	False	False	False
28	4	7.0	50	2	D	0	2.0	2	True	3	4	2	1	1/4	True	0	3	3	3	3a	3	7	False	False				False	3	ii7(9)		C	I	V	ii7(9)		ii		7	9		mm7	False	False	(2, -1, 3, 0)	(4,)	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major	V	ii7(9), major		ii	ii7	2		0	0	0	2	2	D	D	C	C	minor seventh chord	7	True	True	True	True	True	2	2	2	2	True	True	True
