onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	60	0.0	55	1	G	0	1.0	1	True	4	4	2	1	1/8	True	1	1	1	1	1a	3	0	True	True			{	False	0	e.i6{		e	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		4	4	4	4	1	E	G	E	E	minor triad	1	True	True	True	True	True	-3	-3	-3	3	True	False	True
60	120	0.5	54	6	F	1	1.5	0	False	4	4	2	1	1/4	True	1	1	1	1	1a	3	1/2	False	True				False	1	ii%7(9)		e	i		ii%7(9)		ii	%	7	9		%7	True	True	(2, -1, -4, 0)	(-3,)	2	2	minor	minor	i	i, minor	ii		i	i	True	ii%7	ii%7, minor		ii%7(9), minor		ii	ii%7	2		4	4	4	6	6	F#	F#	E	E	half-diminished seventh chord	7	True	True	True	True	True	2	2	2	2	True	True	True
60	60	0.5	57	3	A	0	1.5	0	False	4	4	1	1	1/8	True	1	1	1	1	1a	3	1/2	False	True				False	1	ii%7(9)		e	i		ii%7(9)		ii	%	7	9		%7	True	True	(2, -1, -4, 0)	(-3,)	2	2	minor	minor	i	i, minor	ii		i	i	True	ii%7	ii%7, minor		ii%7(9), minor		ii	ii%7	2		4	4	4	6	6	F#	F#	E	E	half-diminished seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
60	60	0.5	60	0	C	0	1.5	0	False	4	4	1	1	1/8	True	1	1	1	1	1a	4	1/2	False	True				False	1	ii%7(9)		e	i		ii%7(9)		ii	%	7	9		%7	True	True	(2, -1, -4, 0)	(-3,)	2	2	minor	minor	i	i, minor	ii		i	i	True	ii%7	ii%7, minor		ii%7(9), minor		ii	ii%7	2		4	4	4	6	6	F#	F#	E	E	half-diminished seventh chord	7	True	True	True	True	True	-4	-4	-4	6	True	False	False
60	60	0.5	64	4	E	0	1.5	0	False	4	4	1	1	1/8	True	1	1	1	1	1a	4	1/2	False	True				False	1	ii%7(9)		e	i		ii%7(9)		ii	%	7	9		%7	True	True	(2, -1, -4, 0)	(-3,)	2	2	minor	minor	i	i, minor	ii		i	i	True	ii%7	ii%7, minor		ii%7(9), minor		ii	ii%7	2		4	4	4	6	6	F#	F#	E	E	half-diminished seventh chord	7	True	True	True	True	True	0	0	0	1	True	False	False
60	60	0.5	67	1	G	0	1.5	0	False	4	4	1	1	1/8	True	1	1	1	1	1a	4	1/2	False	True				False	1	ii%7(9)		e	i		ii%7(9)		ii	%	7	9		%7	True	True	(2, -1, -4, 0)	(-3,)	2	2	minor	minor	i	i, minor	ii		i	i	True	ii%7	ii%7, minor		ii%7(9), minor		ii	ii%7	2		4	4	4	6	6	F#	F#	E	E	half-diminished seventh chord	7	True	True	True	True	True	-3	-3	-3	3	False	False	False
120	60	1.0	57	3	A	0	2.0	2	True	4	4	1	1	1/8	True	1	1	1	1	1a	3	1	False	False				False	1	ii%7(9)		e	i		ii%7(9)		ii	%	7	9		%7	True	True	(2, -1, -4, 0)	(-3,)	2	2	minor	minor	i	i, minor	ii		i	i	True	ii%7	ii%7, minor		ii%7(9), minor		ii	ii%7	2		4	4	4	6	6	F#	F#	E	E	half-diminished seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
120	60	1.0	60	0	C	0	2.0	2	True	4	4	1	1	1/8	True	1	1	1	1	1a	4	1	False	False				False	1	ii%7(9)		e	i		ii%7(9)		ii	%	7	9		%7	True	True	(2, -1, -4, 0)	(-3,)	2	2	minor	minor	i	i, minor	ii		i	i	True	ii%7	ii%7, minor		ii%7(9), minor		ii	ii%7	2		4	4	4	6	6	F#	F#	E	E	half-diminished seventh chord	7	True	True	True	True	True	-4	-4	-4	6	True	False	False
120	60	1.0	64	4	E	0	2.0	2	True	4	4	1	1	1/8	True	1	1	1	1	1a	4	1	False	False				False	1	ii%7(9)		e	i		ii%7(9)		ii	%	7	9		%7	True	True	(2, -1, -4, 0)	(-3,)	2	2	minor	minor	i	i, minor	ii		i	i	True	ii%7	ii%7, minor		ii%7(9), minor		ii	ii%7	2		4	4	4	6	6	F#	F#	E	E	half-diminished seventh chord	7	True	True	True	True	True	0	0	0	1	True	False	False
120	60	1.0	67	1	G	0	2.0	2	True	4	4	1	1	1/8	True	1	1	1	1	1a	4	1	False	False				False	1	ii%7(9)		e	i		ii%7(9)		ii	%	7	9		%7	True	True	(2, -1, -4, 0)	(-3,)	2	2	minor	minor	i	i, minor	ii		i	i	True	ii%7	ii%7, minor		ii%7(9), minor		ii	ii%7	2		4	4	4	6	6	F#	F#	E	E	half-diminished seventh chord	7	True	True	True	True	True	-3	-3	-3	3	False	False	False
