onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	4	0.0	32	8	G	1	2.667	0	False	6	8	2	1	1/8	True	4	1	1	0	0a	1	0	True	True			{	False	0	c#.V{		c#	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		7	7	7	8	8	G#	G#	C#	C#	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
0	4	0.0	44	8	G	1	2.667	0	False	6	8	1	1	1/8	True	4	1	1	0	0a	2	0	True	True			{	False	0	c#.V{		c#	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		7	7	7	8	8	G#	G#	C#	C#	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
4	8	0.333	37	7	C	1	1.0	1	True	6	8	2	1	1/4	True	4	2	2	1	1a	2	1/2	False	True				False	1	i		c#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
4	2	0.333	49	7	C	1	1.0	1	True	6	8	1	1	1/16	True	4	2	2	1	1a	3	1/2	False	True				False	1	i		c#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
6	2	0.5	48	12	B	1	1.167	0	False	6	8	1	1	1/16	True	4	2	2	1	1a	2	3/4	False	False				False	1	i		c#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	5	5	5	#7	False	False	False
8	2	0.666	49	7	C	1	1.333	0	False	6	8	1	1	1/16	True	4	2	2	1	1a	3	1	False	False				False	1	i		c#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
10	2	0.833	48	12	B	1	1.5	0	False	6	8	1	1	1/16	True	4	2	2	1	1a	2	5/4	False	False				False	1	i		c#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	5	5	5	#7	False	False	False
12	4	1.0	39	9	D	1	1.667	0	False	6	8	2	1	1/8	True	4	2	2	1	1a	2	3/2	False	True				False	2	#viio6		c#	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	viio	#7		7	7	7	12	9	B#	D#	C#	C#	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
12	2	1.0	49	7	C	1	1.667	0	False	6	8	1	1	1/16	True	4	2	2	1	1a	3	3/2	False	True				False	2	#viio6		c#	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	viio	#7		7	7	7	12	9	B#	D#	C#	C#	diminished triad	1	True	True	True	True	True	0	0	0	1	False	False	False
14	2	1.166	51	9	D	1	1.833	0	False	6	8	1	1	1/16	True	4	2	2	1	1a	3	7/4	False	False				False	2	#viio6		c#	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	viio	#7		7	7	7	12	9	B#	D#	C#	C#	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
