onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
8	4	2.0	69	3	A	0	3.0	3	True	4	4	1	2	1/4	True	-1	1	1	1	1a	4	2	False	True				False	1		V(64)		d	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	Cad	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
8	1	2.0	77	-1	F	0	3.0	3	True	4	4	1	1	1/16	False	-1	1	1	1	1a	5	2	False	True				False	1		V(64)		d	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	Cad	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
9	1	2.25	76	4	E	0	3.25	0	False	4	4	1	1	1/16	True	-1	1	1	1	1a	5	9/4	False	False				False	1		V(64)		d	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	Cad	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
10	1	2.5	77	-1	F	0	3.5	0	False	4	4	1	1	1/16	True	-1	1	1	1	1a	5	5/2	False	False				False	1		V(64)		d	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	Cad	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
11	1	2.75	74	2	D	0	3.75	0	False	4	4	1	1	1/16	True	-1	1	1	1	1a	5	11/4	False	False				False	1		V(64)		d	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	Cad	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
12	4	3.0	55	1	G	0	4.0	4	True	4	4	2	1	1/4	True	-1	1	1	1	1a	3	3	False	True				False	2		#viio43		d	i		#viio43	#vii	o	43			o7	True	True	(-1, -4, 5, 2)	()	5	-1	minor	minor	i	i, minor	#vii		i	i	True	#viio43	#viio43, minor		#viio43, minor		#vii	viio7	#7		2	2	2	7	1	C#	G	D	D	diminished seventh chord	2	True	True	True	True	True	-1	-1	-1	4	True	False	True
12	4	3.0	70	-2	B	-1	4.0	4	True	4	4	1	2	1/4	True	-1	1	1	1	1a	4	3	False	True				False	2		#viio43		d	i		#viio43	#vii	o	43			o7	True	True	(-1, -4, 5, 2)	()	5	-1	minor	minor	i	i, minor	#vii		i	i	True	#viio43	#viio43, minor		#viio43, minor		#vii	viio7	#7		2	2	2	7	1	C#	G	D	D	diminished seventh chord	2	True	True	True	True	True	-4	-4	-4	6	True	False	False
12	1	3.0	76	4	E	0	4.0	4	True	4	4	1	1	1/16	True	-1	1	1	1	1a	5	3	False	True				False	2		#viio43		d	i		#viio43	#vii	o	43			o7	True	True	(-1, -4, 5, 2)	()	5	-1	minor	minor	i	i, minor	#vii		i	i	True	#viio43	#viio43, minor		#viio43, minor		#vii	viio7	#7		2	2	2	7	1	C#	G	D	D	diminished seventh chord	2	True	True	True	True	True	2	2	2	2	True	False	False
13	1	3.25	74	2	D	0	4.25	0	False	4	4	1	1	1/16	True	-1	1	1	1	1a	5	13/4	False	False				False	2		#viio43		d	i		#viio43	#vii	o	43			o7	True	True	(-1, -4, 5, 2)	()	5	-1	minor	minor	i	i, minor	#vii		i	i	True	#viio43	#viio43, minor		#viio43, minor		#vii	viio7	#7		2	2	2	7	1	C#	G	D	D	diminished seventh chord	2	True	True	True	True	True	0	0	0	1	False	False	False
14	1	3.5	76	4	E	0	4.5	0	False	4	4	1	1	1/16	True	-1	1	1	1	1a	5	7/2	False	False				False	2		#viio43		d	i		#viio43	#vii	o	43			o7	True	True	(-1, -4, 5, 2)	()	5	-1	minor	minor	i	i, minor	#vii		i	i	True	#viio43	#viio43, minor		#viio43, minor		#vii	viio7	#7		2	2	2	7	1	C#	G	D	D	diminished seventh chord	2	True	True	True	True	True	2	2	2	2	True	False	False
15	1	3.75	73	7	C	1	4.75	0	False	4	4	1	1	1/16	True	-1	1	1	1	1a	5	15/4	False	False				False	2		#viio43		d	i		#viio43	#vii	o	43			o7	True	True	(-1, -4, 5, 2)	()	5	-1	minor	minor	i	i, minor	#vii		i	i	True	#viio43	#viio43, minor		#viio43, minor		#vii	viio7	#7		2	2	2	7	1	C#	G	D	D	diminished seventh chord	2	True	True	True	True	True	5	5	5	#7	True	True	False
16	1	4.0	74	2	D	0	1.0	1	True	4	4	1	2	1/16	True	-1	2	2	2	2a	5	4	False	True				False	3		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		2	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	0	0	0	1	True	True	False
16	3	4.0	74	2	D	0	1.0	1	True	4	4	1	1	3/16	True	-1	2	2	2	2a	5	4	False	True				False	3		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		2	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	0	0	0	1	True	True	False
17	1	4.25	53	-1	F	0	1.25	0	False	4	4	1	2	1/16	True	-1	2	2	2	2a	3	17/4	False	False				False	3		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		2	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	-3	-3	-3	3	True	False	True
18	2	4.5	62	2	D	0	1.5	0	False	4	4	1	2	1/8	True	-1	2	2	2	2a	4	9/2	False	False				False	3		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		2	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	0	0	0	1	True	True	False
19	1	4.75	69	3	A	0	1.75	0	False	4	4	1	1	1/16	True	-1	2	2	2	2a	4	19/4	False	False				False	3		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		2	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	1	1	1	5	True	False	False
20	1	5.0	62	2	D	0	2.0	2	True	4	4	1	2	1/16	False	-1	2	2	2	2a	4	5	False	True				False	4		V64		d	i		V64	V		64			M	True	True	(2, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V64	V64, minor		V64, minor		V	V	5		2	2	2	3	4	A	E	D	D	major triad	2	True	True	True	True	True	0	0	0	1	False	False	False
20	3	5.0	76	4	E	0	2.0	2	True	4	4	1	1	3/16	True	-1	2	2	2	2a	5	5	False	True				False	4		V64		d	i		V64	V		64			M	True	True	(2, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V64	V64, minor		V64, minor		V	V	5		2	2	2	3	4	A	E	D	D	major triad	2	True	True	True	True	True	2	2	2	2	True	False	True
21	1	5.25	52	4	E	0	2.25	0	False	4	4	1	2	1/16	True	-1	2	2	2	2a	3	21/4	False	False				False	4		V64		d	i		V64	V		64			M	True	True	(2, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V64	V64, minor		V64, minor		V	V	5		2	2	2	3	4	A	E	D	D	major triad	2	True	True	True	True	True	2	2	2	2	True	False	True
22	2	5.5	61	7	C	1	2.5	0	False	4	4	1	2	1/8	True	-1	2	2	2	2a	4	11/2	False	False				False	4		V64		d	i		V64	V		64			M	True	True	(2, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V64	V64, minor		V64, minor		V	V	5		2	2	2	3	4	A	E	D	D	major triad	2	True	True	True	True	True	5	5	5	#7	True	False	False
23	1	5.75	69	3	A	0	2.75	0	False	4	4	1	1	1/16	True	-1	2	2	2	2a	4	23/4	False	False				False	4		V64		d	i		V64	V		64			M	True	True	(2, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V64	V64, minor		V64, minor		V	V	5		2	2	2	3	4	A	E	D	D	major triad	2	True	True	True	True	True	1	1	1	5	True	True	False
24	2	6.0	50	2	D	0	3.0	3	True	4	4	2	1	1/8	True	-1	2	2	2	2a	3	6	False	True				False	5		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
24	1	6.0	77	-1	F	0	3.0	3	True	4	4	1	2	1/16	True	-1	2	2	2	2a	5	6	False	True				False	5		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
24	3	6.0	77	-1	F	0	3.0	3	True	4	4	1	1	3/16	True	-1	2	2	2	2a	5	6	False	True				False	5		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
25	1	6.25	69	3	A	0	3.25	0	False	4	4	1	2	1/16	True	-1	2	2	2	2a	4	25/4	False	False				False	5		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
26	2	6.5	67	1	G	0	3.5	0	False	4	4	2	1	1/8	True	-1	2	2	2	2a	4	13/2	False	True				False	6		iio6		d	i		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6, minor		ii	iio	2		2	2	2	4	1	E	G	D	D	diminished triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
26	2	6.5	70	-2	B	-1	3.5	0	False	4	4	1	2	1/8	True	-1	2	2	2	2a	4	13/2	False	True				False	6		iio6		d	i		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6, minor		ii	iio	2		2	2	2	4	1	E	G	D	D	diminished triad	1	True	True	True	True	True	-4	-4	-4	6	True	False	False
27	1	6.75	76	4	E	0	3.75	0	False	4	4	1	1	1/16	True	-1	2	2	2	2a	5	27/4	False	False				False	6		iio6		d	i		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6, minor		ii	iio	2		2	2	2	4	1	E	G	D	D	diminished triad	1	True	True	True	True	True	2	2	2	2	True	True	False
28	2	7.0	65	-1	F	0	4.0	4	True	4	4	2	1	1/8	True	-1	2	2	2	2a	4	7	False	True				False	7		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		2	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	-3	-3	-3	3	True	False	True
28	1	7.0	74	2	D	0	4.0	4	True	4	4	1	2	1/16	True	-1	2	2	2	2a	5	7	False	True				False	7		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		2	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	0	0	0	1	True	True	False
28	3	7.0	74	2	D	0	4.0	4	True	4	4	1	1	3/16	True	-1	2	2	2	2a	5	7	False	True				False	7		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		2	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	0	0	0	1	True	True	False
29	1	7.25	69	3	A	0	4.25	0	False	4	4	1	2	1/16	True	-1	2	2	2	2a	4	29/4	False	False				False	7		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		2	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	1	1	1	5	True	False	False
30	2	7.5	64	4	E	0	4.5	0	False	4	4	2	1	1/8	True	-1	2	2	2	2a	4	15/2	False	True				False	8		#viio6		d	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	viio	#7		2	2	2	7	4	C#	E	D	D	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
30	2	7.5	67	1	G	0	4.5	0	False	4	4	1	2	1/8	True	-1	2	2	2	2a	4	15/2	False	True				False	8		#viio6		d	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	viio	#7		2	2	2	7	4	C#	E	D	D	diminished triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	False
31	1	7.75	73	7	C	1	4.75	0	False	4	4	1	1	1/16	True	-1	2	2	2	2a	5	31/4	False	False				False	8		#viio6		d	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	viio	#7		2	2	2	7	4	C#	E	D	D	diminished triad	1	True	True	True	True	True	5	5	5	#7	True	True	False
32	2	8.0	50	2	D	0	1.0	1	True	4	4	2	1	1/8	True	-1	3	3	3	3a	3	8	False	True				False	9		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
32	1	8.0	77	-1	F	0	1.0	1	True	4	4	1	2	1/16	True	-1	3	3	3	3a	5	8	False	True				False	9		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
32	3	8.0	77	-1	F	0	1.0	1	True	4	4	1	1	3/16	True	-1	3	3	3	3a	5	8	False	True				False	9		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
33	1	8.25	69	3	A	0	1.25	0	False	4	4	1	2	1/16	True	-1	3	3	3	3a	4	33/4	False	False				False	9		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
34	2	8.5	55	1	G	0	1.5	0	False	4	4	2	1	1/8	True	-1	3	3	3	3a	3	17/2	False	True				False	10		iio6		d	i		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6, minor		ii	iio	2		2	2	2	4	1	E	G	D	D	diminished triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
34	2	8.5	70	-2	B	-1	1.5	0	False	4	4	1	2	1/8	True	-1	3	3	3	3a	4	17/2	False	True				False	10		iio6		d	i		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6, minor		ii	iio	2		2	2	2	4	1	E	G	D	D	diminished triad	1	True	True	True	True	True	-4	-4	-4	6	True	False	False
35	1	8.75	76	4	E	0	1.75	0	False	4	4	1	1	1/16	True	-1	3	3	3	3a	5	35/4	False	False				False	10		iio6		d	i		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6, minor		ii	iio	2		2	2	2	4	1	E	G	D	D	diminished triad	1	True	True	True	True	True	2	2	2	2	True	True	False
36	2	9.0	53	-1	F	0	2.0	2	True	4	4	2	1	1/8	True	-1	3	3	3	3a	3	9	False	True				False	11		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		2	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	-3	-3	-3	3	True	False	True
36	1	9.0	74	2	D	0	2.0	2	True	4	4	1	2	1/16	True	-1	3	3	3	3a	5	9	False	True				False	11		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		2	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	0	0	0	1	True	True	False
36	3	9.0	74	2	D	0	2.0	2	True	4	4	1	1	3/16	True	-1	3	3	3	3a	5	9	False	True				False	11		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		2	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	0	0	0	1	True	True	False
37	1	9.25	69	3	A	0	2.25	0	False	4	4	1	2	1/16	True	-1	3	3	3	3a	4	37/4	False	False				False	11		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		2	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	1	1	1	5	True	False	False
38	2	9.5	52	4	E	0	2.5	0	False	4	4	2	1	1/8	True	-1	3	3	3	3a	3	19/2	False	True				False	12		#viio6		d	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	viio	#7		2	2	2	7	4	C#	E	D	D	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
38	2	9.5	67	1	G	0	2.5	0	False	4	4	1	2	1/8	True	-1	3	3	3	3a	4	19/2	False	True				False	12		#viio6		d	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	viio	#7		2	2	2	7	4	C#	E	D	D	diminished triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	False
39	1	9.75	73	7	C	1	2.75	0	False	4	4	1	1	1/16	True	-1	3	3	3	3a	5	39/4	False	False				False	12		#viio6		d	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	viio	#7		2	2	2	7	4	C#	E	D	D	diminished triad	1	True	True	True	True	True	5	5	5	#7	True	True	False
40	2	10.0	50	2	D	0	3.0	3	True	4	4	2	1	1/8	True	-1	3	3	3	3a	3	10	False	True				False	13		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
40	1	10.0	77	-1	F	0	3.0	3	True	4	4	1	2	1/16	True	-1	3	3	3	3a	5	10	False	True				False	13		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
40	3	10.0	77	-1	F	0	3.0	3	True	4	4	1	1	3/16	True	-1	3	3	3	3a	5	10	False	True				False	13		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
41	1	10.25	69	3	A	0	3.25	0	False	4	4	1	2	1/16	True	-1	3	3	3	3a	4	41/4	False	False				False	13		i		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
42	2	10.5	67	1	G	0	3.5	0	False	4	4	2	1	1/8	True	-1	3	3	3	3a	4	21/2	False	True				False	14		iio6		d	i		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6, minor		ii	iio	2		2	2	2	4	1	E	G	D	D	diminished triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
