onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
12	12	1.0	36	0	C	0	2.0	2	True	3	4	2	1	1/4	True	0	1	1	1	1a	2	1	False	False				False	0		C.I[I{	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
12	12	1.0	48	0	C	0	2.0	2	True	3	4	2	1	1/4	True	0	1	1	1	1a	3	1	False	False				False	0		C.I[I{	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
12	12	1.0	55	1	G	0	2.0	2	True	3	4	1	1	1/4	True	0	1	1	1	1a	3	1	False	False				False	0		C.I[I{	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
12	12	1.0	64	4	E	0	2.0	2	True	3	4	1	1	1/4	True	0	1	1	1	1a	4	1	False	False				False	0		C.I[I{	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
12	12	1.0	67	1	G	0	2.0	2	True	3	4	1	1	1/4	True	0	1	1	1	1a	4	1	False	False				False	0		C.I[I{	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
24	12	2.0	36	0	C	0	3.0	3	True	3	4	2	1	1/4	True	0	1	1	1	1a	2	2	False	True				False	1		IV	C	I	I	IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major	I	IV, major		IV	IV	4		0	0	0	-1	-1	F	F	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
24	12	2.0	48	0	C	0	3.0	3	True	3	4	2	1	1/4	True	0	1	1	1	1a	3	2	False	True				False	1		IV	C	I	I	IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major	I	IV, major		IV	IV	4		0	0	0	-1	-1	F	F	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
24	12	2.0	55	1	G	0	3.0	3	True	3	4	1	1	1/4	True	0	1	1	1	1a	3	2	False	True				False	1		IV	C	I	I	IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major	I	IV, major		IV	IV	4		0	0	0	-1	-1	F	F	C	C	major triad	0	True	True	True	True	True	1	1	1	5	False	False	False
24	12	2.0	65	-1	F	0	3.0	3	True	3	4	1	1	1/4	True	0	1	1	1	1a	4	2	False	True				False	1		IV	C	I	I	IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major	I	IV, major		IV	IV	4		0	0	0	-1	-1	F	F	C	C	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
24	12	2.0	69	3	A	0	3.0	3	True	3	4	1	1	1/4	True	0	1	1	1	1a	4	2	False	True				False	1		IV	C	I	I	IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major	I	IV, major		IV	IV	4		0	0	0	-1	-1	F	F	C	C	major triad	0	True	True	True	True	True	3	3	3	6	True	False	False
36	6	3.0	36	0	C	0	1.0	1	True	3	4	2	1	1/8	True	0	2	2	2	2a	2	3	False	True				False	2		I	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
36	6	3.0	48	0	C	0	1.0	1	True	3	4	2	1	1/8	True	0	2	2	2	2a	3	3	False	True				False	2		I	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
36	6	3.0	55	1	G	0	1.0	1	True	3	4	1	1	1/8	True	0	2	2	2	2a	3	3	False	True				False	2		I	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
36	6	3.0	64	4	E	0	1.0	1	True	3	4	1	1	1/8	True	0	2	2	2	2a	4	3	False	True				False	2		I	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
36	6	3.0	67	1	G	0	1.0	1	True	3	4	1	1	1/8	True	0	2	2	2	2a	4	3	False	True				False	2		I	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
42	6	3.5	36	0	C	0	1.5	0	False	3	4	2	1	1/8	True	0	2	2	2	2a	2	7/2	False	False				False	2		I	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
42	6	3.5	48	0	C	0	1.5	0	False	3	4	2	1	1/8	True	0	2	2	2	2a	3	7/2	False	False				False	2		I	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
42	6	3.5	55	1	G	0	1.5	0	False	3	4	1	1	1/8	True	0	2	2	2	2a	3	7/2	False	False				False	2		I	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
42	6	3.5	60	0	C	0	1.5	0	False	3	4	1	1	1/8	True	0	2	2	2	2a	4	7/2	False	False				False	2		I	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
42	6	3.5	64	4	E	0	1.5	0	False	3	4	1	1	1/8	True	0	2	2	2	2a	4	7/2	False	False				False	2		I	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
48	12	4.0	36	0	C	0	2.0	2	True	3	4	2	1	1/4	True	0	2	2	2	2a	2	4	False	False				False	2		I	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
48	12	4.0	48	0	C	0	2.0	2	True	3	4	2	1	1/4	True	0	2	2	2	2a	3	4	False	False				False	2		I	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
48	12	4.0	55	1	G	0	2.0	2	True	3	4	1	1	1/4	True	0	2	2	2	2a	3	4	False	False				False	2		I	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
48	12	4.0	60	0	C	0	2.0	2	True	3	4	1	1	1/4	True	0	2	2	2	2a	4	4	False	False				False	2		I	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
60	12	5.0	36	0	C	0	3.0	3	True	3	4	2	1	1/4	True	0	2	2	2	2a	2	5	False	True				False	3		V	C	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	0	0	0	1	False	False	False
60	12	5.0	48	0	C	0	3.0	3	True	3	4	2	1	1/4	True	0	2	2	2	2a	3	5	False	True				False	3		V	C	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	0	0	0	1	False	False	False
60	12	5.0	55	1	G	0	3.0	3	True	3	4	1	1	1/4	True	0	2	2	2	2a	3	5	False	True				False	3		V	C	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
60	12	5.0	62	2	D	0	3.0	3	True	3	4	1	1	1/4	True	0	2	2	2	2a	4	5	False	True				False	3		V	C	I	I	V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
72	6	6.0	36	0	C	0	1.0	1	True	3	4	2	1	1/8	True	0	3	3	3	3a	2	6	False	True				False	4		I]	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
72	6	6.0	48	0	C	0	1.0	1	True	3	4	2	1	1/8	True	0	3	3	3	3a	3	6	False	True				False	4		I]	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
72	6	6.0	55	1	G	0	1.0	1	True	3	4	1	1	1/8	True	0	3	3	3	3a	3	6	False	True				False	4		I]	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
72	6	6.0	60	0	C	0	1.0	1	True	3	4	1	1	1/8	True	0	3	3	3	3a	4	6	False	True				False	4		I]	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
72	6	6.0	64	4	E	0	1.0	1	True	3	4	1	1	1/8	True	0	3	3	3	3a	4	6	False	True				False	4		I]	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
78	6	6.5	36	0	C	0	1.5	0	False	3	4	2	1	1/8	True	0	3	3	3	3a	2	13/2	False	False				False	4		I]	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
78	6	6.5	48	0	C	0	1.5	0	False	3	4	2	1	1/8	True	0	3	3	3	3a	3	13/2	False	False				False	4		I]	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
78	6	6.5	55	1	G	0	1.5	0	False	3	4	1	1	1/8	True	0	3	3	3	3a	3	13/2	False	False				False	4		I]	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
78	6	6.5	62	2	D	0	1.5	0	False	3	4	1	1	1/8	True	0	3	3	3	3a	4	13/2	False	False				False	4		I]	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
78	6	6.5	65	-1	F	0	1.5	0	False	3	4	1	1	1/8	True	0	3	3	3	3a	4	13/2	False	False				False	4		I]	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
84	12	7.0	36	0	C	0	2.0	2	True	3	4	2	1	1/4	True	0	3	3	3	3a	2	7	False	False				False	4		I]	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
84	12	7.0	48	0	C	0	2.0	2	True	3	4	2	1	1/4	True	0	3	3	3	3a	3	7	False	False				False	4		I]	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
84	12	7.0	55	1	G	0	2.0	2	True	3	4	1	1	1/4	True	0	3	3	3	3a	3	7	False	False				False	4		I]	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
84	12	7.0	64	4	E	0	2.0	2	True	3	4	1	1	1/4	True	0	3	3	3	3a	4	7	False	False				False	4		I]	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
84	12	7.0	67	1	G	0	2.0	2	True	3	4	1	1	1/4	True	0	3	3	3	3a	4	7	False	False				False	4		I]	C	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
96	12	8.0	41	-1	F	0	3.0	3	True	3	4	2	1	1/4	True	0	3	3	3	3a	2	8	False	True				False	5		IV	C	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		0	0	0	-1	-1	F	F	C	C	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
96	12	8.0	48	0	C	0	3.0	3	True	3	4	2	1	1/4	True	0	3	3	3	3a	3	8	False	True				False	5		IV	C	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		0	0	0	-1	-1	F	F	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
96	12	8.0	57	3	A	0	3.0	3	True	3	4	1	1	1/4	True	0	3	3	3	3a	3	8	False	True				False	5		IV	C	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		0	0	0	-1	-1	F	F	C	C	major triad	0	True	True	True	True	True	3	3	3	6	True	False	False
96	12	8.0	60	0	C	0	3.0	3	True	3	4	1	1	1/4	True	0	3	3	3	3a	4	8	False	True				False	5		IV	C	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		0	0	0	-1	-1	F	F	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
96	12	8.0	65	-1	F	0	3.0	3	True	3	4	1	1	1/4	True	0	3	3	3	3a	4	8	False	True				False	5		IV	C	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		0	0	0	-1	-1	F	F	C	C	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
96	12	8.0	69	3	A	0	3.0	3	True	3	4	1	1	1/4	True	0	3	3	3	3a	4	8	False	True				False	5		IV	C	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		0	0	0	-1	-1	F	F	C	C	major triad	0	True	True	True	True	True	3	3	3	6	True	False	False
108	6	9.0	36	0	C	0	1.0	1	True	3	4	2	1	1/8	True	0	4	4	4	4a	2	9	False	True				False	6		I	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
108	6	9.0	48	0	C	0	1.0	1	True	3	4	2	1	1/8	True	0	4	4	4	4a	3	9	False	True				False	6		I	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
108	6	9.0	55	1	G	0	1.0	1	True	3	4	1	1	1/8	True	0	4	4	4	4a	3	9	False	True				False	6		I	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
108	6	9.0	60	0	C	0	1.0	1	True	3	4	1	1	1/8	True	0	4	4	4	4a	4	9	False	True				False	6		I	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
108	6	9.0	64	4	E	0	1.0	1	True	3	4	1	1	1/8	True	0	4	4	4	4a	4	9	False	True				False	6		I	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
108	6	9.0	67	1	G	0	1.0	1	True	3	4	1	1	1/8	True	0	4	4	4	4a	4	9	False	True				False	6		I	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
114	6	9.5	36	0	C	0	1.5	0	False	3	4	2	1	1/8	True	0	4	4	4	4a	2	19/2	False	False				False	6		I	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
114	6	9.5	48	0	C	0	1.5	0	False	3	4	2	1	1/8	True	0	4	4	4	4a	3	19/2	False	False				False	6		I	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
114	6	9.5	55	1	G	0	1.5	0	False	3	4	1	1	1/8	True	0	4	4	4	4a	3	19/2	False	False				False	6		I	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
114	6	9.5	60	0	C	0	1.5	0	False	3	4	1	1	1/8	True	0	4	4	4	4a	4	19/2	False	False				False	6		I	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
114	6	9.5	64	4	E	0	1.5	0	False	3	4	1	1	1/8	True	0	4	4	4	4a	4	19/2	False	False				False	6		I	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
