onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	12	0.0	36	0	C	0	1.0	1	True	2	4	2	1	1/8	True	0	1	1	1	1a	2	0	True	True			{	False	0	C.I[I{		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
6	6	0.25	52	4	E	0	1.25	0	False	2	4	1	1	1/16	True	0	1	1	1	1a	3	1/4	False	False				False	0	C.I[I{		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
12	6	0.5	55	1	G	0	1.5	0	False	2	4	1	1	1/16	True	0	1	1	1	1a	3	1/2	False	False				False	0	C.I[I{		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
18	6	0.75	60	0	C	0	1.75	0	False	2	4	1	1	1/16	True	0	1	1	1	1a	4	3/4	False	False				False	0	C.I[I{		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
24	6	1.0	64	4	E	0	2.0	2	True	2	4	1	1	1/16	True	0	1	1	1	1a	4	1	False	False				False	0	C.I[I{		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
24	24	1.0	79	1	G	0	2.0	2	True	2	4	2	1	1/4	True	0	1	1	1	1a	5	1	False	False				False	0	C.I[I{		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
30	6	1.25	52	4	E	0	2.25	0	False	2	4	1	1	1/16	True	0	1	1	1	1a	3	5/4	False	False				False	0	C.I[I{		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
36	6	1.5	55	1	G	0	2.5	0	False	2	4	1	1	1/16	True	0	1	1	1	1a	3	3/2	False	False				False	0	C.I[I{		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
42	6	1.75	60	0	C	0	2.75	0	False	2	4	1	1	1/16	True	0	1	1	1	1a	4	7/4	False	False				False	0	C.I[I{		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
48	6	2.0	64	4	E	0	1.0	1	True	2	4	1	1	1/16	True	0	2	2	2	2a	4	2	False	False				False	0	C.I[I{		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
48	36	2.0	79	1	G	0	1.0	1	True	2	4	2	1	3/8	True	0	2	2	2	2a	5	2	False	False				False	0	C.I[I{		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
54	6	2.25	52	4	E	0	1.25	0	False	2	4	1	1	1/16	True	0	2	2	2	2a	3	9/4	False	False				False	0	C.I[I{		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
60	6	2.5	55	1	G	0	1.5	0	False	2	4	1	1	1/16	True	0	2	2	2	2a	3	5/2	False	False				False	0	C.I[I{		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
66	6	2.75	60	0	C	0	1.75	0	False	2	4	1	1	1/16	True	0	2	2	2	2a	4	11/4	False	False				False	0	C.I[I{		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
72	6	3.0	64	4	E	0	2.0	2	True	2	4	1	1	1/16	True	0	2	2	2	2a	4	3	False	False				False	0	C.I[I{		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
78	6	3.25	52	4	E	0	2.25	0	False	2	4	1	1	1/16	True	0	2	2	2	2a	3	13/4	False	False				False	0	C.I[I{		C	I	I	I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
