onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	60	0.0	52	4	E	0	1.0	1	True	2	4	1	1	1/16	True	0	1	1	1	1a	3	0	True	True			{	False	0	a.V7{		a	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
60	60	0.25	47	5	B	0	1.25	0	False	2	4	1	1	1/16	True	0	1	1	1	1a	2	1/4	False	False				False	0	a.V7{		a	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	2	2	2	2	True	False	False
120	60	0.5	50	2	D	0	1.5	0	False	2	4	1	1	1/16	True	0	1	1	1	1a	3	1/2	False	False				False	0	a.V7{		a	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
180	60	0.75	52	4	E	0	1.75	0	False	2	4	1	1	1/16	True	0	1	1	1	1a	3	3/4	False	False				False	0	a.V7{		a	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
180	60	0.75	56	8	G	1	1.75	0	False	2	4	1	1	1/16	True	0	1	1	1	1a	3	3/4	False	False				False	0	a.V7{		a	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	5	5	5	#7	True	False	False
240	60	1.0	53	-1	F	0	2.0	2	True	2	4	1	1	1/16	True	0	1	1	1	1a	3	1	False	True				False	1	V7(#6#42)		a	i		V7(#6#42)		V		7	#6#42		Mm7	True	True	(-4, 5, 7, 4)	()	1	-4	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(#6#42), minor		V	V7	5		3	3	3	4	-1	E	F	A	A	dominant seventh chord	7	True	True	True	True	True	-4	-4	-4	6	True	False	True
240	60	1.0	59	5	B	0	2.0	2	True	2	4	1	1	1/16	True	0	1	1	1	1a	3	1	False	True				False	1	V7(#6#42)		a	i		V7(#6#42)		V		7	#6#42		Mm7	True	True	(-4, 5, 7, 4)	()	1	-4	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(#6#42), minor		V	V7	5		3	3	3	4	-1	E	F	A	A	dominant seventh chord	7	True	True	True	True	True	2	2	2	2	False	False	False
300	60	1.25	58	10	A	1	2.25	0	False	2	4	1	1	1/16	True	0	1	1	1	1a	3	5/4	False	False				False	1	V7(#6#42)		a	i		V7(#6#42)		V		7	#6#42		Mm7	True	True	(-4, 5, 7, 4)	()	1	-4	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(#6#42), minor		V	V7	5		3	3	3	4	-1	E	F	A	A	dominant seventh chord	7	True	True	True	True	True	7	7	7	#1	True	False	False
360	60	1.5	61	7	C	1	2.5	0	False	2	4	1	1	1/16	True	0	1	1	1	1a	4	3/2	False	False				False	1	V7(#6#42)		a	i		V7(#6#42)		V		7	#6#42		Mm7	True	True	(-4, 5, 7, 4)	()	1	-4	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(#6#42), minor		V	V7	5		3	3	3	4	-1	E	F	A	A	dominant seventh chord	7	True	True	True	True	True	4	4	4	#3	True	False	False
420	60	1.75	59	5	B	0	2.75	0	False	2	4	1	1	1/16	True	0	1	1	1	1a	3	7/4	False	False				False	1	V7(#6#42)		a	i		V7(#6#42)		V		7	#6#42		Mm7	True	True	(-4, 5, 7, 4)	()	1	-4	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(#6#42), minor		V	V7	5		3	3	3	4	-1	E	F	A	A	dominant seventh chord	7	True	True	True	True	True	2	2	2	2	False	False	False
420	60	1.75	64	4	E	0	2.75	0	False	2	4	1	1	1/16	True	0	1	1	1	1a	4	7/4	False	False				False	1	V7(#6#42)		a	i		V7(#6#42)		V		7	#6#42		Mm7	True	True	(-4, 5, 7, 4)	()	1	-4	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(#6#42), minor		V	V7	5		3	3	3	4	-1	E	F	A	A	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	False	True	False
480	60	2.0	62	2	D	0	1.0	1	True	2	4	1	1	1/16	True	0	2	2	2	2a	4	2	False	True				False	2	V7		a	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
480	60	2.0	67	1	G	0	1.0	1	True	2	4	1	1	1/16	True	0	2	2	2	2a	4	2	False	True				False	2	V7		a	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	-2	-2	-2	7	False	False	False
540	60	2.25	61	7	C	1	1.25	0	False	2	4	1	1	1/16	True	0	2	2	2	2a	4	9/4	False	False				False	2	V7		a	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	4	4	4	#3	False	False	False
600	60	2.5	64	4	E	0	1.5	0	False	2	4	1	1	1/16	True	0	2	2	2	2a	4	5/2	False	False				False	2	V7		a	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
660	60	2.75	62	2	D	0	1.75	0	False	2	4	1	1	1/16	True	0	2	2	2	2a	4	11/4	False	False				False	2	V7		a	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
660	60	2.75	68	8	G	1	1.75	0	False	2	4	1	1	1/16	True	0	2	2	2	2a	4	11/4	False	False				False	2	V7		a	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	5	5	5	#7	True	False	False
720	60	3.0	65	-1	F	0	2.0	2	True	2	4	1	1	1/16	True	0	2	2	2	2a	4	3	False	True				False	3	V7(#6#42)		a	i		V7(#6#42)		V		7	#6#42		Mm7	True	True	(-4, 5, 7, 4)	()	1	-4	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(#6#42), minor		V	V7	5		3	3	3	4	-1	E	F	A	A	dominant seventh chord	7	True	True	True	True	True	-4	-4	-4	6	True	False	True
720	60	3.0	71	5	B	0	2.0	2	True	2	4	1	1	1/16	True	0	2	2	2	2a	4	3	False	True				False	3	V7(#6#42)		a	i		V7(#6#42)		V		7	#6#42		Mm7	True	True	(-4, 5, 7, 4)	()	1	-4	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7(#6#42), minor		V	V7	5		3	3	3	4	-1	E	F	A	A	dominant seventh chord	7	True	True	True	True	True	2	2	2	2	False	False	False
