onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	8	0.0	67	1	G	0	1.0	1	True	4	4	1	1	1/2	True	-1	1	1	1	1a	4	0	True	True				False	0	g.i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	False	True	True	True	0	0	0	1	True	True	True
8	4	2.0	74	2	D	0	3.0	3	True	4	4	1	1	1/4	True	-1	1	1	1	1a	5	2	False	True				False	1	v		g	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	v	5		1	1	1	2	2	D	D	G	G	minor triad	0	True	False	True	True	True	1	1	1	5	True	True	True
12	4	3.0	76	4	E	0	4.0	4	True	4	4	1	1	1/4	True	-1	1	1	1	1a	5	3	False	False				False	1	v		g	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	v	5		1	1	1	2	2	D	D	G	G	minor triad	0	True	False	True	True	True	3	3	3	#6	False	False	False
16	8	4.0	62	2	D	0	1.0	1	True	4	4	2	1	1/2	True	-1	2	2	2	2a	4	4	False	False				False	1	v		g	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	v	5		1	1	1	2	2	D	D	G	G	minor triad	0	True	False	True	True	True	1	1	1	5	True	True	True
16	4	4.0	77	-1	F	0	1.0	1	True	4	4	1	1	1/4	True	-1	2	2	2	2a	5	4	False	False				False	1	v		g	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	v	5		1	1	1	2	2	D	D	G	G	minor triad	0	True	False	True	True	True	-2	-2	-2	7	True	False	False
20	2	5.0	77	-1	F	0	2.0	2	True	4	4	1	1	1/8	True	-1	2	2	2	2a	5	5	False	False				False	1	v		g	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	v	5		1	1	1	2	2	D	D	G	G	minor triad	0	True	False	True	True	True	-2	-2	-2	7	True	False	False
22	2	5.5	77	-1	F	0	2.5	0	False	4	4	1	1	1/8	True	-1	2	2	2	2a	5	11/2	False	False				False	1	v		g	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	v	5		1	1	1	2	2	D	D	G	G	minor triad	0	True	False	True	True	True	-2	-2	-2	7	True	False	False
24	4	6.0	67	1	G	0	3.0	3	True	4	4	2	1	1/4	True	-1	2	2	2	2a	4	6	False	True				False	2	#vio6		g	i		#vio6	#vi	o	6			o	True	True	(0, -3, 3)	()	3	0	minor	minor	i	i, minor	#vi		i	i	True	#vio6	#vio6, minor		#vio6, minor		#vi	vio	#6		1	1	1	4	1	E	G	G	G	diminished triad	1	True	False	True	True	True	0	0	0	1	True	False	True
24	6	6.0	76	4	E	0	3.0	3	True	4	4	1	1	3/8	True	-1	2	2	2	2a	5	6	False	True				False	2	#vio6		g	i		#vio6	#vi	o	6			o	True	True	(0, -3, 3)	()	3	0	minor	minor	i	i, minor	#vi		i	i	True	#vio6	#vio6, minor		#vio6, minor		#vi	vio	#6		1	1	1	4	1	E	G	G	G	diminished triad	1	True	False	True	True	True	3	3	3	#6	True	True	False
28	4	7.0	69	3	A	0	4.0	4	True	4	4	2	1	1/4	True	-1	2	2	2	2a	4	7	False	True				False	3	ii		g	i		ii	ii					m	True	True	(2, -1, 3)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii	ii, minor		ii, minor		ii	ii	2		1	1	1	3	3	A	A	G	G	minor triad	0	True	False	True	True	True	2	2	2	2	True	True	True
30	2	7.5	76	4	E	0	4.5	0	False	4	4	1	1	1/8	True	-1	2	2	2	2a	5	15/2	False	False				False	3	ii		g	i		ii	ii					m	True	True	(2, -1, 3)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii	ii, minor		ii, minor		ii	ii	2		1	1	1	3	3	A	A	G	G	minor triad	0	True	False	True	True	True	3	3	3	#6	True	False	False
32	4	8.0	70	-2	B	-1	1.0	1	True	4	4	2	1	1/4	True	-1	3	3	3	3a	4	8	False	True				False	4	i6		g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	False	True	True	True	-3	-3	-3	3	True	False	True
32	4	8.0	74	2	D	0	1.0	1	True	4	4	1	1	1/4	True	-1	3	3	3	3a	5	8	False	True				False	4	i6		g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	False	True	True	True	1	1	1	5	True	False	False
36	2	9.0	70	-2	B	-1	2.0	2	True	4	4	2	1	1/8	True	-1	3	3	3	3a	4	9	False	False				False	4	i6		g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	False	True	True	True	-3	-3	-3	3	True	False	True
