onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ks_fifths	ts_beats	ts_beat_type	measureNumberWithSuffix	onset_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	is_downbeat	downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label	note_degree
0	240	0.0	0	1.0	1	1	-1	3	4	1	0.0	A4	69	True	A	0	0	1.0	True	1	P1-Staff2	1	1	3.0	0	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I	True	3
0	240	0.0	0	1.0	1	1	-1	3	4	1	0.0	C5	72	True	C	0	0	1.0	True	1	P1-Staff2	1	1	3.0	0	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I	True	5
0	120	0.0	0	0.5	1/2	1	-1	3	4	1	0.0	F2	41	True	F	0	0	1.0	True	1	P1-Staff2	1	1	3.0	0	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I	True	1
120	120	0.5	1/2	0.5	1/2	1	-1	3	4	1	0.5	F3	53	True	F	0	1/8	1.5	False	0	P1-Staff2	1	1	3.0	0	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I	True	1
240	360	1.0	1	1.5	3/2	1	-1	3	4	1	1.0	A4	69	True	A	0	1/4	2.0	True	2	P1-Staff2	1	1	3.0	0	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I	True	3
240	360	1.0	1	1.5	3/2	1	-1	3	4	1	1.0	C5	72	True	C	0	1/4	2.0	True	2	P1-Staff2	1	1	3.0	0	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I	True	5
240	120	1.0	1	0.5	1/2	1	-1	3	4	1	1.0	F3	53	True	F	0	1/4	2.0	True	2	P1-Staff2	1	1	3.0	0	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I	True	1
360	120	1.5	3/2	0.5	1/2	1	-1	3	4	1	1.5	F3	53	True	F	0	3/8	2.5	False	0	P1-Staff2	1	1	3.0	0	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I	True	1
480	120	2.0	2	0.5	1/2	1	-1	3	4	1	2.0	F3	53	True	F	0	1/2	3.0	True	3	P1-Staff2	1	1	3.0	0	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I	True	1
600	120	2.5	5/2	0.5	1/2	1	-1	3	4	1	2.5	B-4	70	True	B	-1	5/8	3.5	False	0	P1-Staff2	1	1	3.0	0	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I	True	4
600	120	2.5	5/2	0.5	1/2	1	-1	3	4	1	2.5	D5	74	True	D	0	5/8	3.5	False	0	P1-Staff2	1	1	3.0	0	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I	True	6
600	120	2.5	5/2	0.5	1/2	1	-1	3	4	1	2.5	F3	53	True	F	0	5/8	3.5	False	0	P1-Staff2	1	1	3.0	0	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I	True	1
720	360	3.0	3	1.5	3/2	2	-1	3	4	2	3.0	A4	69	True	A	0	0	1.0	True	1	P1-Staff2	1	2	3.0	1	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I	True	3
720	360	3.0	3	1.5	3/2	2	-1	3	4	2	3.0	C5	72	True	C	0	0	1.0	True	1	P1-Staff2	1	2	3.0	1	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I	True	5
720	120	3.0	3	0.5	1/2	2	-1	3	4	2	3.0	F3	53	True	F	0	0	1.0	True	1	P1-Staff2	1	2	3.0	1	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I	True	1
840	120	3.5	7/2	0.5	1/2	2	-1	3	4	2	3.5	F3	53	True	F	0	1/8	1.5	False	0	P1-Staff2	1	2	3.0	1	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I	True	1
960	120	4.0	4	0.5	1/2	2	-1	3	4	2	4.0	F3	53	True	F	0	1/4	2.0	True	2	P1-Staff2	1	2	3.0	1	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I	True	1
1080	120	4.5	9/2	0.5	1/2	2	-1	3	4	2	4.5	G4	67	True	G	0	3/8	2.5	False	0	P1-Staff2	1	2	3.0	1	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I	True	2
1080	120	4.5	9/2	0.5	1/2	2	-1	3	4	2	4.5	B-4	70	True	B	-1	3/8	2.5	False	0	P1-Staff2	1	2	3.0	1	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I	True	4
1080	120	4.5	9/2	0.5	1/2	2	-1	3	4	2	4.5	F3	53	True	F	0	3/8	2.5	False	0	P1-Staff2	1	2	3.0	1	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I	True	1
1200	240	5.0	5	1.0	1	2	-1	3	4	2	5.0	F4	65	True	F	0	1/2	3.0	True	3	P1-Staff2	1	2	3.0	1	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I	True	1
1200	240	5.0	5	1.0	1	2	-1	3	4	2	5.0	A4	69	True	A	0	1/2	3.0	True	3	P1-Staff2	1	2	3.0	1	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I	True	3
1200	120	5.0	5	0.5	1/2	2	-1	3	4	2	5.0	F3	53	True	F	0	1/2	3.0	True	3	P1-Staff2	1	2	3.0	1	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I	True	1
1320	120	5.5	11/2	0.5	1/2	2	-1	3	4	2	5.5	F3	53	True	F	0	5/8	3.5	False	0	P1-Staff2	1	2	3.0	1	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I	True	1
1440	240	6.0	6	1.0	1	3	-1	3	4	3	6.0	C4	60	True	C	0	0	1.0	True	1	P1-Staff2	1	3	3.0	2	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I	True	5
1440	240	6.0	6	1.0	1	3	-1	3	4	3	6.0	A4	69	True	A	0	0	1.0	True	1	P1-Staff2	1	3	3.0	2	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I	True	3
1440	120	6.0	6	0.5	1/2	3	-1	3	4	3	6.0	F3	53	True	F	0	0	1.0	True	1	P1-Staff2	1	3	3.0	2	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I	True	1
1560	120	6.5	13/2	0.5	1/2	3	-1	3	4	3	6.5	F3	53	True	F	0	1/8	1.5	False	0	P1-Staff2	1	3	3.0	2	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I	True	1
1680	360	7.0	7	1.5	3/2	3	-1	3	4	3	7.0	C4	60	True	C	0	1/4	2.0	True	2	P1-Staff2	1	3	3.0	2	I	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None	I	True	5
