s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	3.0	1	['A4']	[]	[True]
3.0	0.5	1	['A4']	[]	[True]
3.5	0.5	1	['A4']	[]	[True]
4.0	1.0	2	['A4']	[]	[True]
5.0	1.0	2	['A4']	[]	[True]
6.0	2.0	2	['F5']	[]	[True]
8.0	1.0	3			
9.0	1.0	3	['A4']	[]	[True]
10.0	1.0	3	['D4', 'A4']	['P5']	[True, True]
11.0	1.0	3	['D4', 'A4']	['P5']	[False, True]
12.0	1.0	4	['D4', 'A4']	['P5']	[False, True]
13.0	0.5	4	['D4', 'A4']	['P5']	[True, False]
13.5	0.5	4	['D4', 'A4']	['P5']	[True, False]
14.0	1.0	4	['D4', 'A4']	['P5']	[True, True]
15.0	1.0	4	['D4', 'A4']	['P5']	[True, True]
16.0	1.0	5	['G4', 'B-4']	['m3']	[True, True]
17.0	1.0	5	['G4', 'B-4']	['m3']	[True, False]
18.0	1.0	5	['F4', 'A4']	['M3']	[True, True]
19.0	1.0	5	['D4', 'F4', 'A4']	['m3', 'P5']	[True, False, False]
20.0	1.0	6	['D4', 'F4', 'A4']	['m3', 'P5']	[True, False, False]
21.0	0.5	6	['D4', 'F4', 'A4']	['m3', 'P5']	[True, False, True]
21.5	0.5	6	['D4', 'F4', 'A4']	['m3', 'P5']	[False, False, True]
22.0	1.0	6	['D4', 'A4']	['P5']	[True, True]
23.0	1.0	6	['D4', 'A4']	['P5']	[False, True]
24.0	1.0	7	['D4', 'A4', 'F5']	['P5', 'm3']	[True, True, True]
25.0	0.5	7	['D4', 'A4', 'F5']	['P5', 'm3']	[False, True, False]
25.5	0.5	7	['D4', 'A4', 'F5']	['P5', 'm3']	[False, True, False]
26.0	1.0	7	['A4']	[]	[True]
27.0	1.0	7	['D4', 'F4', 'A4']	['m3', 'P5']	[True, True, True]
28.0	1.0	8	['D4', 'F4', 'B-4']	['m3', 'm6']	[True, True, True]
29.0	1.0	8	['D4', 'F4', 'B-4']	['m3', 'm6']	[True, True, False]
30.0	1.0	8	['D4', 'F4']	['m3']	[True, True]
31.0	1.0	8	['D4', 'F4', 'A4']	['m3', 'P5']	[False, False, True]
32.0	1.0	9	['D4', 'F4', 'A4']	['m3', 'P5']	[True, True, True]
33.0	1.0	9	['D4', 'F4', 'A4']	['m3', 'P5']	[False, False, True]
34.0	1.0	9	['D4', 'F4', 'A4']	['m3', 'P5']	[False, False, True]
35.0	1.0	9	['D4', 'F4', 'A4']	['m3', 'P5']	[True, True, False]
36.0	1.0	10	['C4', 'E4', 'A4']	['M3', 'M6']	[True, True, True]
37.0	1.0	10	['C4', 'E4', 'A4']	['M3', 'M6']	[True, True, True]
38.0	1.0	10	['B-3', 'D4', 'G4']	['M3', 'M6']	[True, True, True]
