s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	1.0	1	['B-1', 'B-2', 'D4', 'B-4']	['P1', 'M3', 'P1']	[True, True, True, True]
1.0	0.25	1	['B-4', 'C5']	['M2']	[True, True]
1.25	0.25	1	['A4']	[]	[True]
1.5	0.25	1	['B-4']	[]	[True]
1.75	0.25	1	['C5']	[]	[True]
2.0	1.0	1	['B-4']	[]	[True]
3.0	1.0	1	['B-2', 'B-3', 'B-4', 'D5']	['P1', 'P1', 'M3']	[True, True, True, True]
4.0	1.0	2	['F2', 'F3', 'A4', 'C5']	['P1', 'M3', 'P5']	[True, True, True, True]
5.0	0.25	2	['F5', 'G5']	['M2']	[True, True]
5.25	0.25	2	['E5']	[]	[True]
5.5	0.25	2	['F5']	[]	[True]
5.75	0.25	2	['G5']	[]	[True]
6.0	1.0	2	['F5']	[]	[True]
7.0	1.0	2			
8.0	1.0	3	['F2', 'F3', 'A4', 'C5']	['P1', 'M3', 'P5']	[True, True, True, True]
9.0	0.25	3	['C5']	[]	[True]
9.25	0.25	3	['D5']	[]	[True]
9.5	0.25	3	['C5']	[]	[True]
9.75	0.25	3	['B-4']	[]	[True]
10.0	1.0	3	['A4']	[]	[True]
11.0	1.0	3	['F3', 'C4', 'A4', 'F5']	['P5', 'M3', 'P1']	[True, True, True, True]
12.0	1.0	4	['B-2', 'B-3', 'B-4', 'D5']	['P1', 'P1', 'M3']	[True, True, True, True]
13.0	0.25	4	['B-5', 'C6']	['M2']	[True, True]
13.25	0.25	4	['A5']	[]	[True]
13.5	0.25	4	['B-5']	[]	[True]
13.75	0.25	4	['C6']	[]	[True]
14.0	1.0	4	['B-5']	[]	[True]
15.0	1.0	4			
16.0	1.0	5	['E-3', 'E-4', 'B-4', 'G5']	['P1', 'P5', 'M3']	[True, True, True, True]
17.0	0.25	5	['B-4', 'C5']	['M2']	[True, True]
17.25	0.25	5	['A4']	[]	[True]
17.5	0.25	5	['B-4']	[]	[True]
17.75	0.25	5	['C5']	[]	[True]
18.0	1.0	5	['B-4']	[]	[True]
19.0	1.0	5	['E-3', 'E-4', 'B-4', 'G5']	['P1', 'P5', 'M3']	[True, True, True, True]
20.0	1.0	6	['D3', 'D4', 'B-4', 'F5']	['P1', 'm6', 'm3']	[True, True, True, True]
21.0	0.25	6	['B-4', 'C5']	['M2']	[True, True]
21.25	0.25	6	['A4']	[]	[True]
21.5	0.25	6	['B-4']	[]	[True]
21.75	0.25	6	['C5']	[]	[True]
22.0	1.0	6	['B-4']	[]	[True]
23.0	1.0	6	['B-2', 'B-3', 'F4', 'B-4', 'D5']	['P1', 'P5', 'P1', 'M3']	[True, True, True, True, True]
24.0	1.0	7	['F3', 'F4', 'A4', 'C5']	['P1', 'M3', 'P5']	[True, True, True, True]
25.0	1.0	7	['B-2', 'F4', 'B-4', 'D5']	['P5', 'P1', 'M3']	[True, True, True, True]
26.0	1.0	7	['F3', 'F4', 'A4', 'C5']	['P1', 'M3', 'P5']	[True, True, True, True]
27.0	1.0	7	['B-2', 'F4', 'B-4', 'D5']	['P5', 'P1', 'M3']	[True, True, True, True]
28.0	0.5	8	['F3', 'A4', 'C5']	['M3', 'P5']	[True, True, True]
28.5	0.25	8	['F3', 'F5', 'G5']	['P1', 'M2']	[False, True, True]
28.75	0.25	8	['F3', 'E5']	['M7']	[False, True]
29.0	0.5	8	['F3', 'F4', 'F5']	['P1', 'P1']	[True, True, True]
29.5	0.5	8	['F3', 'F4', 'A5']	['P1', 'M3']	[False, False, True]
30.0	0.5	8	['C3', 'C4', 'C5']	['P1', 'P1']	[True, True, True]
30.5	0.25	8	['C3', 'C4', 'A4', 'B-4']	['P1', 'M6', 'm7']	[False, False, True, True]
30.75	0.25	8	['C3', 'C4', 'G4']	['P1', 'P5']	[False, False, True]
31.0	0.5	8	['A2', 'A3', 'A4']	['P1', 'P1']	[True, True, True]
31.5	0.5	8	['A2', 'A3', 'C5']	['P1', 'm3']	[False, False, True]
32.0	1.0	9	['F2', 'F3', 'F4']	['P1', 'P1']	[True, True, True]
33.0	0.5	9			
33.5	0.5	9	['F4']	[]	[True]
34.0	0.5	9	['F4']	[]	[True]
34.5	0.5	9	['F4']	[]	[True]
35.0	0.5	9	['F4']	[]	[True]
35.5	0.5	9	['F4']	[]	[True]
36.0	0.5	10	['E4', 'G4']	['m3']	[True, True]
36.5	0.5	10	['C4', 'G4']	['P5']	[True, True]
37.0	0.5	10	['F4', 'A4']	['M3']	[True, True]
37.5	0.5	10	['E-4', 'A4']	['A4']	[True, True]
38.0	0.5	10	['D4', 'B-4']	['m6']	[True, True]
38.5	0.5	10	['F4', 'B-4']	['P4']	[True, True]
39.0	0.5	10	['A3', 'C5']	['m3']	[True, True]
39.5	0.5	10	['F4', 'C5']	['P5']	[True, True]
40.0	0.25	11	['B-3', 'D5']	['M3']	[True, True]
40.25	0.25	11	['A3', 'E-5']	['d5']	[True, True]
40.5	0.25	11	['B-3', 'D5']	['M3']	[True, True]
40.75	0.25	11	['C4', 'C5']	['P1']	[True, True]
41.0	1.0	11	['D4', 'B-4']	['m6']	[True, True]
42.0	1.0	11			
43.0	1.0	11	['D5', 'F5']	['m3']	[True, True]
44.0	1.0	12	['B-2', 'B-3', 'B-4', 'D5']	['P1', 'P1', 'M3']	[True, True, True, True]
45.0	1.0	12	['B-4', 'D5']	['M3']	[True, True]
46.0	1.0	12	['F2', 'F3', 'A4', 'C5']	['P1', 'M3', 'P5']	[True, True, True, True]
47.0	1.0	12	['A4', 'C5']	['m3']	[True, True]
48.0	0.25	13	['B-2', 'B-3', 'D5']	['P1', 'M3']	[True, True, True]
48.25	0.25	13	['B-2', 'B-3', 'F5']	['P1', 'P5']	[False, False, True]
48.5	0.25	13	['B-2', 'B-3', 'E5']	['P1', 'A4']	[False, False, True]
48.75	0.25	13	['B-2', 'B-3', 'F5']	['P1', 'P5']	[False, False, True]
49.0	0.25	13	['G5']	[]	[True]
49.25	0.25	13	['F5']	[]	[True]
49.5	0.25	13	['E5']	[]	[True]
49.75	0.25	13	['F5']	[]	[True]
50.0	0.25	13	['G5']	[]	[True]
50.25	0.25	13	['F5']	[]	[True]
50.5	0.25	13	['E5']	[]	[True]
50.75	0.25	13	['F5']	[]	[True]
51.0	0.25	13	['D4', 'F4', 'G5']	['m3', 'P4']	[True, True, True]
51.25	0.25	13	['D4', 'F4', 'F5']	['m3', 'm3']	[False, False, True]
51.5	0.25	13	['D4', 'F4', 'E5']	['m3', 'M2']	[False, False, True]
51.75	0.25	13	['D4', 'F4', 'F5']	['m3', 'm3']	[False, False, True]
52.0	0.25	14	['B-3', 'D4', 'G5']	['M3', 'M6']	[True, True, True]
52.25	0.25	14	['B-3', 'D4', 'F5']	['M3', 'P5']	[False, False, True]
52.5	0.25	14	['B-3', 'D4', 'E5']	['M3', 'A4']	[False, False, True]
52.75	0.25	14	['B-3', 'D4', 'F5']	['M3', 'P5']	[False, False, True]
