s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	0.5	0	['B-2']	[]	[True]
0.5	0.5	1	['E-2']	[]	[True]
1.0	0.5	1	['G3', 'E-4', 'G4', 'B-4']	['m6', 'P1', 'm3']	[True, True, True, True]
1.5	0.5	1	['G3', 'B-3', 'B-4']	['m3', 'm3']	[False, True, False]
2.0	0.5	1	['B-2']	[]	[True]
2.5	0.5	2	['D2']	[]	[True]
3.0	0.5	2	['F3', 'F4', 'A-4', 'B-4']	['P1', 'm3', 'P4']	[True, True, True, True]
3.5	0.5	2	['F3', 'B-3', 'B-4']	['P4', 'P4']	[False, True, False]
4.0	0.5	2	['B-2']	[]	[True]
4.5	0.5	3	['E-2']	[]	[True]
5.0	0.5	3	['G3', 'E-4', 'G4', 'B-4']	['m6', 'P1', 'm3']	[True, True, True, True]
5.5	0.5	3	['F2', 'E-4', 'B-4']	['m7', 'P4']	[True, True, False]
6.0	0.5	3	['F3', 'A4', 'E-5']	['M3', 'm7']	[True, True, True]
6.5	0.5	4	['B-1']	[]	[True]
7.0	0.5	4	['B-2', 'B-4', 'D5']	['P1', 'M3']	[True, True, True]
7.5	0.5	4	['B-2', 'D4', 'D5']	['M3', 'M3']	[False, True, False]
8.0	0.5	4	['B-2', 'B-4']	['P1']	[True, True]
8.5	0.5	5	['E-2', 'B-4']	['P5']	[True, True]
9.0	0.5	5	['G3', 'E-4', 'G4', 'B-4']	['m6', 'P1', 'm3']	[True, True, True, True]
9.5	0.5	5	['G3', 'B-3', 'G4', 'B-4']	['m3', 'P1', 'm3']	[False, True, True, False]
10.0	0.5	5	['B-2', 'B-4']	['P1']	[True, True]
10.5	0.5	6	['D2', 'B-4']	['m6']	[True, True]
11.0	0.5	6	['F3', 'F4', 'A-4', 'B-4']	['P1', 'm3', 'P4']	[True, True, True, False]
11.5	0.5	6	['F3', 'B-3', 'F4', 'B-4']	['P4', 'P1', 'P4']	[False, True, True, False]
12.0	0.5	6	['B-2', 'B-4']	['P1']	[True, True]
12.5	0.5	7	['E-2', 'B-4']	['P5']	[True, True]
13.0	0.25	7	['G3', 'E-4', 'G4', 'B-4']	['m6', 'P1', 'm3']	[True, True, True, True]
13.25	0.25	7	['G3', 'E-4', 'G4', 'B-4']	['m6', 'P1', 'm3']	[False, False, False, False]
13.5	0.5	7	['F2', 'E-4', 'B-4', 'E-5']	['m7', 'P4', 'm7']	[True, True, False, True]
14.0	0.25	7	['F3', 'A4', 'E-5']	['M3', 'm7']	[True, True, True]
14.25	0.25	7	['F3', 'A4', 'E-5']	['M3', 'm7']	[False, False, False]
14.5	0.5	8	['B-1', 'D5']	['M3']	[True, True]
15.0	0.5	8	['B-2', 'B-4', 'D5']	['P1', 'M3']	[True, True, False]
15.5	0.5	8	['B-2', 'D4', 'D5']	['M3', 'M3']	[False, True, False]
16.0	0.5	8	['B-2', 'C5']	['M2']	[True, True]
16.5	0.5	9	['F2', 'C5']	['P5']	[True, True]
17.0	0.5	9	['A-3', 'F4', 'A-4', 'C5']	['M6', 'P1', 'M3']	[True, True, True, True]
17.5	0.5	9	['A-3', 'C4', 'A-4', 'C5']	['M3', 'P1', 'M3']	[False, True, True, False]
18.0	0.25	9	['C3', 'C5']	['P1']	[True, True]
18.25	0.25	9	['C3', 'C5']	['P1']	[False, True]
18.5	0.5	10	['E2', 'C5']	['m6']	[True, True]
19.0	0.5	10	['G3', 'G4', 'B-4', 'C5']	['P1', 'm3', 'P4']	[True, True, True, False]
