s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	1.0	0	['A3', 'C#4', 'E4', 'A4']	['M3', 'P5', 'P1']	[True, True, True, True]
1.0	2.0	1	['F#3', 'C#4', 'F#4', 'A4']	['P5', 'P1', 'm3']	[True, True, True, True]
3.0	1.0	1	['C#3', 'C#4', 'E4', 'G#4']	['P1', 'm3', 'P5']	[True, True, True, True]
4.0	1.0	2	['D3', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[True, True, True, True]
5.0	1.0	2	['D3', 'A3', 'C#4', 'F#4']	['P5', 'M7', 'M3']	[False, False, True, False]
6.0	1.0	2	['D3', 'G#3', 'B3', 'E4']	['A4', 'M6', 'M2']	[True, True, True, True]
7.0	1.0	3	['C#3', 'A3', 'E4', 'A4']	['m6', 'm3', 'm6']	[True, True, True, True]
8.0	1.0	3	['D3', 'A3', 'F#4', 'B4']	['P5', 'M3', 'M6']	[True, False, True, True]
9.0	1.0	3	['E3', 'G#3', 'E4', 'B4']	['M3', 'P1', 'P5']	[True, True, True, False]
10.0	2.0	4	['A2', 'A3', 'E4', 'C#5']	['P1', 'P5', 'M3']	[True, True, True, True]
12.0	0.5	4	['A3', 'C#4', 'F#4', 'C#5']	['M3', 'M6', 'M3']	[True, True, True, True]
12.5	0.5	4	['A3', 'C#4', 'E4', 'C#5']	['M3', 'P5', 'M3']	[False, False, True, False]
13.0	1.0	5	['E#3', 'C#4', 'G#4', 'C#5']	['m6', 'm3', 'm6']	[True, True, True, True]
14.0	1.0	5	['E#3', 'C#4', 'G#4', 'B4']	['m6', 'm3', 'd5']	[False, False, False, True]
15.0	1.0	5	['C#3', 'B3', 'E#4', 'C#5']	['m7', 'M3', 'P1']	[True, True, True, True]
16.0	1.0	6	['F#3', 'A3', 'F#4', 'C#5']	['m3', 'P1', 'P5']	[True, True, True, True]
17.0	1.0	6	['E3', 'A3', 'F#4', 'C#5']	['P4', 'M2', 'M6']	[True, False, False, False]
18.0	1.0	6	['D3', 'E4', 'G#4', 'B4']	['M2', 'A4', 'M6']	[True, True, True, True]
19.0	1.0	7	['C#3', 'E4', 'A4']	['m3', 'm6']	[True, True, True]
20.0	1.0	7	['D3', 'F#4', 'A4', 'B4']	['M3', 'P5', 'M6']	[True, True, False, True]
21.0	1.0	7	['E3', 'E4', 'G#4', 'B4']	['P1', 'M3', 'P5']	[True, True, True, False]
22.0	2.0	8	['A2', 'C#4', 'E4', 'A4']	['M3', 'P5', 'P1']	[True, True, True, True]
24.0	1.0	8	['A2', 'C#4', 'E4', 'A4']	['M3', 'P5', 'P1']	[True, True, True, True]
25.0	1.0	9	['D3', 'D4', 'F#4', 'A4']	['P1', 'M3', 'P5']	[True, True, True, True]
