s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	0.5	0	['D4']	[]	[True]
0.5	0.25	1	['G2', 'G3', 'B3', 'D4']	['P1', 'M3', 'P5']	[True, True, True, True]
0.75	0.25	1	['G2', 'G3', 'D4']	['P1', 'P5']	[False, False, False]
1.0	0.25	1	['G2', 'G3', 'D4', 'G4']	['P1', 'P5', 'P1']	[False, False, False, True]
1.25	0.25	1	['G2', 'G3', 'D4']	['P1', 'P5']	[False, False, False]
1.5	0.25	1	['D3', 'F#3', 'C4', 'D4']	['M3', 'm7', 'P1']	[True, True, True, True]
1.75	0.25	1	['D3', 'F#3', 'D4']	['M3', 'P1']	[False, False, False]
2.0	0.25	1	['D3', 'F#3', 'D4', 'A4']	['M3', 'P1', 'P5']	[False, False, False, True]
2.25	0.25	1	['D3', 'F#3', 'D4']	['M3', 'P1']	[False, False, False]
2.5	0.25	2	['G2', 'G3', 'B3', 'D4']	['P1', 'M3', 'P5']	[True, True, True, True]
2.75	0.25	2	['G2', 'G3', 'D4']	['P1', 'P5']	[False, False, False]
3.0	0.25	2	['G2', 'G3', 'D4', 'G4']	['P1', 'P5', 'P1']	[False, False, False, True]
3.25	0.25	2	['G2', 'G3', 'D4']	['P1', 'P5']	[False, False, False]
3.5	0.25	2	['G2', 'G3', 'B3', 'D4']	['P1', 'M3', 'P5']	[True, True, True, False]
3.75	0.25	2	['G2', 'G3', 'D4']	['P1', 'P5']	[False, False, False]
4.0	0.25	2	['G2', 'G3', 'G4']	['P1', 'P1']	[False, False, True]
4.25	0.25	2	['G2', 'G3', 'D4', 'G4']	['P1', 'P5', 'P1']	[False, False, True, False]
4.5	0.25	3	['D3', 'A3', 'C4', 'F#4']	['P5', 'm7', 'M3']	[True, True, True, True]
4.75	0.25	3	['D3', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[False, False, True, False]
5.0	0.25	3	['D3', 'A3', 'F#4']	['P5', 'M3']	[False, False, False]
5.25	0.25	3	['D3', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[False, False, True, False]
5.5	0.25	3	['G2', 'G3', 'B3', 'G4']	['P1', 'M3', 'P1']	[True, True, True, True]
5.75	0.25	3	['G2', 'G3', 'D4', 'G4']	['P1', 'P5', 'P1']	[False, False, True, False]
6.0	0.25	3	['G2', 'G3', 'G4']	['P1', 'P1']	[False, False, False]
6.25	0.25	3	['G2', 'G3', 'D4', 'G4']	['P1', 'P5', 'P1']	[False, False, True, False]
6.5	0.25	4	['D2', 'D3', 'A3', 'B4']	['P1', 'P5', 'M6']	[True, True, True, True]
6.75	0.25	4	['D2', 'D3', 'D4', 'B4']	['P1', 'P1', 'M6']	[False, False, True, False]
7.0	0.25	4	['D2', 'D3', 'F#4', 'A4']	['P1', 'M3', 'P5']	[False, False, True, True]
7.25	0.25	4	['D2', 'D3', 'D4', 'A4']	['P1', 'P1', 'P5']	[False, False, True, False]
7.5	0.25	4	['F2', 'F3', 'B3']	['P1', 'A4']	[True, True, True]
7.75	0.25	4	['F2', 'F3', 'D4']	['P1', 'M6']	[False, False, True]
8.0	0.25	4	['F2', 'F3', 'G4']	['P1', 'M2']	[False, False, True]
8.25	0.25	4	['F2', 'F3', 'D4', 'G4']	['P1', 'M6', 'M2']	[False, False, True, False]
8.5	0.25	5	['E2', 'E3', 'C4', 'C5']	['P1', 'm6', 'm6']	[True, True, True, True]
8.75	0.25	5	['E2', 'E3', 'G4', 'C5']	['P1', 'm3', 'm6']	[False, False, True, False]
9.0	0.25	5	['E2', 'E3', 'C5']	['P1', 'm6']	[False, False, False]
9.25	0.25	5	['E2', 'E3', 'G4', 'C5']	['P1', 'm3', 'm6']	[False, False, True, False]
9.5	0.25	5	['D2', 'D3', 'D4', 'B4']	['P1', 'P1', 'M6']	[True, True, True, True]
9.75	0.25	5	['D2', 'D3', 'G4', 'B4']	['P1', 'P4', 'M6']	[False, False, True, False]
10.0	0.25	5	['D2', 'D3', 'B4']	['P1', 'M6']	[False, False, False]
10.25	0.25	5	['D2', 'D3', 'G4', 'B4']	['P1', 'P4', 'M6']	[False, False, True, False]
10.5	0.25	6	['C2', 'C3', 'D4', 'A4']	['P1', 'M2', 'M6']	[True, True, True, True]
10.75	0.25	6	['C2', 'C3', 'F#4', 'A4']	['P1', 'A4', 'M6']	[False, False, True, False]
11.0	0.25	6	['C2', 'C3', 'A4']	['P1', 'M6']	[False, False, False]
11.25	0.25	6	['C2', 'C3', 'F#4', 'A4']	['P1', 'A4', 'M6']	[False, False, True, False]
11.5	0.25	6	['B1', 'B2', 'D4', 'A4']	['P1', 'm3', 'm7']	[True, True, True, False]
11.75	0.25	6	['B1', 'B2', 'F#4', 'A4']	['P1', 'P5', 'm7']	[False, False, True, False]
12.0	0.25	6	['B1', 'B2', 'G4']	['P1', 'm6']	[False, False, True]
12.25	0.25	6	['B1', 'B2', 'D4', 'G4']	['P1', 'm3', 'm6']	[False, False, True, False]
12.5	0.25	7	['A1', 'A2', 'A3', 'F#4']	['P1', 'P1', 'M6']	[True, True, True, True]
12.75	0.25	7	['A1', 'A2', 'D4', 'F#4']	['P1', 'P4', 'M6']	[False, False, True, False]
13.0	0.25	7	['A1', 'A2', 'F#4']	['P1', 'M6']	[False, False, False]
13.25	0.25	7	['A1', 'A2', 'D4', 'F#4']	['P1', 'P4', 'M6']	[False, False, True, False]
13.5	0.25	7	['A1', 'A2', 'G3', 'G4']	['P1', 'm7', 'm7']	[False, False, True, True]
13.75	0.25	7	['A1', 'A2', 'C#4', 'G4']	['P1', 'M3', 'm7']	[False, False, True, False]
14.0	0.25	7	['A1', 'A2', 'E4']	['P1', 'P5']	[False, False, True]
14.25	0.25	7	['A1', 'A2', 'C#4', 'E4']	['P1', 'M3', 'P5']	[False, False, True, False]
14.5	0.25	8	['D2', 'D3', 'F#3', 'D4']	['P1', 'M3', 'P1']	[True, True, True, True]
14.75	0.25	8	['D2', 'D3', 'A3', 'D4']	['P1', 'P5', 'P1']	[False, False, True, False]
15.0	0.25	8	['D2', 'D3', 'D4']	['P1', 'P1']	[False, False, False]
15.25	0.25	8	['D2', 'D3', 'A3', 'D4']	['P1', 'P5', 'P1']	[False, False, True, False]
15.5	0.25	8	['D2', 'D3', 'F#3', 'D4']	['P1', 'M3', 'P1']	[False, False, True, False]
15.75	0.25	8	['D2', 'D3', 'A3', 'D4']	['P1', 'P5', 'P1']	[False, False, True, False]
16.0	0.25	8	['D2', 'D3', 'C4', 'D4']	['P1', 'm7', 'P1']	[False, False, True, True]
16.25	0.25	8	['D2', 'D3', 'A3', 'D4']	['P1', 'P5', 'P1']	[False, False, True, False]
16.5	0.25	9	['G2', 'G3', 'B3', 'D4']	['P1', 'M3', 'P5']	[True, True, True, True]
16.75	0.25	9	['G2', 'G3', 'D4']	['P1', 'P5']	[False, False, False]
17.0	0.25	9	['G2', 'G3', 'D4', 'G4']	['P1', 'P5', 'P1']	[False, False, False, True]
17.25	0.25	9	['G2', 'G3', 'D4']	['P1', 'P5']	[False, False, False]
17.5	0.25	9	['D3', 'F#3', 'C4', 'D4']	['M3', 'm7', 'P1']	[True, True, True, True]
17.75	0.25	9	['D3', 'F#3', 'D4']	['M3', 'P1']	[False, False, False]
18.0	0.25	9	['D3', 'F#3', 'D4', 'A4']	['M3', 'P1', 'P5']	[False, False, False, True]
18.25	0.25	9	['D3', 'F#3', 'D4']	['M3', 'P1']	[False, False, False]
18.5	0.25	10	['G2', 'G3', 'B3', 'D4']	['P1', 'M3', 'P5']	[True, True, True, True]
18.75	0.25	10	['G2', 'G3', 'D4']	['P1', 'P5']	[False, False, False]
19.0	0.25	10	['G2', 'G3', 'D4', 'G4']	['P1', 'P5', 'P1']	[False, False, False, True]
19.25	0.25	10	['G2', 'G3', 'D4']	['P1', 'P5']	[False, False, False]
19.5	0.25	10	['G2', 'G3', 'B3', 'D4']	['P1', 'M3', 'P5']	[True, True, True, False]
19.75	0.25	10	['G2', 'G3', 'D4']	['P1', 'P5']	[False, False, False]
20.0	0.25	10	['G2', 'G3', 'G4']	['P1', 'P1']	[False, False, True]
20.25	0.25	10	['G2', 'G3', 'D4', 'G4']	['P1', 'P5', 'P1']	[False, False, True, False]
20.5	0.25	11	['D3', 'A3', 'C4', 'F#4']	['P5', 'm7', 'M3']	[True, True, True, True]
20.75	0.25	11	['D3', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[False, False, True, False]
21.0	0.25	11	['D3', 'A3', 'F#4']	['P5', 'M3']	[False, False, False]
21.25	0.25	11	['D3', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[False, False, True, False]
21.5	0.25	11	['G2', 'G3', 'B3', 'G4']	['P1', 'M3', 'P1']	[True, True, True, True]
21.75	0.25	11	['G2', 'G3', 'D4', 'G4']	['P1', 'P5', 'P1']	[False, False, True, False]
22.0	0.25	11	['G2', 'G3', 'G4']	['P1', 'P1']	[False, False, False]
22.25	0.25	11	['G2', 'G3', 'D4', 'G4']	['P1', 'P5', 'P1']	[False, False, True, False]
22.5	0.25	12	['D2', 'D3', 'A3', 'A4']	['P1', 'P5', 'P5']	[True, True, True, True]
22.75	0.25	12	['D2', 'D3', 'D4', 'A4']	['P1', 'P1', 'P5']	[False, False, True, False]
23.0	0.25	12	['D2', 'D3', 'F#4', 'A4']	['P1', 'M3', 'P5']	[False, False, True, False]
23.25	0.25	12	['D2', 'D3', 'D4', 'A4']	['P1', 'P1', 'P5']	[False, False, True, False]
23.5	0.25	12	['F2', 'F3', 'B3']	['P1', 'A4']	[True, True, True]
23.75	0.25	12	['F2', 'F3', 'D4']	['P1', 'M6']	[False, False, True]
24.0	0.25	12	['F2', 'F3', 'G4']	['P1', 'M2']	[False, False, True]
24.25	0.25	12	['F2', 'F3', 'D4', 'G4']	['P1', 'M6', 'M2']	[False, False, True, False]
24.5	0.25	13	['E2', 'E3', 'C4', 'C5']	['P1', 'm6', 'm6']	[True, True, True, True]
24.75	0.25	13	['E2', 'E3', 'G4', 'C5']	['P1', 'm3', 'm6']	[False, False, True, False]
25.0	0.25	13	['E2', 'E3', 'C5']	['P1', 'm6']	[False, False, False]
25.25	0.25	13	['E2', 'E3', 'G4', 'C5']	['P1', 'm3', 'm6']	[False, False, True, False]
25.5	0.25	13	['D2', 'D3', 'D4', 'B4']	['P1', 'P1', 'M6']	[True, True, True, True]
25.75	0.25	13	['D2', 'D3', 'G4', 'B4']	['P1', 'P4', 'M6']	[False, False, True, False]
26.0	0.25	13	['D2', 'D3', 'B4']	['P1', 'M6']	[False, False, False]
26.25	0.25	13	['D2', 'D3', 'G4', 'B4']	['P1', 'P4', 'M6']	[False, False, True, False]
26.5	0.25	14	['C2', 'C3', 'C4', 'A4']	['P1', 'P1', 'M6']	[True, True, True, True]
26.75	0.25	14	['C2', 'C3', 'E4', 'A4']	['P1', 'M3', 'M6']	[False, False, True, False]
27.0	0.25	14	['C2', 'C3', 'A4']	['P1', 'M6']	[False, False, False]
27.25	0.25	14	['C2', 'C3', 'E4', 'A4']	['P1', 'M3', 'M6']	[False, False, True, True]
27.5	0.25	14	['C#2', 'C#3', 'B-3', 'B-4']	['P1', 'd7', 'd7']	[True, True, True, True]
27.75	0.25	14	['C#2', 'C#3', 'E4', 'B-4']	['P1', 'm3', 'd7']	[False, False, True, False]
28.0	0.25	14	['C#2', 'C#3', 'G4', 'B-4']	['P1', 'd5', 'd7']	[False, False, True, False]
28.25	0.25	14	['C#2', 'C#3', 'E4', 'G4']	['P1', 'm3', 'd5']	[False, False, True, True]
28.5	0.25	15	['D2', 'D3', 'A3', 'G4']	['P1', 'P5', 'P4']	[True, True, True, True]
28.75	0.25	15	['D2', 'D3', 'D4', 'G4']	['P1', 'P1', 'P4']	[False, False, True, False]
29.0	0.25	15	['D2', 'D3', 'G4']	['P1', 'P4']	[False, False, False]
29.25	0.25	15	['D2', 'D3', 'D4', 'G4']	['P1', 'P1', 'P4']	[False, False, True, False]
29.5	0.25	15	['D2', 'D3', 'C4', 'F#4']	['P1', 'm7', 'M3']	[False, False, True, True]
29.75	0.25	15	['D2', 'D3', 'D4', 'F#4']	['P1', 'P1', 'M3']	[False, False, True, False]
30.0	0.25	15	['D2', 'D3', 'F#4']	['P1', 'M3']	[False, False, False]
30.25	0.25	15	['D2', 'D3', 'D4', 'F#4']	['P1', 'P1', 'M3']	[False, False, True, False]
30.5	0.25	16	['G1', 'G2', 'B3', 'G4']	['P1', 'M3', 'P1']	[True, True, True, True]
30.75	0.25	16	['G1', 'G2', 'D4', 'G4']	['P1', 'P5', 'P1']	[False, False, True, False]
31.0	0.25	16	['G1', 'G2', 'G4']	['P1', 'P1']	[False, False, False]
31.25	0.25	16	['G1', 'G2', 'D4', 'G4']	['P1', 'P5', 'P1']	[False, False, True, False]
31.5	0.25	16	['G1', 'G2', 'B3']	['P1', 'M3']	[False, False, True]
31.75	0.25	16	['G1', 'G2', 'D4']	['P1', 'P5']	[False, False, True]
32.0	0.25	16	['G1', 'G2', 'D4', 'G4']	['P1', 'P5', 'P1']	[False, False, True, True]
32.25	0.25	16	['G1', 'G2', 'D4']	['P1', 'P5']	[False, False, False]
32.5	0.25	17	['G1', 'G2', 'B3', 'G4']	['P1', 'M3', 'P1']	[True, True, True, True]
32.75	0.25	17	['G1', 'G2', 'D4', 'G4']	['P1', 'P5', 'P1']	[False, False, True, False]
33.0	0.25	17	['G1', 'G2', 'G4']	['P1', 'P1']	[False, False, False]
33.25	0.25	17	['G1', 'G2', 'D4', 'G4']	['P1', 'P5', 'P1']	[False, False, True, False]
33.5	0.5	17	['G1', 'G2', 'B3']	['P1', 'M3']	[False, False, True]
34.0	0.5	17	['G1', 'G2']	['P1']	[False, False]
