onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ks_fifths	ts_beats	ts_beat_type	measureNumberWithSuffix	onset_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	is_downbeat	downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label	note_degree
0	480	0.0	0	2.0	2	1	2	3	4	1	0.0	A5	81	True	A	0	0	1.0	True	1	P1-Staff2	6	1	3.0	0	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True	5
0	120	0.0	0	0.5	1/2	1	2	3	4	1	0.0	F#4	66	True	F	1	0	1.0	True	1	P1-Staff2	6	1	3.0	0	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True	3
0	720	0.0	0	3.0	3	1	2	3	4	1	0.0	D4	62	True	D	0	0	1.0	True	1	P1-Staff2	6	1	3.0	0	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True	1
120	120	0.5	1/2	0.5	1/2	1	2	3	4	1	0.5	A4	69	True	A	0	1/8	1.5	False	0	P1-Staff2	6	1	3.0	0	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True	5
240	120	1.0	1	0.5	1/2	1	2	3	4	1	1.0	F#4	66	True	F	1	1/4	2.0	True	2	P1-Staff2	6	1	3.0	0	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True	3
360	120	1.5	3/2	0.5	1/2	1	2	3	4	1	1.5	A4	69	True	A	0	3/8	2.5	False	0	P1-Staff2	6	1	3.0	0	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True	5
480	120	2.0	2	0.5	1/2	1	2	3	4	1	2.0	D6	86	True	D	0	1/2	3.0	True	3	P1-Staff2	6	1	3.0	0	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True	1
480	120	2.0	2	0.5	1/2	1	2	3	4	1	2.0	F#4	66	True	F	1	1/2	3.0	True	3	P1-Staff2	6	1	3.0	0	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True	3
600	120	2.5	5/2	0.5	1/2	1	2	3	4	1	2.5	A5	81	True	A	0	5/8	3.5	False	0	P1-Staff2	6	1	3.0	0	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True	5
600	120	2.5	5/2	0.5	1/2	1	2	3	4	1	2.5	A4	69	True	A	0	5/8	3.5	False	0	P1-Staff2	6	1	3.0	0	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True	5
720	480	3.0	3	2.0	2	2	2	3	4	2	3.0	F#5	78	True	F	1	0	1.0	True	1	P1-Staff2	6	2	3.0	1	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True	3
720	120	3.0	3	0.5	1/2	2	2	3	4	2	3.0	F#4	66	True	F	1	0	1.0	True	1	P1-Staff2	6	2	3.0	1	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True	3
720	720	3.0	3	3.0	3	2	2	3	4	2	3.0	D4	62	True	D	0	0	1.0	True	1	P1-Staff2	6	2	3.0	1	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True	1
840	120	3.5	7/2	0.5	1/2	2	2	3	4	2	3.5	A4	69	True	A	0	1/8	1.5	False	0	P1-Staff2	6	2	3.0	1	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True	5
960	120	4.0	4	0.5	1/2	2	2	3	4	2	4.0	F#4	66	True	F	1	1/4	2.0	True	2	P1-Staff2	6	2	3.0	1	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True	3
1080	120	4.5	9/2	0.5	1/2	2	2	3	4	2	4.5	A4	69	True	A	0	3/8	2.5	False	0	P1-Staff2	6	2	3.0	1	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True	5
1200	120	5.0	5	0.5	1/2	2	2	3	4	2	5.0	A5	81	True	A	0	1/2	3.0	True	3	P1-Staff2	6	2	3.0	1	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True	5
1200	120	5.0	5	0.5	1/2	2	2	3	4	2	5.0	F#4	66	True	F	1	1/2	3.0	True	3	P1-Staff2	6	2	3.0	1	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True	3
1320	120	5.5	11/2	0.5	1/2	2	2	3	4	2	5.5	F#5	78	True	F	1	5/8	3.5	False	0	P1-Staff2	6	2	3.0	1	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True	3
1320	120	5.5	11/2	0.5	1/2	2	2	3	4	2	5.5	A4	69	True	A	0	5/8	3.5	False	0	P1-Staff2	6	2	3.0	1	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True	5
1440	240	6.0	6	1.0	1	3	2	3	4	3	6.0	D5	74	True	D	0	0	1.0	True	1	P1-Staff2	6	3	3.0	2	V7	True	('A', 'C#', 'E', 'G')	A	A	0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None	V7	True	1
1440	120	6.0	6	0.5	1/2	3	2	3	4	3	6.0	F#4	66	True	F	1	0	1.0	True	1	P1-Staff2	6	3	3.0	2	V7	True	('A', 'C#', 'E', 'G')	A	A	0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None	V7	True	3
1440	720	6.0	6	3.0	3	3	2	3	4	3	6.0	A3	57	True	A	0	0	1.0	True	1	P1-Staff2	6	3	3.0	2	V7	True	('A', 'C#', 'E', 'G')	A	A	0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None	V7	True	5
1560	120	6.5	13/2	0.5	1/2	3	2	3	4	3	6.5	A4	69	True	A	0	1/8	1.5	False	0	P1-Staff2	6	3	3.0	2	V7	False	('A', 'C#', 'E', 'G')	A	A	0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None	V7	True	5
1680	240	7.0	7	1.0	1	3	2	3	4	3	7.0	D5	74	True	D	0	1/4	2.0	True	2	P1-Staff2	6	3	3.0	2	V7	False	('A', 'C#', 'E', 'G')	A	A	0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None	V7	True	1
1680	120	7.0	7	0.5	1/2	3	2	3	4	3	7.0	F#4	66	True	F	1	1/4	2.0	True	2	P1-Staff2	6	3	3.0	2	V7	False	('A', 'C#', 'E', 'G')	A	A	0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None	V7	True	3
1800	120	7.5	15/2	0.5	1/2	3	2	3	4	3	7.5	A4	69	True	A	0	3/8	2.5	False	0	P1-Staff2	6	3	3.0	2	V7	False	('A', 'C#', 'E', 'G')	A	A	0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None	V7	True	5
1920	180	8.0	8	0.75	3/4	3	2	3	4	3	8.0	E5	76	True	E	0	1/2	3.0	True	3	P1-Staff2	6	3	3.0	2	V7	False	('A', 'C#', 'E', 'G')	A	A	0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None	V7	True	2
1920	120	8.0	8	0.5	1/2	3	2	3	4	3	8.0	C#4	61	True	C	1	1/2	3.0	True	3	P1-Staff2	1	3	3.0	2	V7	False	('A', 'C#', 'E', 'G')	A	A	0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None	V7	True	7
1920	120	8.0	8	0.5	1/2	3	2	3	4	3	8.0	G4	67	True	G	0	1/2	3.0	True	3	P1-Staff2	1	3	3.0	2	V7	False	('A', 'C#', 'E', 'G')	A	A	0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None	V7	True	4
2040	120	8.5	17/2	0.5	1/2	3	2	3	4	3	8.5	A4	69	True	A	0	5/8	3.5	False	0	P1-Staff2	6	3	3.0	2	V7	False	('A', 'C#', 'E', 'G')	A	A	0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None	V7	True	5
2100	30	8.75	35/4	0.125	1/8	3	2	3	4	3	8.75	D5	74	True	D	0	11/16	3.75	False	0	P1-Staff2	6	3	3.0	2	V7	False	('A', 'C#', 'E', 'G')	A	A	0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None	V7	True	1
2130	30	8.875	71/8	0.125	1/8	3	2	3	4	3	8.875	E5	76	True	E	0	23/32	3.875	False	0	P1-Staff2	6	3	3.0	2	V7	False	('A', 'C#', 'E', 'G')	A	A	0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None	V7	True	2
2160	240	9.0	9	1.0	1	4	2	3	4	4	9.0	F#5	78	True	F	1	0	1.0	True	1	P1-Staff2	6	4	3.0	3	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True	3
2160	240	9.0	9	1.0	1	4	2	3	4	4	9.0	F#4	66	True	F	1	0	1.0	True	1	P1-Staff2	6	4	3.0	3	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True	3
2160	240	9.0	9	1.0	1	4	2	3	4	4	9.0	D4	62	True	D	0	0	1.0	True	1	P1-Staff2	6	4	3.0	3	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True	1
2400	240	10.0	10	1.0	1	4	2	3	4	4	10.0	D5	74	True	D	0	1/4	2.0	True	2	P1-Staff2	6	4	3.0	3	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True	1
