s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	0.5	0	['A3', 'E4', 'C5']	['P5', 'm3']	[True, True, True]
0.5	0.5	0	['A3', 'B3', 'E4', 'C5']	['M2', 'P5', 'm3']	[False, True, False, False]
1.0	0.5	1	['E3', 'C4', 'E4', 'G4']	['m6', 'P1', 'm3']	[True, True, True, True]
1.5	0.5	1	['E3', 'B3', 'D4', 'G4']	['P5', 'm7', 'm3']	[False, True, True, False]
2.0	0.5	1	['F3', 'A3', 'C4', 'A4']	['M3', 'P5', 'M3']	[True, True, True, True]
2.5	0.5	1	['F3', 'A3', 'D4', 'B4']	['M3', 'M6', 'A4']	[False, False, True, True]
3.0	0.5	1	['E3', 'G3', 'E4', 'C5']	['m3', 'P1', 'm6']	[True, True, True, True]
3.5	0.5	1	['D3', 'G3', 'F4', 'D5']	['P4', 'm3', 'P1']	[True, False, True, True]
4.0	0.5	1	['C3', 'G3', 'G4', 'E5']	['P5', 'P5', 'M3']	[True, True, True, True]
4.5	0.5	1	['C3', 'A3', 'G4', 'E5']	['M6', 'P5', 'M3']	[False, True, False, False]
5.0	0.5	2	['G3', 'B3', 'G4', 'D5']	['M3', 'P1', 'P5']	[True, True, True, True]
5.5	0.25	2	['G3', 'A3', 'G4', 'D5']	['M2', 'P1', 'P5']	[False, True, False, False]
5.75	0.25	2	['G3', 'B3', 'G4', 'D5']	['M3', 'P1', 'P5']	[False, True, False, False]
6.0	0.5	2	['A3', 'C4', 'G4', 'C5']	['m3', 'm7', 'm3']	[True, True, False, True]
6.5	0.5	2	['A3', 'D4', 'F#4', 'C5']	['P4', 'M6', 'm3']	[False, True, True, False]
7.0	1.0	2	['G3', 'E4', 'G4', 'C5']	['M6', 'P1', 'P4']	[True, True, True, False]
8.0	1.0	2	['G2', 'D4', 'G4', 'B4']	['P5', 'P1', 'M3']	[True, True, False, True]
9.0	2.0	3	['C3', 'E4', 'G4', 'C5']	['M3', 'P5', 'P1']	[True, True, True, True]
11.0	1.0	3			
12.0	1.0	3	['C3', 'C4', 'G4', 'E5']	['P1', 'P5', 'M3']	[True, True, True, True]
13.0	0.5	4	['G3', 'B3', 'G4', 'D5']	['M3', 'P1', 'P5']	[True, True, True, True]
13.5	0.5	4	['G3', 'B3', 'F4', 'D5']	['M3', 'm7', 'P5']	[False, False, True, False]
14.0	0.5	4	['A3', 'B3', 'E4', 'C5']	['M2', 'P5', 'm3']	[True, False, True, True]
14.5	0.5	4	['A3', 'E4', 'C5']	['P5', 'm3']	[False, False, False]
15.0	0.5	4	['E3', 'G3', 'E4', 'B4']	['m3', 'P1', 'P5']	[True, True, True, True]
15.5	0.5	4	['E3', 'A3', 'E4', 'A4']	['P4', 'P1', 'P4']	[False, True, False, True]
16.0	0.5	4	['E3', 'B3', 'E4', 'G4']	['P5', 'P1', 'm3']	[False, True, True, True]
16.5	0.5	4	['D3', 'B3', 'E4', 'G4']	['M6', 'M2', 'P4']	[True, False, False, False]
17.0	0.5	5	['C3', 'C4', 'E4', 'A4']	['P1', 'M3', 'M6']	[True, True, True, True]
17.5	0.5	5	['C4', 'F#4', 'A4']	['A4', 'M6']	[False, True, False]
18.0	0.5	5	['B3', 'D4', 'G#4', 'B4']	['m3', 'M6', 'P1']	[True, True, True, True]
18.5	0.5	5	['A3', 'E4', 'A4', 'C5']	['P5', 'P1', 'm3']	[True, True, True, True]
19.0	0.5	5	['G#3', 'F4', 'B4', 'D5']	['d7', 'm3', 'd5']	[True, True, True, True]
19.5	0.5	5	['G#3', 'E4', 'B4', 'D5']	['m6', 'm3', 'd5']	[False, True, False, False]
20.0	0.5	5	['A3', 'E4', 'A4', 'C5']	['P5', 'P1', 'm3']	[True, True, True, True]
20.5	0.5	5	['A3', 'E4', 'A4', 'B4']	['P5', 'P1', 'M2']	[False, False, False, True]
21.0	0.5	6	['D3', 'F4', 'A4', 'C5']	['m3', 'P5', 'm7']	[True, True, True, True]
21.5	0.5	6	['D3', 'D4', 'A4', 'C5']	['P1', 'P5', 'm7']	[False, True, False, False]
22.0	0.5	6	['E3', 'B3', 'G#4', 'B4']	['P5', 'M3', 'P5']	[True, True, True, True]
22.5	0.25	6	['E3', 'C4', 'G#4', 'B4']	['m6', 'M3', 'P5']	[False, True, False, False]
22.75	0.25	6	['E3', 'D4', 'G#4', 'B4']	['m7', 'M3', 'P5']	[False, True, False, False]
23.0	1.0	6	['A2', 'C4', 'E4', 'A4']	['m3', 'P5', 'P1']	[True, True, True, True]
24.0	1.0	6	['A3', 'C4', 'A4', 'E5']	['m3', 'P1', 'P5']	[True, True, True, True]
25.0	0.5	7	['D3', 'C4', 'A4', 'F5']	['m7', 'P5', 'm3']	[True, True, True, True]
25.5	0.5	7	['E3', 'C4', 'A4', 'E5']	['m6', 'P4', 'P1']	[True, False, False, True]
26.0	0.5	7	['F3', 'B3', 'A4', 'D5']	['A4', 'M3', 'M6']	[True, True, True, True]
