s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	0.5	0	['D4', 'F#4', 'A4', 'D5']	['M3', 'P5', 'P1']	[True, True, True, True]
0.5	0.5	0	['C#4', 'F#4', 'A4', 'D5']	['P4', 'm6', 'm2']	[True, False, False, False]
1.0	1.0	1	['B3', 'D4', 'F#4', 'D5']	['m3', 'P5', 'm3']	[True, True, True, True]
2.0	0.5	1	['A3', 'B3', 'D4', 'D5']	['M2', 'P4', 'P4']	[True, True, True, True]
2.5	0.5	1	['G3', 'C#4', 'E4', 'D5']	['A4', 'M6', 'P5']	[True, True, True, False]
3.0	0.5	1	['F#3', 'D4', 'F#4', 'A4']	['m6', 'P1', 'm3']	[True, True, True, True]
3.5	0.5	1	['F#3', 'D4', 'F#4', 'B4']	['m6', 'P1', 'P4']	[False, False, False, True]
4.0	1.0	1	['E3', 'E4', 'G4', 'C#5']	['P1', 'm3', 'M6']	[True, True, True, True]
5.0	0.5	2	['D3', 'F#4', 'A4', 'D5']	['M3', 'P5', 'P1']	[True, True, True, True]
5.5	0.5	2	['D3', 'F#4', 'A4', 'C#5']	['M3', 'P5', 'M7']	[False, False, False, True]
6.0	0.5	2	['E3', 'F#4', 'G#4', 'B4']	['M2', 'M3', 'P5']	[True, False, True, True]
6.5	0.25	2	['E3', 'E4', 'G#4', 'B4']	['P1', 'M3', 'P5']	[False, True, False, False]
6.75	0.25	2	['E3', 'D4', 'G#4', 'B4']	['m7', 'M3', 'P5']	[False, True, False, False]
7.0	1.0	2	['A2', 'C#4', 'E4', 'A4']	['M3', 'P5', 'P1']	[True, True, True, True]
8.0	0.5	2	['B2', 'F#3', 'B4', 'D5']	['P5', 'P1', 'm3']	[True, True, True, True]
8.5	0.5	2	['B2', 'G#3', 'B4', 'D5']	['M6', 'P1', 'm3']	[False, True, False, False]
9.0	1.0	3	['C#3', 'A#3', 'E4', 'C#5']	['M6', 'm3', 'P1']	[True, True, True, True]
10.0	0.5	3	['D3', 'B3', 'D4', 'B4']	['M6', 'P1', 'M6']	[True, True, True, True]
10.5	0.5	3	['E3', 'B3', 'D4', 'B4']	['P5', 'm7', 'P5']	[True, False, False, False]
11.0	0.5	3	['F#3', 'C#4', 'F#4', 'A4']	['P5', 'P1', 'm3']	[True, True, True, True]
11.5	0.5	3	['F#3', 'C#4', 'E4', 'A4']	['P5', 'm7', 'm3']	[False, False, True, False]
