s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	1.0	1			
1.0	1.0	1	['C4']	[]	[True]
2.0	0.5	2	['F3', 'C4', 'C5']	['P5', 'P5']	[True, False, True]
2.5	0.375	2	['F3', 'C4', 'E-5']	['P5', 'm7']	[False, False, True]
2.875	0.125	2	['F3', 'C4', 'D-5']	['P5', 'm6']	[False, False, True]
3.0	0.5	2	['C3', 'G3', 'C4', 'F4']	['P5', 'P1', 'P4']	[True, True, False, True]
3.5	0.5	2	['C3', 'G3', 'C4', 'E4']	['P5', 'P1', 'M3']	[False, False, False, True]
4.0	0.5	3	['C3', 'A-3', 'C4', 'F4']	['m6', 'P1', 'P4']	[False, True, False, True]
4.5	0.375	3	['C3', 'E3', 'C4', 'C5']	['M3', 'P1', 'P1']	[True, True, True, True]
4.875	0.125	3	['C3', 'E3', 'C4', 'G4']	['M3', 'P1', 'P5']	[False, False, False, True]
5.0	0.5	3	['F2', 'G3', 'C4', 'B-4']	['M2', 'P5', 'P4']	[True, True, False, True]
5.5	0.25	3	['F3', 'C4', 'A-4']	['P5', 'm3']	[True, True, True]
5.75	0.25	3	['F3']	[]	[False]
6.0	0.5	4	['F3', 'A-3', 'C5']	['m3', 'P5']	[False, True, True]
6.5	0.375	4	['A-3', 'C4', 'F4', 'C5']	['M3', 'M6', 'M3']	[True, True, True, False]
6.875	0.125	4	['A-3', 'C4', 'F4', 'F5']	['M3', 'M6', 'M6']	[False, False, False, True]
7.0	0.5	4	['G3', 'D-4', 'B-4', 'F5']	['d5', 'm3', 'm7']	[True, True, True, True]
7.5	0.25	4	['G3', 'C4', 'B-4', 'E5']	['P4', 'm3', 'M6']	[False, True, False, True]
7.75	0.25	4	['F3', 'C4', 'A-4', 'F5']	['P5', 'm3', 'P1']	[True, True, True, True]
8.0	0.25	5	['E3', 'C4', 'G4', 'G5']	['m6', 'm3', 'm3']	[True, True, True, True]
8.25	0.25	5	['C3', 'G4', 'B-4', 'C5']	['P5', 'm7', 'P1']	[True, True, True, True]
8.5	0.25	5	['F3', 'F4', 'A-4', 'C5']	['P1', 'm3', 'P5']	[True, True, True, True]
8.75	0.25	5	['A-3', 'F4', 'A-4', 'B4']	['M6', 'P1', 'A2']	[True, True, True, True]
9.0	0.5	5	['C4', 'F4', 'A-4', 'B4']	['P4', 'm6', 'M7']	[True, True, True, True]
9.5	0.5	5	['C4', 'E4', 'G4', 'C5']	['M3', 'P5', 'P1']	[False, True, True, True]
10.0	0.5	6	['B-3', 'E-4', 'G4', 'D-5']	['P4', 'M6', 'm3']	[True, True, True, True]
10.5	0.375	6	['D-4', 'E-4', 'G4', 'B-4']	['M2', 'A4', 'M6']	[True, False, False, True]
10.875	0.125	6	['D-4', 'E-4', 'G4', 'E-5']	['M2', 'A4', 'M2']	[False, False, False, True]
11.0	0.5	6	['C4', 'E-4', 'A-4', 'E-5']	['m3', 'm6', 'm3']	[True, True, True, True]
11.5	0.25	6	['C4', 'A-4', 'E-5']	['m6', 'm3']	[False, False, False]
11.75	0.125	6	['A-3', 'C4', 'A-4', 'C5']	['M3', 'P1', 'M3']	[True, True, False, True]
11.875	0.125	6	['A-3', 'C4', 'E-4', 'C5']	['M3', 'P5', 'M3']	[False, False, True, False]
12.0	0.25	7	['G3', 'B-3', 'E-4', 'E-5']	['m3', 'm6', 'm6']	[True, True, True, True]
12.25	0.25	7	['G3', 'B-3', 'E-4', 'D-5']	['m3', 'm6', 'd5']	[False, False, False, True]
12.5	0.375	7	['D-4', 'E-4', 'G4', 'B-4']	['M2', 'A4', 'M6']	[True, False, True, True]
12.875	0.125	7	['D-4', 'E-4', 'G4', 'E-5']	['M2', 'A4', 'M2']	[False, False, False, True]
13.0	0.5	7	['C4', 'E-4', 'A-4', 'E-5']	['m3', 'm6', 'm3']	[True, True, True, True]
13.5	0.25	7	['C4', 'A-4', 'E-5']	['m6', 'm3']	[False, False, False]
13.75	0.125	7	['A-3', 'A-4', 'C5', 'E-5']	['P1', 'M3', 'P5']	[True, False, True, False]
13.875	0.125	7	['A-3', 'C4', 'C5', 'E-5']	['M3', 'M3', 'P5']	[False, True, False, False]
14.0	1.0	8	['G3', 'B-3', 'C4', 'E4', 'C5', 'E5']	['m3', 'P4', 'M6', 'P4', 'M6']	[True, True, True, True, True, True]
15.0	0.5	8	['F3', 'A-3', 'C4', 'F4', 'C5', 'F5']	['m3', 'P5', 'P1', 'P5', 'P1']	[True, True, True, True, True, True]
15.5	0.375	8	['F3', 'A-3', 'A-4', 'C5', 'F5']	['m3', 'm3', 'P5', 'P1']	[False, False, True, False, False]
15.875	0.125	8	['D-3', 'F3', 'F4', 'A-4']	['M3', 'M3', 'P5']	[True, True, True, False]
16.0	0.5	9	['B-2', 'F4', 'B-4', 'D-5']	['P5', 'P1', 'm3']	[True, True, True, True]
16.5	0.5	9	['C3', 'E4', 'G4', 'C5']	['M3', 'P5', 'P1']	[True, True, True, True]
17.0	0.25	9	['C3', 'E4', 'G4', 'C5']	['M3', 'P5', 'P1']	[True, True, True, True]
17.25	0.25	9	['C3', 'B-3', 'E4', 'C5']	['m7', 'M3', 'P1']	[False, True, True, False]
17.5	0.25	9	['C3', 'A-3', 'F4', 'C5']	['m6', 'P4', 'P1']	[False, True, True, False]
17.75	0.25	9	['E3', 'C4', 'B-4', 'C5']	['m6', 'd5', 'm6']	[True, True, True, False]
18.0	0.5	10	['F3', 'A-4', 'C5']	['m3', 'P5']	[True, True, False]
18.5	0.375	10	['F3', 'A-4', 'C5', 'E-5']	['m3', 'P5', 'm7']	[False, False, False, True]
18.875	0.125	10	['F3', 'A-4', 'C5', 'D-5']	['m3', 'P5', 'm6']	[False, False, False, True]
19.0	0.25	10	['C3', 'F4', 'G4', 'B-4']	['P4', 'P5', 'm7']	[True, True, True, True]
19.25	0.25	10	['C3', 'F4', 'G4', 'A-5']	['P4', 'P5', 'm6']	[False, False, False, True]
19.5	0.25	10	['C3', 'E4', 'B-4', 'A-5']	['M3', 'm7', 'm6']	[False, True, True, False]
19.75	0.25	10	['C3', 'B-4', 'G5']	['m7', 'P5']	[False, False, True]
20.0	0.25	11	['C3', 'F4', 'A-4', 'G5']	['P4', 'm6', 'P5']	[False, True, True, False]
20.25	0.25	11	['C3', 'F4', 'A-4', 'F5']	['P4', 'm6', 'P4']	[False, False, False, True]
20.5	0.25	11	['C3', 'B-4', 'C5', 'F5']	['m7', 'P1', 'P4']	[True, True, True, False]
20.75	0.125	11	['C3', 'C5', 'E5']	['P1', 'M3']	[False, False, True]
20.875	0.125	11	['C3', 'G4', 'C5', 'E5']	['P5', 'P1', 'M3']	[False, True, False, False]
21.0	0.25	11	['F3', 'B-4', 'C5', 'E5']	['P4', 'P5', 'M7']	[True, True, True, False]
21.25	0.25	11	['F3', 'B-4', 'C5', 'E5']	['P4', 'P5', 'M7']	[False, False, False, True]
21.5	0.25	11	['F3', 'A-4', 'C5', 'D5', 'E5', 'G5']	['m3', 'P5', 'M6', 'M7', 'M2']	[False, True, False, True, True, True]
21.75	0.25	11	['C5', 'F5']	['P4']	[False, True]
22.0	0.5	12	['F3', 'C5']	['P5']	[True, True]
22.5	0.25	12	['A-3', 'C5', 'F5']	['M3', 'M6']	[True, False, True]
22.75	0.125	12	['A-3', 'C5', 'C6']	['M3', 'M3']	[False, False, True]
22.875	0.125	12	['A-3', 'C5', 'F5', 'C6']	['M3', 'M6', 'M3']	[False, False, True, False]
23.0	0.25	12	['G3', 'D-5', 'F5', 'C6']	['d5', 'm7', 'P4']	[True, True, True, False]
23.25	0.25	12	['G3', 'D-5', 'F5', 'B-5']	['d5', 'm7', 'm3']	[False, False, False, True]
23.5	0.25	12	['G3', 'C5', 'E5', 'B-5']	['P4', 'M6', 'm3']	[False, True, True, False]
23.75	0.25	12	['F3', 'C5', 'F5', 'A-5']	['P5', 'P1', 'm3']	[True, True, True, True]
24.0	0.25	13	['E3', 'B-4', 'G5', 'A-5']	['d5', 'm3', 'd4']	[True, True, True, False]
