s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	0.5	1			
0.5	0.5	1	['A-2', 'E-3', 'A-3', 'C4']	['P5', 'P1', 'M3']	[True, True, True, True]
1.0	0.5	1	['A-2', 'E-3', 'A-3', 'C4']	['P5', 'P1', 'M3']	[True, True, True, True]
1.5	0.5	2	['A-2', 'E-3', 'C4', 'C6']	['P5', 'M3', 'M3']	[True, True, True, True]
2.0	0.25	2	['A-2', 'E-3', 'A-4', 'C6']	['P5', 'P1', 'M3']	[False, False, True, False]
2.25	0.25	2	['A-2', 'E3', 'A-4', 'C6']	['A5', 'P1', 'M3']	[False, True, False, False]
2.5	0.25	2	['A-2', 'F3', 'A-4', 'D-6']	['M6', 'P1', 'P4']	[False, True, True, True]
2.75	0.25	2	['A-2', 'E-3', 'A-4', 'C6']	['P5', 'P1', 'M3']	[False, True, False, True]
3.0	0.5	3	['A-2', 'D3', 'F4', 'C6']	['A4', 'M6', 'M3']	[False, True, True, True]
3.5	0.5	3	['A-2', 'D-3', 'G3', 'F-4', 'B-5']	['P4', 'M7', 'm6', 'M2']	[False, True, True, True, True]
4.0	0.5	3	['A-2', 'C3', 'A-3', 'E-4', 'C6']	['M3', 'P1', 'P5', 'M3']	[False, True, True, True, True]
4.5	0.25	4	['F2', 'A-3', 'D-4', 'D-6']	['m3', 'm6', 'm6']	[True, True, True, True]
4.75	0.25	4	['G2', 'E-3', 'B-3', 'D-6']	['m6', 'm3', 'd5']	[True, True, True, False]
5.0	0.5	4	['A-2', 'E-3', 'C4', 'C6']	['P5', 'M3', 'M3']	[True, True, True, True]
5.5	0.25	4	['C3', 'A-3', 'E-4', 'C6']	['m6', 'm3', 'P1']	[True, True, True, False]
5.75	0.25	4	['C3', 'A-3', 'E-4', 'E-6']	['m6', 'm3', 'm3']	[False, False, False, True]
6.0	0.5	5	['E-3', 'G3', 'E-4', 'B-5']	['M3', 'P1', 'P5']	[True, True, True, True]
6.5	0.5	5	['G3', 'B-5']	['m3']	[True, False]
7.0	0.5	5	['E-3', 'G3', 'E-4', 'B-5']	['M3', 'P1', 'P5']	[True, False, True, True]
7.5	0.5	6	['A-2', 'A-3', 'E-4', 'C6']	['P1', 'P5', 'M3']	[True, True, True, True]
8.0	0.5	6	['A-2', 'E-3', 'C4', 'A-5']	['P5', 'M3', 'P1']	[False, True, True, True]
8.5	0.5	6	['A-2', 'E-4', 'A-4', 'C6']	['P5', 'P1', 'M3']	[False, True, True, True]
9.0	0.5	7	['G2', 'E4', 'B-4', 'D-6']	['M6', 'm3', 'd5']	[True, True, True, True]
9.5	0.5	7	['G2', 'E3', 'B-4', 'B-5']	['M6', 'm3', 'm3']	[False, True, False, True]
10.0	0.5	7	['F2', 'F3', 'A-4', 'D-6']	['P1', 'm3', 'm6']	[True, True, True, True]
10.5	0.5	8	['E2', 'G3', 'G4', 'C6']	['m3', 'm3', 'm6']	[True, True, True, True]
11.0	0.25	8	['F2', 'A-3', 'C4', 'C6']	['m3', 'P5', 'P5']	[True, True, True, False]
11.25	0.25	8	['A-2', 'C4', 'F4', 'A-5']	['M3', 'M6', 'P1']	[True, True, True, True]
11.5	0.25	8	['B-2', 'B-3', 'E-4', 'G5']	['P1', 'P4', 'M6']	[True, True, True, True]
11.75	0.25	8	['B-2', 'A-3', 'D4', 'F5']	['m7', 'M3', 'P5']	[True, True, True, True]
12.0	0.5	9	['E-2', 'A-3', 'D4', 'F5']	['P4', 'M7', 'M2']	[True, True, True, True]
12.5	0.25	9	['E-3', 'G3', 'B-3', 'E-5']	['M3', 'P5', 'P1']	[True, True, True, True]
12.75	0.25	9	['E-5']	[]	[False]
13.0	0.25	9	['G4', 'B-4']	['m3']	[True, True]
13.25	0.25	9	['F4', 'A-4']	['m3']	[True, True]
13.5	0.5	10	['D-4', 'E-4', 'G4']	['M2', 'A4']	[True, True, True]
14.0	0.5	10	['C4', 'F4', 'A-4']	['P4', 'm6']	[True, True, True]
14.5	0.5	10	['B-3', 'G4', 'B-4']	['M6', 'P1']	[True, True, True]
15.0	0.5	11	['A-3', 'A-4', 'C5']	['P1', 'M3']	[True, True, True]
15.5	0.5	11	['A-3', 'A-4', 'C5']	['P1', 'M3']	[False, False, False]
16.0	0.25	11	['E-3', 'A-3', 'C5', 'E-5']	['P4', 'M6', 'P1']	[True, False, True, True]
16.25	0.25	11	['F3', 'A-3', 'B-4', 'D-5']	['m3', 'P4', 'm6']	[True, False, True, True]
16.5	0.5	12	['G-3', 'A-3', 'A-4', 'C5']	['M2', 'M2', 'A4']	[True, False, True, True]
17.0	0.5	12	['F3', 'A-4', 'B-4', 'D-5']	['m3', 'P4', 'm6']	[True, True, True, True]
17.5	0.5	12	['E-3', 'A-3', 'G-4', 'C5', 'E-5']	['P4', 'm3', 'M6', 'P1']	[True, True, True, True, True]
18.0	1.0	13	['D-3', 'A-3', 'F4', 'D-5', 'F5']	['P5', 'M3', 'P1', 'M3']	[True, True, True, True, True]
19.0	0.25	13	['C3', 'A-3', 'E-5', 'G-5']	['m6', 'm3', 'd5']	[True, True, True, True]
19.25	0.25	13	['D-3', 'F4', 'D-5', 'F5']	['M3', 'P1', 'M3']	[True, True, True, True]
19.5	0.5	14	['A2', 'F4', 'D-5', 'F5']	['m6', 'd4', 'm6']	[True, True, True, True]
20.0	0.5	14	['A2', 'F4', 'C5', 'E-5']	['m6', 'm3', 'd5']	[False, False, True, True]
20.5	0.25	14	['F2', 'F3', 'D-5', 'F5']	['P1', 'm6', 'P1']	[True, True, True, True]
