s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	1.0	1	['F#1', 'F#2', 'A#3', 'C#4']	['P1', 'M3', 'P5']	[True, True, True, True]
1.0	0.75	1	['F#1', 'F#2', 'A#3', 'C#4', 'F#4']	['P1', 'M3', 'P5', 'P1']	[False, False, True, True, True]
1.75	0.25	1	['F#1', 'F#2', 'B3', 'E#4', 'G#4']	['P1', 'P4', 'M7', 'M2']	[False, False, True, True, True]
2.0	1.0	2	['F#1', 'F#2', 'B3', 'E#4', 'G#4']	['P1', 'P4', 'M7', 'M2']	[True, True, True, True, True]
3.0	0.5	2	['F#1', 'F#2', 'C#4', 'F#4', 'A#4']	['P1', 'P5', 'P1', 'M3']	[False, False, True, True, True]
3.5	0.5	2	['F#1', 'F#2', 'C#4', 'E4', 'A#4']	['P1', 'P5', 'm7', 'M3']	[False, False, True, True, True]
4.0	0.5	3	['F#1', 'F#2', 'D#4', 'F#4', 'B4']	['P1', 'M6', 'P1', 'P4']	[True, True, True, True, True]
4.5	0.125	3	['F#1', 'F#2', 'D#4', 'F#4', 'B4', 'C#5']	['P1', 'M6', 'P1', 'P4', 'P5']	[False, False, False, False, False, True]
4.625	0.125	3	['F#1', 'F#2', 'D#4', 'F#4', 'B4']	['P1', 'M6', 'P1', 'P4']	[False, False, False, False, False]
4.75	0.125	3	['F#1', 'F#2', 'D#4', 'F#4', 'A#4', 'B4']	['P1', 'M6', 'P1', 'M3', 'P4']	[False, False, False, False, True, False]
4.875	0.125	3	['F#1', 'F#2', 'D#4', 'F#4', 'B4']	['P1', 'M6', 'P1', 'P4']	[False, False, False, False, False]
5.0	0.75	3	['F#1', 'F#2', 'E#4', 'G#4', 'D#5']	['P1', 'M7', 'M2', 'M6']	[False, False, True, True, True]
5.75	0.25	3	['F#1', 'F#2', 'E#4', 'G#4', 'C#5']	['P1', 'M7', 'M2', 'P5']	[False, False, False, False, True]
6.0	0.125	4	['F#1', 'F#2', 'B4']	['P1', 'P4']	[True, True, True]
6.125	0.125	4	['F#1', 'F#2', 'A#4']	['P1', 'M3']	[False, False, True]
6.25	0.125	4	['F#1', 'F#2', 'D#5']	['P1', 'M6']	[False, False, True]
6.375	0.125	4	['F#1', 'F#2', 'C#5']	['P1', 'P5']	[False, False, True]
6.5	0.5	4	['F#1', 'F#2', 'C#5']	['P1', 'P5']	[False, False, True]
7.0	0.75	4	['A#4']	[]	[True]
7.75	0.25	4	['B4']	[]	[True]
8.0	0.5	5	['F#2', 'C#5']	['P5']	[True, True]
8.5	0.5	5	['F#3', 'C#5']	['P5']	[True, False]
9.0	0.5	5	['A#3', 'C#4', 'F#4']	['m3', 'm6']	[True, True, True]
9.5	0.5	5	['F#3', 'C#4', 'F#4']	['P5', 'P1']	[True, False, False]
10.0	0.5	5	['B3', 'C#4', 'E#4']	['M2', 'A4']	[True, True, True]
10.5	0.5	5	['F#3', 'C#4', 'E#4']	['P5', 'M7']	[True, False, False]
11.0	0.5	5	['A#3', 'C#4', 'F#4']	['m3', 'm6']	[True, True, True]
11.5	0.5	5	['F#3', 'C#4', 'F#4']	['P5', 'P1']	[True, False, False]
12.0	0.5	6	['G#3', 'B3', 'C#4', 'E#4', 'B4']	['m3', 'P4', 'M6', 'm3']	[True, True, True, True, True]
12.5	0.5	6	['C#3', 'B3', 'C#4', 'E#4', 'B4']	['m7', 'P1', 'M3', 'm7']	[True, False, False, False, False]
13.0	0.5	6	['G#3', 'B3', 'C#4', 'E#4', 'B4']	['m3', 'P4', 'M6', 'm3']	[True, False, False, False, False]
13.5	0.5	6	['C#3', 'B3', 'C#4', 'E#4', 'B4']	['m7', 'P1', 'M3', 'm7']	[True, False, False, False, False]
14.0	0.5	6	['G#3', 'B3', 'C#4', 'E#4', 'B4']	['m3', 'P4', 'M6', 'm3']	[True, False, False, False, False]
14.5	0.5	6	['C#3', 'B3', 'C#4', 'E#4', 'B4']	['m7', 'P1', 'M3', 'm7']	[True, False, False, False, False]
15.0	0.5	6	['E#3', 'G#3', 'C#4', 'G#4']	['m3', 'm6', 'm3']	[True, True, True, True]
15.5	0.5	6	['C#3', 'G#3', 'C#4', 'G#4']	['P5', 'P1', 'P5']	[True, False, False, False]
16.0	0.5	7	['F#2', 'A#3', 'C#4', 'A#4']	['M3', 'P5', 'M3']	[True, True, True, True]
