s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	0.25	0	['G#4']	[]	[True]
0.25	0.25	0	['G#4', 'B4']	['m3']	[False, True]
0.5	0.25	0	['E3', 'G#4', 'B4']	['M3', 'P5']	[True, False, False]
0.75	0.25	0	['B3', 'G#4', 'B4']	['M6', 'P1']	[True, False, False]
1.0	0.25	1	['B4']	[]	[True]
1.25	0.25	1	['F#4', 'B4']	['P4']	[True, False]
1.5	0.25	1	['D#4', 'F#4', 'B4']	['m3', 'm6']	[True, False, False]
1.75	0.25	1	['D#3', 'F#4', 'B4']	['m3', 'm6']	[True, False, False]
2.0	0.25	1	['E4']	[]	[True]
2.25	0.25	1	['E4', 'G#4']	['M3']	[False, True]
2.5	0.25	1	['C#3', 'E4', 'G#4']	['m3', 'P5']	[True, False, False]
2.75	0.25	1	['G#3', 'E4', 'G#4']	['m6', 'P1']	[True, False, False]
3.0	0.25	2	['G#4']	[]	[True]
3.25	0.25	2	['D#4', 'G#4']	['P4']	[True, False]
3.5	0.25	2	['B3', 'D#4', 'G#4']	['M3', 'M6']	[True, False, False]
3.75	0.25	2	['B2', 'D#4', 'G#4']	['M3', 'M6']	[True, False, False]
4.0	0.25	2	['C#4']	[]	[True]
4.25	0.25	2	['C#4', 'E4']	['m3']	[False, True]
4.5	0.25	2	['A2', 'C#4', 'E4']	['M3', 'P5']	[True, False, False]
4.75	0.25	2	['E3', 'C#4', 'E4']	['M6', 'P1']	[True, False, False]
5.0	0.25	3	['E4']	[]	[True]
5.25	0.25	3	['B3', 'E4']	['P4']	[True, False]
5.5	0.25	3	['G#3', 'B3', 'E4']	['m3', 'm6']	[True, False, False]
5.75	0.25	3	['G#2', 'B3', 'E4']	['m3', 'm6']	[True, False, False]
6.0	0.25	3	['A3', 'D#4', 'F#4']	['A4', 'M6']	[True, True, True]
6.25	0.25	3	['B3', 'D#4', 'F#4']	['M3', 'P5']	[True, False, False]
6.5	0.25	3	['B1', 'B3', 'D#4', 'F#4']	['P1', 'M3', 'P5']	[True, False, False, False]
6.75	0.25	3	['B2', 'B3', 'D#4', 'F#4']	['P1', 'M3', 'P5']	[True, False, False, False]
7.0	0.25	4	['G#3', 'E4', 'G#4']	['m6', 'P1']	[True, True, True]
7.25	0.25	4	['B3', 'E4', 'G#4']	['P4', 'M6']	[True, False, False]
7.5	0.25	4	['E3', 'B3', 'E4', 'G#4']	['P5', 'P1', 'M3']	[True, False, False, False]
7.75	0.25	4	['E2', 'B3', 'E4', 'G#4']	['P5', 'P1', 'M3']	[True, False, False, False]
8.0	0.25	4	['G#4']	[]	[True]
8.25	0.25	4	['G#4', 'B4']	['m3']	[False, True]
8.5	0.25	4	['E3', 'G#4', 'B4']	['M3', 'P5']	[True, False, False]
8.75	0.25	4	['B3', 'G#4', 'B4']	['M6', 'P1']	[True, False, False]
9.0	0.25	5	['B4']	[]	[True]
