onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ks_fifths	ts_beats	ts_beat_type	measureNumberWithSuffix	onset_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	is_downbeat	downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label	note_degree
0	8	0.0	0	2.0	2	1	0	4	4	1	0.0	C4	60	True	C	0	0	1.0	True	1	P1-Staff2	6	1	4.0	0	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	1
1	3	0.25	1/4	0.75	3/4	1	0	4	4	1	0.25	E4	64	True	E	0	1/16	1.25	False	0	P1-Staff2	6	1	4.0	0	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	3
2	1	0.5	1/2	0.25	1/4	1	0	4	4	1	0.5	G4	67	True	G	0	1/8	1.5	False	0	P1-Staff2	6	1	4.0	0	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	5
3	1	0.75	3/4	0.25	1/4	1	0	4	4	1	0.75	C5	72	True	C	0	3/16	1.75	False	0	P1-Staff2	6	1	4.0	0	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	1
4	1	1.0	1	0.25	1/4	1	0	4	4	1	1.0	E5	76	True	E	0	1/4	2.0	True	2	P1-Staff2	6	1	4.0	0	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	3
4	4	1.0	1	1.0	1	1	0	4	4	1	1.0	E4	64	False	E	0	1/4	2.0	True	2	P1-Staff2	6	1	4.0	0	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	3
5	1	1.25	5/4	0.25	1/4	1	0	4	4	1	1.25	G4	67	True	G	0	5/16	2.25	False	0	P1-Staff2	6	1	4.0	0	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	5
6	1	1.5	3/2	0.25	1/4	1	0	4	4	1	1.5	C5	72	True	C	0	3/8	2.5	False	0	P1-Staff2	6	1	4.0	0	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	1
7	1	1.75	7/4	0.25	1/4	1	0	4	4	1	1.75	E5	76	True	E	0	7/16	2.75	False	0	P1-Staff2	6	1	4.0	0	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	3
8	8	2.0	2	2.0	2	1	0	4	4	1	2.0	C4	60	True	C	0	1/2	3.0	True	3	P1-Staff2	6	1	4.0	0	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	1
9	3	2.25	9/4	0.75	3/4	1	0	4	4	1	2.25	E4	64	True	E	0	9/16	3.25	False	0	P1-Staff2	6	1	4.0	0	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	3
10	1	2.5	5/2	0.25	1/4	1	0	4	4	1	2.5	G4	67	True	G	0	5/8	3.5	False	0	P1-Staff2	6	1	4.0	0	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	5
11	1	2.75	11/4	0.25	1/4	1	0	4	4	1	2.75	C5	72	True	C	0	11/16	3.75	False	0	P1-Staff2	6	1	4.0	0	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	1
12	1	3.0	3	0.25	1/4	1	0	4	4	1	3.0	E5	76	True	E	0	3/4	4.0	True	4	P1-Staff2	6	1	4.0	0	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	3
12	4	3.0	3	1.0	1	1	0	4	4	1	3.0	E4	64	False	E	0	3/4	4.0	True	4	P1-Staff2	6	1	4.0	0	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	3
13	1	3.25	13/4	0.25	1/4	1	0	4	4	1	3.25	G4	67	True	G	0	13/16	4.25	False	0	P1-Staff2	6	1	4.0	0	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	5
14	1	3.5	7/2	0.25	1/4	1	0	4	4	1	3.5	C5	72	True	C	0	7/8	4.5	False	0	P1-Staff2	6	1	4.0	0	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	1
15	1	3.75	15/4	0.25	1/4	1	0	4	4	1	3.75	E5	76	True	E	0	15/16	4.75	False	0	P1-Staff2	6	1	4.0	0	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	3
16	8	4.0	4	2.0	2	2	0	4	4	2	4.0	C4	60	True	C	0	0	1.0	True	1	P1-Staff2	6	2	4.0	1	ii7	True	('C', 'D', 'F', 'A')	C	D	3	minor seventh chord	(0, 2, 5, 9)	C	C	2	None	ii7	True	1
17	3	4.25	17/4	0.75	3/4	2	0	4	4	2	4.25	D4	62	True	D	0	1/16	1.25	False	0	P1-Staff2	6	2	4.0	1	ii7	False	('C', 'D', 'F', 'A')	C	D	3	minor seventh chord	(0, 2, 5, 9)	C	C	2	None	ii7	True	2
18	1	4.5	9/2	0.25	1/4	2	0	4	4	2	4.5	A4	69	True	A	0	1/8	1.5	False	0	P1-Staff2	6	2	4.0	1	ii7	False	('C', 'D', 'F', 'A')	C	D	3	minor seventh chord	(0, 2, 5, 9)	C	C	2	None	ii7	True	6
19	1	4.75	19/4	0.25	1/4	2	0	4	4	2	4.75	D5	74	True	D	0	3/16	1.75	False	0	P1-Staff2	6	2	4.0	1	ii7	False	('C', 'D', 'F', 'A')	C	D	3	minor seventh chord	(0, 2, 5, 9)	C	C	2	None	ii7	True	2
20	1	5.0	5	0.25	1/4	2	0	4	4	2	5.0	F5	77	True	F	0	1/4	2.0	True	2	P1-Staff2	6	2	4.0	1	ii7	False	('C', 'D', 'F', 'A')	C	D	3	minor seventh chord	(0, 2, 5, 9)	C	C	2	None	ii7	True	4
20	4	5.0	5	1.0	1	2	0	4	4	2	5.0	D4	62	False	D	0	1/4	2.0	True	2	P1-Staff2	6	2	4.0	1	ii7	False	('C', 'D', 'F', 'A')	C	D	3	minor seventh chord	(0, 2, 5, 9)	C	C	2	None	ii7	True	2
21	1	5.25	21/4	0.25	1/4	2	0	4	4	2	5.25	A4	69	True	A	0	5/16	2.25	False	0	P1-Staff2	6	2	4.0	1	ii7	False	('C', 'D', 'F', 'A')	C	D	3	minor seventh chord	(0, 2, 5, 9)	C	C	2	None	ii7	True	6
22	1	5.5	11/2	0.25	1/4	2	0	4	4	2	5.5	D5	74	True	D	0	3/8	2.5	False	0	P1-Staff2	6	2	4.0	1	ii7	False	('C', 'D', 'F', 'A')	C	D	3	minor seventh chord	(0, 2, 5, 9)	C	C	2	None	ii7	True	2
23	1	5.75	23/4	0.25	1/4	2	0	4	4	2	5.75	F5	77	True	F	0	7/16	2.75	False	0	P1-Staff2	6	2	4.0	1	ii7	False	('C', 'D', 'F', 'A')	C	D	3	minor seventh chord	(0, 2, 5, 9)	C	C	2	None	ii7	True	4
24	8	6.0	6	2.0	2	2	0	4	4	2	6.0	C4	60	True	C	0	1/2	3.0	True	3	P1-Staff2	6	2	4.0	1	ii7	False	('C', 'D', 'F', 'A')	C	D	3	minor seventh chord	(0, 2, 5, 9)	C	C	2	None	ii7	True	1
25	3	6.25	25/4	0.75	3/4	2	0	4	4	2	6.25	D4	62	True	D	0	9/16	3.25	False	0	P1-Staff2	6	2	4.0	1	ii7	False	('C', 'D', 'F', 'A')	C	D	3	minor seventh chord	(0, 2, 5, 9)	C	C	2	None	ii7	True	2
26	1	6.5	13/2	0.25	1/4	2	0	4	4	2	6.5	A4	69	True	A	0	5/8	3.5	False	0	P1-Staff2	6	2	4.0	1	ii7	False	('C', 'D', 'F', 'A')	C	D	3	minor seventh chord	(0, 2, 5, 9)	C	C	2	None	ii7	True	6
27	1	6.75	27/4	0.25	1/4	2	0	4	4	2	6.75	D5	74	True	D	0	11/16	3.75	False	0	P1-Staff2	6	2	4.0	1	ii7	False	('C', 'D', 'F', 'A')	C	D	3	minor seventh chord	(0, 2, 5, 9)	C	C	2	None	ii7	True	2
28	1	7.0	7	0.25	1/4	2	0	4	4	2	7.0	F5	77	True	F	0	3/4	4.0	True	4	P1-Staff2	6	2	4.0	1	ii7	False	('C', 'D', 'F', 'A')	C	D	3	minor seventh chord	(0, 2, 5, 9)	C	C	2	None	ii7	True	4
28	4	7.0	7	1.0	1	2	0	4	4	2	7.0	D4	62	False	D	0	3/4	4.0	True	4	P1-Staff2	6	2	4.0	1	ii7	False	('C', 'D', 'F', 'A')	C	D	3	minor seventh chord	(0, 2, 5, 9)	C	C	2	None	ii7	True	2
29	1	7.25	29/4	0.25	1/4	2	0	4	4	2	7.25	A4	69	True	A	0	13/16	4.25	False	0	P1-Staff2	6	2	4.0	1	ii7	False	('C', 'D', 'F', 'A')	C	D	3	minor seventh chord	(0, 2, 5, 9)	C	C	2	None	ii7	True	6
30	1	7.5	15/2	0.25	1/4	2	0	4	4	2	7.5	D5	74	True	D	0	7/8	4.5	False	0	P1-Staff2	6	2	4.0	1	ii7	False	('C', 'D', 'F', 'A')	C	D	3	minor seventh chord	(0, 2, 5, 9)	C	C	2	None	ii7	True	2
