s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	1.0	0	['D4']	[]	[True]
1.0	1.0	1	['G3', 'B-3', 'B-4']	['m3', 'm3']	[True, True, True]
2.0	1.0	1	['A3', 'C4', 'A4']	['m3', 'P1']	[True, True, True]
3.0	1.0	1	['B-3', 'D4', 'G4']	['M3', 'M6']	[True, True, True]
4.0	1.0	2	['C4', 'E-4', 'G4']	['m3', 'P5']	[True, True, True]
5.0	1.0	2	['C4', 'E-4', 'G4']	['m3', 'P5']	[False, False, True]
6.0	1.0	2	['B-3', 'D4', 'G4']	['M3', 'M6']	[True, True, True]
7.0	1.0	3	['A3', 'C4', 'F#4', 'C5']	['m3', 'M6', 'm3']	[True, True, True, True]
8.0	1.0	3	['A3', 'C4', 'F#4', 'C5']	['m3', 'M6', 'm3']	[False, False, False, True]
9.0	1.0	3	['A3', 'C4', 'F#4', 'D5']	['m3', 'M6', 'P4']	[False, False, False, True]
10.0	2.0	4	['A3', 'C4', 'F#4', 'E-5']	['m3', 'M6', 'd5']	[False, False, False, True]
12.0	1.0	4	['A3', 'C4', 'F#4', 'E-5']	['m3', 'M6', 'd5']	[False, False, False, True]
13.0	1.0	5	['A3', 'C4', 'F#4', 'D5']	['m3', 'M6', 'P4']	[False, False, False, True]
14.0	1.0	5			
15.0	1.0	5	['D4']	[]	[True]
16.0	1.0	6	['G3', 'B-3', 'B-4']	['m3', 'm3']	[True, True, True]
17.0	1.0	6	['A3', 'C4', 'A4']	['m3', 'P1']	[True, True, True]
18.0	1.0	6	['B-3', 'D4', 'G4']	['M3', 'M6']	[True, True, True]
19.0	1.0	7	['C4', 'E-4', 'G4']	['m3', 'P5']	[True, True, True]
20.0	1.0	7	['C4', 'E-4', 'G4']	['m3', 'P5']	[False, False, True]
21.0	1.0	7	['F3', 'C4', 'E-4', 'A4']	['P5', 'm7', 'M3']	[True, True, False, True]
22.0	1.0	8	['B-3', 'D4', 'B-4']	['M3', 'P1']	[True, True, True]
23.0	1.0	8	['A3', 'D4', 'F4', 'D5']	['P4', 'm6', 'P4']	[True, False, True, True]
24.0	1.0	8	['G#3', 'B3', 'F4', 'D5']	['m3', 'd7', 'd5']	[True, True, True, True]
25.0	2.0	9	['A3', 'D5', 'F5']	['P4', 'm6']	[True, True, True]
27.0	1.0	9	['A3', 'G4', 'C#5', 'E5']	['m7', 'M3', 'P5']	[False, True, True, True]
28.0	1.0	10	['D3', 'F4', 'D5']	['m3', 'P1']	[True, True, True]
29.0	1.0	10			
30.0	1.0	10	['D4']	[]	[True]
31.0	1.0	11	['B-3', 'D4', 'D5']	['M3', 'M3']	[True, True, True]
32.0	1.0	11	['C4', 'E-4', 'A4', 'C5']	['m3', 'M6', 'P1']	[True, True, True, True]
33.0	1.0	11	['D4', 'F4', 'B-4']	['m3', 'm6']	[True, True, True]
34.0	1.0	12	['E-4', 'G4', 'B-4']	['M3', 'P5']	[True, True, True]
35.0	1.0	12	['E-4', 'G4', 'B-4']	['M3', 'P5']	[False, False, True]
36.0	1.0	12	['D4', 'F4', 'B-4']	['m3', 'm6']	[True, True, True]
37.0	1.0	13	['C4', 'E-4', 'E-5']	['m3', 'm3']	[True, True, True]
38.0	1.0	13	['D4', 'F4', 'B4', 'D5']	['m3', 'M6', 'P1']	[True, True, True, True]
39.0	1.0	13	['E-4', 'G4', 'C5']	['M3', 'M6']	[True, True, True]
40.0	1.0	14	['F4', 'A4', 'C5']	['M3', 'P5']	[True, True, True]
41.0	1.0	14	['F4', 'A4', 'C5']	['M3', 'P5']	[False, False, True]
42.0	1.0	14	['E-4', 'G4', 'C5']	['M3', 'M6']	[True, True, True]
43.0	1.0	15	['D4', 'F4', 'F5']	['m3', 'm3']	[True, True, True]
44.0	1.0	15	['E-4', 'G4', 'C5', 'E-5']	['M3', 'M6', 'P1']	[True, True, True, True]
45.0	1.0	15	['F4', 'A4', 'D5']	['M3', 'M6']	[True, True, True]
46.0	1.0	16	['G4', 'B-4', 'D5']	['m3', 'P5']	[True, True, True]
47.0	1.0	16	['G4', 'B-4', 'D5']	['m3', 'P5']	[False, False, True]
48.0	1.0	16	['G4', 'B-4', 'C5', 'E5']	['m3', 'P4', 'M6']	[False, False, True, True]
49.0	1.0	17	['F4', 'B-4', 'C5', 'F5']	['P4', 'P5', 'P1']	[True, False, True, True]
50.0	1.0	17	['F4', 'A4', 'C5', 'F5']	['M3', 'P5', 'P1']	[False, True, True, False]
51.0	1.0	17	['F4', 'B-4', 'D5', 'F5']	['P4', 'M6', 'P1']	[False, True, True, False]
52.0	1.0	18	['F4', 'C5', 'E-5', 'F5']	['P5', 'm7', 'P1']	[False, True, True, False]
