s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	0.75	1	['E4']	[]	[True]
0.75	0.25	1	['A4']	[]	[True]
1.0	0.75	1	['A2', 'E3', 'C#4', 'C#5']	['P5', 'M3', 'M3']	[True, True, True, True]
1.75	0.25	1	['A2', 'A3', 'E4', 'C#5']	['P1', 'P5', 'M3']	[False, True, True, False]
2.0	0.75	1	['A2', 'C#4', 'A4', 'C#5']	['M3', 'P1', 'M3']	[False, True, True, False]
2.75	0.25	1	['C#3', 'E4', 'A4']	['m3', 'm6']	[True, True, True]
3.0	0.5	1	['B2', 'D4', 'G#4', 'B4']	['m3', 'M6', 'P1']	[True, True, True, True]
3.5	0.25	1			
3.75	0.25	1	['A2', 'E3', 'C#4', 'A4', 'C#5']	['P5', 'M3', 'P1', 'M3']	[True, True, True, True, True]
4.0	0.5	2	['G#2', 'E3', 'B3', 'D5']	['m6', 'm3', 'd5']	[True, True, True, True]
4.5	0.5	2			
5.0	0.5	2	['A2', 'E3', 'A3', 'C#5']	['P5', 'P1', 'M3']	[True, True, True, True]
5.5	2.5	2			
8.0	0.75	3	['A2', 'A3', 'A4']	['P1', 'P1']	[True, True, True]
8.75	0.25	3	['E2', 'E3', 'C#5']	['P1', 'M6']	[True, True, True]
9.0	0.75	3	['C#2', 'C#3', 'A3', 'E5']	['P1', 'm6', 'm3']	[True, True, True, True]
9.75	0.25	3	['C#2', 'C#3', 'C#4', 'E5']	['P1', 'P1', 'm3']	[False, False, True, False]
10.0	0.75	3	['C#2', 'C#3', 'E4', 'E5']	['P1', 'm3', 'm3']	[False, False, True, False]
10.75	0.25	3	['A2', 'A3', 'C#4', 'C#5']	['P1', 'M3', 'M3']	[True, True, True, True]
11.0	0.5	3	['F#2', 'F#3', 'A4', 'D5']	['P1', 'm3', 'm6']	[True, True, True, True]
11.5	0.25	3			
11.75	0.25	3	['D2', 'D3', 'F#4', 'F#5']	['P1', 'M3', 'M3']	[True, True, True, True]
12.0	0.5	4	['E2', 'E3', 'C#4', 'A4', 'C#5']	['P1', 'M6', 'P4', 'M6']	[True, True, True, True, True]
12.5	0.5	4			
13.0	0.5	4	['E3', 'E4', 'G#4', 'B4']	['P1', 'M3', 'P5']	[True, True, True, True]
13.5	0.5	4			
14.0	0.25	4	['E3']	[]	[True]
14.25	0.25	4	['G#3']	[]	[True]
14.5	0.25	4	['B3']	[]	[True]
14.75	0.25	4	['D4']	[]	[True]
15.0	0.25	4	['E4', 'D5']	['m7']	[True, True]
15.25	0.25	4	['G#4', 'D5']	['d5']	[True, False]
15.5	0.25	4	['C#5', 'D5']	['m2']	[True, False]
15.75	0.25	4	['G#4', 'D5']	['d5']	[True, True]
16.0	0.75	5	['G#2', 'E3', 'B3', 'B4', 'D5']	['m6', 'm3', 'm3', 'd5']	[True, True, True, True, True]
16.75	0.25	5	['B2', 'E3', 'B3', 'B4', 'D5']	['P4', 'P1', 'P1', 'm3']	[True, False, False, False, False]
17.0	0.5	5	['E3', 'G#3', 'B3', 'D5']	['M3', 'P5', 'm7']	[False, True, False, False]
17.5	0.25	5	['E3', 'G#3', 'B3', 'B4']	['M3', 'P5', 'P5']	[False, False, False, True]
17.75	0.25	5	['E3', 'B3', 'B4']	['P5', 'P5']	[False, False, False]
18.0	0.5	5	['E3', 'B3', 'E4', 'A4']	['P5', 'P1', 'P4']	[False, False, True, True]
