onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ks_fifths	ts_beats	ts_beat_type	measureNumberWithSuffix	onset_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	is_downbeat	downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label	note_degree
0	16	0.0	0	2.0	2	1	1	4	4	1	0.0	E5	76	True	E	0	0	1.0	True	1	P1-Staff2	2	1	4.0	0	i	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True	1
0	4	0.0	0	0.5	1/2	1	1	4	4	1	0.0	G4	67	True	G	0	0	1.0	True	1	P1-Staff2	1	1	4.0	0	i	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True	3
0	4	0.0	0	0.5	1/2	1	1	4	4	1	0.0	B4	71	True	B	0	0	1.0	True	1	P1-Staff2	1	1	4.0	0	i	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True	5
0	2	0.0	0	0.25	1/4	1	1	4	4	1	0.0	E3	52	True	E	0	0	1.0	True	1	P1-Staff2	2	1	4.0	0	i	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True	1
2	2	0.25	1/4	0.25	1/4	1	1	4	4	1	0.25	G3	55	True	G	0	1/16	1.25	False	0	P1-Staff2	2	1	4.0	0	i	False	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True	3
4	2	0.5	1/2	0.25	1/4	1	1	4	4	1	0.5	A3	57	True	A	0	1/8	1.5	False	0	P1-Staff2	2	1	4.0	0	i	False	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True	4
6	2	0.75	3/4	0.25	1/4	1	1	4	4	1	0.75	B3	59	True	B	0	3/16	1.75	False	0	P1-Staff2	2	1	4.0	0	i	False	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True	5
8	2	1.0	1	0.25	1/4	1	1	4	4	1	1.0	A3	57	True	A	0	1/4	2.0	True	2	P1-Staff2	2	1	4.0	0	i	False	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True	4
10	2	1.25	5/4	0.25	1/4	1	1	4	4	1	1.25	B3	59	True	B	0	5/16	2.25	False	0	P1-Staff2	2	1	4.0	0	i	False	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True	5
12	2	1.5	3/2	0.25	1/4	1	1	4	4	1	1.5	A3	57	True	A	0	3/8	2.5	False	0	P1-Staff2	2	1	4.0	0	i	False	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True	4
14	2	1.75	7/4	0.25	1/4	1	1	4	4	1	1.75	G3	55	True	G	0	7/16	2.75	False	0	P1-Staff2	2	1	4.0	0	i	False	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True	3
16	4	2.0	2	0.5	1/2	1	1	4	4	1	2.0	E5	76	False	E	0	1/2	3.0	True	3	P1-Staff2	2	1	4.0	0	i	False	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True	1
16	4	2.0	2	0.5	1/2	1	1	4	4	1	2.0	G4	67	True	G	0	1/2	3.0	True	3	P1-Staff2	1	1	4.0	0	i	False	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True	3
16	4	2.0	2	0.5	1/2	1	1	4	4	1	2.0	B4	71	True	B	0	1/2	3.0	True	3	P1-Staff2	1	1	4.0	0	i	False	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True	5
16	2	2.0	2	0.25	1/4	1	1	4	4	1	2.0	E3	52	True	E	0	1/2	3.0	True	3	P1-Staff2	2	1	4.0	0	i	False	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True	1
18	2	2.25	9/4	0.25	1/4	1	1	4	4	1	2.25	G3	55	True	G	0	9/16	3.25	False	0	P1-Staff2	2	1	4.0	0	i	False	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True	3
20	1	2.5	5/2	0.125	1/8	1	1	4	4	1	2.5	F#5	78	True	F	1	5/8	3.5	False	0	P1-Staff2	2	1	4.0	0	i	False	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True	2
20	2	2.5	5/2	0.25	1/4	1	1	4	4	1	2.5	A3	57	True	A	0	5/8	3.5	False	0	P1-Staff2	2	1	4.0	0	i	False	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True	4
21	1	2.625	21/8	0.125	1/8	1	1	4	4	1	2.625	E5	76	True	E	0	21/32	3.625	False	0	P1-Staff2	2	1	4.0	0	i	False	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True	1
22	1	2.75	11/4	0.125	1/8	1	1	4	4	1	2.75	D#5	75	True	D	1	11/16	3.75	False	0	P1-Staff2	2	1	4.0	0	i	False	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True	#7
22	2	2.75	11/4	0.25	1/4	1	1	4	4	1	2.75	B3	59	True	B	0	11/16	3.75	False	0	P1-Staff2	2	1	4.0	0	i	False	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True	5
23	1	2.875	23/8	0.125	1/8	1	1	4	4	1	2.875	E5	76	True	E	0	23/32	3.875	False	0	P1-Staff2	2	1	4.0	0	i	False	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True	1
24	6	3.0	3	0.75	3/4	1	1	4	4	1	3.0	E5	76	True	E	0	3/4	4.0	True	4	P1-Staff2	2	1	4.0	0	i	False	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True	1
24	2	3.0	3	0.25	1/4	1	1	4	4	1	3.0	A3	57	True	A	0	3/4	4.0	True	4	P1-Staff2	2	1	4.0	0	i	False	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True	4
26	2	3.25	13/4	0.25	1/4	1	1	4	4	1	3.25	B3	59	True	B	0	13/16	4.25	False	0	P1-Staff2	2	1	4.0	0	i	False	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True	5
28	2	3.5	7/2	0.25	1/4	1	1	4	4	1	3.5	A3	57	True	A	0	7/8	4.5	False	0	P1-Staff2	2	1	4.0	0	i	False	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True	4
30	1	3.75	15/4	0.125	1/8	1	1	4	4	1	3.75	D#5	75	True	D	1	15/16	4.75	False	0	P1-Staff2	2	1	4.0	0	i	False	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True	#7
30	2	3.75	15/4	0.25	1/4	1	1	4	4	1	3.75	G3	55	True	G	0	15/16	4.75	False	0	P1-Staff2	2	1	4.0	0	i	False	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True	3
31	1	3.875	31/8	0.125	1/8	1	1	4	4	1	3.875	E5	76	True	E	0	31/32	4.875	False	0	P1-Staff2	2	1	4.0	0	i	False	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True	1
32	32	4.0	4	4.0	4	2	1	4	4	2	4.0	F#5	78	True	F	1	0	1.0	True	1	P1-Staff2	2	2	4.0	1	iiø7	True	('E', 'F#', 'A', 'C')	E	F#	3	half-diminished seventh chord	(0, 4, 6, 9)	e	e	2	None	ii%7	True	2
32	4	4.0	4	0.5	1/2	2	1	4	4	2	4.0	A4	69	True	A	0	0	1.0	True	1	P1-Staff2	1	2	4.0	1	iiø7	True	('E', 'F#', 'A', 'C')	E	F#	3	half-diminished seventh chord	(0, 4, 6, 9)	e	e	2	None	ii%7	True	4
32	4	4.0	4	0.5	1/2	2	1	4	4	2	4.0	C5	72	True	C	0	0	1.0	True	1	P1-Staff2	1	2	4.0	1	iiø7	True	('E', 'F#', 'A', 'C')	E	F#	3	half-diminished seventh chord	(0, 4, 6, 9)	e	e	2	None	ii%7	True	6
32	2	4.0	4	0.25	1/4	2	1	4	4	2	4.0	E3	52	True	E	0	0	1.0	True	1	P1-Staff2	2	2	4.0	1	iiø7	True	('E', 'F#', 'A', 'C')	E	F#	3	half-diminished seventh chord	(0, 4, 6, 9)	e	e	2	None	ii%7	True	1
