s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	0.5	1	['A-2', 'E-4', 'A-4', 'C5']	['P5', 'P1', 'M3']	[True, True, True, True]
0.5	0.5	1	['A-2', 'A-3', 'E-4', 'A-4', 'C5']	['P1', 'P5', 'P1', 'M3']	[False, True, False, False, False]
1.0	0.5	1	['A-2', 'E-3', 'A-4', 'C5', 'E-5']	['P5', 'P1', 'M3', 'P5']	[False, True, True, True, True]
1.5	0.5	2	['A-2', 'E-4', 'A-4', 'C5']	['P5', 'P1', 'M3']	[True, True, True, True]
2.0	0.5	2	['A-2', 'A-3', 'E-4', 'A-4', 'C5']	['P1', 'P5', 'P1', 'M3']	[False, True, False, False, False]
2.5	0.5	2	['A-2', 'E-3', 'A-4', 'C5', 'E-5']	['P5', 'P1', 'M3', 'P5']	[False, True, True, True, True]
3.0	0.5	3	['A-2', 'E-4', 'A-4', 'C5']	['P5', 'P1', 'M3']	[True, True, True, True]
3.5	0.5	3	['A-2', 'A-3', 'E-4', 'A-4', 'C5']	['P1', 'P5', 'P1', 'M3']	[False, True, False, False, False]
4.0	0.5	3	['A-2', 'E-3', 'E-4', 'G4', 'B-4', 'E-5']	['P5', 'P5', 'M7', 'M2', 'P5']	[False, True, True, True, True, True]
4.5	0.5	4	['A-2', 'F4', 'G4', 'D-5']	['M6', 'M7', 'P4']	[True, True, True, True]
5.0	0.25	4	['A-2', 'B-3', 'F4', 'G4', 'D-5']	['M2', 'M6', 'M7', 'P4']	[False, True, False, False, False]
5.25	0.25	4	['A-2', 'B-3', 'E-4', 'F4', 'G4', 'C5']	['M2', 'P5', 'M6', 'M7', 'M3']	[False, False, True, False, False, True]
5.5	0.5	4	['A-2', 'E-3', 'D-4', 'G4', 'B-4']	['P5', 'P4', 'M7', 'M2']	[False, True, True, False, True]
6.0	0.5	5	['A-2', 'E-4', 'A-4', 'C5']	['P5', 'P1', 'M3']	[True, True, True, True]
6.5	0.5	5	['A-2', 'A-3', 'E-4', 'A-4', 'C5']	['P1', 'P5', 'P1', 'M3']	[False, True, False, False, False]
7.0	0.5	5	['A-2', 'E-3', 'E-4', 'G4', 'B-4', 'E-5']	['P5', 'P5', 'M7', 'M2', 'P5']	[False, True, True, True, True, True]
7.5	0.5	6	['A-2', 'F4', 'G4', 'D-5']	['M6', 'M7', 'P4']	[True, True, True, True]
8.0	0.25	6	['A-2', 'B-3', 'F4', 'G4', 'D-5']	['M2', 'M6', 'M7', 'P4']	[False, True, False, False, False]
8.25	0.25	6	['A-2', 'B-3', 'E-4', 'F4', 'G4', 'C5']	['M2', 'P5', 'M6', 'M7', 'M3']	[False, False, True, False, False, True]
8.5	0.5	6	['A-2', 'E-3', 'D-4', 'G4', 'B-4']	['P5', 'P4', 'M7', 'M2']	[False, True, True, False, True]
9.0	0.5	7	['A-2', 'E-4', 'A-4', 'C5']	['P5', 'P1', 'M3']	[True, True, True, True]
9.5	0.5	7	['A-2', 'A-3', 'C4', 'E-4', 'A-4']	['P1', 'M3', 'P5', 'P1']	[False, True, True, True, True]
