s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	0.5	1	['G#3', 'D5', 'F5']	['d5', 'd7']	[True, True, True]
0.5	0.5	1	['A3']	[]	[True]
1.0	0.5	1	['B3', 'D5', 'F5']	['m3', 'd5']	[True, True, True]
1.5	0.25	1	['C4']	[]	[True]
1.75	0.25	1	['C4', 'D5', 'F5']	['M2', 'P4']	[False, True, True]
2.0	0.5	1	['D4', 'G#4', 'B4']	['A4', 'M6']	[True, True, True]
2.5	0.5	1	['F4', 'G#4', 'B4']	['A2', 'A4']	[True, False, False]
3.0	0.5	1	['E4', 'G#4', 'B4']	['M3', 'P5']	[True, False, False]
3.5	0.5	1	['D4', 'G#4', 'B4']	['A4', 'M6']	[True, False, False]
4.0	0.5	2	['F3', 'C5', 'E5']	['P5', 'M7']	[True, True, True]
4.5	0.5	2	['G3']	[]	[True]
5.0	0.5	2	['A3', 'C5', 'E5']	['m3', 'P5']	[True, True, True]
5.5	0.25	2	['B3']	[]	[True]
5.75	0.25	2	['B3', 'C5', 'E5']	['m2', 'P4']	[False, True, True]
6.0	0.5	2	['C4', 'F4', 'A4']	['P4', 'M6']	[True, True, True]
6.5	0.5	2	['E4', 'F4', 'A4']	['m2', 'P4']	[True, False, False]
7.0	0.5	2	['D4', 'F4', 'A4']	['m3', 'P5']	[True, False, False]
7.5	0.5	2	['C4', 'F4', 'A4']	['P4', 'M6']	[True, False, False]
8.0	0.5	3	['D4', 'F4', 'A4', 'B-4']	['m3', 'P5', 'm6']	[True, True, True, True]
8.5	0.25	3	['C4']	[]	[True]
8.75	0.25	3	['C4', 'F4', 'A4', 'B-4']	['P4', 'M6', 'm7']	[False, True, True, True]
9.0	0.5	3	['B-3', 'F5']	['P5']	[True, True]
9.5	0.5	3	['A3', 'F5']	['m6']	[True, False]
10.0	0.5	3	['G3', 'F4', 'A4', 'B-4']	['m7', 'M2', 'm3']	[True, True, True, True]
10.5	0.25	3	['F3']	[]	[True]
10.75	0.25	3	['F3', 'F4', 'A4', 'B-4']	['P1', 'M3', 'P4']	[False, True, True, True]
11.0	0.5	3	['E3', 'B-5']	['d5']	[True, True]
11.5	0.5	3	['D3', 'B-5']	['m6']	[True, False]
12.0	0.3333	4	['E3', 'G#3', 'G#4']	['M3', 'M3']	[True, True, True]
12.3333	0.1667	4	['E3', 'G#3', 'A4']	['M3', 'P4']	[False, False, True]
12.5	0.1667	4	['A4']	[]	[False]
12.6667	0.3333	4	['B4']	[]	[True]
13.0	0.3333	4	['F3', 'A3', 'C5']	['M3', 'P5']	[True, True, True]
13.3333	0.1667	4	['F3', 'A3', 'C#5']	['M3', 'A5']	[False, False, True]
13.5	0.1667	4	['C#5']	[]	[False]
13.6667	0.3333	4	['D5']	[]	[True]
14.0	0.3333	4	['E3', 'G#3', 'D#5']	['M3', 'M7']	[True, True, True]
14.3333	0.3333	4	['E3', 'G#3', 'E5']	['M3', 'P1']	[False, False, True]
14.6667	0.3333	4	['E3', 'G#3', 'F5']	['M3', 'm2']	[False, False, True]
15.0	0.3333	4	['E3', 'G#3', 'F#5']	['M3', 'M2']	[False, False, True]
15.3333	0.3333	4	['E3', 'G#3', 'G5']	['M3', 'm3']	[False, False, True]
15.6667	0.3333	4	['E3', 'G#3', 'G#5']	['M3', 'M3']	[False, False, True]
16.0	0.5	5	['D3', 'D5', 'F5', 'A5']	['P1', 'm3', 'P5']	[True, True, True, True]
16.5	0.5	5	['E3', 'D5']	['m7']	[True, False]
