onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ks_fifths	ts_beats	ts_beat_type	measureNumberWithSuffix	onset_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	is_downbeat	downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label	note_degree
0	12	0.0	0	0.5	1/2	1	0	4	4	1	0.0	G4	67	True	G	0	0	1.0	True	1	P1-Staff2	8	0	1.5	0	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	5	None	V	True	5
12	12	0.5	1/2	0.5	1/2	1	0	4	4	1	0.5	A4	69	True	A	0	1/8	1.5	False	0	P1-Staff2	8	0	1.5	0	V	False	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	5	None	V	True	6
24	12	1.0	1	0.5	1/2	1	0	4	4	1	1.0	B4	71	True	B	0	1/4	2.0	True	2	P1-Staff2	8	0	1.5	0	V	False	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	5	None	V	True	7
96	24	4.0	4	1.0	1	2	0	4	4	2	1.5	C5	72	True	C	0	0	1.0	True	1	P1-Staff2	8	0	1.5	0	V	False	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	5	None	V	True	1
96	12	4.0	4	0.5	1/2	2	0	4	4	2	1.5	C3	48	True	C	0	0	1.0	True	1	P1-Staff2	8	0	1.5	0	V	False	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	5	None	V	True	1
108	12	4.5	9/2	0.5	1/2	2	0	4	4	2	2.0	G3	55	True	G	0	1/8	1.5	False	0	P1-Staff2	8	0	1.5	0	V	False	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	5	None	V	True	5
120	36	5.0	5	1.5	3/2	2	0	4	4	2	2.5	E4	64	True	E	0	1/4	2.0	True	2	P1-Staff2	1	0	1.5	0	V	False	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	5	None	V	True	3
120	36	5.0	5	1.5	3/2	2	0	4	4	2	2.5	C5	72	True	C	0	1/4	2.0	True	2	P1-Staff2	1	0	1.5	0	V	False	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	5	None	V	True	1
120	12	5.0	5	0.5	1/2	2	0	4	4	2	2.5	E3	52	True	E	0	1/4	2.0	True	2	P1-Staff2	8	0	1.5	0	V	False	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	5	None	V	True	3
132	12	5.5	11/2	0.5	1/2	2	0	4	4	2	3.0	G3	55	True	G	0	3/8	2.5	False	0	P1-Staff2	8	2	3.0	2	IV	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	4	None	IV	True	5
144	24	6.0	6	1.0	1	2	0	4	4	2	3.5	C3	48	True	C	0	1/2	3.0	True	3	P1-Staff2	8	2	3.0	2	IV	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	4	None	IV	True	1
156	12	6.5	13/2	0.5	1/2	2	0	4	4	2	4.0	G5	79	True	G	0	5/8	3.5	False	0	P1-Staff2	8	2	3.0	2	IV	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	4	None	IV	True	5
