s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	4.0	1	['D4']	[]	[True]
4.0	2.0	2	['A3']	[]	[True]
6.0	2.0	2	['D3', 'F3', 'A3', 'D4']	['m3', 'P5', 'P1']	[True, True, False, True]
8.0	2.0	3	['A2', 'E3', 'A3', 'C#4']	['P5', 'P1', 'M3']	[True, True, True, True]
10.0	2.0	3	['A2', 'E3', 'A3', 'C#4', 'A4']	['P5', 'P1', 'M3', 'P1']	[False, False, False, False, True]
12.0	2.0	4	['A2', 'E3', 'A3', 'C#4', 'E4']	['P5', 'P1', 'M3', 'P5']	[False, False, True, False, True]
14.0	1.0	4	['A2', 'E3', 'A3', 'C#4', 'E4']	['P5', 'P1', 'M3', 'P5']	[True, True, False, True, False]
15.0	1.0	4	['A2', 'E3', 'A3', 'C#4', 'E4']	['P5', 'P1', 'M3', 'P5']	[False, False, False, False, True]
16.0	4.0	5	['A2', 'E3', 'A3', 'C#4', 'E4']	['P5', 'P1', 'M3', 'P5']	[True, True, False, True, True]
20.0	2.0	6	['A2', 'E3', 'A3', 'C#4', 'E4']	['P5', 'P1', 'M3', 'P5']	[False, True, True, True, True]
22.0	1.0	6	['A2', 'E3', 'A3']	['P5', 'P1']	[False, False, False]
23.0	1.0	6	['A2', 'E3', 'A3', 'C#4', 'E4']	['P5', 'P1', 'M3', 'P5']	[False, False, False, True, True]
24.0	1.0	7	['A2', 'A3', 'C#4', 'E4']	['P1', 'M3', 'P5']	[True, False, True, True]
25.0	1.0	7	['A2', 'A3', 'D4', 'F4']	['P1', 'P4', 'm6']	[False, False, True, True]
26.0	1.0	7	['A2', 'A3', 'C#4', 'E4']	['P1', 'M3', 'P5']	[False, False, True, True]
27.0	1.0	7	['A2', 'A3', 'D4', 'F4']	['P1', 'P4', 'm6']	[False, False, True, True]
28.0	1.0	8	['A2', 'A3', 'C#4', 'E4']	['P1', 'M3', 'P5']	[False, False, True, True]
29.0	1.0	8	['A2', 'A3', 'D4']	['P1', 'P4']	[False, False, True]
30.0	1.5	8	['A2', 'A3', 'C#4', 'E4']	['P1', 'M3', 'P5']	[False, False, True, True]
31.5	0.5	8	['A2', 'A3', 'C#4', 'E4']	['P1', 'M3', 'P5']	[False, False, True, True]
32.0	1.0	9	['C#4', 'E4']	['m3']	[True, True]
33.0	1.0	9	['A2', 'E3', 'A3', 'C#4', 'E4']	['P5', 'P1', 'M3', 'P5']	[True, True, True, False, False]
34.0	1.0	9	['A2', 'E3', 'A3']	['P5', 'P1']	[True, True, True]
35.0	1.0	9	['D3', 'F3', 'B-3']	['m3', 'm6']	[True, True, True]
36.0	1.0	10	['C3', 'E3', 'A3']	['M3', 'M6']	[True, True, True]
37.0	1.0	10	['D3', 'F3', 'B-3']	['m3', 'm6']	[True, True, True]
38.0	1.0	10	['C3', 'E3', 'A3']	['M3', 'M6']	[True, True, True]
39.0	1.0	10	['B-2', 'D3', 'G3']	['M3', 'M6']	[True, True, True]
40.0	1.5	11	['A2', 'C#3', 'A3', 'E4']	['M3', 'P1', 'P5']	[True, True, True, True]
41.5	0.5	11	['A2', 'C#3', 'A3', 'E4']	['M3', 'P1', 'P5']	[True, True, False, False]
42.0	1.0	11	['A2', 'C#3', 'A3', 'E4']	['M3', 'P1', 'P5']	[False, True, False, False]
43.0	1.0	11	['A2', 'C#3', 'A3', 'E4']	['M3', 'P1', 'P5']	[False, False, True, False]
44.0	4.0	12	['D3', 'A3', 'F#4', 'A4']	['P5', 'M3', 'P5']	[True, True, True, True]
48.0	1.0	13	['G3', 'B4']	['M3']	[True, True]
49.0	0.5	13	['G3', 'G4', 'B-4']	['P1', 'm3']	[False, True, True]
49.5	0.5	13	['G3', 'A4', 'C5']	['M2', 'P4']	[False, True, True]
50.0	2.0	13	['G3', 'B-4', 'D5']	['m3', 'P5']	[False, True, True]
52.0	1.0	14	['D3']	[]	[True]
53.0	1.0	14	['D3', 'G4', 'B-4']	['P4', 'm6']	[False, True, True]
54.0	2.0	14	['D3', 'F#4', 'A4']	['M3', 'P5']	[False, True, True]
56.0	1.0	15	['G2', 'G3', 'G4']	['P1', 'P1']	[True, True, True]
57.0	0.5	15	['G3', 'B-3', 'G4']	['m3', 'P1']	[False, True, False]
57.5	0.5	15	['G3', 'A3', 'C4', 'G4']	['M2', 'P4', 'P1']	[False, True, True, False]
58.0	2.0	15	['G3', 'B-3', 'D4', 'G4']	['m3', 'P5', 'P1']	[False, True, True, False]
60.0	1.0	16	['D4']	[]	[True]
61.0	1.0	16	['G3', 'B-3', 'D4']	['m3', 'P5']	[True, True, False]
62.0	2.0	16	['F#3', 'A3', 'D4']	['m3', 'm6']	[True, True, False]
64.0	1.0	17	['G3']	[]	[True]
65.0	0.5	17	['G3', 'G4', 'B-4']	['P1', 'm3']	[False, True, True]
65.5	0.5	17	['G3', 'A4', 'C5']	['M2', 'P4']	[False, True, True]
66.0	1.0	17	['G3', 'B-4', 'D5']	['m3', 'P5']	[False, True, True]
67.0	0.5	17	['G3', 'B-3', 'B-4', 'D5']	['m3', 'm3', 'P5']	[False, True, False, False]
67.5	0.5	17	['G3', 'A3', 'C4', 'B-4', 'D5']	['M2', 'P4', 'm3', 'P5']	[False, True, True, False, False]
68.0	1.0	18	['B-3', 'D4']	['M3']	[True, True]
69.0	0.5	18	['B-2', 'B-3', 'D4']	['P1', 'M3']	[True, False, False]
69.5	0.5	18	['C3', 'B-3', 'D4', 'E4']	['m7', 'M2', 'M3']	[True, False, False, True]
70.0	1.0	18	['D3', 'F4']	['m3']	[True, True]
71.0	0.5	18	['D3', 'A3', 'F4']	['P5', 'm3']	[False, True, False]
71.5	0.5	18	['D3', 'E3', 'A3', 'F4', 'G4']	['M2', 'P5', 'm3', 'P4']	[False, True, False, False, True]
72.0	1.0	19	['F3', 'D4', 'A4']	['M6', 'M3']	[True, True, True]
73.0	1.0	19	['B-2', 'G3', 'D4', 'A4']	['M6', 'M3', 'M7']	[True, True, False, False]
74.0	1.0	19	['A2', 'A3', 'D4', 'A4']	['P1', 'P4', 'P1']	[True, True, False, False]
75.0	0.5	19	['A2', 'A3', 'C#4', 'F4', 'A4']	['P1', 'M3', 'm6', 'P1']	[False, False, True, True, False]
75.5	0.5	19	['A2', 'A3', 'B3', 'F4', 'A4']	['P1', 'M2', 'm6', 'P1']	[False, False, True, False, False]
