s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	1.0	1	['C3', 'C5']	['P1']	[True, True]
1.0	1.0	1	['C4', 'C5']	['P1']	[True, True]
2.0	1.0	2	['E4', 'G5']	['m3']	[True, True]
3.0	1.0	2	['C4', 'G5']	['P5']	[True, True]
4.0	1.0	3	['F4', 'A5']	['M3']	[True, True]
5.0	1.0	3	['C4', 'A5']	['M6']	[True, True]
6.0	1.0	4	['E4', 'G5']	['m3']	[True, True]
7.0	1.0	4	['C4', 'G5']	['P5']	[True, True]
8.0	1.0	5	['D4', 'F5']	['m3']	[True, True]
9.0	1.0	5	['B3', 'F5']	['d5']	[True, True]
10.0	1.0	6	['C4', 'E5']	['M3']	[True, True]
11.0	1.0	6	['A3', 'E5']	['P5']	[True, True]
12.0	1.0	7	['F3', 'D5']	['M6']	[True, True]
13.0	0.75	7	['G3', 'D5']	['P5']	[True, True]
13.75	0.25	7	['G3', 'E5']	['M6']	[False, True]
14.0	2.0	8	['C3', 'C5']	['P1']	[True, True]
16.0	1.0	9	['E4', 'G5']	['m3']	[True, True]
17.0	1.0	9	['G3', 'G5']	['P1']	[True, True]
18.0	1.0	10	['D4', 'F5']	['m3']	[True, True]
19.0	1.0	10	['G3', 'F5']	['m7']	[True, True]
20.0	1.0	11	['C4', 'E5']	['M3']	[True, True]
21.0	1.0	11	['G3', 'E5']	['M6']	[True, True]
22.0	1.0	12	['B3', 'D5']	['m3']	[True, True]
23.0	1.0	12	['G3', 'D5']	['P5']	[True, True]
24.0	1.0	13	['E4', 'G5']	['m3']	[True, True]
25.0	1.0	13	['G3', 'G5']	['P1']	[True, True]
26.0	1.0	14	['D4', 'F5']	['m3']	[True, True]
27.0	1.0	14	['G3', 'F5']	['m7']	[True, True]
28.0	1.0	15	['C4', 'E5']	['M3']	[True, True]
29.0	0.75	15	['C4', 'D5', 'E5', 'F5']	['M2', 'M3', 'P4']	[True, True, True, True]
29.75	0.25	15	['D4', 'F5']	['m3']	[True, True]
30.0	1.0	16	['G3', 'C4', 'E5']	['P4', 'M6']	[True, True, True]
31.0	1.0	16	['G3', 'B3', 'D5']	['M3', 'P5']	[False, True, True]
32.0	1.0	17	['C3', 'C5']	['P1']	[True, True]
33.0	1.0	17	['C4', 'C5']	['P1']	[True, True]
34.0	1.0	18	['E4', 'G5']	['m3']	[True, True]
35.0	1.0	18	['C4', 'G5']	['P5']	[True, True]
36.0	1.0	19	['F4', 'A5']	['M3']	[True, True]
37.0	1.0	19	['C4', 'A5']	['M6']	[True, True]
38.0	1.0	20	['E4', 'G5']	['m3']	[True, True]
39.0	1.0	20	['C4', 'G5']	['P5']	[True, True]
40.0	1.0	21	['D4', 'F5']	['m3']	[True, True]
41.0	1.0	21	['B3', 'F5']	['d5']	[True, True]
42.0	1.0	22	['C4', 'E5']	['M3']	[True, True]
43.0	1.0	22	['A3', 'E5']	['P5']	[True, True]
44.0	1.0	23	['F3', 'D5']	['M6']	[True, True]
45.0	0.75	23	['G3', 'C5', 'D5', 'E5']	['P4', 'P5', 'M6']	[True, True, True, True]
45.75	0.25	23	['G3', 'E5']	['M6']	[False, True]
46.0	2.0	24	['C3', 'C5']	['P1']	[True, True]
48.0	0.25	25	['C3', 'D5']	['M2']	[True, True]
48.25	0.25	25	['C3', 'C5']	['P1']	[False, True]
48.5	0.25	25	['C3', 'B4']	['M7']	[False, True]
48.75	0.25	25	['C3', 'C5']	['P1']	[False, True]
49.0	0.25	25	['C4', 'B4']	['M7']	[True, True]
49.25	0.25	25	['C4', 'C5']	['P1']	[False, True]
49.5	0.25	25	['C4', 'B4']	['M7']	[False, True]
49.75	0.25	25	['C4', 'C5']	['P1']	[False, True]
50.0	0.25	26	['E4', 'A5']	['P4']	[True, True]
50.25	0.25	26	['E4', 'G5']	['m3']	[False, True]
50.5	0.25	26	['E4', 'F#5']	['M2']	[False, True]
50.75	0.25	26	['E4', 'G5']	['m3']	[False, True]
51.0	0.25	26	['C4', 'F#5']	['A4']	[True, True]
51.25	0.25	26	['C4', 'G5']	['P5']	[False, True]
51.5	0.25	26	['C4', 'F#5']	['A4']	[False, True]
51.75	0.25	26	['C4', 'G5']	['P5']	[False, True]
52.0	0.25	27	['F4', 'G#5']	['A2']	[True, True]
52.25	0.25	27	['F4', 'A5']	['M3']	[False, True]
52.5	0.25	27	['F4', 'C6']	['P5']	[False, True]
52.75	0.25	27	['F4', 'B5']	['A4']	[False, True]
53.0	0.25	27	['C4', 'D6']	['M2']	[True, True]
53.25	0.25	27	['C4', 'C6']	['P1']	[False, True]
53.5	0.25	27	['C4', 'B5']	['M7']	[False, True]
53.75	0.25	27	['C4', 'A5']	['M6']	[False, True]
54.0	0.25	28	['E4', 'A5']	['P4']	[True, True]
54.25	0.25	28	['E4', 'G5']	['m3']	[False, True]
54.5	0.25	28	['E4', 'E6']	['P1']	[False, True]
54.75	0.25	28	['E4', 'D6']	['m7']	[False, True]
55.0	0.25	28	['C6']	[]	[True]
55.25	0.25	28	['B5']	[]	[True]
55.5	0.25	28	['A5']	[]	[True]
55.75	0.25	28	['C#4', 'G5']	['d5']	[True, True]
56.0	0.25	29	['D4', 'G5']	['P4']	[True, False]
56.25	0.25	29	['D4', 'F5']	['m3']	[False, True]
56.5	0.25	29	['D4', 'D6']	['P1']	[False, True]
56.75	0.25	29	['D4', 'C6']	['m7']	[False, True]
57.0	0.25	29	['B5']	[]	[True]
57.25	0.25	29	['A5']	[]	[True]
57.5	0.25	29	['G5']	[]	[True]
57.75	0.25	29	['B3', 'F5']	['d5']	[True, True]
58.0	0.25	30	['C4', 'F5']	['P4']	[True, False]
58.25	0.25	30	['C4', 'E5']	['M3']	[False, True]
58.5	0.25	30	['C4', 'C6']	['P1']	[False, True]
58.75	0.25	30	['C4', 'B5']	['M7']	[False, True]
59.0	0.25	30	['A5']	[]	[True]
59.25	0.25	30	['G5']	[]	[True]
59.5	0.25	30	['F5']	[]	[True]
59.75	0.25	30	['A3', 'E5']	['P5']	[True, True]
60.0	0.5	31	['F3', 'D5']	['M6']	[True, True]
60.5	0.5	31	['F3', 'A5']	['M3']	[False, True]
61.0	0.5	31	['G3', 'G5']	['P1']	[True, True]
61.5	0.5	31	['G3', 'B4']	['M3']	[False, True]
62.0	1.0	32	['C4', 'C5']	['P1']	[True, True]
63.0	1.0	32	['C3']	[]	[True]
64.0	0.25	33	['E4', 'A5']	['P4']	[True, True]
64.25	0.25	33	['E4', 'G5']	['m3']	[False, True]
64.5	0.25	33	['E4', 'F#5']	['M2']	[False, True]
64.75	0.25	33	['E4', 'G5']	['m3']	[False, True]
65.0	0.25	33	['G3', 'F#5']	['M7']	[True, True]
65.25	0.25	33	['G3', 'G5']	['P1']	[False, True]
65.5	0.25	33	['G3', 'A5']	['M2']	[False, True]
65.75	0.25	33	['G3', 'G5']	['P1']	[False, True]
66.0	0.25	34	['D4', 'G5']	['P4']	[True, True]
66.25	0.25	34	['D4', 'F5']	['m3']	[False, True]
66.5	0.25	34	['D4', 'E5']	['M2']	[False, True]
66.75	0.25	34	['D4', 'F5']	['m3']	[False, True]
67.0	0.25	34	['G3', 'E5']	['M6']	[True, True]
67.25	0.25	34	['G3', 'F5']	['m7']	[False, True]
67.5	0.25	34	['G3', 'G5']	['P1']	[False, True]
67.75	0.25	34	['G3', 'F5']	['m7']	[False, True]
68.0	0.25	35	['C4', 'F5']	['P4']	[True, True]
68.25	0.25	35	['C4', 'E5']	['M3']	[False, True]
68.5	0.25	35	['C4', 'D#5']	['A2']	[False, True]
68.75	0.25	35	['C4', 'E5']	['M3']	[False, True]
69.0	0.25	35	['G3', 'D#5']	['A5']	[True, True]
69.25	0.25	35	['G3', 'E5']	['M6']	[False, True]
69.5	0.25	35	['G3', 'F5']	['m7']	[False, True]
69.75	0.25	35	['G3', 'E5']	['M6']	[False, True]
70.0	0.25	36	['F4', 'E5']	['M7']	[True, True]
70.25	0.25	36	['F4', 'D5']	['M6']	[False, True]
70.5	0.25	36	['F4', 'C#5']	['A5']	[False, True]
70.75	0.25	36	['F4', 'D5']	['M6']	[False, True]
71.0	0.25	36	['G3', 'C#5']	['A4']	[True, True]
71.25	0.25	36	['G3', 'D5']	['P5']	[False, True]
71.5	0.25	36	['G3', 'E5']	['M6']	[False, True]
71.75	0.25	36	['G3', 'D5']	['P5']	[False, True]
72.0	0.25	37	['G3', 'E4', 'A5']	['M6', 'M2']	[True, True, True]
72.25	0.25	37	['G3', 'E4', 'G5']	['M6', 'P1']	[False, False, True]
72.5	0.25	37	['G3', 'E4', 'F#5']	['M6', 'M7']	[False, False, True]
72.75	0.25	37	['G3', 'E4', 'G5']	['M6', 'P1']	[False, False, True]
73.0	0.25	37	['G3', 'E4', 'E6']	['M6', 'M6']	[False, False, True]
73.25	0.25	37	['G3', 'E4', 'C6']	['M6', 'P4']	[False, False, True]
73.5	0.25	37	['G3', 'E4', 'A5']	['M6', 'M2']	[False, False, True]
73.75	0.25	37	['G3', 'E4', 'G5']	['M6', 'P1']	[False, False, True]
74.0	0.25	38	['G3', 'D4', 'G5']	['P5', 'P1']	[True, True, True]
74.25	0.25	38	['G3', 'D4', 'F5']	['P5', 'm7']	[False, False, True]
74.5	0.25	38	['G3', 'D4', 'E5']	['P5', 'M6']	[False, False, True]
74.75	0.25	38	['G3', 'D4', 'F5']	['P5', 'm7']	[False, False, True]
75.0	0.25	38	['G3', 'D4', 'D6']	['P5', 'P5']	[False, False, True]
75.25	0.25	38	['G3', 'D4', 'B5']	['P5', 'M3']	[False, False, True]
75.5	0.25	38	['G3', 'D4', 'G5']	['P5', 'P1']	[False, False, True]
75.75	0.25	38	['G3', 'D4', 'F5']	['P5', 'm7']	[False, False, True]
76.0	0.25	39	['G3', 'C4', 'F5']	['P4', 'm7']	[True, True, True]
76.25	0.25	39	['G3', 'C4', 'E5']	['P4', 'M6']	[False, False, True]
76.5	0.25	39	['G3', 'C4', 'D#5']	['P4', 'A5']	[False, False, True]
76.75	0.25	39	['G3', 'C4', 'E5']	['P4', 'M6']	[False, False, True]
77.0	0.25	39	['C6']	[]	[True]
77.25	0.25	39	['G5']	[]	[True]
77.5	0.25	39	['F5']	[]	[True]
77.75	0.25	39	['C4', 'E5']	['M3']	[True, True]
78.0	0.75	40	['G3', 'E4', 'G5']	['M6', 'P1']	[True, True, True]
78.75	0.25	40	['G3', 'C4', 'E5']	['P4', 'M6']	[False, True, True]
79.0	1.0	40	['G3', 'B3', 'D5']	['M3', 'P5']	[False, True, True]
80.0	0.25	41	['C3', 'D5']	['M2']	[True, True]
80.25	0.25	41	['C3', 'C5']	['P1']	[False, True]
80.5	0.25	41	['C3', 'B4']	['M7']	[False, True]
80.75	0.25	41	['C3', 'C5']	['P1']	[False, True]
81.0	0.25	41	['C4', 'B4']	['M7']	[True, True]
81.25	0.25	41	['C4', 'C5']	['P1']	[False, True]
81.5	0.25	41	['C4', 'B4']	['M7']	[False, True]
81.75	0.25	41	['C4', 'C5']	['P1']	[False, True]
82.0	0.25	42	['E4', 'A5']	['P4']	[True, True]
82.25	0.25	42	['E4', 'G5']	['m3']	[False, True]
82.5	0.25	42	['E4', 'F#5']	['M2']	[False, True]
82.75	0.25	42	['E4', 'G5']	['m3']	[False, True]
83.0	0.25	42	['C4', 'F#5']	['A4']	[True, True]
83.25	0.25	42	['C4', 'G5']	['P5']	[False, True]
83.5	0.25	42	['C4', 'F#5']	['A4']	[False, True]
83.75	0.25	42	['C4', 'G5']	['P5']	[False, True]
84.0	0.25	43	['F4', 'G#5']	['A2']	[True, True]
84.25	0.25	43	['F4', 'A5']	['M3']	[False, True]
84.5	0.25	43	['F4', 'C6']	['P5']	[False, True]
84.75	0.25	43	['F4', 'B5']	['A4']	[False, True]
85.0	0.25	43	['C4', 'D6']	['M2']	[True, True]
85.25	0.25	43	['C4', 'C6']	['P1']	[False, True]
85.5	0.25	43	['C4', 'B5']	['M7']	[False, True]
85.75	0.25	43	['C4', 'A5']	['M6']	[False, True]
86.0	0.25	44	['E4', 'A5']	['P4']	[True, True]
86.25	0.25	44	['E4', 'G5']	['m3']	[False, True]
86.5	0.25	44	['E4', 'E6']	['P1']	[False, True]
86.75	0.25	44	['E4', 'D6']	['m7']	[False, True]
87.0	0.25	44	['C6']	[]	[True]
87.25	0.25	44	['B5']	[]	[True]
87.5	0.25	44	['A5']	[]	[True]
87.75	0.25	44	['C#4', 'G5']	['d5']	[True, True]
88.0	0.25	45	['D4', 'G5']	['P4']	[True, False]
88.25	0.25	45	['D4', 'F5']	['m3']	[False, True]
88.5	0.25	45	['D4', 'D6']	['P1']	[False, True]
88.75	0.25	45	['D4', 'C6']	['m7']	[False, True]
89.0	0.25	45	['B5']	[]	[True]
89.25	0.25	45	['A5']	[]	[True]
89.5	0.25	45	['G5']	[]	[True]
89.75	0.25	45	['B3', 'F5']	['d5']	[True, True]
90.0	0.25	46	['C4', 'F5']	['P4']	[True, False]
