s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	1.0	1	['D2', 'D3', 'D4']	['P1', 'P1']	[True, True, True]
1.0	1.0	1	['D2', 'D3', 'D4']	['P1', 'P1']	[True, True, True]
2.0	1.0	1	['D2', 'D3', 'D4']	['P1', 'P1']	[True, True, True]
3.0	3.0	2	['D2', 'D3', 'D4']	['P1', 'P1']	[True, True, True]
6.0	3.0	3	['D2', 'A3', 'C#4', 'G4']	['P5', 'M7', 'P4']	[False, True, True, True]
9.0	1.0	4	['D2', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[False, False, True, True]
10.0	1.0	4	['D2', 'C#3', 'G4', 'B4']	['M7', 'P4', 'M6']	[False, True, True, True]
11.0	1.0	4	['D2', 'D3', 'F#4', 'A4']	['P1', 'M3', 'P5']	[False, True, True, True]
12.0	1.0	5	['D2', 'D3', 'F#4', 'D5']	['P1', 'M3', 'P1']	[True, True, True, True]
13.0	1.0	5	['D2', 'D3', 'F#4', 'D5']	['P1', 'M3', 'P1']	[True, True, False, False]
14.0	0.25	5	['D2', 'D3', 'A4', 'C#5']	['P1', 'P5', 'M7']	[True, True, True, True]
14.25	0.25	5	['D2', 'D3', 'G4', 'B4']	['P1', 'P4', 'M6']	[False, False, True, True]
14.5	0.25	5	['D2', 'D3', 'F#4', 'A4']	['P1', 'M3', 'P5']	[False, False, True, True]
14.75	0.25	5	['D2', 'D3', 'G4', 'B4']	['P1', 'P4', 'M6']	[False, False, True, True]
15.0	1.0	6	['D2', 'D3', 'F#4', 'A4']	['P1', 'M3', 'P5']	[True, True, True, True]
16.0	2.0	6			
18.0	1.0	7	['D2', 'D3', 'D4']	['P1', 'P1']	[True, True, True]
19.0	1.0	7	['D2', 'D3', 'D4']	['P1', 'P1']	[True, True, True]
20.0	1.0	7	['D2', 'D3', 'D4']	['P1', 'P1']	[True, True, True]
21.0	3.0	8	['D2', 'D3', 'D4']	['P1', 'P1']	[True, True, True]
24.0	3.0	9	['D2', 'G3', 'B3', 'D4']	['P4', 'M6', 'P1']	[False, True, True, False]
27.0	1.0	10	['D2', 'F#3', 'A3', 'D4']	['M3', 'P5', 'P1']	[False, True, True, True]
28.0	1.0	10	['D2', 'F#3', 'A3', 'D4']	['M3', 'P5', 'P1']	[False, False, True, True]
29.0	1.0	10	['D2', 'D4', 'F#4']	['P1', 'M3']	[False, True, True]
30.0	1.0	11	['A2', 'A3', 'F#4', 'A4']	['P1', 'M6', 'P1']	[True, True, True, True]
31.0	1.0	11	['B2', 'A3', 'F#4', 'A4']	['m7', 'P5', 'm7']	[True, False, False, False]
32.0	1.0	11	['C#3', 'A3', 'E4', 'G4']	['m6', 'm3', 'd5']	[True, False, True, True]
33.0	1.0	12	['D3', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[True, False, True, True]
34.0	2.0	12			
36.0	1.0	13	['D2', 'D3', 'D4']	['P1', 'P1']	[True, True, True]
37.0	1.0	13	['D2', 'D3', 'D4']	['P1', 'P1']	[True, True, True]
38.0	1.0	13	['D2', 'D3', 'D4']	['P1', 'P1']	[True, True, True]
39.0	3.0	14	['D2', 'D3', 'D4']	['P1', 'P1']	[True, True, True]
42.0	3.0	15	['D2', 'A3', 'C#4', 'G4']	['P5', 'M7', 'P4']	[False, True, True, True]
45.0	1.0	16	['D2', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[False, False, True, True]
46.0	1.0	16	['D2', 'C#3', 'G4', 'B4']	['M7', 'P4', 'M6']	[False, True, True, True]
47.0	1.0	16	['D2', 'D3', 'F#4', 'A4']	['P1', 'M3', 'P5']	[False, True, True, True]
48.0	1.0	17	['D2', 'D3', 'F#4', 'D5']	['P1', 'M3', 'P1']	[True, True, True, True]
49.0	1.0	17	['D2', 'D3', 'F#4', 'D5']	['P1', 'M3', 'P1']	[True, True, False, False]
50.0	0.25	17	['D2', 'D3', 'A4', 'C#5']	['P1', 'P5', 'M7']	[True, True, True, True]
50.25	0.25	17	['D2', 'D3', 'G4', 'B4']	['P1', 'P4', 'M6']	[False, False, True, True]
50.5	0.25	17	['D2', 'D3', 'F#4', 'A4']	['P1', 'M3', 'P5']	[False, False, True, True]
