s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	1.5	0	['D2', 'D3', 'D4']	['P1', 'P1']	[True, True, True]
1.5	1.5	1	['D3', 'D4', 'D5']	['P1', 'P1']	[True, True, True]
3.0	1.0	1	['D3', 'F#3', 'D4', 'D5']	['M3', 'P1', 'P1']	[True, True, True, True]
4.0	0.5	1	['D3', 'F#3', 'D4', 'C#5']	['M3', 'P1', 'M7']	[False, False, False, True]
4.5	1.0	2	['D3', 'G3', 'D4', 'C#5']	['P4', 'P1', 'M7']	[True, True, True, True]
5.5	0.5	2	['D3', 'G3', 'D4', 'A#4']	['P4', 'P1', 'A5']	[False, False, False, True]
6.0	1.0	2	['D3', 'G3', 'D4', 'B4']	['P4', 'P1', 'M6']	[True, True, True, True]
7.0	0.5	2	['D3', 'G3', 'D4', 'C#5']	['P4', 'P1', 'M7']	[False, False, False, True]
7.5	1.0	3	['D3', 'G3', 'D4', 'D5']	['P4', 'P1', 'P1']	[True, True, True, True]
8.5	0.5	3	['D3', 'G3', 'D4', 'C#5']	['P4', 'P1', 'M7']	[False, False, False, True]
9.0	0.5	3	['D3', 'G3', 'D4', 'E5']	['P4', 'P1', 'M2']	[True, True, True, True]
9.5	0.5	3	['D3', 'G3', 'D4', 'D5']	['P4', 'P1', 'P1']	[False, False, False, True]
10.0	0.5	3	['D3', 'G3', 'D4', 'B4']	['P4', 'P1', 'M6']	[False, False, False, True]
10.5	1.0	4	['D3', 'G3', 'D4', 'B4']	['P4', 'P1', 'M6']	[True, True, True, True]
11.5	0.5	4	['D3', 'G3', 'D4', 'A4']	['P4', 'P1', 'P5']	[False, False, False, True]
12.0	1.0	4	['D3', 'F#3', 'D4', 'D5']	['M3', 'P1', 'P1']	[True, True, True, True]
13.0	0.5	4	['D3', 'F#3', 'D4', 'E5']	['M3', 'P1', 'M2']	[False, False, False, True]
13.5	1.0	5	['D3', 'F#3', 'D4', 'F#5']	['M3', 'P1', 'M3']	[True, True, True, True]
14.5	0.5	5	['D3', 'F#3', 'D4', 'E5']	['M3', 'P1', 'M2']	[False, False, False, True]
15.0	1.0	5	['D3', 'F#3', 'D4', 'D5']	['M3', 'P1', 'P1']	[True, True, True, True]
16.0	0.5	5	['D3', 'F#3', 'D4', 'C#5']	['M3', 'P1', 'M7']	[False, False, False, True]
16.5	1.0	6	['D3', 'G3', 'D4', 'C#5']	['P4', 'P1', 'M7']	[True, True, True, True]
17.5	0.5	6	['D3', 'G3', 'D4', 'A#4']	['P4', 'P1', 'A5']	[False, False, False, True]
18.0	1.0	6	['D3', 'G3', 'D4', 'B4']	['P4', 'P1', 'M6']	[True, True, True, True]
19.0	0.5	6	['D3', 'G3', 'D4', 'C#5']	['P4', 'P1', 'M7']	[False, False, False, True]
19.5	1.0	7	['D3', 'G3', 'D4', 'D5']	['P4', 'P1', 'P1']	[True, True, True, True]
20.5	0.5	7	['D3', 'G3', 'D4', 'C#5']	['P4', 'P1', 'M7']	[False, False, False, True]
21.0	0.5	7	['D3', 'G3', 'B3', 'E5']	['P4', 'M6', 'M2']	[True, True, True, True]
21.5	0.5	7	['D3', 'G3', 'B3', 'D5']	['P4', 'M6', 'P1']	[False, False, False, True]
22.0	0.5	7	['D3', 'G3', 'B3', 'B4']	['P4', 'M6', 'M6']	[False, False, False, True]
22.5	0.5	8	['D3', 'F#3', 'A3', 'A4']	['M3', 'P5', 'P5']	[True, True, True, True]
23.0	0.5	8	['D3', 'F#3', 'E4', 'A4']	['M3', 'M2', 'P5']	[False, False, True, False]
23.5	0.5	8	['D4']	[]	[True]
24.0	0.5	8	['D4', 'F#4']	['M3']	[True, True]
24.5	0.5	8	['D4', 'G4']	['P4']	[False, True]
25.0	0.5	8	['D4', 'F#4']	['M3']	[False, True]
25.5	0.5	9	['D4', 'D5', 'F#5']	['P1', 'M3']	[True, True, True]
26.0	0.5	9	['E4', 'D5', 'G5']	['m7', 'm3']	[True, False, True]
26.5	0.5	9	['D4', 'D5', 'F#5']	['P1', 'M3']	[True, False, True]
27.0	0.5	9	['F#4', 'D5', 'A5']	['m6', 'm3']	[True, False, True]
27.5	0.5	9	['F#4', 'D5', 'B5']	['m6', 'P4']	[True, False, True]
28.0	0.5	9	['F#4', 'C#5', 'A5']	['P5', 'm3']	[True, True, True]
28.5	0.5	10	['D4', 'G4', 'C#5']	['P4', 'M7']	[True, True, True]
29.0	0.5	10	['E4', 'G4', 'C#5']	['m3', 'M6']	[True, True, False]
29.5	0.5	10	['D4', 'G4', 'A#4']	['P4', 'A5']	[True, True, True]
30.0	0.5	10	['B4', 'G5']	['m6']	[True, True]
30.5	0.5	10	['B4', 'A5']	['m7']	[False, True]
