onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ks_fifths	ts_beats	ts_beat_type	measureNumberWithSuffix	onset_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	is_downbeat	downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label	note_degree
0	96	0.0	0	2.0	2	1	0	3	4	1	0.0	G5	79	True	G	0	0	1.0	True	1	P1-Staff2	1	1	3.0	0	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	5
0	48	0.0	0	1.0	1	1	0	3	4	1	0.0	C3	48	True	C	0	0	1.0	True	1	P1-Staff2	1	1	3.0	0	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	1
48	48	1.0	1	1.0	1	1	0	3	4	1	1.0	E3	52	True	E	0	1/4	2.0	True	2	P1-Staff2	1	1	3.0	0	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	3
96	0	2.0	2	0.0	0	1	0	3	4	1	2.0	F5	77	True	F	0	1/2	3.0	True	3	P1-Staff2	1	1	3.0	0	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	4
96	24	2.0	2	0.5	1/2	1	0	3	4	1	2.0	E5	76	True	E	0	1/2	3.0	True	3	P1-Staff2	1	1	3.0	0	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	3
96	48	2.0	2	1.0	1	1	0	3	4	1	2.0	C3	48	True	C	0	1/2	3.0	True	3	P1-Staff2	1	1	3.0	0	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	1
120	12	2.5	5/2	0.25	1/4	1	0	3	4	1	2.5	D5	74	True	D	0	5/8	3.5	False	0	P1-Staff2	1	1	3.0	0	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	2
132	12	2.75	11/4	0.25	1/4	1	0	3	4	1	2.75	C5	72	True	C	0	11/16	3.75	False	0	P1-Staff2	1	1	3.0	0	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	1
144	24	3.0	3	0.5	1/2	2	0	3	4	2	3.0	G5	79	True	G	0	0	1.0	True	1	P1-Staff2	1	2	3.0	1	V7	True	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	C	C	5	None	V7	True	5
144	48	3.0	3	1.0	1	2	0	3	4	2	3.0	D3	50	True	D	0	0	1.0	True	1	P1-Staff2	1	2	3.0	1	V7	True	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	C	C	5	None	V7	True	2
168	24	3.5	7/2	0.5	1/2	2	0	3	4	2	3.5	F5	77	True	F	0	1/8	1.5	False	0	P1-Staff2	1	2	3.0	1	V7	False	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	C	C	5	None	V7	True	4
192	96	4.0	4	2.0	2	2	0	3	4	2	4.0	D5	74	True	D	0	1/4	2.0	True	2	P1-Staff2	1	2	3.0	1	V7	False	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	C	C	5	None	V7	True	2
