onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ks_fifths	ts_beats	ts_beat_type	measureNumberWithSuffix	onset_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	is_downbeat	downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label	note_degree
0	12	0.0	0	0.5	1/2	0	0	4	4	0	0.0	G3	55	True	G	0	0	1.0	True	1	spine_0	1	0	0.5	0	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	5	None	V	True	5
12	48	0.5	1/2	2.0	2	1	0	4	4	1	0.5	C4	60	True	C	0	0	1.0	True	1	spine_0	1	1	2.0	1	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	1
24	12	1.0	1	0.5	1/2	1	0	4	4	1	1.0	C3	48	True	C	0	1/8	1.5	False	0	spine_0	1	1	2.0	1	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	1
36	48	1.5	3/2	2.0	2	1	0	4	4	1	1.5	C4	60	True	C	0	1/4	2.0	True	2	spine_0	1	1	2.0	1	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	1
36	12	1.5	3/2	0.5	1/2	1	0	4	4	1	1.5	E3	52	True	E	0	1/4	2.0	True	2	spine_0	1	1	2.0	1	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	3
48	12	2.0	2	0.5	1/2	1	0	4	4	1	2.0	A3	57	True	A	0	3/8	2.5	False	0	spine_0	1	1	2.0	1	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	6
60	12	2.5	5/2	0.5	1/2	1	0	4	4	1	2.5	F3	53	True	F	0	1/2	3.0	True	3	spine_0	1	1	2.0	2	V7	True	('D', 'F', 'G', 'B')	D	G	2	dominant seventh chord	(2, 5, 7, 11)	C	C	5	None	V7	True	4
60	36	2.5	5/2	1.5	3/2	1	0	4	4	1	2.5	D4	62	True	D	0	1/2	3.0	True	3	spine_0	1	1	2.0	2	V7	True	('D', 'F', 'G', 'B')	D	G	2	dominant seventh chord	(2, 5, 7, 11)	C	C	5	None	V7	True	2
72	12	3.0	3	0.5	1/2	1	0	4	4	1	3.0	D3	50	True	D	0	5/8	3.5	False	0	spine_0	1	1	2.0	2	V7	False	('D', 'F', 'G', 'B')	D	G	2	dominant seventh chord	(2, 5, 7, 11)	C	C	5	None	V7	True	2
84	24	3.5	7/2	1.0	1	1	0	4	4	1	3.5	B3	59	True	B	0	3/4	4.0	True	4	spine_0	1	1	2.0	2	V7	False	('D', 'F', 'G', 'B')	D	G	2	dominant seventh chord	(2, 5, 7, 11)	C	C	5	None	V7	True	7
84	12	3.5	7/2	0.5	1/2	1	0	4	4	1	3.5	G3	55	True	G	0	3/4	4.0	True	4	spine_0	1	1	2.0	2	V7	False	('D', 'F', 'G', 'B')	D	G	2	dominant seventh chord	(2, 5, 7, 11)	C	C	5	None	V7	True	5
96	12	4.0	4	0.5	1/2	1	0	4	4	1	4.0	G3	55	True	G	0	7/8	4.5	False	0	spine_0	1	1	2.0	2	V7	False	('D', 'F', 'G', 'B')	D	G	2	dominant seventh chord	(2, 5, 7, 11)	C	C	5	None	V7	True	5
96	6	4.0	4	0.25	1/4	1	0	4	4	1	4.0	E4	64	True	E	0	7/8	4.5	False	0	spine_0	1	1	2.0	2	V7	False	('D', 'F', 'G', 'B')	D	G	2	dominant seventh chord	(2, 5, 7, 11)	C	C	5	None	V7	True	3
102	6	4.25	17/4	0.25	1/4	1	0	4	4	1	4.25	F4	65	True	F	0	15/16	4.75	False	0	spine_0	1	1	2.0	2	V7	False	('D', 'F', 'G', 'B')	D	G	2	dominant seventh chord	(2, 5, 7, 11)	C	C	5	None	V7	True	4
108	12	4.5	9/2	0.5	1/2	2	0	4	4	2	4.5	C4	60	True	C	0	0	1.0	True	1	spine_0	1	2	4.0	3	I	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	C	C	1	None	I	True	1
108	12	4.5	9/2	0.5	1/2	2	0	4	4	2	4.5	C3	48	True	C	0	0	1.0	True	1	spine_0	1	2	4.0	3	I	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	C	C	1	None	I	True	1
108	12	4.5	9/2	0.5	1/2	2	0	4	4	2	4.5	E4	64	True	E	0	0	1.0	True	1	spine_0	1	2	4.0	3	I	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	C	C	1	None	I	True	3
120	12	5.0	5	0.5	1/2	2	0	4	4	2	5.0	E4	64	True	E	0	1/8	1.5	False	0	spine_0	1	2	4.0	3	I	False	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	C	C	1	None	I	True	3
120	12	5.0	5	0.5	1/2	2	0	4	4	2	5.0	C3	48	True	C	0	1/8	1.5	False	0	spine_0	1	2	4.0	3	I	False	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	C	C	1	None	I	True	1
120	12	5.0	5	0.5	1/2	2	0	4	4	2	5.0	G4	67	True	G	0	1/8	1.5	False	0	spine_0	1	2	4.0	3	I	False	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	C	C	1	None	I	True	5
132	12	5.5	11/2	0.5	1/2	2	0	4	4	2	5.5	E4	64	True	E	0	1/4	2.0	True	2	spine_0	1	2	4.0	3	I	False	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	C	C	1	None	I	True	3
132	12	5.5	11/2	0.5	1/2	2	0	4	4	2	5.5	E3	52	True	E	0	1/4	2.0	True	2	spine_0	1	2	4.0	3	I	False	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	C	C	1	None	I	True	3
132	12	5.5	11/2	0.5	1/2	2	0	4	4	2	5.5	G4	67	True	G	0	1/4	2.0	True	2	spine_0	1	2	4.0	3	I	False	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	C	C	1	None	I	True	5
