s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	0.5	1	['G3', 'B3', 'D5']	['M3', 'P5']	[True, True, True]
0.5	0.5	1	['G3', 'B3', 'D4', 'B4']	['M3', 'P5', 'M3']	[False, True, True, True]
1.0	0.25	1	['G3', 'B3', 'D5']	['M3', 'P5']	[True, True, True]
1.25	0.25	1	['G3', 'B3']	['M3']	[False, False]
1.5	0.5	2	['B3', 'E4', 'G4']	['P4', 'm6']	[True, True, True]
2.0	0.5	2	['E3', 'G3', 'E4', 'G4']	['m3', 'P1', 'm3']	[True, True, False, False]
2.5	0.5	2	['B3', 'E4', 'G4']	['P4', 'm6']	[True, True, False]
3.0	0.25	3	['C3', 'C4', 'E4', 'A4']	['P1', 'M3', 'M6']	[True, True, True, True]
3.25	0.25	3	['C3', 'C4', 'E4', 'B4']	['P1', 'M3', 'M7']	[False, False, False, True]
3.5	0.5	3	['A3', 'C4', 'C5']	['m3', 'm3']	[True, False, True]
4.0	0.25	3	['C3', 'A4', 'E5']	['M6', 'M3']	[True, True, True]
4.25	0.25	3	['C3', 'A4']	['M6']	[False, False]
4.5	0.5	4	['C4', 'D4', 'G4', 'A4']	['M2', 'P5', 'M6']	[True, True, True, True]
5.0	0.5	4	['D3', 'D4', 'F#4', 'C5']	['P1', 'M3', 'm7']	[True, False, True, True]
5.5	0.5	4	['C4', 'F#4', 'A4']	['A4', 'M6']	[True, False, True]
6.0	0.5	5	['G2', 'B3', 'D5', 'D6']	['M3', 'P5', 'P5']	[True, True, True, True]
6.5	0.5	5	['B2', 'D4', 'B4', 'B5']	['m3', 'P1', 'P1']	[True, True, True, True]
7.0	0.25	5	['G2', 'B3', 'D5', 'D6']	['M3', 'P5', 'P5']	[True, True, True, True]
7.25	0.25	5	['G2', 'B3']	['M3']	[False, False]
7.5	0.5	6	['B2', 'E4', 'G4', 'G5']	['P4', 'm6', 'm6']	[True, True, True, True]
8.0	0.5	6	['E2', 'G3', 'G4', 'G5']	['m3', 'm3', 'm3']	[True, True, False, False]
8.5	0.5	6	['B2', 'E4', 'G4', 'G5']	['P4', 'm6', 'm6']	[True, True, False, False]
9.0	0.25	7	['C2', 'E4', 'A4', 'A5']	['M3', 'M6', 'M6']	[True, True, True, True]
9.25	0.25	7	['C2', 'E4', 'B4', 'B5']	['M3', 'M7', 'M7']	[False, False, True, True]
9.5	0.5	7	['A2', 'E3', 'C5', 'C6']	['P5', 'm3', 'm3']	[True, True, True, True]
10.0	0.25	7	['D2', 'C4', 'F#4', 'A4', 'F#5']	['m7', 'M3', 'P5', 'M3']	[True, True, True, True, True]
10.25	0.25	7	['D2', 'C4', 'A4']	['m7', 'P5']	[False, False, False]
10.5	0.5	8	['D3', 'C4', 'F#4', 'A4', 'F#5']	['m7', 'M3', 'P5', 'M3']	[True, True, True, True, True]
11.0	0.5	8	['D2', 'B3', 'G4', 'G5']	['M6', 'P4', 'P4']	[True, True, True, True]
11.5	0.5	8	['G2', 'B3', 'G4', 'G5']	['M3', 'P1', 'P1']	[True, True, False, False]
12.0	0.5	9	['G3', 'B3', 'D6']	['M3', 'P5']	[True, True, True]
12.5	0.5	9	['A3', 'D4', 'C6']	['P4', 'm3']	[True, True, True]
13.0	0.25	9	['G3', 'D4', 'B5']	['P5', 'M3']	[True, False, True]
13.25	0.25	9	['G3', 'D4']	['P5']	[False, False]
13.5	0.5	10	['F#3', 'D4', 'D5', 'A5']	['m6', 'm6', 'm3']	[True, False, True, True]
14.0	0.5	10	['E3', 'D4', 'C#5', 'A5']	['m7', 'M6', 'P4']	[True, False, True, False]
14.5	0.25	10	['F#3', 'D4', 'D5', 'A5']	['m6', 'm6', 'm3']	[True, False, True, False]
14.75	0.25	10	['F#3', 'D4', 'A5']	['m6', 'm3']	[False, False, False]
15.0	0.5	11	['G3', 'D4', 'B5']	['P5', 'M3']	[True, False, True]
15.5	0.5	11	['F#3', 'D4', 'A5']	['m6', 'm3']	[True, False, True]
16.0	0.25	11	['E3', 'D4', 'G5']	['m7', 'm3']	[True, False, True]
16.25	0.25	11	['E3', 'D4']	['m7']	[False, False]
16.5	0.5	12	['D3', 'D4', 'D5', 'F#5']	['P1', 'P1', 'M3']	[True, False, True, True]
17.0	0.5	12	['C#3', 'D4', 'E5', 'F#5']	['m2', 'm3', 'P4']	[True, False, True, False]
17.5	0.25	12	['C3', 'D4', 'D5', 'F#5']	['M2', 'M2', 'A4']	[True, False, True, False]
17.75	0.25	12	['C3', 'D4', 'F#5']	['M2', 'A4']	[False, False, False]
18.0	0.5	13	['B2', 'D4', 'D5', 'D6']	['m3', 'm3', 'm3']	[True, False, True, True]
18.5	0.5	13	['A2', 'F#3', 'C5', 'C6']	['M6', 'm3', 'm3']	[True, True, True, True]
19.0	0.5	13	['G2', 'G3', 'B4', 'B5']	['P1', 'M3', 'M3']	[True, True, True, True]
19.5	0.5	14	['F#2', 'A3', 'A4', 'A5']	['m3', 'm3', 'm3']	[True, True, True, True]
20.0	0.5	14	['E2', 'D3', 'G4', 'G5']	['m7', 'm3', 'm3']	[True, True, True, True]
20.5	0.5	14	['F#2', 'D3', 'A4', 'A5']	['m6', 'm3', 'm3']	[True, False, True, True]
21.0	0.5	15	['G2', 'D3', 'B4', 'B5']	['P5', 'M3', 'M3']	[True, False, True, True]
21.5	0.5	15	['F#2', 'A3', 'A4', 'A5']	['m3', 'm3', 'm3']	[True, True, True, True]
22.0	0.5	15	['E2', 'G3', 'C#5', 'C#6']	['m3', 'M6', 'M6']	[True, True, True, True]
22.5	0.5	16	['D2', 'F#3', 'D5', 'D6']	['M3', 'P1', 'P1']	[True, True, True, True]
23.0	0.5	16	['C#2', 'G3', 'E5', 'E6']	['d5', 'm3', 'm3']	[True, True, True, True]
23.5	0.5	16	['C2', 'A3', 'F#5', 'F#6']	['M6', 'A4', 'A4']	[True, True, True, True]
24.0	0.5	17	['B2', 'D3', 'G5', 'G6']	['m3', 'm6', 'm6']	[True, True, True, True]
24.5	0.5	17	['B2', 'G3', 'B3', 'B4']	['m6', 'P1', 'P1']	[True, True, True, True]
25.0	0.25	17	['G2', 'B3', 'D4', 'D5']	['M3', 'P5', 'P5']	[True, True, True, True]
25.25	0.25	17	['G2', 'B3']	['M3']	[False, False]
25.5	0.5	18	['B2', 'G3', 'E4', 'G4']	['m6', 'P4', 'm6']	[True, True, True, True]
26.0	0.5	18	['E2', 'G3', 'G4']	['m3', 'm3']	[True, False, False]
26.5	0.5	18	['B2', 'E3', 'G4', 'G5']	['P4', 'm6', 'm6']	[True, True, True, True]
27.0	0.25	19	['C2', 'E4', 'A4', 'A5']	['M3', 'M6', 'M6']	[True, True, True, True]
27.25	0.25	19	['C2', 'E4', 'B4', 'B5']	['M3', 'M7', 'M7']	[False, False, True, True]
27.5	0.5	19	['A2', 'E3', 'C5', 'C6']	['P5', 'm3', 'm3']	[True, True, True, True]
28.0	0.25	19	['C2', 'A3', 'E5', 'E6']	['M6', 'M3', 'M3']	[True, True, True, True]
28.25	0.25	19	['C2', 'A3']	['M6']	[False, False]
28.5	0.5	20	['C3', 'A3', 'G4', 'G5']	['M6', 'P5', 'P5']	[True, True, True, True]
29.0	0.5	20	['D2', 'C4', 'F#4', 'F#5']	['m7', 'M3', 'M3']	[True, True, True, True]
29.5	0.5	20	['C3', 'A3', 'F#4', 'F#5']	['M6', 'A4', 'A4']	[True, True, False, False]
30.0	0.5	21	['G2', 'B4', 'D5', 'D6']	['M3', 'P5', 'P5']	[True, True, True, True]
30.5	0.5	21	['B2', 'D4', 'B4', 'B5']	['m3', 'P1', 'P1']	[True, True, True, True]
31.0	0.25	21	['G2', 'G4', 'D5', 'D6']	['P1', 'P5', 'P5']	[True, True, True, True]
31.25	0.25	21	['G2', 'G4']	['P1']	[False, False]
31.5	0.5	22	['B2', 'E4', 'G4', 'G5']	['P4', 'm6', 'm6']	[True, True, True, True]
32.0	0.5	22	['E2', 'G3', 'G4', 'G5']	['m3', 'm3', 'm3']	[True, True, False, False]
32.5	0.5	22	['B2', 'E4', 'G4', 'G5']	['P4', 'm6', 'm6']	[True, True, False, False]
33.0	0.25	23	['C2', 'E4', 'A4', 'A5']	['M3', 'M6', 'M6']	[True, True, True, True]
33.25	0.25	23	['C2', 'E4', 'B4', 'B5']	['M3', 'M7', 'M7']	[False, False, True, True]
33.5	0.5	23	['A2', 'E3', 'C5', 'C6']	['P5', 'm3', 'm3']	[True, True, True, True]
34.0	0.25	23	['D2', 'F#4', 'A4', 'C5', 'F#5']	['M3', 'P5', 'm7', 'M3']	[True, True, True, True, True]
34.25	0.25	23	['D2', 'A4', 'C5']	['P5', 'm7']	[False, False, False]
34.5	0.5	24	['D3', 'F#4', 'A4', 'C5', 'F#5']	['M3', 'P5', 'm7', 'M3']	[True, True, True, True, True]
35.0	0.5	24	['D2', 'G4', 'B4', 'G5']	['P4', 'M6', 'P4']	[True, True, True, True]
35.5	0.5	24	['G2', 'B3', 'G4', 'G5']	['M3', 'P1', 'P1']	[True, True, False, False]
36.0	0.25	25	['B4', 'G5']	['m6']	[True, True]
36.25	0.25	25	['D5', 'G5']	['P4']	[True, False]
36.5	0.25	25	['C5', 'G5']	['P5']	[True, False]
36.75	0.25	25	['B4', 'G5']	['m6']	[True, False]
37.0	0.25	25	['A4', 'G5']	['m7']	[True, False]
37.25	0.25	25	['B4', 'G5']	['m6']	[True, False]
37.5	0.25	26	['G4', 'A4', 'D5', 'A5']	['M2', 'P5', 'M2']	[True, True, True, True]
37.75	0.25	26	['F#4', 'A4', 'A5']	['m3', 'm3']	[True, False, False]
38.0	0.25	26	['E4', 'A4', 'G5', 'A5']	['P4', 'm3', 'P4']	[True, False, True, False]
38.25	0.25	26	['D4', 'A4', 'F#5', 'A5']	['P5', 'M3', 'P5']	[True, False, True, False]
38.5	0.25	26	['C#4', 'E5', 'A5']	['m3', 'm6']	[True, True, False]
38.75	0.25	26	['D4', 'F#5', 'A5']	['M3', 'P5']	[True, True, False]
39.0	0.25	27	['C4', 'F#4', 'D5', 'F#5', 'D6']	['A4', 'M2', 'A4', 'M2']	[True, True, True, True, True]
39.25	0.25	27	['C4', 'A4', 'D5', 'F#5', 'D6']	['M6', 'M2', 'A4', 'M2']	[False, True, False, False, False]
39.5	0.25	27	['C4', 'G4', 'D5', 'F#5', 'D6']	['P5', 'M2', 'A4', 'M2']	[False, True, False, False, True]
39.75	0.25	27	['C4', 'F#4', 'D5', 'F#5', 'D6']	['A4', 'M2', 'A4', 'M2']	[False, True, False, False, False]
40.0	0.25	27	['E4', 'D5', 'F#5', 'D6']	['m7', 'M2', 'm7']	[True, False, False, True]
40.25	0.25	27	['F#4', 'D5', 'F#5', 'D6']	['m6', 'P1', 'm6']	[True, False, False, False]
40.5	0.25	28	['C4', 'D4', 'G4', 'D6']	['M2', 'P5', 'M2']	[True, True, True, True]
40.75	0.25	28	['B3', 'G4', 'D5', 'D6']	['m6', 'm3', 'm3']	[True, False, True, False]
41.0	0.25	28	['A3', 'G4', 'C5', 'G6']	['m7', 'm3', 'm7']	[True, False, True, True]
41.25	0.25	28	['G3', 'G4', 'B4', 'G6']	['P1', 'M3', 'P1']	[True, False, True, False]
41.5	0.25	28	['F#3', 'A4', 'G6']	['m3', 'm2']	[True, True, True]
41.75	0.25	28	['G3', 'B4', 'G6']	['M3', 'P1']	[True, True, False]
42.0	0.25	29	['G3', 'B4', 'G5']	['M3', 'P1']	[True, True, True]
42.25	0.25	29	['G3', 'B3', 'D5', 'G5']	['M3', 'P5', 'P1']	[False, True, True, False]
42.5	0.25	29	['G3', 'A3', 'C5', 'G5']	['M2', 'P4', 'P1']	[False, True, True, False]
42.75	0.25	29	['G3', 'B4', 'G5']	['M3', 'P1']	[False, True, False]
43.0	0.25	29	['F#3', 'G3', 'A4', 'G5']	['m2', 'm3', 'm2']	[True, False, True, False]
43.25	0.25	29	['G3', 'B4', 'G5']	['M3', 'P1']	[False, True, False]
43.5	0.25	30	['D3', 'G3', 'A4', 'A5']	['P4', 'P5', 'P5']	[True, False, True, True]
43.75	0.25	30	['F#3', 'A4', 'A5']	['m3', 'm3']	[True, False, False]
44.0	0.25	30	['E3', 'G4', 'A4', 'A5']	['m3', 'P4', 'P4']	[True, True, False, False]
44.25	0.25	30	['D3', 'F#4', 'A4', 'A5']	['M3', 'P5', 'P5']	[True, True, False, False]
44.5	0.25	30	['C#3', 'E4', 'A5']	['m3', 'm6']	[True, True, False]
44.75	0.25	30	['D3', 'F#4', 'A5']	['M3', 'P5']	[True, True, False]
