onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ks_fifths	ts_beats	ts_beat_type	measureNumberWithSuffix	onset_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	is_downbeat	downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label	note_degree
0	1	0.0	0	0.25	1/4	1	3	4	4	1	0.0	A4	69	True	A	0	0	1.0	True	1	P1-Staff2	6	1	1.0	0	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
0	4	0.0	0	1.0	1	1	3	4	4	1	0.0	A2	45	True	A	0	0	1.0	True	1	P1-Staff2	6	1	1.0	0	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
1	1	0.25	1/4	0.25	1/4	1	3	4	4	1	0.25	B4	71	True	B	0	1/16	1.25	False	0	P1-Staff2	6	1	1.0	0	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	2
2	1	0.5	1/2	0.25	1/4	1	3	4	4	1	0.5	C#5	73	True	C	1	1/8	1.5	False	0	P1-Staff2	6	1	1.0	0	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	3
3	1	0.75	3/4	0.25	1/4	1	3	4	4	1	0.75	A4	69	True	A	0	3/16	1.75	False	0	P1-Staff2	6	1	1.0	0	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
4	2	1.0	1	0.5	1/2	1	3	4	4	1	1.0	F#5	78	True	F	1	1/4	2.0	True	2	P1-Staff2	6	1	1.0	1	vi	True	('A', 'C#', 'F#')	A	F#	1	minor triad	(1, 6, 9)	A	A	6	None	vi	True	6
4	4	1.0	1	1.0	1	1	3	4	4	1	1.0	A3	57	True	A	0	1/4	2.0	True	2	P1-Staff2	6	1	1.0	1	vi	True	('A', 'C#', 'F#')	A	F#	1	minor triad	(1, 6, 9)	A	A	6	None	vi	True	1
6	2	1.5	3/2	0.5	1/2	1	3	4	4	1	1.5	F#5	78	True	F	1	3/8	2.5	False	0	P1-Staff2	6	1	1.0	1	vi	False	('A', 'C#', 'F#')	A	F#	1	minor triad	(1, 6, 9)	A	A	6	None	vi	True	6
8	1	2.0	2	0.25	1/4	1	3	4	4	1	2.0	F#5	78	True	F	1	1/2	3.0	True	3	P1-Staff2	6	1	1.0	2	V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None	V	True	6
8	4	2.0	2	1.0	1	1	3	4	4	1	2.0	G#3	56	True	G	1	1/2	3.0	True	3	P1-Staff2	6	1	1.0	2	V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None	V	True	7
9	1	2.25	9/4	0.25	1/4	1	3	4	4	1	2.25	D#5	75	True	D	1	9/16	3.25	False	0	P1-Staff2	6	1	1.0	2	V	False	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None	V	True	#4
10	2	2.5	5/2	0.5	1/2	1	3	4	4	1	2.5	E5	76	True	E	0	5/8	3.5	False	0	P1-Staff2	6	1	1.0	2	V	False	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None	V	True	5
12	4	3.0	3	1.0	1	1	3	4	4	1	3.0	G3	55	True	G	0	3/4	4.0	True	4	P1-Staff2	6	1	1.0	3	v	True	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	A	A	5	None	v	True	b7
13	1	3.25	13/4	0.25	1/4	1	3	4	4	1	3.25	E5	76	True	E	0	13/16	4.25	False	0	P1-Staff2	6	1	1.0	3	v	False	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	A	A	5	None	v	True	5
14	1	3.5	7/2	0.25	1/4	1	3	4	4	1	3.5	F#5	78	True	F	1	7/8	4.5	False	0	P1-Staff2	6	1	1.0	3	v	False	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	A	A	5	None	v	True	6
14	2	3.5	7/2	0.5	1/2	1	3	4	4	1	3.5	E4	64	True	E	0	7/8	4.5	False	0	P1-Staff2	6	1	1.0	3	v	False	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	A	A	5	None	v	True	5
15	1	3.75	15/4	0.25	1/4	1	3	4	4	1	3.75	G5	79	True	G	0	15/16	4.75	False	0	P1-Staff2	6	1	1.0	3	v	False	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	A	A	5	None	v	True	b7
16	1	4.0	4	0.25	1/4	2	3	4	4	2	4.0	A5	81	True	A	0	0	1.0	True	1	P1-Staff2	6	2	1.0	4	vi7	True	('F#', 'A', 'C#', 'E')	F#	F#	0	minor seventh chord	(1, 4, 6, 9)	A	A	6	None	vi7	True	1
16	2	4.0	4	0.5	1/2	2	3	4	4	2	4.0	E4	64	False	E	0	0	1.0	True	1	P1-Staff2	6	2	1.0	4	vi7	True	('F#', 'A', 'C#', 'E')	F#	F#	0	minor seventh chord	(1, 4, 6, 9)	A	A	6	None	vi7	True	5
16	4	4.0	4	1.0	1	2	3	4	4	2	4.0	F#3	54	True	F	1	0	1.0	True	1	P1-Staff2	6	2	1.0	4	vi7	True	('F#', 'A', 'C#', 'E')	F#	F#	0	minor seventh chord	(1, 4, 6, 9)	A	A	6	None	vi7	True	6
17	1	4.25	17/4	0.25	1/4	2	3	4	4	2	4.25	G5	79	True	G	0	1/16	1.25	False	0	P1-Staff2	6	2	1.0	4	vi7	False	('F#', 'A', 'C#', 'E')	F#	F#	0	minor seventh chord	(1, 4, 6, 9)	A	A	6	None	vi7	True	b7
18	1	4.5	9/2	0.25	1/4	2	3	4	4	2	4.5	F#5	78	True	F	1	1/8	1.5	False	0	P1-Staff2	6	2	1.0	4	vi7	False	('F#', 'A', 'C#', 'E')	F#	F#	0	minor seventh chord	(1, 4, 6, 9)	A	A	6	None	vi7	True	6
18	2	4.5	9/2	0.5	1/2	2	3	4	4	2	4.5	A3	57	True	A	0	1/8	1.5	False	0	P1-Staff2	6	2	1.0	4	vi7	False	('F#', 'A', 'C#', 'E')	F#	F#	0	minor seventh chord	(1, 4, 6, 9)	A	A	6	None	vi7	True	1
19	1	4.75	19/4	0.25	1/4	2	3	4	4	2	4.75	A5	81	True	A	0	3/16	1.75	False	0	P1-Staff2	6	2	1.0	4	vi7	False	('F#', 'A', 'C#', 'E')	F#	F#	0	minor seventh chord	(1, 4, 6, 9)	A	A	6	None	vi7	True	1
20	1	5.0	5	0.25	1/4	2	3	4	4	2	5.0	D5	74	True	D	0	1/4	2.0	True	2	P1-Staff2	6	2	1.0	5	ii7	True	('B', 'D', 'F#', 'A')	B	B	0	minor seventh chord	(2, 6, 9, 11)	A	A	2	None	ii7	True	4
20	4	5.0	5	1.0	1	2	3	4	4	2	5.0	B3	59	True	B	0	1/4	2.0	True	2	P1-Staff2	6	2	1.0	5	ii7	True	('B', 'D', 'F#', 'A')	B	B	0	minor seventh chord	(2, 6, 9, 11)	A	A	2	None	ii7	True	2
