onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ks_fifths	ts_beats	ts_beat_type	measureNumberWithSuffix	onset_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	is_downbeat	downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label	note_degree
0	4	0.0	0	0.5	1/2	1	0	3	8	1	0.0	G4	67	True	G	0	0	1.0	True	1	Violoncello	1	1	1.5	0	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	5	None	V	True	5
4	4	0.5	1/2	0.5	1/2	1	0	3	8	1	1.0	G4	67	True	G	0	1/8	2.0	True	2	Violoncello	1	1	1.5	0	V	False	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	5	None	V	True	5
8	4	1.0	1	0.5	1/2	1	0	3	8	1	2.0	G4	67	True	G	0	1/4	3.0	True	3	Violoncello	1	1	1.5	0	V	False	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	5	None	V	True	5
12	4	1.5	3/2	0.5	1/2	2	0	3	8	2	3.0	C5	72	True	C	0	0	1.0	True	1	Violoncello	1	2	1.5	1	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	1
16	4	2.0	2	0.5	1/2	2	0	3	8	2	4.0	C5	72	True	C	0	1/8	2.0	True	2	Violoncello	1	2	1.5	1	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	1
20	2	2.5	5/2	0.25	1/4	2	0	3	8	2	5.0	C5	72	True	C	0	1/4	3.0	True	3	Violoncello	1	2	1.5	1	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	1
22	2	2.75	11/4	0.25	1/4	2	0	3	8	2	5.5	B4	71	True	B	0	5/16	3.5	False	0	Violoncello	1	2	1.5	1	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	7
24	2	3.0	3	0.25	1/4	3	0	3	8	3	6.0	A4	69	True	A	0	0	1.0	True	1	Violoncello	1	3	1.5	2	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	6
26	2	3.25	13/4	0.25	1/4	3	0	3	8	3	6.5	G4	67	True	G	0	1/16	1.5	False	0	Violoncello	1	3	1.5	2	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	5
28	2	3.5	7/2	0.25	1/4	3	0	3	8	3	7.0	F4	65	True	F	0	1/8	2.0	True	2	Violoncello	1	3	1.5	2	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	4
