s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	1.0	1	['C#2', 'C#3', 'C#4']	['P1', 'P1']	[True, True, True]
1.0	3.0	1			
4.0	1.0	2			
5.0	0.5	2	['C#2', 'C#3', 'C#4']	['P1', 'P1']	[True, True, True]
5.5	0.5	2	['E2', 'E3', 'E4']	['P1', 'P1']	[True, True, True]
6.0	1.0	2	['G#2', 'G#3', 'G#4']	['P1', 'P1']	[True, True, True]
7.0	0.5	2	['A2', 'A3', 'A4']	['P1', 'P1']	[True, True, True]
7.5	0.5	2	['C#2', 'C#3', 'C#4']	['P1', 'P1']	[True, True, True]
8.0	1.0	3	['B#1', 'B#2', 'B#3']	['P1', 'P1']	[True, True, True]
9.0	3.0	3			
12.0	1.0	4			
13.0	0.5	4	['B#1', 'B#2', 'B#3']	['P1', 'P1']	[True, True, True]
13.5	0.5	4	['D#2', 'D#3', 'D#4']	['P1', 'P1']	[True, True, True]
14.0	1.0	4	['G#2', 'G#3', 'G#4']	['P1', 'P1']	[True, True, True]
15.0	0.5	4	['A2', 'A3', 'A4']	['P1', 'P1']	[True, True, True]
15.5	0.5	4	['B#1', 'B#2', 'B#3']	['P1', 'P1']	[True, True, True]
16.0	1.0	5	['C#2', 'C#3', 'C#4']	['P1', 'P1']	[True, True, True]
17.0	0.5	5			
17.5	0.5	5	['C#3', 'G#3', 'C#4', 'E4']	['P5', 'P1', 'm3']	[True, True, True, True]
18.0	1.0	5	['C#3', 'G#3', 'C#4', 'E4', 'C#5']	['P5', 'P1', 'm3', 'P1']	[True, True, True, True, True]
19.0	0.5	5			
19.5	0.5	5	['C#3', 'G#3', 'C#4', 'E4', 'D#5']	['P5', 'P1', 'm3', 'M2']	[True, True, True, True, True]
20.0	1.0	6	['C#3', 'G#3', 'C#4', 'E4', 'E5']	['P5', 'P1', 'm3', 'm3']	[True, True, True, True, True]
21.0	0.5	6			
21.5	0.5	6	['C#3', 'G#3', 'C#4', 'E4', 'F#5']	['P5', 'P1', 'm3', 'P4']	[True, True, True, True, True]
22.0	1.0	6	['C#3', 'G#3', 'C#4', 'E4', 'G#5']	['P5', 'P1', 'm3', 'P5']	[True, True, True, True, True]
23.0	0.5	6			
23.5	0.5	6	['C#3', 'G#3', 'C#4', 'E4', 'A5']	['P5', 'P1', 'm3', 'm6']	[True, True, True, True, True]
24.0	1.0	7	['C#3', 'G#3', 'C#4', 'E4', 'G#5']	['P5', 'P1', 'm3', 'P5']	[True, True, True, True, True]
25.0	0.5	7			
