onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ks_fifths	ts_beats	ts_beat_type	measureNumberWithSuffix	onset_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	is_downbeat	downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label	note_degree
0	24	0.0	0	1.0	1	0	0	3	4	0	0.0	G4	67	True	G	0	0	1.0	True	1	P1-Staff2	1	0	1.0	0	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	5
0	24	0.0	0	1.0	1	0	0	3	4	0	0.0	E5	76	True	E	0	0	1.0	True	1	P1-Staff2	1	0	1.0	0	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	3
24	48	1.0	1	2.0	2	1	0	3	4	1	1.0	G4	67	True	G	0	0	1.0	True	1	P1-Staff2	1	1	3.0	1	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	5
24	48	1.0	1	2.0	2	1	0	3	4	1	1.0	E5	76	True	E	0	0	1.0	True	1	P1-Staff2	1	1	3.0	1	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	3
24	72	1.0	1	3.0	3	1	0	3	4	1	1.0	C4	60	True	C	0	0	1.0	True	1	P1-Staff2	6	1	3.0	1	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	1
24	72	1.0	1	3.0	3	1	0	3	4	1	1.0	C3	48	True	C	0	0	1.0	True	1	P1-Staff2	6	1	3.0	1	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	1
72	24	3.0	3	1.0	1	1	0	3	4	1	3.0	E4	64	True	E	0	1/2	3.0	True	3	P1-Staff2	1	1	3.0	1	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	3
72	24	3.0	3	1.0	1	1	0	3	4	1	3.0	C5	72	True	C	0	1/2	3.0	True	3	P1-Staff2	1	1	3.0	1	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	1
96	48	4.0	4	2.0	2	2	0	3	4	2	4.0	A4	69	True	A	0	0	1.0	True	1	P1-Staff2	1	2	2.0	2	IV	True	('C', 'F', 'A')	C	F	2	major triad	(0, 5, 9)	C	C	4	None	IV	True	6
96	48	4.0	4	2.0	2	2	0	3	4	2	4.0	F5	77	True	F	0	0	1.0	True	1	P1-Staff2	1	2	2.0	2	IV	True	('C', 'F', 'A')	C	F	2	major triad	(0, 5, 9)	C	C	4	None	IV	True	4
96	48	4.0	4	2.0	2	2	0	3	4	2	4.0	C4	60	False	C	0	0	1.0	True	1	P1-Staff2	6	2	2.0	2	IV	True	('C', 'F', 'A')	C	F	2	major triad	(0, 5, 9)	C	C	4	None	IV	True	1
96	48	4.0	4	2.0	2	2	0	3	4	2	4.0	C3	48	False	C	0	0	1.0	True	1	P1-Staff2	6	2	2.0	2	IV	True	('C', 'F', 'A')	C	F	2	major triad	(0, 5, 9)	C	C	4	None	IV	True	1
144	24	6.0	6	1.0	1	2	0	3	4	2	6.0	G4	67	True	G	0	1/2	3.0	True	3	P1-Staff2	1	2	1.0	3	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	5
144	24	6.0	6	1.0	1	2	0	3	4	2	6.0	E5	76	True	E	0	1/2	3.0	True	3	P1-Staff2	1	2	1.0	3	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	3
144	24	6.0	6	1.0	1	2	0	3	4	2	6.0	C4	60	True	C	0	1/2	3.0	True	3	P1-Staff2	6	2	1.0	3	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	1
144	24	6.0	6	1.0	1	2	0	3	4	2	6.0	C3	48	True	C	0	1/2	3.0	True	3	P1-Staff2	6	2	1.0	3	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	1
168	48	7.0	7	2.0	2	3	0	3	4	3	7.0	G4	67	True	G	0	0	1.0	True	1	P1-Staff2	1	3	2.0	4	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	5
168	48	7.0	7	2.0	2	3	0	3	4	3	7.0	E5	76	True	E	0	0	1.0	True	1	P1-Staff2	1	3	2.0	4	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	3
168	48	7.0	7	2.0	2	3	0	3	4	3	7.0	G3	55	True	G	0	0	1.0	True	1	P1-Staff2	6	3	2.0	4	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	5
168	72	7.0	7	3.0	3	3	0	3	4	3	7.0	C3	48	True	C	0	0	1.0	True	1	P1-Staff2	6	3	2.0	4	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	1
216	24	9.0	9	1.0	1	3	0	3	4	3	9.0	F4	65	True	F	0	1/2	3.0	True	3	P1-Staff2	1	3	1.0	5	viio	True	('B', 'D', 'F')	B	B	0	diminished triad	(2, 5, 11)	C	C	7	None	viio	True	4
216	24	9.0	9	1.0	1	3	0	3	4	3	9.0	D5	74	True	D	0	1/2	3.0	True	3	P1-Staff2	1	3	1.0	5	viio	True	('B', 'D', 'F')	B	B	0	diminished triad	(2, 5, 11)	C	C	7	None	viio	True	2
216	24	9.0	9	1.0	1	3	0	3	4	3	9.0	B3	59	True	B	0	1/2	3.0	True	3	P1-Staff2	6	3	1.0	5	viio	True	('B', 'D', 'F')	B	B	0	diminished triad	(2, 5, 11)	C	C	7	None	viio	True	7
240	48	10.0	10	2.0	2	4	0	3	4	4	10.0	E4	64	True	E	0	0	1.0	True	1	P1-Staff2	1	4	3.0	6	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	3
240	48	10.0	10	2.0	2	4	0	3	4	4	10.0	C5	72	True	C	0	0	1.0	True	1	P1-Staff2	1	4	3.0	6	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	1
240	24	10.0	10	1.0	1	4	0	3	4	4	10.0	C4	60	True	C	0	0	1.0	True	1	P1-Staff2	6	4	3.0	6	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	1
240	48	10.0	10	2.0	2	4	0	3	4	4	10.0	C3	48	False	C	0	0	1.0	True	1	P1-Staff2	6	4	3.0	6	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	1
288	24	12.0	12	1.0	1	4	0	3	4	4	12.0	E4	64	True	E	0	1/2	3.0	True	3	P1-Staff2	1	4	3.0	6	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	3
288	24	12.0	12	1.0	1	4	0	3	4	4	12.0	C5	72	True	C	0	1/2	3.0	True	3	P1-Staff2	1	4	3.0	6	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	1
288	24	12.0	12	1.0	1	4	0	3	4	4	12.0	C4	60	True	C	0	1/2	3.0	True	3	P1-Staff2	6	4	3.0	6	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	1
312	48	13.0	13	2.0	2	5	0	3	4	5	13.0	G4	67	True	G	0	0	1.0	True	1	P1-Staff2	1	5	2.0	7	V	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	C	C	5	None	V	True	5
312	48	13.0	13	2.0	2	5	0	3	4	5	13.0	D5	74	True	D	0	0	1.0	True	1	P1-Staff2	1	5	2.0	7	V	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	C	C	5	None	V	True	2
312	48	13.0	13	2.0	2	5	0	3	4	5	13.0	B3	59	True	B	0	0	1.0	True	1	P1-Staff2	6	5	2.0	7	V	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	C	C	5	None	V	True	7
360	24	15.0	15	1.0	1	5	0	3	4	5	15.0	G4	67	True	G	0	1/2	3.0	True	3	P1-Staff2	1	5	1.0	8	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	5
360	24	15.0	15	1.0	1	5	0	3	4	5	15.0	C5	72	True	C	0	1/2	3.0	True	3	P1-Staff2	1	5	1.0	8	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	1
360	24	15.0	15	1.0	1	5	0	3	4	5	15.0	E5	76	True	E	0	1/2	3.0	True	3	P1-Staff2	1	5	1.0	8	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	3
360	24	15.0	15	1.0	1	5	0	3	4	5	15.0	C4	60	True	C	0	1/2	3.0	True	3	P1-Staff2	6	5	1.0	8	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I	True	1
384	24	16.0	16	1.0	1	6	0	3	4	6	16.0	A4	69	True	A	0	0	1.0	True	1	P1-Staff2	1	6	2.0	9	ii	True	('F', 'A', 'D')	F	D	1	minor triad	(2, 5, 9)	C	C	2	None	ii	True	6
384	24	16.0	16	1.0	1	6	0	3	4	6	16.0	D5	74	True	D	0	0	1.0	True	1	P1-Staff2	1	6	2.0	9	ii	True	('F', 'A', 'D')	F	D	1	minor triad	(2, 5, 9)	C	C	2	None	ii	True	2
384	24	16.0	16	1.0	1	6	0	3	4	6	16.0	F5	77	True	F	0	0	1.0	True	1	P1-Staff2	1	6	2.0	9	ii	True	('F', 'A', 'D')	F	D	1	minor triad	(2, 5, 9)	C	C	2	None	ii	True	4
384	48	16.0	16	2.0	2	6	0	3	4	6	16.0	F3	53	True	F	0	0	1.0	True	1	P1-Staff2	6	6	2.0	9	ii	True	('F', 'A', 'D')	F	D	1	minor triad	(2, 5, 9)	C	C	2	None	ii	True	4
408	48	17.0	17	2.0	2	6	0	3	4	6	17.0	A4	69	True	A	0	1/4	2.0	True	2	P1-Staff2	1	6	2.0	9	ii	False	('F', 'A', 'D')	F	D	1	minor triad	(2, 5, 9)	C	C	2	None	ii	True	6
408	48	17.0	17	2.0	2	6	0	3	4	6	17.0	D5	74	True	D	0	1/4	2.0	True	2	P1-Staff2	1	6	2.0	9	ii	False	('F', 'A', 'D')	F	D	1	minor triad	(2, 5, 9)	C	C	2	None	ii	True	2
408	48	17.0	17	2.0	2	6	0	3	4	6	17.0	F5	77	True	F	0	1/4	2.0	True	2	P1-Staff2	1	6	2.0	9	ii	False	('F', 'A', 'D')	F	D	1	minor triad	(2, 5, 9)	C	C	2	None	ii	True	4
432	24	18.0	18	1.0	1	6	0	3	4	6	18.0	D3	50	True	D	0	1/2	3.0	True	3	P1-Staff2	6	6	1.0	10	ii	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	C	C	2	None	ii	True	2
456	72	19.0	19	3.0	3	7	0	3	4	7	19.0	G4	67	True	G	0	0	1.0	True	1	P1-Staff2	1	7	3.0	11	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	5	None	V	True	5
456	72	19.0	19	3.0	3	7	0	3	4	7	19.0	B4	71	True	B	0	0	1.0	True	1	P1-Staff2	1	7	3.0	11	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	5	None	V	True	7
456	72	19.0	19	3.0	3	7	0	3	4	7	19.0	D5	74	True	D	0	0	1.0	True	1	P1-Staff2	1	7	3.0	11	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	5	None	V	True	2
456	48	19.0	19	2.0	2	7	0	3	4	7	19.0	G3	55	True	G	0	0	1.0	True	1	P1-Staff2	6	7	3.0	11	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	5	None	V	True	5
504	24	21.0	21	1.0	1	7	0	3	4	7	21.0	G2	43	True	G	0	1/2	3.0	True	3	P1-Staff2	6	7	3.0	11	V	False	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	5	None	V	True	5
528	24	22.0	22	1.0	1	8	0	3	4	8	22.0	G4	67	False	G	0	0	1.0	True	1	P1-Staff2	1	8	2.0	12	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	5	None	V	True	5
528	24	22.0	22	1.0	1	8	0	3	4	8	22.0	B4	71	False	B	0	0	1.0	True	1	P1-Staff2	1	8	2.0	12	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	5	None	V	True	7
528	24	22.0	22	1.0	1	8	0	3	4	8	22.0	D5	74	False	D	0	0	1.0	True	1	P1-Staff2	1	8	2.0	12	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	5	None	V	True	2
528	24	22.0	22	1.0	1	8	0	3	4	8	22.0	G3	55	True	G	0	0	1.0	True	1	P1-Staff2	6	8	2.0	12	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	5	None	V	True	5
576	24	24.0	24	1.0	1	8	0	3	4	8	24.0	B4	71	True	B	0	1/2	3.0	True	3	P1-Staff2	1	8	1.0	13	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	5	None	V	True	7
