onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ks_fifths	ts_beats	ts_beat_type	measureNumberWithSuffix	onset_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	is_downbeat	downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label	note_degree
0	12	0.0	0	0.5	1/2	0	3	2	4	0	0.0	A4	69	True	A	0	0	1.0	True	1	P1-Staff2	1	0	0.5	0	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
0	12	0.0	0	0.5	1/2	0	3	2	4	0	0.0	A5	81	True	A	0	0	1.0	True	1	P1-Staff2	1	0	0.5	0	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
0	12	0.0	0	0.5	1/2	0	3	2	4	0	0.0	A3	57	True	A	0	0	1.0	True	1	P1-Staff2	1	0	0.5	0	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
12	24	0.5	1/2	1.0	1	1	3	2	4	1	0.5	E4	64	True	E	0	0	1.0	True	1	P1-Staff2	1	1	2.0	1	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	5
12	24	0.5	1/2	1.0	1	1	3	2	4	1	0.5	E5	76	True	E	0	0	1.0	True	1	P1-Staff2	1	1	2.0	1	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	5
12	24	0.5	1/2	1.0	1	1	3	2	4	1	0.5	E3	52	True	E	0	0	1.0	True	1	P1-Staff2	1	1	2.0	1	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	5
48	3	2.0	2	0.125	1/8	1	3	2	4	1	2.0	E4	64	True	E	0	3/8	2.5	False	0	P1-Staff2	1	1	2.0	1	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	5
48	3	2.0	2	0.125	1/8	1	3	2	4	1	2.0	E3	52	True	E	0	3/8	2.5	False	0	P1-Staff2	1	1	2.0	1	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	5
51	3	2.125	17/8	0.125	1/8	1	3	2	4	1	2.125	D4	62	True	D	0	13/32	2.625	False	0	P1-Staff2	1	1	2.0	1	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	4
51	3	2.125	17/8	0.125	1/8	1	3	2	4	1	2.125	D3	50	True	D	0	13/32	2.625	False	0	P1-Staff2	1	1	2.0	1	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	4
54	3	2.25	9/4	0.125	1/8	1	3	2	4	1	2.25	C#4	61	True	C	1	7/16	2.75	False	0	P1-Staff2	1	1	2.0	1	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	3
54	3	2.25	9/4	0.125	1/8	1	3	2	4	1	2.25	C#3	49	True	C	1	7/16	2.75	False	0	P1-Staff2	1	1	2.0	1	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	3
57	3	2.375	19/8	0.125	1/8	1	3	2	4	1	2.375	B3	59	True	B	0	15/32	2.875	False	0	P1-Staff2	1	1	2.0	1	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	2
57	3	2.375	19/8	0.125	1/8	1	3	2	4	1	2.375	B2	47	True	B	0	15/32	2.875	False	0	P1-Staff2	1	1	2.0	1	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	2
60	24	2.5	5/2	1.0	1	2	3	2	4	2	2.5	A3	57	True	A	0	0	1.0	True	1	P1-Staff2	1	2	2.0	2	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
60	24	2.5	5/2	1.0	1	2	3	2	4	2	2.5	A2	45	True	A	0	0	1.0	True	1	P1-Staff2	1	2	2.0	2	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
96	12	4.0	4	0.5	1/2	2	3	2	4	2	4.0	A4	69	True	A	0	3/8	2.5	False	0	P1-Staff2	1	2	2.0	2	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
