s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	1.5	1	['C3', 'E-3', 'G3', 'C4', 'E-4', 'G4', 'C5']	['m3', 'P5', 'P1', 'm3', 'P5', 'P1']	[True, True, True, True, True, True, True]
1.5	0.25	1			
1.75	0.25	1	['G4']	[]	[True]
2.0	0.75	1	['E-5']	[]	[True]
2.75	0.25	1	['C5']	[]	[True]
3.0	0.75	2	['G5']	[]	[True]
3.75	0.25	2	['E-5']	[]	[True]
4.0	0.75	2	['C6']	[]	[True]
4.75	0.25	2	['G5']	[]	[True]
5.0	1.0	2	['E-6']	[]	[True]
6.0	1.0	3	['E-6']	[]	[True]
7.0	1.0	3			
8.0	1.0	3	['C4', 'E-4', 'G4', 'C5']	['m3', 'P5', 'P1']	[True, True, True, True]
9.0	2.0	4	['C4', 'E-4', 'G4', 'C5']	['m3', 'P5', 'P1']	[True, True, True, True]
11.0	1.0	4	['D4', 'F4', 'G4', 'B4']	['m3', 'P4', 'M6']	[True, True, True, True]
12.0	1.5	5	['D3', 'F3', 'A-3', 'B3', 'D4', 'F4', 'A-4', 'B4']	['m3', 'd5', 'M6', 'P1', 'm3', 'd5', 'M6']	[True, True, True, True, True, True, True, True]
13.5	0.25	5			
13.75	0.25	5	['B4']	[]	[True]
14.0	0.75	5	['F5']	[]	[True]
14.75	0.25	5	['D5']	[]	[True]
15.0	0.75	6	['B5']	[]	[True]
15.75	0.25	6	['F5']	[]	[True]
16.0	0.75	6	['D6']	[]	[True]
16.75	0.25	6	['B5']	[]	[True]
17.0	1.0	6	['F6']	[]	[True]
18.0	1.0	7	['F6']	[]	[True]
19.0	1.0	7			
20.0	1.0	7	['D4', 'F4', 'A-4', 'B4', 'D5']	['m3', 'd5', 'M6', 'P1']	[True, True, True, True, True]
21.0	2.0	8	['D4', 'F4', 'A-4', 'B4', 'D5']	['m3', 'd5', 'M6', 'P1']	[True, True, True, True, True]
23.0	1.0	8	['E-4', 'G4', 'C5']	['M3', 'M6']	[True, True, True]
24.0	1.0	9	['C5', 'E-5', 'G5']	['m3', 'P5']	[True, True, True]
25.0	0.5	9	['G5']	[]	[False]
25.5	0.5	9	['F5']	[]	[True]
26.0	1.0	9	['E-3', 'G3', 'C4', 'E-5']	['M3', 'M6', 'P1']	[True, True, True, True]
27.0	2.0	10	['F3', 'A-3', 'B3', 'D5']	['m3', 'A4', 'M6']	[True, True, True, True]
29.0	1.0	10	['E-3', 'G3', 'C4', 'C5']	['M3', 'M6', 'M6']	[True, True, True, True]
30.0	1.0	11	['G4', 'C5', 'E-5', 'G5']	['P4', 'm6', 'P1']	[True, True, True, True]
31.0	0.5	11	['G5']	[]	[False]
31.5	0.5	11	['F5']	[]	[True]
32.0	1.0	11	['E-4', 'G4', 'C5', 'E-5']	['M3', 'M6', 'P1']	[True, True, True, True]
33.0	2.0	12	['F4', 'A-4', 'B4', 'D5']	['m3', 'A4', 'M6']	[True, True, True, True]
35.0	1.0	12	['E-4', 'G4', 'C5']	['M3', 'M6']	[True, True, True]
36.0	1.0	13	['G4', 'C5', 'E-5', 'G5']	['P4', 'm6', 'P1']	[True, True, True, True]
37.0	0.5	13	['G4', 'G5']	['P1']	[False, False]
37.5	0.5	13	['F4', 'F5']	['P1']	[True, True]
