s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	0.25	1	['F2', 'F3', 'F4']	['P1', 'P1']	[True, True, True]
0.25	0.25	1	['G2', 'G3', 'G4']	['P1', 'P1']	[True, True, True]
0.5	0.25	1	['A-2', 'A-3', 'A-4']	['P1', 'P1']	[True, True, True]
0.75	0.25	1	['G2', 'G3', 'G4']	['P1', 'P1']	[True, True, True]
1.0	0.5	1	['F2', 'F3', 'F4']	['P1', 'P1']	[True, True, True]
1.5	0.5	1	['E-2', 'E-3', 'E-4']	['P1', 'P1']	[True, True, True]
2.0	0.5	1	['D-2', 'D-3', 'D-4']	['P1', 'P1']	[True, True, True]
2.5	0.5	1	['C2', 'C3', 'C4']	['P1', 'P1']	[True, True, True]
3.0	0.5	1	['D2', 'D3', 'D4']	['P1', 'P1']	[True, True, True]
3.5	0.5	1	['E2', 'E3', 'E4']	['P1', 'P1']	[True, True, True]
4.0	1.0	2	['F2', 'F3', 'F4']	['P1', 'P1']	[True, True, True]
5.0	3.0	2			
8.0	0.5	3	['C3', 'E3', 'G3']	['M3', 'P5']	[True, True, True]
8.5	0.25	3	['C3', 'E3', 'G3']	['M3', 'P5']	[False, False, False]
8.75	0.25	3	['C3', 'E3', 'G3', 'C5']	['M3', 'P5', 'P1']	[False, False, False, True]
9.0	0.5	3	['C6']	[]	[True]
9.5	0.25	3	['C6']	[]	[False]
9.75	0.25	3	['C3', 'E3', 'G3', 'C6']	['M3', 'P5', 'P1']	[True, True, True, False]
10.0	0.5	3	['C3', 'F3', 'A-3', 'C6']	['P4', 'm6', 'P1']	[True, True, True, True]
10.5	0.25	3	['C3', 'F3', 'A-3']	['P4', 'm6']	[False, False, False]
10.75	0.25	3	['C3', 'F3', 'A-3', 'C6']	['P4', 'm6', 'P1']	[False, False, False, True]
11.0	0.5	3	['C5']	[]	[True]
11.5	0.25	3	['C5']	[]	[False]
11.75	0.25	3	['C3', 'F3', 'A-3', 'C5']	['P4', 'm6', 'P1']	[True, True, True, False]
12.0	0.5	4	['C3', 'E3', 'G3', 'C5']	['M3', 'P5', 'P1']	[True, True, True, True]
12.5	0.25	4			
12.75	0.25	4	['C3', 'G3', 'E4', 'C5']	['P5', 'M3', 'P1']	[True, True, True, True]
13.0	0.5	4	['F3', 'A-3', 'C4', 'F4']	['m3', 'P5', 'P1']	[True, True, True, True]
13.5	0.25	4			
13.75	0.25	4	['F3', 'A-3', 'C4', 'F4']	['m3', 'P5', 'P1']	[True, True, True, True]
14.0	0.5	4	['C3', 'G3', 'E4', 'C5']	['P5', 'M3', 'P1']	[True, True, True, True]
14.5	0.25	4			
14.75	0.25	4	['C3', 'E4', 'G4', 'C5']	['M3', 'P5', 'P1']	[True, True, True, True]
15.0	0.5	4	['F2', 'F4', 'A-4', 'C6']	['P1', 'm3', 'P5']	[True, True, True, True]
15.5	0.25	4			
15.75	0.25	4	['F2', 'F4', 'A-4', 'C5']	['P1', 'm3', 'P5']	[True, True, True, True]
16.0	0.5	5	['C2', 'E4', 'G4', 'C6']	['M3', 'P5', 'P1']	[True, True, True, True]
16.5	0.25	5			
16.75	0.25	5	['C3', 'C4', 'C5']	['P1', 'P1']	[True, True, True]
17.0	1.0	5	['C3', 'C4']	['P1']	[True, True]
18.0	2.0	5			
20.0	0.25	6	['G-3']	[]	[True]
20.25	0.25	6	['A-3']	[]	[True]
20.5	0.25	6	['B-3']	[]	[True]
20.75	0.25	6	['A-3']	[]	[True]
21.0	0.5	6	['G-3', 'G-4', 'B-4', 'D-5']	['P1', 'M3', 'P5']	[True, True, True, True]
21.5	0.5	6	['F3', 'G-4', 'B-4', 'D-5']	['m2', 'P4', 'm6']	[True, False, False, False]
22.0	0.5	6	['E-3', 'G-4', 'B-4', 'D-5']	['m3', 'P5', 'm7']	[True, False, False, False]
22.5	0.5	6	['D-3', 'G-4', 'B-4', 'D-5']	['P4', 'M6', 'P1']	[True, False, False, False]
23.0	0.5	6	['E-3', 'G-4', 'B-4', 'D-5']	['m3', 'P5', 'm7']	[True, False, False, False]
23.5	0.5	6	['F3', 'G-4', 'B-4', 'D-5']	['m2', 'P4', 'm6']	[True, False, False, False]
24.0	2.0	7	['G-3', 'D-4', 'B-4', 'D-5']	['P5', 'M3', 'P5']	[True, True, False, False]
26.0	2.0	7	['G-3', 'B-3', 'G-4', 'G-5']	['M3', 'P1', 'P1']	[False, True, True, True]
