s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	0.5	1	['A2', 'E4', 'C#5']	['P5', 'M3']	[True, True, True]
0.5	0.5	1	['A3', 'E4', 'C#5']	['P5', 'M3']	[True, False, False]
1.0	0.5	1	['A2', 'E4', 'C#5']	['P5', 'M3']	[True, True, True]
1.5	0.5	1	['A3', 'E4', 'C#5']	['P5', 'M3']	[True, False, False]
2.0	0.5	2	['A2', 'E4', 'C#5']	['P5', 'M3']	[True, True, True]
2.5	0.5	2	['A3', 'D4', 'B4']	['P4', 'M2']	[True, True, True]
3.0	0.5	2	['A2', 'C#4', 'A4']	['M3', 'P1']	[True, True, True]
3.5	0.5	2	['A3', 'C#4', 'A4']	['M3', 'P1']	[True, False, False]
4.0	0.5	3	['A2', 'C#5', 'E5']	['M3', 'P5']	[True, True, True]
4.5	0.5	3	['A3', 'C#5', 'E5']	['M3', 'P5']	[True, False, False]
5.0	0.5	3	['A2', 'C#5', 'E5']	['M3', 'P5']	[True, True, True]
5.5	0.5	3	['A3', 'C#5', 'E5']	['M3', 'P5']	[True, False, False]
6.0	0.5	4	['A2', 'C#5', 'E5']	['M3', 'P5']	[True, True, True]
6.5	0.5	4	['A3', 'B4', 'D5']	['M2', 'P4']	[True, True, True]
7.0	0.5	4	['A2', 'A4', 'C#5']	['P1', 'M3']	[True, True, True]
7.5	0.5	4	['A3', 'A4', 'C#5']	['P1', 'M3']	[True, False, False]
8.0	0.5	5	['D3', 'G#4', 'C#5']	['A4', 'M7']	[True, True, True]
8.5	0.5	5	['E3', 'B4']	['P5']	[True, True]
9.0	0.5	5	['C#3', 'A4']	['m6']	[True, True]
9.5	0.5	5	['E3', 'A4']	['P4']	[True, False]
10.0	0.5	6	['D3', 'G#4', 'C#5']	['A4', 'M7']	[True, True, True]
10.5	0.5	6	['E3', 'B4']	['P5']	[True, True]
11.0	0.5	6	['C#3', 'A4']	['m6']	[True, True]
11.5	0.5	6	['E3', 'A4']	['P4']	[True, False]
12.0	0.5	7	['B2', 'G#4', 'E5']	['M6', 'P4']	[True, True, True]
12.5	0.5	7	['B3', 'G#4', 'E5']	['M6', 'P4']	[True, False, False]
13.0	0.25	7	['B2', 'A4', 'D#5']	['m7', 'M3']	[True, True, True]
13.25	0.25	7	['B2', 'A4', 'E5']	['m7', 'P4']	[False, False, True]
13.5	0.25	7	['B3', 'A4', 'F#5']	['m7', 'P5']	[True, False, True]
13.75	0.25	7	['B3', 'A4', 'D#5']	['m7', 'M3']	[False, False, True]
14.0	0.5	8	['E3', 'G#4', 'E5']	['M3', 'P1']	[True, True, True]
14.5	0.5	8	['E4', 'G#4', 'E5']	['M3', 'P1']	[True, False, False]
15.0	0.5	8	['E3']	[]	[True]
15.5	0.5	8			
16.0	0.5	9	['A3', 'C#4', 'E4', 'E5']	['M3', 'P5', 'P5']	[True, True, True, True]
16.5	0.5	9	['E3', 'E4', 'E5']	['P1', 'P1']	[True, False, False]
17.0	0.5	9	['A3', 'C#4', 'E4', 'E5']	['M3', 'P5', 'P5']	[True, True, True, True]
17.5	0.5	9	['E3', 'E4', 'E5']	['P1', 'P1']	[True, False, False]
18.0	0.5	10	['B3', 'D4', 'E4', 'D5']	['m3', 'P4', 'm3']	[True, True, True, True]
18.5	0.5	10	['E3', 'B4']	['P5']	[True, True]
19.0	0.5	10	['B3', 'D4', 'G#4']	['m3', 'M6']	[True, True, True]
19.5	0.5	10	['E3', 'G#4']	['M3']	[True, False]
20.0	0.5	11	['A3', 'C#4', 'E4', 'E5']	['M3', 'P5', 'P5']	[True, True, True, True]
20.5	0.5	11	['E3', 'E4', 'E5']	['P1', 'P1']	[True, True, True]
21.0	0.5	11	['A3', 'C#4', 'E4', 'E5']	['M3', 'P5', 'P5']	[True, True, True, True]
21.5	0.5	11	['E3', 'E4', 'E5']	['P1', 'P1']	[True, True, True]
22.0	0.5	12	['B3', 'D4', 'E4', 'D5']	['m3', 'P4', 'm3']	[True, True, True, True]
22.5	0.5	12	['E3', 'B4']	['P5']	[True, True]
23.0	0.5	12	['B3', 'D4', 'G#4']	['m3', 'M6']	[True, True, True]
23.5	0.5	12	['E3', 'G#4']	['M3']	[True, False]
24.0	0.25	13	['A3', 'C#4', 'A4']	['M3', 'P1']	[True, True, True]
24.25	0.25	13	['A3', 'C#4', 'C#5']	['M3', 'M3']	[False, False, True]
24.5	0.25	13	['A3', 'C#4', 'B4']	['M3', 'M2']	[False, False, True]
24.75	0.25	13	['A3', 'C#4', 'D5']	['M3', 'P4']	[False, False, True]
25.0	0.25	13	['C#5']	[]	[True]
25.25	0.25	13	['E5']	[]	[True]
25.5	0.25	13	['D5']	[]	[True]
25.75	0.25	13	['F#5']	[]	[True]
26.0	1.0	14	['E5']	[]	[True]
27.0	0.5	14	['A5']	[]	[True]
27.5	0.5	14			
28.0	1.0	15	['E3', 'E4', 'C#5']	['P1', 'M6']	[True, True, True]
29.0	0.25	15	['E3', 'D4', 'B4', 'C#5']	['m7', 'P5', 'M6']	[True, True, True, True]
29.25	0.25	15	['E3', 'D4', 'A4']	['m7', 'P4']	[False, False, True]
29.5	0.25	15	['E3', 'D4', 'B4']	['m7', 'P5']	[False, False, True]
29.75	0.25	15	['E3', 'D4', 'C#5']	['m7', 'M6']	[False, False, True]
30.0	1.0	16	['A3', 'C#4', 'A4']	['M3', 'P1']	[True, True, True]
31.0	0.5	16	['A2']	[]	[True]
31.5	0.5	16	['A2', 'E4']	['P5']	[False, True]
