onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ks_fifths	ts_beats	ts_beat_type	measureNumberWithSuffix	onset_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	is_downbeat	downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label	note_degree
0	48	0.0	0	1.0	1	0	-3	6	8	0	0.0	G4	67	True	G	0	0	1.0	True	1	P1-Staff2	1	0	1.5	0	I	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True	3
0	48	0.0	0	1.0	1	0	-3	6	8	0	0.0	B-4	70	True	B	-1	0	1.0	True	1	P1-Staff2	1	0	1.5	0	I	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True	5
0	24	0.0	0	0.5	1/2	0	-3	6	8	0	0.0	E-3	51	True	E	-1	0	1.0	True	1	P1-Staff2	1	0	1.5	0	I	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True	1
24	24	0.5	1/2	0.5	1/2	0	-3	6	8	0	0.33299999999999996	G3	55	True	G	0	1/8	1.333	False	0	P1-Staff2	1	0	1.5	0	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True	3
48	24	1.0	1	0.5	1/2	0	-3	6	8	0	0.667	E-4	63	True	E	-1	1/4	1.667	False	0	P1-Staff2	1	0	1.5	0	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True	1
48	24	1.0	1	0.5	1/2	0	-3	6	8	0	0.667	G4	67	True	G	0	1/4	1.667	False	0	P1-Staff2	1	0	1.5	0	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True	3
48	24	1.0	1	0.5	1/2	0	-3	6	8	0	0.667	B-3	58	True	B	-1	1/4	1.667	False	0	P1-Staff2	1	0	1.5	0	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True	5
72	72	1.5	3/2	1.5	3/2	1	-3	6	8	1	1.0	F4	65	True	F	0	0	1.0	True	1	P1-Staff2	1	1	1.5	1	V7	True	('D', 'F', 'A-', 'B-')	D	B-	1	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None	V7	True	2
72	72	1.5	3/2	1.5	3/2	1	-3	6	8	1	1.0	A-4	68	True	A	-1	0	1.0	True	1	P1-Staff2	1	1	1.5	1	V7	True	('D', 'F', 'A-', 'B-')	D	B-	1	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None	V7	True	4
72	24	1.5	3/2	0.5	1/2	1	-3	6	8	1	1.0	D3	50	True	D	0	0	1.0	True	1	P1-Staff2	1	1	1.5	1	V7	True	('D', 'F', 'A-', 'B-')	D	B-	1	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None	V7	True	7
96	24	2.0	2	0.5	1/2	1	-3	6	8	1	1.3330000000000002	F3	53	True	F	0	1/8	1.333	False	0	P1-Staff2	1	1	1.5	1	V7	False	('D', 'F', 'A-', 'B-')	D	B-	1	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None	V7	True	2
120	24	2.5	5/2	0.5	1/2	1	-3	6	8	1	1.6669999999999998	B-3	58	True	B	-1	1/4	1.667	False	0	P1-Staff2	1	1	1.5	1	V7	False	('D', 'F', 'A-', 'B-')	D	B-	1	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None	V7	True	5
144	24	3.0	3	0.5	1/2	1	-3	6	8	1	2.0	D4	62	True	D	0	3/8	2.0	True	2	P1-Staff2	1	1	1.5	2	V7	True	('B-', 'D', 'F', 'A-')	B-	B-	0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None	V7	True	7
144	24	3.0	3	0.5	1/2	1	-3	6	8	1	2.0	F4	65	True	F	0	3/8	2.0	True	2	P1-Staff2	1	1	1.5	2	V7	True	('B-', 'D', 'F', 'A-')	B-	B-	0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None	V7	True	2
144	24	3.0	3	0.5	1/2	1	-3	6	8	1	2.0	B-2	46	True	B	-1	3/8	2.0	True	2	P1-Staff2	1	1	1.5	2	V7	True	('B-', 'D', 'F', 'A-')	B-	B-	0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None	V7	True	5
168	24	3.5	7/2	0.5	1/2	1	-3	6	8	1	2.333	E-4	63	True	E	-1	1/2	2.333	False	0	P1-Staff2	1	1	1.5	2	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None	V7	True	1
168	24	3.5	7/2	0.5	1/2	1	-3	6	8	1	2.333	G4	67	True	G	0	1/2	2.333	False	0	P1-Staff2	1	1	1.5	2	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None	V7	True	3
168	24	3.5	7/2	0.5	1/2	1	-3	6	8	1	2.333	F3	53	True	F	0	1/2	2.333	False	0	P1-Staff2	1	1	1.5	2	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None	V7	True	2
192	24	4.0	4	0.5	1/2	1	-3	6	8	1	2.667	F4	65	True	F	0	5/8	2.667	False	0	P1-Staff2	1	1	1.5	2	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None	V7	True	2
192	24	4.0	4	0.5	1/2	1	-3	6	8	1	2.667	A-4	68	True	A	-1	5/8	2.667	False	0	P1-Staff2	1	1	1.5	2	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None	V7	True	4
192	24	4.0	4	0.5	1/2	1	-3	6	8	1	2.667	B-3	58	True	B	-1	5/8	2.667	False	0	P1-Staff2	1	1	1.5	2	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None	V7	True	5
216	48	4.5	9/2	1.0	1	2	-3	6	8	2	3.0	E-4	63	True	E	-1	0	1.0	True	1	P1-Staff2	1	2	3.0	3	I	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True	1
216	48	4.5	9/2	1.0	1	2	-3	6	8	2	3.0	G4	67	True	G	0	0	1.0	True	1	P1-Staff2	1	2	3.0	3	I	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True	3
