s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	1.0	1			
1.0	2.0	1	['G#3', 'B3', 'D#4', 'G#4']	['m3', 'P5', 'P1']	[True, True, True, True]
3.0	2.0	2	['G#3', 'B3', 'D#4', 'G#4']	['m3', 'P5', 'P1']	[False, False, False, False]
5.0	1.0	2	['G#3', 'B3', 'D#4', 'G#4']	['m3', 'P5', 'P1']	[True, True, True, True]
6.0	1.75	3	['A#3', 'C#4', 'D#4', 'F##4']	['m3', 'P4', 'M6']	[True, True, True, True]
7.75	0.25	3	['A#3', 'C#4', 'D#4']	['m3', 'P4']	[False, False, False]
8.0	1.0	3	['G#3', 'B3', 'D#4', 'G#4']	['m3', 'P5', 'P1']	[True, True, True, True]
9.0	1.0	4	['F##3', 'C#4', 'D#4', 'A#4']	['d5', 'm6', 'm3']	[True, True, True, True]
10.0	1.0	4	['G#3', 'B3', 'D#4', 'B4']	['m3', 'P5', 'm3']	[True, True, True, True]
11.0	1.0	4	['E3', 'G#3', 'E4', 'G#4', 'B4']	['M3', 'P1', 'M3', 'P5']	[True, True, True, True, False]
12.0	0.75	5	['C#3', 'C#4', 'E4', 'B4']	['P1', 'm3', 'm7']	[True, True, True, True]
12.75	0.25	5	['C#3', 'C#4', 'E4', 'A#4']	['P1', 'm3', 'M6']	[False, False, False, True]
13.0	1.0	5	['D#3', 'B3', 'D#4', 'G#4']	['m6', 'P1', 'P4']	[True, True, True, True]
14.0	1.0	5	['D#3', 'A#3', 'C#4', 'D#4', 'F##4']	['P5', 'm7', 'P1', 'M3']	[True, True, True, True, True]
15.0	1.0	6	['G#3', 'B3', 'D#4', 'G#4']	['m3', 'P5', 'P1']	[True, True, True, True]
16.0	1.0	6	['G#3', 'D#4', 'B4']	['P5', 'm3']	[True, True, True]
17.0	1.0	6	['G#3', 'D#4', 'B4', 'G#5']	['P5', 'm3', 'P1']	[True, True, True, True]
18.0	1.75	7	['A#3', 'D#4', 'C#5', 'F##5']	['P4', 'm3', 'M6']	[True, False, True, True]
19.75	0.25	7	['A#3', 'D#4', 'C#5', 'D#5']	['P4', 'm3', 'P4']	[False, False, False, True]
20.0	1.0	7	['G#3', 'D#4', 'B4', 'G#5']	['P5', 'm3', 'P1']	[True, True, True, True]
21.0	1.0	8	['F##3', 'D#4', 'C#5', 'A#5']	['m6', 'd5', 'm3']	[True, False, True, True]
22.0	1.0	8	['G#3', 'D#4', 'B4', 'B5']	['P5', 'm3', 'm3']	[True, True, True, True]
23.0	1.0	8	['E4', 'G#4', 'B4', 'B5']	['M3', 'P5', 'P5']	[True, True, True, False]
24.0	0.75	9	['C#4', 'E4', 'E5', 'B5']	['m3', 'm3', 'm7']	[True, True, True, True]
24.75	0.25	9	['C#4', 'E4', 'E5', 'A5']	['m3', 'm3', 'm6']	[False, False, False, True]
25.0	1.0	9	['D#4', 'G#4', 'B4', 'G#5']	['P4', 'm6', 'P4']	[True, True, True, True]
26.0	1.0	9	['D#4', 'A#4', 'C#5', 'F##5']	['P5', 'm7', 'M3']	[True, True, True, True]
27.0	1.0	10	['D#4', 'G#4', 'B4', 'G#5']	['P4', 'm6', 'P4']	[False, True, True, True]
28.0	1.0	10	['G#3', 'G#4', 'B4', 'G#5']	['P1', 'm3', 'P1']	[True, False, False, False]
29.0	1.0	10	['A#3', 'F#4', 'C#5', 'F#5']	['m6', 'm3', 'm6']	[True, True, True, True]
30.0	0.75	11	['A#3', 'E4']	['d5']	[False, True]
30.75	0.25	11	['A#3', 'D#4']	['P4']	[False, True]
31.0	1.0	11	['A#3', 'C#4']	['m3']	[False, True]
32.0	1.0	11	['B3', 'E5']	['P4']	[True, True]
33.0	0.75	12	['B3', 'D#5']	['M3']	[False, True]
33.75	0.25	12	['B3', 'C#5']	['M2']	[False, True]
34.0	1.0	12	['B3', 'B4']	['P1']	[False, True]
35.0	1.0	12	['F##3', 'D#4']	['m6']	[True, True]
