onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ks_fifths	ts_beats	ts_beat_type	measureNumberWithSuffix	onset_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	is_downbeat	downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label	note_degree
0	6	0.0	0	0.5	1/2	1	-1	4	4	1	0.0	D3	50	True	D	0	0	1.0	True	1	P1-Staff2	1	1	2.0	0	i	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	1	None	i	True	1
6	6	0.5	1/2	0.5	1/2	1	-1	4	4	1	0.5	D3	50	True	D	0	1/8	1.5	False	0	P1-Staff2	1	1	2.0	0	i	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	1	None	i	True	1
9	3	0.75	3/4	0.25	1/4	1	-1	4	4	1	0.75	A4	69	True	A	0	3/16	1.75	False	0	P1-Staff2	1	1	2.0	0	i	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	1	None	i	True	5
12	2	1.0	1	0.1667	1/6	1	-1	4	4	1	1.0	F4	65	True	F	0	1/4	2.0	True	2	P1-Staff2	1	1	2.0	0	i	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	1	None	i	True	3
12	6	1.0	1	0.5	1/2	1	-1	4	4	1	1.0	D3	50	True	D	0	1/4	2.0	True	2	P1-Staff2	1	1	2.0	0	i	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	1	None	i	True	1
14	2	1.1667	7/6	0.1667	1/6	1	-1	4	4	1	1.1669999999999998	D4	62	True	D	0	7/24	2.167	False	0	P1-Staff2	1	1	2.0	0	i	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	1	None	i	True	1
16	2	1.3333	4/3	0.1667	1/6	1	-1	4	4	1	1.3330000000000002	A4	69	True	A	0	1/3	2.333	False	0	P1-Staff2	1	1	2.0	0	i	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	1	None	i	True	5
18	2	1.5	3/2	0.1667	1/6	1	-1	4	4	1	1.5	F4	65	True	F	0	3/8	2.5	False	0	P1-Staff2	1	1	2.0	0	i	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	1	None	i	True	3
18	6	1.5	3/2	0.5	1/2	1	-1	4	4	1	1.5	D3	50	True	D	0	3/8	2.5	False	0	P1-Staff2	1	1	2.0	0	i	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	1	None	i	True	1
20	2	1.6667	5/3	0.1667	1/6	1	-1	4	4	1	1.6669999999999998	D4	62	True	D	0	5/12	2.667	False	0	P1-Staff2	1	1	2.0	0	i	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	1	None	i	True	1
22	2	1.8333	11/6	0.1667	1/6	1	-1	4	4	1	1.8330000000000002	D5	74	True	D	0	11/24	2.833	False	0	P1-Staff2	1	1	2.0	0	i	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	1	None	i	True	1
24	2	2.0	2	0.1667	1/6	1	-1	4	4	1	2.0	B-4	70	True	B	-1	1/2	3.0	True	3	P1-Staff2	1	1	1.0	1	iiø7	True	('D', 'E', 'G', 'B-')	D	E	3	half-diminished seventh chord	(2, 4, 7, 10)	d	d	2	None	ii%7	True	6
24	6	2.0	2	0.5	1/2	1	-1	4	4	1	2.0	D3	50	True	D	0	1/2	3.0	True	3	P1-Staff2	1	1	1.0	1	iiø7	True	('D', 'E', 'G', 'B-')	D	E	3	half-diminished seventh chord	(2, 4, 7, 10)	d	d	2	None	ii%7	True	1
26	2	2.1667	13/6	0.1667	1/6	1	-1	4	4	1	2.167	G4	67	True	G	0	13/24	3.167	False	0	P1-Staff2	1	1	1.0	1	iiø7	False	('D', 'E', 'G', 'B-')	D	E	3	half-diminished seventh chord	(2, 4, 7, 10)	d	d	2	None	ii%7	True	4
28	2	2.3333	7/3	0.1667	1/6	1	-1	4	4	1	2.333	B-4	70	True	B	-1	7/12	3.333	False	0	P1-Staff2	1	1	1.0	1	iiø7	False	('D', 'E', 'G', 'B-')	D	E	3	half-diminished seventh chord	(2, 4, 7, 10)	d	d	2	None	ii%7	True	6
30	2	2.5	5/2	0.1667	1/6	1	-1	4	4	1	2.5	G4	67	True	G	0	5/8	3.5	False	0	P1-Staff2	1	1	1.0	1	iiø7	False	('D', 'E', 'G', 'B-')	D	E	3	half-diminished seventh chord	(2, 4, 7, 10)	d	d	2	None	ii%7	True	4
30	6	2.5	5/2	0.5	1/2	1	-1	4	4	1	2.5	D3	50	True	D	0	5/8	3.5	False	0	P1-Staff2	1	1	1.0	1	iiø7	False	('D', 'E', 'G', 'B-')	D	E	3	half-diminished seventh chord	(2, 4, 7, 10)	d	d	2	None	ii%7	True	1
32	2	2.6667	8/3	0.1667	1/6	1	-1	4	4	1	2.667	E4	64	True	E	0	2/3	3.667	False	0	P1-Staff2	1	1	1.0	1	iiø7	False	('D', 'E', 'G', 'B-')	D	E	3	half-diminished seventh chord	(2, 4, 7, 10)	d	d	2	None	ii%7	True	2
34	2	2.8333	17/6	0.1667	1/6	1	-1	4	4	1	2.833	G4	67	True	G	0	17/24	3.833	False	0	P1-Staff2	1	1	1.0	1	iiø7	False	('D', 'E', 'G', 'B-')	D	E	3	half-diminished seventh chord	(2, 4, 7, 10)	d	d	2	None	ii%7	True	4
36	2	3.0	3	0.1667	1/6	1	-1	4	4	1	3.0	E4	64	True	E	0	3/4	4.0	True	4	P1-Staff2	1	1	1.0	2	V7	True	('C#', 'E', 'G', 'A')	C#	A	1	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None	V7	True	2
36	6	3.0	3	0.5	1/2	1	-1	4	4	1	3.0	D3	50	True	D	0	3/4	4.0	True	4	P1-Staff2	1	1	1.0	2	V7	True	('C#', 'E', 'G', 'A')	C#	A	1	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None	V7	True	1
