s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	0.25	1	['D3', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[True, True, True, True]
0.25	0.25	1	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm2', 'P4']	[True, False, False, False]
0.5	0.25	1	['D3', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[True, True, True, True]
0.75	0.25	1	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm2', 'P4']	[True, False, False, False]
1.0	0.25	1	['D3', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[True, True, True, True]
1.25	0.25	1	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm2', 'P4']	[True, False, False, False]
1.5	0.25	1	['D3', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[True, True, True, True]
1.75	0.25	1	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm2', 'P4']	[True, False, False, False]
2.0	0.25	1	['D3', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[True, True, True, True]
2.25	0.25	1	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm2', 'P4']	[True, False, False, False]
2.5	0.25	1	['D3', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[True, True, True, True]
2.75	0.25	1	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm2', 'P4']	[True, False, False, False]
3.0	0.5	1	['D3', 'E3', 'F#3', 'A3', 'D4', 'A4']	['M2', 'M3', 'P5', 'P1', 'P5']	[True, True, True, True, True, True]
3.5	2.5	1			
6.0	0.25	2	['D3', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[True, True, True, True]
6.25	0.25	2	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm2', 'P4']	[True, False, False, False]
6.5	0.25	2	['D3', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[True, True, True, True]
6.75	0.25	2	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm2', 'P4']	[True, False, False, False]
7.0	0.25	2	['D3', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[True, True, True, True]
7.25	0.25	2	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm2', 'P4']	[True, False, False, False]
7.5	0.25	2	['D3', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[True, True, True, True]
7.75	0.25	2	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm2', 'P4']	[True, False, False, False]
8.0	0.25	2	['D3', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[True, True, True, True]
8.25	0.25	2	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm2', 'P4']	[True, False, False, False]
8.5	0.25	2	['D3', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[True, True, True, True]
8.75	0.25	2	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm2', 'P4']	[True, False, False, False]
9.0	0.5	2	['D3', 'E3', 'F#3', 'A3', 'D4', 'A4']	['M2', 'M3', 'P5', 'P1', 'P5']	[True, True, True, True, True, True]
9.5	2.5	2			
12.0	0.25	3	['G2', 'D4', 'E4', 'B-4']	['P5', 'M6', 'm3']	[True, True, True, True]
12.25	0.25	3	['F#2', 'D4', 'E4', 'B-4']	['m6', 'm7', 'd4']	[True, False, False, False]
12.5	0.25	3	['G2', 'D4', 'E4', 'B-4']	['P5', 'M6', 'm3']	[True, True, True, True]
12.75	0.25	3	['F#2', 'D4', 'E4', 'B-4']	['m6', 'm7', 'd4']	[True, False, False, False]
13.0	0.25	3	['G2', 'D4', 'E4', 'B-4']	['P5', 'M6', 'm3']	[True, True, True, True]
13.25	0.25	3	['F#2', 'D4', 'E4', 'B-4']	['m6', 'm7', 'd4']	[True, False, False, False]
13.5	0.25	3	['G2', 'D4', 'E4', 'B-4']	['P5', 'M6', 'm3']	[True, True, True, True]
13.75	0.25	3	['F#2', 'D4', 'E4', 'B-4']	['m6', 'm7', 'd4']	[True, False, False, False]
14.0	0.25	3	['G2', 'D4', 'E4', 'B-4']	['P5', 'M6', 'm3']	[True, True, True, True]
14.25	0.25	3	['F#2', 'D4', 'E4', 'B-4']	['m6', 'm7', 'd4']	[True, False, False, False]
14.5	0.25	3	['G2', 'D4', 'E4', 'B-4']	['P5', 'M6', 'm3']	[True, True, True, True]
14.75	0.25	3	['F#2', 'D4', 'E4', 'B-4']	['m6', 'm7', 'd4']	[True, False, False, False]
15.0	0.5	3	['G2', 'A2', 'B-2', 'D4', 'E4']	['M2', 'm3', 'P5', 'M6']	[True, True, True, True, True]
15.5	2.5	3			
18.0	0.25	4	['G#2', 'D4', 'E4', 'B4']	['d5', 'm6', 'm3']	[True, True, True, True]
18.25	0.25	4	['F##2', 'D4', 'E4', 'B4']	['d6', 'd7', 'd4']	[True, False, False, False]
18.5	0.25	4	['G#2', 'D4', 'E4', 'B4']	['d5', 'm6', 'm3']	[True, True, True, True]
18.75	0.25	4	['F##2', 'D4', 'E4', 'B4']	['d6', 'd7', 'd4']	[True, False, False, False]
19.0	0.25	4	['G#2', 'D4', 'E4', 'B4']	['d5', 'm6', 'm3']	[True, True, True, True]
19.25	0.25	4	['F##2', 'D4', 'E4', 'B4']	['d6', 'd7', 'd4']	[True, False, False, False]
19.5	0.25	4	['G#2', 'D4', 'E4', 'B4']	['d5', 'm6', 'm3']	[True, True, True, True]
19.75	0.25	4	['F##2', 'D4', 'E4', 'B4']	['d6', 'd7', 'd4']	[True, False, False, False]
20.0	0.25	4	['G#2', 'D4', 'E4', 'B4']	['d5', 'm6', 'm3']	[True, True, True, True]
20.25	0.25	4	['F##2', 'D4', 'E4', 'B4']	['d6', 'd7', 'd4']	[True, False, False, False]
20.5	0.25	4	['G#2', 'D4', 'E4', 'B4']	['d5', 'm6', 'm3']	[True, True, True, True]
20.75	0.25	4	['F##2', 'D4', 'E4', 'B4']	['d6', 'd7', 'd4']	[True, False, False, False]
21.0	0.5	4	['G#2', 'A2', 'B2', 'D4', 'E4']	['m2', 'm3', 'd5', 'm6']	[True, True, True, True, True]
21.5	2.5	4			
24.0	0.25	5	['A2', 'A3', 'D4', 'F#4']	['P1', 'P4', 'M6']	[True, True, True, True]
24.25	0.25	5	['G#2', 'A3', 'D4', 'F#4']	['m2', 'd5', 'm7']	[True, False, False, False]
24.5	0.25	5	['A2', 'A3', 'D4', 'F#4']	['P1', 'P4', 'M6']	[True, True, True, True]
24.75	0.25	5	['G#2', 'A3', 'D4', 'F#4']	['m2', 'd5', 'm7']	[True, False, False, False]
25.0	0.25	5	['A2', 'A3', 'D4', 'F#4']	['P1', 'P4', 'M6']	[True, True, True, True]
25.25	0.25	5	['G#2', 'A3', 'D4', 'F#4']	['m2', 'd5', 'm7']	[True, False, False, False]
25.5	0.25	5	['A2', 'A3', 'D4', 'F#4']	['P1', 'P4', 'M6']	[True, True, True, True]
25.75	0.25	5	['G#2', 'A3', 'D4', 'F#4']	['m2', 'd5', 'm7']	[True, False, False, False]
26.0	0.25	5	['A2', 'A3', 'D4', 'F#4']	['P1', 'P4', 'M6']	[True, True, True, True]
26.25	0.25	5	['G#2', 'A3', 'D4', 'F#4']	['m2', 'd5', 'm7']	[True, False, False, False]
26.5	0.25	5	['A2', 'A3', 'D4', 'F#4']	['P1', 'P4', 'M6']	[True, True, True, True]
26.75	0.25	5	['G#2', 'A3', 'D4', 'F#4']	['m2', 'd5', 'm7']	[True, False, False, False]
27.0	0.5	5	['A2', 'A3', 'D4', 'F#4', 'A4']	['P1', 'P4', 'M6', 'P1']	[True, True, True, True, True]
27.5	2.5	5			
30.0	0.25	6	['A2', 'A3', 'D4', 'E4']	['P1', 'P4', 'P5']	[True, True, True, True]
30.25	0.25	6	['G#2', 'A3', 'D4', 'E4']	['m2', 'd5', 'm6']	[True, False, False, False]
30.5	0.25	6	['A2', 'A3', 'D4', 'E4']	['P1', 'P4', 'P5']	[True, True, True, True]
30.75	0.25	6	['G#2', 'A3', 'D4', 'E4']	['m2', 'd5', 'm6']	[True, False, False, False]
31.0	0.25	6	['A2', 'A3', 'D4', 'E4']	['P1', 'P4', 'P5']	[True, True, True, True]
31.25	0.25	6	['G#2', 'A3', 'D4', 'E4']	['m2', 'd5', 'm6']	[True, False, False, False]
31.5	0.25	6	['A2', 'A3', 'D4', 'E4']	['P1', 'P4', 'P5']	[True, True, True, True]
31.75	0.25	6	['G#2', 'A3', 'D4', 'E4']	['m2', 'd5', 'm6']	[True, False, False, False]
32.0	0.25	6	['A2', 'A3', 'D4', 'E4']	['P1', 'P4', 'P5']	[True, True, True, True]
32.25	0.25	6	['G#2', 'A3', 'D4', 'E4']	['m2', 'd5', 'm6']	[True, False, False, False]
32.5	0.25	6	['A2', 'A3', 'D4', 'E4', 'A4']	['P1', 'P4', 'P5', 'P1']	[True, True, True, True, True]
32.75	0.25	6	['G#2', 'A3', 'D4', 'E4', 'A4']	['m2', 'd5', 'm6', 'm2']	[True, False, False, False, False]
33.0	0.5	6	['A2', 'A3', 'C#4', 'A4']	['P1', 'M3', 'P1']	[True, True, True, True]
33.5	0.5	6	['A4']	[]	[False]
34.0	0.5	6	['A4']	[]	[False]
34.5	1.0	6	['A4']	[]	[True]
35.5	0.5	6	['A4']	[]	[True]
36.0	0.25	7	['D3', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[True, True, True, True]
36.25	0.25	7	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm2', 'P4']	[True, False, False, False]
36.5	0.25	7	['D3', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[True, True, True, False]
36.75	0.25	7	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm2', 'P4']	[True, False, False, False]
37.0	0.25	7	['D3', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[True, True, True, False]
37.25	0.25	7	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm2', 'P4']	[True, False, False, False]
37.5	0.25	7	['D3', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[True, True, True, True]
37.75	0.25	7	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm2', 'P4']	[True, False, False, False]
38.0	0.25	7	['D3', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[True, True, True, False]
38.25	0.25	7	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm2', 'P4']	[True, False, False, False]
38.5	0.25	7	['D3', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[True, True, True, True]
38.75	0.25	7	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm2', 'P4']	[True, False, False, False]
39.0	0.5	7	['D3', 'E3', 'F#3', 'A3', 'D4', 'A4']	['M2', 'M3', 'P5', 'P1', 'P5']	[True, True, True, True, True, True]
39.5	0.5	7	['A4']	[]	[False]
40.0	0.5	7	['A4']	[]	[False]
40.5	1.0	7	['A4']	[]	[True]
41.5	0.5	7	['A4']	[]	[True]
42.0	0.25	8	['D3', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[True, True, True, True]
42.25	0.25	8	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm2', 'P4']	[True, False, False, False]
42.5	0.25	8	['D3', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[True, True, True, False]
42.75	0.25	8	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm2', 'P4']	[True, False, False, False]
43.0	0.25	8	['D3', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[True, True, True, False]
43.25	0.25	8	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm2', 'P4']	[True, False, False, False]
43.5	0.25	8	['D3', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[True, True, True, True]
43.75	0.25	8	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm2', 'P4']	[True, False, False, False]
44.0	0.25	8	['D3', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[True, True, True, False]
44.25	0.25	8	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm2', 'P4']	[True, False, False, False]
44.5	0.25	8	['D3', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[True, True, True, True]
44.75	0.25	8	['C#3', 'A3', 'D4', 'F#4']	['m6', 'm2', 'P4']	[True, False, False, False]
45.0	0.5	8	['D3', 'E3', 'F#3', 'A3', 'D4', 'A4', 'D5']	['M2', 'M3', 'P5', 'P1', 'P5', 'P1']	[True, True, True, True, True, True, True]
45.5	0.5	8	['D5']	[]	[False]
46.0	0.5	8	['D5']	[]	[False]
46.5	1.0	8	['D5']	[]	[True]
47.5	0.5	8	['D5']	[]	[True]
