s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	0.5	1	['E3']	[]	[True]
0.5	0.5	1	['B3', 'E4', 'G4']	['P4', 'm6']	[True, True, True]
1.0	0.5	1	['D3']	[]	[True]
1.5	0.5	1	['B3', 'E4', 'G4']	['P4', 'm6']	[True, True, True]
2.0	0.5	2	['C3']	[]	[True]
2.5	0.5	2	['C4', 'E4', 'G4']	['M3', 'P5']	[True, True, True]
3.0	0.5	2	['G2']	[]	[True]
3.5	0.5	2	['B3', 'E4', 'G4']	['P4', 'm6']	[True, True, True]
4.0	0.5	3	['A2']	[]	[True]
4.5	0.5	3	['C4', 'E4', 'F#4']	['M3', 'A4']	[True, True, True]
5.0	0.5	3	['B2']	[]	[True]
5.5	0.5	3	['B3', 'D#4', 'F#4']	['M3', 'P5']	[True, True, True]
6.0	0.5	4	['E3']	[]	[True]
6.5	0.5	4	['B3', 'E4', 'G4']	['P4', 'm6']	[True, True, True]
7.0	0.5	4	['B2']	[]	[True]
7.5	0.5	4	['B3', 'D#4', 'F#4']	['M3', 'P5']	[True, True, True]
8.0	0.5	5	['E3', 'E4']	['P1']	[True, True]
8.5	0.25	5	['B3', 'E4', 'G4']	['P4', 'm6']	[True, True, True]
8.75	0.25	5	['B3', 'E4', 'F#4', 'G4']	['P4', 'P5', 'm6']	[False, False, True, False]
9.0	0.5	5	['G3', 'G4']	['P1']	[True, True]
9.5	0.25	5	['B3', 'E4', 'G4']	['P4', 'm6']	[True, True, False]
9.75	0.25	5	['B3', 'E4', 'G4', 'A4']	['P4', 'm6', 'm7']	[False, False, False, True]
10.0	0.5	6	['B3', 'B4']	['P1']	[True, True]
10.5	0.5	6	['B3', 'E4', 'F#4', 'B4']	['P4', 'P5', 'P1']	[True, True, True, True]
11.0	0.5	6	['B2']	[]	[True]
11.5	0.5	6	['B3', 'D#4', 'F#4']	['M3', 'P5']	[True, True, True]
12.0	0.5	7	['E3', 'E4']	['P1']	[True, True]
12.5	0.25	7	['B3', 'E4', 'G4']	['P4', 'm6']	[True, False, True]
12.75	0.25	7	['B3', 'E4', 'F#4', 'G4']	['P4', 'P5', 'm6']	[False, False, True, False]
13.0	0.5	7	['G3', 'G4']	['P1']	[True, True]
13.5	0.25	7	['B3', 'E4', 'G4']	['P4', 'm6']	[True, True, False]
13.75	0.25	7	['B3', 'E4', 'G4', 'A4']	['P4', 'm6', 'm7']	[False, False, False, True]
14.0	0.5	8	['B3', 'B4']	['P1']	[True, True]
14.5	0.5	8	['B3', 'E4', 'F#4', 'B4']	['P4', 'P5', 'P1']	[True, True, True, False]
15.0	0.5	8	['B2']	[]	[True]
15.5	0.5	8	['B3', 'D#4', 'F#4', 'B4']	['M3', 'P5', 'P1']	[True, True, True, True]
16.0	0.5	9	['A#2', 'A#4']	['P1']	[True, True]
16.5	0.25	9	['A#3', 'D#4', 'F#4', 'A#4']	['P4', 'm6', 'P1']	[True, True, True, False]
16.75	0.25	9	['A#3', 'D#4', 'F#4', 'A#4']	['P4', 'm6', 'P1']	[False, False, False, True]
17.0	0.5	9	['A#2', 'A#4']	['P1']	[True, True]
17.5	0.5	9	['A#3', 'D#4', 'F#4', 'A#4']	['P4', 'm6', 'P1']	[True, True, True, True]
18.0	0.5	10	['A#2', 'A#4']	['P1']	[True, True]
18.5	0.5	10	['A#3', 'D#4', 'F#4']	['P4', 'm6']	[True, True, True]
19.0	0.5	10	['A#2']	[]	[True]
19.5	0.5	10	['A#3', 'D#4', 'F#4', 'A#4']	['P4', 'm6', 'P1']	[True, True, True, True]
20.0	0.25	11	['G#2', 'B4', 'C#5']	['m3', 'P4']	[True, True, True]
20.25	0.25	11	['G#2', 'A#4']	['M2']	[False, True]
20.5	0.25	11	['B3', 'D#4', 'F#4', 'B4']	['M3', 'P5', 'P1']	[True, True, True, True]
20.75	0.25	11	['B3', 'D#4', 'F#4', 'D#5']	['M3', 'P5', 'M3']	[False, False, False, True]
21.0	0.5	11	['A#2', 'A#3', 'D#4', 'F#4', 'A#4']	['P1', 'P4', 'm6', 'P1']	[True, True, True, True, True]
21.5	0.5	11	['A#2', 'G#3', 'A#3', 'C##4', 'E#4', 'A#4']	['m7', 'P1', 'M3', 'P5', 'P1']	[True, True, True, True, True, True]
22.0	0.5	12	['D#3', 'D#4']	['P1']	[True, True]
22.5	0.5	12	['F#3', 'A#3', 'D#4']	['M3', 'M6']	[True, True, False]
23.0	0.5	12	['D#3']	[]	[True]
23.5	0.5	12	['A#3', 'D#4', 'F#4']	['P4', 'm6']	[True, True, True]
24.0	0.25	13	['B2', 'B3', 'D#4', 'F#4']	['P1', 'M3', 'P5']	[True, True, True, True]
24.25	0.25	13	['B2', 'A3', 'D#4', 'F#4']	['m7', 'M3', 'P5']	[True, True, True, True]
24.5	0.25	13	['B2', 'G3', 'E4', 'G4']	['m6', 'P4', 'm6']	[True, True, True, True]
24.75	0.25	13	['B2', 'A3', 'E4', 'G4']	['m7', 'P4', 'm6']	[True, True, True, True]
25.0	0.25	13	['B2', 'B3', 'E4', 'F#4']	['P1', 'P4', 'P5']	[True, True, True, True]
25.25	0.25	13	['B2', 'B3', 'E4', 'F#4']	['P1', 'P4', 'P5']	[True, True, True, True]
25.5	0.25	13	['B2', 'B3', 'D#4', 'F#4']	['P1', 'M3', 'P5']	[True, True, True, True]
25.75	0.25	13	['B2', 'B3', 'D#4', 'F#4']	['P1', 'M3', 'P5']	[True, False, True, True]
26.0	0.5	14	['E3', 'E4']	['P1']	[True, True]
26.5	0.25	14	['B3', 'E4', 'G4']	['P4', 'm6']	[True, False, True]
26.75	0.25	14	['B3', 'E4', 'F#4', 'G4']	['P4', 'P5', 'm6']	[False, False, True, False]
27.0	0.5	14	['G3', 'G4']	['P1']	[True, True]
