s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	0.5	1	['F3', 'A3', 'C4', 'F4']	['M3', 'P5', 'P1']	[True, True, True, True]
0.5	0.5	1	['A4']	[]	[True]
1.0	0.5	1	['F3', 'A3', 'C4', 'F4']	['M3', 'P5', 'P1']	[True, True, True, True]
1.5	0.25	2	['C3', 'E3', 'G3', 'C4', 'C5']	['M3', 'P5', 'P1', 'P1']	[True, True, True, True, True]
1.75	0.25	2	['C3', 'E3', 'G3', 'C4', 'B4']	['M3', 'P5', 'P1', 'M7']	[False, False, False, False, True]
2.0	0.25	2	['C5']	[]	[True]
2.25	0.25	2	['D5']	[]	[True]
2.5	0.5	2	['C5']	[]	[True]
3.0	0.5	3	['C3', 'E3', 'G3', 'C4', 'B-4']	['M3', 'P5', 'P1', 'm7']	[True, True, True, True, True]
3.5	0.5	3	['G4']	[]	[True]
4.0	0.5	3	['C3', 'E3', 'G3', 'C4', 'C5']	['M3', 'P5', 'P1', 'P1']	[True, True, True, True, True]
4.5	0.5	4	['F3', 'A3', 'C4', 'A4']	['M3', 'P5', 'M3']	[True, True, True, True]
5.0	0.25	4	['G4']	[]	[True]
5.25	0.25	4	['A4']	[]	[True]
5.5	0.5	4	['F4']	[]	[True]
6.0	0.5	5	['F3', 'A3', 'C4', 'F4']	['M3', 'P5', 'P1']	[True, True, True, True]
6.5	0.5	5	['A4']	[]	[True]
7.0	0.5	5	['F3', 'A3', 'C4', 'B4']	['M3', 'P5', 'A4']	[True, True, True, True]
7.5	0.25	6	['E3', 'G3', 'C4', 'C5']	['m3', 'm6', 'm6']	[True, True, True, True]
7.75	0.25	6	['E3', 'G3', 'C4', 'B4']	['m3', 'm6', 'P5']	[False, False, False, True]
8.0	0.25	6	['C5']	[]	[True]
8.25	0.25	6	['D5']	[]	[True]
8.5	0.5	6	['C3', 'E5']	['M3']	[True, True]
9.0	0.5	7	['F3', 'F4', 'A4', 'D5']	['P1', 'M3', 'M6']	[True, True, True, True]
9.5	0.5	7	['G3', 'E4', 'G4', 'C5']	['M6', 'P1', 'P4']	[True, True, True, True]
10.0	0.5	7	['G2', 'D4', 'F4', 'G4', 'B4']	['P5', 'm7', 'P1', 'M3']	[True, True, True, True, True]
10.5	1.5	8	['C3', 'E4', 'G4', 'C5']	['M3', 'P5', 'P1']	[True, True, True, True]
12.0	0.5	9	['C5']	[]	[True]
12.5	0.5	9	['A3', 'F4', 'C5']	['m6', 'm3']	[True, True, True]
13.0	0.5	9	['F3', 'F4', 'F5']	['P1', 'P1']	[True, True, True]
13.5	0.25	10	['B-3', 'F4', 'D5']	['P5', 'M3']	[True, True, True]
13.75	0.25	10	['B-3', 'F4', 'E5']	['P5', 'A4']	[False, False, True]
14.0	0.25	10	['B-3', 'F4', 'F5']	['P5', 'P5']	[False, False, True]
14.25	0.25	10	['B-3', 'F4', 'D5']	['P5', 'M3']	[False, False, True]
14.5	0.5	10	['A3', 'F4', 'C5']	['m6', 'm3']	[True, True, True]
15.0	0.5	11	['C5']	[]	[True]
15.5	0.5	11	['A3', 'F4', 'C5']	['m6', 'm3']	[True, True, True]
16.0	0.5	11	['F3', 'F4', 'F5']	['P1', 'P1']	[True, True, True]
