onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ks_fifths	ts_beats	ts_beat_type	measureNumberWithSuffix	onset_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	is_downbeat	downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label	note_degree
0	240	0.0	0	0.5	1/2	0	3	2	4	0	0.0	A4	69	True	A	0	0	1.0	True	1	P1-Staff2	1	0	1.0	0	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
0	240	0.0	0	0.5	1/2	0	3	2	4	0	0.0	C#5	73	True	C	1	0	1.0	True	1	P1-Staff2	1	0	1.0	0	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	3
0	480	0.0	0	1.0	1	0	3	2	4	0	0.0	E4	64	True	E	0	0	1.0	True	1	P1-Staff2	2	0	1.0	0	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	5
0	480	0.0	0	1.0	1	0	3	2	4	0	0.0	A3	57	True	A	0	0	1.0	True	1	P1-Staff2	2	0	1.0	0	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
240	240	0.5	1/2	0.5	1/2	0	3	2	4	0	0.5	E5	76	True	E	0	1/8	1.5	False	0	P1-Staff2	2	0	1.0	0	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	5
480	240	1.0	1	0.5	1/2	1	3	2	4	1	1.0	B4	71	True	B	0	0	1.0	True	1	P1-Staff2	1	1	1.0	1	V7	True	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	2
480	240	1.0	1	0.5	1/2	1	3	2	4	1	1.0	D5	74	True	D	0	0	1.0	True	1	P1-Staff2	1	1	1.0	1	V7	True	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	4
480	480	1.0	1	1.0	1	1	3	2	4	1	1.0	E4	64	True	E	0	0	1.0	True	1	P1-Staff2	2	1	1.0	1	V7	True	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	5
480	480	1.0	1	1.0	1	1	3	2	4	1	1.0	G#3	56	True	G	1	0	1.0	True	1	P1-Staff2	2	1	1.0	1	V7	True	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	7
720	240	1.5	3/2	0.5	1/2	1	3	2	4	1	1.5	E5	76	True	E	0	1/8	1.5	False	0	P1-Staff2	2	1	1.0	1	V7	False	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	5
960	240	2.0	2	0.5	1/2	1	3	2	4	1	2.0	A4	69	True	A	0	1/4	2.0	True	2	P1-Staff2	1	1	1.0	2	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
960	240	2.0	2	0.5	1/2	1	3	2	4	1	2.0	C#5	73	True	C	1	1/4	2.0	True	2	P1-Staff2	1	1	1.0	2	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	3
