s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	1.0	1	['C4', 'G4', 'E5']	['P5', 'M3']	[True, True, True]
1.0	1.0	1	['C4', 'G4', 'E5']	['P5', 'M3']	[False, False, False]
2.0	1.0	1	['C4', 'G4', 'E5']	['P5', 'M3']	[False, False, False]
3.0	1.0	2	['C4', 'G4', 'E5']	['P5', 'M3']	[False, False, True]
4.0	1.0	2	['D4', 'G4', 'F5']	['P4', 'm3']	[True, False, True]
5.0	1.0	2	['B3', 'G4', 'D5']	['m6', 'm3']	[True, False, True]
6.0	1.0	3	['B3', 'G4', 'D5']	['m6', 'm3']	[False, False, True]
7.0	1.0	3	['C4', 'G4', 'E5']	['P5', 'M3']	[True, False, True]
8.0	1.0	3	['E4', 'G4', 'G5']	['m3', 'm3']	[True, False, True]
9.0	1.0	4	['E4', 'G4', 'G5']	['m3', 'm3']	[False, False, True]
10.0	1.0	4	['D4', 'G4', 'F5']	['P4', 'm3']	[True, False, True]
11.0	1.0	4	['C4', 'G4', 'E5']	['P5', 'M3']	[True, False, True]
12.0	1.0	5	['C4', 'G4', 'E5']	['P5', 'M3']	[False, False, True]
13.0	1.0	5	['B3', 'G4', 'D5']	['m6', 'm3']	[True, False, True]
14.0	1.0	5	['C4', 'G4', 'E5']	['P5', 'M3']	[True, False, True]
15.0	3.0	6	['G3', 'D4', 'G4', 'B4', 'F5']	['P5', 'P1', 'M3', 'm7']	[True, True, True, True, True]
18.0	2.0	7	['G3', 'D4', 'B4', 'F5']	['P5', 'M3', 'm7']	[False, False, False, False]
20.0	0.25	7	['D5', 'F5']	['m3']	[True, True]
20.25	0.25	7	['D5', 'E5']	['M2']	[False, True]
20.5	0.25	7	['E5', 'F5']	['m2']	[True, True]
20.75	0.25	7	['E5', 'G5']	['m3']	[False, True]
21.0	1.0	8	['F5', 'A5']	['M3']	[True, True]
22.0	1.0	8	['E5', 'G5']	['m3']	[True, True]
23.0	1.0	8	['D5', 'F5']	['m3']	[True, True]
24.0	1.0	9	['D5', 'F5']	['m3']	[True, True]
25.0	1.0	9	['C5', 'E5']	['M3']	[True, True]
26.0	1.0	9	['B4', 'D#5']	['M3']	[True, True]
27.0	3.0	10	['B4', 'D#5']	['M3']	[True, True]
30.0	1.0	11	['C5', 'E5']	['M3']	[True, True]
31.0	1.0	11	['C4', 'G4', 'E5']	['P5', 'M3']	[True, True, True]
