s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	0.5	1	['E-3', 'E-4']	['P1']	[True, True]
0.5	0.5	1	['E-3', 'B-3']	['P5']	[False, True]
1.0	0.5	1	['G3']	[]	[True]
1.5	0.5	1	['E-3', 'E-4']	['P1']	[True, True]
2.0	0.5	1	['E-3', 'B-3']	['P5']	[False, True]
2.5	0.5	1	['G3']	[]	[True]
3.0	0.5	2	['E-3', 'E-4']	['P1']	[True, True]
3.5	0.5	2	['E-3', 'B-3']	['P5']	[False, True]
4.0	0.5	2	['G3']	[]	[True]
4.5	0.5	2	['E-3', 'E-4']	['P1']	[True, True]
5.0	0.5	2	['E-3', 'B-3']	['P5']	[False, True]
5.5	0.5	2	['G3']	[]	[True]
6.0	0.5	3	['E-3', 'E-4', 'G4']	['P1', 'M3']	[True, True, True]
6.5	0.25	3	['E-3', 'B-3', 'G4']	['P5', 'M3']	[False, True, False]
6.75	0.25	3	['E-3', 'B-3', 'B-4']	['P5', 'P5']	[False, False, True]
7.0	0.5	3	['G3', 'B-4']	['m3']	[True, True]
7.5	0.5	3	['E-3', 'E-4', 'B-4']	['P1', 'P5']	[True, True, True]
8.0	0.25	3	['E-3', 'B-3', 'B-4']	['P5', 'P5']	[False, True, False]
8.25	0.25	3	['E-3', 'B-3', 'E-5']	['P5', 'P1']	[False, False, True]
8.5	0.5	3	['G3', 'E-5']	['m6']	[True, True]
9.0	0.5	4	['E-3', 'E-4', 'B-4']	['P1', 'P5']	[True, True, True]
9.5	0.5	4	['E-3', 'B-3', 'G4']	['P5', 'M3']	[False, True, True]
10.0	0.5	4	['G3', 'B-4']	['m3']	[True, True]
10.5	0.5	4	['E-3', 'E-4', 'E-5']	['P1', 'P1']	[True, True, True]
11.0	0.5	4	['E-3', 'B-3', 'B-4']	['P5', 'P5']	[False, True, True]
11.5	0.5	4	['G3', 'G4']	['P1']	[True, True]
12.0	0.5	5	['E-3', 'E-4', 'B-4']	['P1', 'P5']	[True, True, True]
12.5	0.25	5	['E-3', 'B-3', 'B-4']	['P5', 'P5']	[False, True, False]
12.75	0.25	5	['E-3', 'B-3', 'E-5']	['P5', 'P1']	[False, False, True]
13.0	0.5	5	['G3', 'E-5']	['m6']	[True, True]
13.5	0.5	5	['E-3', 'E-4', 'E-5']	['P1', 'P1']	[True, True, True]
14.0	0.25	5	['E-3', 'B-3', 'E-5']	['P5', 'P1']	[False, True, False]
14.25	0.25	5	['E-3', 'B-3', 'G5']	['P5', 'M3']	[False, False, True]
14.5	0.5	5	['G3', 'G5']	['P1']	[True, True]
15.0	0.5	6	['E-3', 'E-4', 'G5']	['P1', 'M3']	[True, True, True]
15.5	0.5	6	['E-3', 'B-3', 'E-5']	['P5', 'P1']	[False, True, True]
16.0	0.5	6	['G3', 'G5']	['P1']	[True, True]
16.5	0.5	6	['E-3', 'E-4', 'B-5']	['P1', 'P5']	[True, True, True]
17.0	0.5	6	['E-3', 'B-3', 'G5']	['P5', 'M3']	[False, True, True]
17.5	0.5	6	['G3', 'E-5']	['m6']	[True, True]
18.0	0.5	7	['E-3', 'D4', 'B-4']	['M7', 'P5']	[True, True, True]
18.5	0.25	7	['E-3', 'B-3', 'B-4']	['P5', 'P5']	[False, True, False]
18.75	0.25	7	['E-3', 'B-3', 'B-4']	['P5', 'P5']	[False, False, True]
19.0	0.5	7	['A-3', 'B-4']	['M2']	[True, True]
19.5	0.5	7	['E-3', 'G3', 'E-5']	['M3', 'P1']	[True, True, True]
20.0	0.25	7	['E-3', 'B-3', 'E-5']	['P5', 'P1']	[False, True, False]
20.25	0.25	7	['E-3', 'B-3', 'E-5']	['P5', 'P1']	[False, False, True]
20.5	0.5	7	['E-4', 'E-5']	['P1']	[True, True]
21.0	0.5	8	['E-3', 'D4', 'B-4']	['M7', 'P5']	[True, True, True]
21.5	0.25	8	['E-3', 'B-3', 'B-4']	['P5', 'P5']	[False, True, False]
21.75	0.25	8	['E-3', 'B-3', 'B-4']	['P5', 'P5']	[False, False, True]
22.0	0.5	8	['A-3', 'B-4']	['M2']	[True, True]
22.5	0.5	8	['E-3', 'G3', 'E-5']	['M3', 'P1']	[True, True, True]
23.0	0.25	8	['E-3', 'B-3', 'E-5']	['P5', 'P1']	[False, True, False]
23.25	0.25	8	['E-3', 'B-3', 'E-5']	['P5', 'P1']	[False, False, True]
23.5	0.5	8	['E-4', 'E-5']	['P1']	[True, True]
24.0	0.75	9	['B-2', 'B-3', 'D4', 'F4']	['P1', 'M3', 'P5']	[True, True, True, True]
24.75	0.25	9	['B-2', 'B-3', 'D4', 'F4']	['P1', 'M3', 'P5']	[True, True, True, True]
25.0	0.5	9	['B-2', 'B-3', 'D4', 'F4']	['P1', 'M3', 'P5']	[True, True, True, True]
25.5	0.5	9	['E-3', 'B-3', 'E-4', 'G4']	['P5', 'P1', 'M3']	[True, True, True, True]
26.0	0.25	9	['E-3', 'B-3', 'E-4', 'G4', 'B-4']	['P5', 'P1', 'M3', 'P5']	[False, False, False, False, True]
26.25	0.25	9	['E-3', 'B-3', 'E-4', 'G4', 'B-4']	['P5', 'P1', 'M3', 'P5']	[True, True, True, True, False]
26.5	0.5	9	['E-3', 'B-3', 'E-4', 'G4', 'B-4']	['P5', 'P1', 'M3', 'P5']	[True, True, True, True, True]
27.0	0.75	10	['B-2', 'B-3', 'D4', 'F4', 'B-4']	['P1', 'M3', 'P5', 'P1']	[True, True, True, True, True]
27.75	0.25	10	['B-2', 'B-3', 'D4', 'F4', 'B-4']	['P1', 'M3', 'P5', 'P1']	[True, True, True, True, False]
28.0	0.5	10	['B-2', 'B-3', 'D4', 'F4', 'B-4']	['P1', 'M3', 'P5', 'P1']	[True, True, True, True, True]
28.5	0.75	10	['E-3', 'B-3', 'E-4', 'G4']	['P5', 'P1', 'M3']	[True, True, True, True]
29.25	0.25	10	['E-3', 'B-3', 'E-4', 'G4']	['P5', 'P1', 'M3']	[True, True, True, False]
29.5	0.5	10	['E-3', 'B-3', 'E-4', 'G4']	['P5', 'P1', 'M3']	[True, True, True, True]
30.0	0.75	11	['B-2', 'B-3', 'D4', 'F4', 'B-4']	['P1', 'M3', 'P5', 'P1']	[True, True, True, True, True]
30.75	0.25	11	['B-2', 'B-3', 'D4', 'F4', 'B-4']	['P1', 'M3', 'P5', 'P1']	[True, True, True, True, False]
31.0	0.5	11	['B-2', 'B-3', 'D4', 'F4', 'B-4']	['P1', 'M3', 'P5', 'P1']	[True, True, True, True, True]
31.5	0.75	11	['E-3', 'B-3', 'E-4', 'G4']	['P5', 'P1', 'M3']	[True, True, True, True]
32.25	0.25	11	['E-3', 'B-3', 'E-4', 'G4']	['P5', 'P1', 'M3']	[True, True, True, False]
32.5	0.5	11	['E-3', 'B-3', 'E-4', 'G4']	['P5', 'P1', 'M3']	[True, True, True, True]
33.0	0.75	12	['B-2', 'B-3', 'D4', 'F4']	['P1', 'M3', 'P5']	[True, True, True, True]
33.75	0.25	12	['B-2', 'B-3', 'D4', 'F4']	['P1', 'M3', 'P5']	[True, True, True, True]
34.0	0.5	12	['B-2', 'B-3', 'D4', 'F4']	['P1', 'M3', 'P5']	[True, True, True, True]
34.5	0.75	12	['E-3', 'B-3', 'D-4', 'E-4', 'G4']	['P5', 'm7', 'P1', 'M3']	[True, True, True, True, True]
35.25	0.25	12	['E-3', 'B-3', 'D-4', 'E-4', 'G4']	['P5', 'm7', 'P1', 'M3']	[True, True, True, True, True]
35.5	0.5	12	['E-3', 'B-3', 'D-4', 'E-4', 'G4']	['P5', 'm7', 'P1', 'M3']	[True, True, True, True, True]
36.0	0.75	13	['A-2', 'C4', 'E-4', 'G-4', 'A-4']	['M3', 'P5', 'm7', 'P1']	[True, True, True, True, True]
36.75	0.25	13	['A-2', 'C4', 'E-4', 'G-4', 'A-4']	['M3', 'P5', 'm7', 'P1']	[True, True, True, True, False]
37.0	0.5	13	['A-2', 'C4', 'E-4', 'G-4', 'A-4']	['M3', 'P5', 'm7', 'P1']	[True, True, True, True, True]
37.5	0.5	13	['A-2', 'C4', 'E-4', 'G-4', 'A-4']	['M3', 'P5', 'm7', 'P1']	[True, True, True, True, True]
38.0	0.25	13	['A-2', 'C4', 'E-4', 'G-4', 'A-4']	['M3', 'P5', 'm7', 'P1']	[False, False, False, False, False]
38.25	0.25	13	['A-2', 'C4', 'E-4', 'G-4', 'A-4']	['M3', 'P5', 'm7', 'P1']	[True, True, True, True, False]
38.5	0.5	13	['A-2', 'C4', 'E-4', 'G-4', 'A-4', 'C5']	['M3', 'P5', 'm7', 'P1', 'M3']	[True, True, True, True, True, True]
39.0	0.75	14	['A-2', 'C4', 'E-4', 'G-4', 'A-4', 'E-5']	['M3', 'P5', 'm7', 'P1', 'P5']	[True, True, True, True, True, True]
39.75	0.25	14	['A-2', 'C4', 'E-4', 'G-4', 'A-4', 'E-5']	['M3', 'P5', 'm7', 'P1', 'P5']	[True, True, True, True, True, False]
40.0	0.5	14	['A-2', 'C4', 'E-4', 'G-4', 'A-4', 'C5']	['M3', 'P5', 'm7', 'P1', 'M3']	[True, True, True, True, True, True]
40.5	0.75	14	['A-2', 'C4', 'E-4', 'G-4', 'A-4']	['M3', 'P5', 'm7', 'P1']	[True, True, True, True, True]
41.25	0.25	14	['A-2', 'C4', 'E-4', 'G-4', 'A-4']	['M3', 'P5', 'm7', 'P1']	[True, True, True, True, False]
41.5	0.5	14	['A-2', 'C4', 'E-4', 'G-4', 'A-4']	['M3', 'P5', 'm7', 'P1']	[True, True, True, True, True]
42.0	0.75	15	['D-2', 'A-3', 'D-4', 'F4', 'F5']	['P5', 'P1', 'M3', 'M3']	[True, True, True, True, True]
42.75	0.25	15	['D-3', 'A-3', 'D-4', 'F4', 'F5']	['P5', 'P1', 'M3', 'M3']	[True, True, True, True, False]
43.0	0.5	15	['D-3', 'A-3', 'D-4', 'F4', 'F5']	['P5', 'P1', 'M3', 'M3']	[True, True, True, True, False]
43.5	0.75	15	['D-3', 'A-3', 'D-4', 'F4', 'F5']	['P5', 'P1', 'M3', 'M3']	[True, True, True, True, False]
44.25	0.25	15	['D-3', 'A-3', 'D-4', 'F4', 'F5']	['P5', 'P1', 'M3', 'M3']	[True, True, True, True, False]
44.5	0.5	15	['D-3', 'A-3', 'D-4', 'F4', 'F5']	['P5', 'P1', 'M3', 'M3']	[True, True, True, True, False]
45.0	0.75	16	['D-3', 'A-3', 'D-4', 'F4', 'F5']	['P5', 'P1', 'M3', 'M3']	[True, True, True, True, False]
45.75	0.25	16	['D-3', 'A-3', 'D-4', 'F4', 'F5']	['P5', 'P1', 'M3', 'M3']	[True, True, True, True, False]
46.0	0.5	16	['D-3', 'A-3', 'D-4', 'F4', 'F5']	['P5', 'P1', 'M3', 'M3']	[True, True, True, True, False]
46.5	0.75	16	['D-3', 'A-3', 'D-4', 'F4']	['P5', 'P1', 'M3']	[True, True, True, True]
47.25	0.25	16	['D-3', 'A-3', 'D-4', 'F4']	['P5', 'P1', 'M3']	[True, True, True, True]
47.5	0.5	16	['D-3', 'A-3', 'D-4', 'F4']	['P5', 'P1', 'M3']	[True, True, True, True]
48.0	0.75	17	['C3', 'A3', 'E-4', 'F4']	['M6', 'm3', 'P4']	[True, True, True, True]
48.75	0.25	17	['C3', 'A3', 'E-4', 'F4']	['M6', 'm3', 'P4']	[True, True, True, True]
49.0	0.5	17	['C3', 'A3', 'E-4', 'F4']	['M6', 'm3', 'P4']	[True, True, True, True]
49.5	0.75	17	['C3', 'A3', 'E-4', 'F4']	['M6', 'm3', 'P4']	[True, True, True, True]
50.25	0.25	17	['C3', 'A3', 'E-4', 'F4']	['M6', 'm3', 'P4']	[True, True, True, True]
50.5	0.5	17	['C3', 'A3', 'E-4', 'F4']	['M6', 'm3', 'P4']	[True, True, True, True]
51.0	0.75	18	['C-3', 'A3', 'E-4', 'G-4']	['A6', 'M3', 'P5']	[True, True, True, True]
51.75	0.25	18	['C-3', 'A3', 'E-4', 'G-4']	['A6', 'M3', 'P5']	[True, True, True, True]
52.0	0.5	18	['C-3', 'A3', 'E-4', 'G-4']	['A6', 'M3', 'P5']	[True, True, True, True]
52.5	0.75	18	['C-3', 'A3', 'E-4', 'G-4']	['A6', 'M3', 'P5']	[True, True, True, True]
53.25	0.25	18	['C-3', 'A3', 'E-4', 'G-4']	['A6', 'M3', 'P5']	[True, True, True, True]
53.5	0.5	18	['C-3', 'A3', 'E-4', 'G-4', 'E-5']	['A6', 'M3', 'P5', 'M3']	[True, True, True, True, True]
54.0	0.75	19	['B-2', 'B-3', 'E-4', 'G4', 'E-5']	['P1', 'P4', 'M6', 'P4']	[True, True, True, True, True]
54.75	0.25	19	['B-2', 'B-3', 'E-4', 'G4', 'E-5']	['P1', 'P4', 'M6', 'P4']	[True, True, True, True, False]
55.0	0.5	19	['B-2', 'B-3', 'E-4', 'G4', 'B-4']	['P1', 'P4', 'M6', 'P1']	[True, True, True, True, True]
55.5	0.5	19	['B-2', 'B-3', 'E-4', 'G4']	['P1', 'P4', 'M6']	[True, True, True, True]
56.0	0.25	19	['B-2', 'B-3', 'E-4', 'G4']	['P1', 'P4', 'M6']	[False, False, False, False]
56.25	0.25	19	['B-2', 'B-3', 'E-4', 'G4']	['P1', 'P4', 'M6']	[True, True, False, True]
56.5	0.5	19	['B-2', 'B-3', 'E-4', 'G4']	['P1', 'P4', 'M6']	[True, True, True, True]
57.0	0.75	20	['B-2', 'B-3', 'E-4', 'G4', 'C5']	['P1', 'P4', 'M6', 'M2']	[True, True, True, True, True]
57.75	0.25	20	['B-2', 'B-3', 'E-4', 'G4', 'C5']	['P1', 'P4', 'M6', 'M2']	[True, True, True, True, False]
58.0	0.5	20	['B-2', 'B-3', 'E-4', 'G4', 'B-4']	['P1', 'P4', 'M6', 'P1']	[True, True, True, True, True]
58.5	0.75	20	['B-2', 'B-3', 'E-4', 'G4', 'B-4']	['P1', 'P4', 'M6', 'P1']	[True, True, True, True, True]
59.25	0.25	20	['B-2', 'B-3', 'E-4', 'G4', 'B-4']	['P1', 'P4', 'M6', 'P1']	[True, True, True, True, False]
59.5	0.5	20	['B-2', 'B-3', 'E-4', 'G4', 'B-4']	['P1', 'P4', 'M6', 'P1']	[True, True, True, True, False]
60.0	0.75	21	['B-2', 'B-3', 'E-4', 'G4']	['P1', 'P4', 'M6']	[True, True, True, True]
60.75	0.25	21	['B-2', 'B-3', 'E-4', 'G4']	['P1', 'P4', 'M6']	[True, True, True, True]
61.0	0.5	21	['B-2', 'B-3', 'E-4', 'G4']	['P1', 'P4', 'M6']	[True, True, True, True]
61.5	0.75	21	['B-2', 'B-3', 'E4', 'G4', 'D-5']	['P1', 'A4', 'M6', 'm3']	[True, True, True, True, True]
62.25	0.25	21	['B-2', 'B-3', 'E4', 'G4', 'D-5']	['P1', 'A4', 'M6', 'm3']	[True, True, True, True, False]
62.5	0.5	21	['B-2', 'B-3', 'E4', 'G4', 'C5']	['P1', 'A4', 'M6', 'M2']	[True, True, True, True, True]
63.0	0.75	22	['B-2', 'A-3', 'F4', 'A-4', 'C5']	['m7', 'P5', 'm7', 'M2']	[True, True, True, True, True]
63.75	0.25	22	['B-2', 'A-3', 'F4', 'A-4', 'C5']	['m7', 'P5', 'm7', 'M2']	[True, True, True, True, False]
64.0	0.5	22	['B-2', 'A-3', 'F4', 'A-4', 'C5']	['m7', 'P5', 'm7', 'M2']	[True, True, True, True, False]
64.5	0.75	22	['B-2', 'A-3', 'E-4', 'G4', 'C5']	['m7', 'P4', 'M6', 'M2']	[True, True, True, True, False]
65.25	0.25	22	['B-2', 'A-3', 'E-4', 'G4', 'C5']	['m7', 'P4', 'M6', 'M2']	[True, True, True, True, False]
65.5	0.5	22	['B-2', 'A-3', 'E-4', 'G4', 'C5']	['m7', 'P4', 'M6', 'M2']	[True, True, True, True, False]
66.0	0.75	23	['B-2', 'A-3', 'D4', 'F4', 'C5']	['m7', 'M3', 'P5', 'M2']	[True, True, True, True, False]
66.75	0.25	23	['B-2', 'A-3', 'D4', 'F4', 'C5']	['m7', 'M3', 'P5', 'M2']	[True, True, True, True, False]
67.0	0.5	23	['B-2', 'A-3', 'D4', 'F4', 'B-4']	['m7', 'M3', 'P5', 'P1']	[True, True, True, True, True]
67.5	0.75	23	['B-2', 'A-3', 'D4', 'F4', 'B-4', 'C5']	['m7', 'M3', 'P5', 'P1', 'M2']	[True, True, True, True, True, True]
68.25	0.25	23	['B-2', 'A-3', 'D4', 'F4', 'B-4', 'C5']	['m7', 'M3', 'P5', 'P1', 'M2']	[True, True, True, True, True, False]
68.5	0.5	23	['B-2', 'A-3', 'D4', 'F4', 'B-4', 'D5']	['m7', 'M3', 'P5', 'P1', 'M3']	[True, True, True, True, True, True]
69.0	0.75	24	['E-3', 'G3', 'B-3', 'E-4', 'G4', 'E-5']	['M3', 'P5', 'P1', 'M3', 'P1']	[True, True, True, True, True, True]
69.75	0.25	24	['E-3', 'G3', 'B-3', 'E-4', 'G4', 'E-5']	['M3', 'P5', 'P1', 'M3', 'P1']	[True, True, True, True, True, False]
70.0	0.5	24	['E-3', 'G3', 'B-3', 'E-4', 'G4', 'E-5']	['M3', 'P5', 'P1', 'M3', 'P1']	[True, True, True, True, True, False]
70.5	0.75	24	['B-3', 'E-5']	['P4']	[True, False]
71.25	0.25	24	['B-3', 'E-5']	['P4']	[True, False]
71.5	0.5	24	['B-3', 'E-5']	['P4']	[True, False]
72.0	0.75	25	['E-3', 'G3', 'B-3', 'E-4', 'G4', 'E-5']	['M3', 'P5', 'P1', 'M3', 'P1']	[True, True, True, True, True, False]
72.75	0.25	25	['E-3', 'G3', 'B-3', 'E-4', 'G4', 'E-5']	['M3', 'P5', 'P1', 'M3', 'P1']	[True, True, True, True, True, False]
73.0	0.5	25	['E-3', 'G3', 'B-3', 'E-4', 'G4']	['M3', 'P5', 'P1', 'M3']	[True, True, True, True, True]
73.5	0.75	25	['B-3']	[]	[True]
74.25	0.25	25	['B-3']	[]	[True]
74.5	0.5	25	['B-3']	[]	[True]
75.0	3.0	26			
78.0	1.0	27	['E-3', 'B-3', 'E-4', 'G-4']	['P5', 'P1', 'm3']	[True, True, True, True]
79.0	0.5	27	['E-3', 'B-3', 'E-4', 'G-4']	['P5', 'P1', 'm3']	[True, True, True, True]
79.5	1.0	27	['E-3', 'B-3', 'E-4', 'G-4']	['P5', 'P1', 'm3']	[True, True, True, True]
80.5	0.5	27	['E-3', 'B-3', 'E-4', 'G-4']	['P5', 'P1', 'm3']	[True, True, True, True]
81.0	1.0	28	['E-3', 'B-3', 'E-4', 'G-4']	['P5', 'P1', 'm3']	[True, True, True, True]
82.0	0.5	28	['E-3', 'B-3', 'E-4', 'G-4']	['P5', 'P1', 'm3']	[True, True, True, False]
82.5	1.0	28	['E-3', 'B-3', 'E-4', 'G-4']	['P5', 'P1', 'm3']	[True, True, True, True]
83.5	0.5	28	['E-3', 'B-3', 'E-4', 'G-4']	['P5', 'P1', 'm3']	[True, True, True, True]
84.0	1.0	29	['E-3', 'B-3', 'E-4', 'F#4', 'G-4']	['P5', 'P1', 'A2', 'm3']	[True, True, True, True, True]
85.0	0.5	29	['E-3', 'B-3', 'E-4', 'F#4', 'G-4']	['P5', 'P1', 'A2', 'm3']	[True, True, True, True, True]
85.5	0.5	29	['E-3', 'B-3', 'E-4', 'F#4', 'G-4']	['P5', 'P1', 'A2', 'm3']	[True, True, True, True, True]
86.0	0.5	29	['E-3', 'B-3', 'E-4', 'G-4', 'A-4']	['P5', 'P1', 'm3', 'P4']	[False, False, False, False, True]
86.5	0.5	29	['C3', 'E-4', 'G-4', 'B-4']	['m3', 'd5', 'm7']	[True, True, True, True]
87.0	1.0	30	['D-3', 'A-3', 'F4', 'A-4']	['P5', 'M3', 'P5']	[True, True, True, True]
88.0	0.5	30	['D-3', 'A-3', 'D-4', 'F4', 'A-4']	['P5', 'P1', 'M3', 'P5']	[True, True, True, True, False]
88.5	1.0	30	['D-3', 'A-3', 'D-4', 'F4']	['P5', 'P1', 'M3']	[True, True, True, True]
89.5	0.5	30	['D-3', 'A-3', 'D-4', 'F4', 'A-4']	['P5', 'P1', 'M3', 'P5']	[True, True, True, True, True]
90.0	1.0	31	['D-3', 'A-3', 'D-4', 'F4', 'A-4']	['P5', 'P1', 'M3', 'P5']	[True, True, True, True, True]
91.0	0.5	31	['D-3', 'A-3', 'D-4', 'F4', 'A-4']	['P5', 'P1', 'M3', 'P5']	[True, True, True, True, False]
91.5	0.5	31	['E--3', 'A-3', 'C4', 'G-4', 'A-4']	['A4', 'A6', 'M3', 'A4']	[True, True, True, True, False]
92.0	0.5	31	['E--3', 'A-3', 'C4', 'G-4', 'B--4']	['A4', 'A6', 'M3', 'P5']	[False, False, False, False, True]
92.5	0.5	31	['E--3', 'A-3', 'C4', 'G-4', 'A-4']	['A4', 'A6', 'M3', 'A4']	[True, True, True, True, True]
93.0	1.0	32	['D-3', 'A-3', 'D-4', 'G-4', 'A-4']	['P5', 'P1', 'P4', 'P5']	[True, True, True, True, True]
94.0	0.5	32	['D-3', 'A-3', 'D-4', 'G-4', 'A-4']	['P5', 'P1', 'P4', 'P5']	[True, True, True, True, True]
94.5	0.5	32	['D-3', 'A-3', 'D-4', 'F4', 'A-4']	['P5', 'P1', 'M3', 'P5']	[True, True, True, True, True]
95.0	0.5	32	['D-3', 'A-3', 'D-4', 'F4', 'D-5']	['P5', 'P1', 'M3', 'P1']	[False, False, False, False, True]
95.5	0.5	32	['D-3', 'A-3', 'D-4', 'F4', 'C-5']	['P5', 'P1', 'M3', 'm7']	[True, True, True, True, True]
96.0	1.0	33	['G-3', 'B-3', 'D-4', 'G-4', 'B-4']	['M3', 'P5', 'P1', 'M3']	[True, True, True, True, True]
97.0	0.5	33	['G-3', 'B-3', 'D-4', 'G-4', 'B-4']	['M3', 'P5', 'P1', 'M3']	[True, True, True, True, False]
97.5	1.0	33	['G-3', 'B-3', 'D-4', 'G-4']	['M3', 'P5', 'P1']	[True, True, True, True]
98.5	0.5	33	['G-3', 'B-3', 'D-4', 'G-4', 'D-5']	['M3', 'P5', 'P1', 'P5']	[True, True, True, True, True]
99.0	1.0	34	['G-3', 'C4', 'G-4', 'A4', 'E-5']	['A4', 'P1', 'A2', 'M6']	[True, True, True, True, True]
100.0	0.5	34	['G-3', 'C4', 'G-4', 'A4', 'E-5']	['A4', 'P1', 'A2', 'M6']	[True, True, True, True, False]
100.5	1.0	34	['G-3', 'C4', 'G-4', 'A4', 'E-5']	['A4', 'P1', 'A2', 'M6']	[True, True, True, True, False]
101.5	0.5	34	['G-3', 'C4', 'G-4', 'A4', 'C5']	['A4', 'P1', 'A2', 'A4']	[True, True, True, True, True]
102.0	1.0	35	['G-3', 'D-4', 'G-4', 'B-4', 'D-5']	['P5', 'P1', 'M3', 'P5']	[True, True, True, True, True]
103.0	0.5	35	['G-3', 'D-4', 'G-4', 'B-4', 'D-5']	['P5', 'P1', 'M3', 'P5']	[True, True, True, True, False]
