onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ks_fifths	ts_beats	ts_beat_type	measureNumberWithSuffix	onset_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	is_downbeat	downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label	note_degree
0	24	0.0	0	1.0	1	1	3	2	4	1	0.0	E4	64	True	E	0	0	1.0	True	1	P1-Staff2	1	1	2.0	0	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	5
0	24	0.0	0	1.0	1	1	3	2	4	1	0.0	C#5	73	True	C	1	0	1.0	True	1	P1-Staff2	1	1	2.0	0	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	3
0	12	0.0	0	0.5	1/2	1	3	2	4	1	0.0	A2	45	True	A	0	0	1.0	True	1	P1-Staff2	1	1	2.0	0	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
12	12	0.5	1/2	0.5	1/2	1	3	2	4	1	0.5	A3	57	True	A	0	1/8	1.5	False	0	P1-Staff2	1	1	2.0	0	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
24	24	1.0	1	1.0	1	1	3	2	4	1	1.0	E4	64	True	E	0	1/4	2.0	True	2	P1-Staff2	1	1	2.0	0	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	5
24	24	1.0	1	1.0	1	1	3	2	4	1	1.0	C#5	73	True	C	1	1/4	2.0	True	2	P1-Staff2	1	1	2.0	0	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	3
24	12	1.0	1	0.5	1/2	1	3	2	4	1	1.0	A2	45	True	A	0	1/4	2.0	True	2	P1-Staff2	1	1	2.0	0	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
36	12	1.5	3/2	0.5	1/2	1	3	2	4	1	1.5	A3	57	True	A	0	3/8	2.5	False	0	P1-Staff2	1	1	2.0	0	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
48	12	2.0	2	0.5	1/2	2	3	2	4	2	2.0	E4	64	True	E	0	0	1.0	True	1	P1-Staff2	1	2	2.0	1	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	5
48	12	2.0	2	0.5	1/2	2	3	2	4	2	2.0	C#5	73	True	C	1	0	1.0	True	1	P1-Staff2	1	2	2.0	1	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	3
48	12	2.0	2	0.5	1/2	2	3	2	4	2	2.0	A2	45	True	A	0	0	1.0	True	1	P1-Staff2	1	2	2.0	1	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
60	12	2.5	5/2	0.5	1/2	2	3	2	4	2	2.5	D4	62	True	D	0	1/8	1.5	False	0	P1-Staff2	1	2	2.0	1	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	4
60	12	2.5	5/2	0.5	1/2	2	3	2	4	2	2.5	B4	71	True	B	0	1/8	1.5	False	0	P1-Staff2	1	2	2.0	1	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	2
60	12	2.5	5/2	0.5	1/2	2	3	2	4	2	2.5	A3	57	True	A	0	1/8	1.5	False	0	P1-Staff2	1	2	2.0	1	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
72	24	3.0	3	1.0	1	2	3	2	4	2	3.0	C#4	61	True	C	1	1/4	2.0	True	2	P1-Staff2	1	2	2.0	1	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	3
72	24	3.0	3	1.0	1	2	3	2	4	2	3.0	A4	69	True	A	0	1/4	2.0	True	2	P1-Staff2	1	2	2.0	1	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
72	12	3.0	3	0.5	1/2	2	3	2	4	2	3.0	A2	45	True	A	0	1/4	2.0	True	2	P1-Staff2	1	2	2.0	1	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
84	12	3.5	7/2	0.5	1/2	2	3	2	4	2	3.5	A3	57	True	A	0	3/8	2.5	False	0	P1-Staff2	1	2	2.0	1	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
96	24	4.0	4	1.0	1	3	3	2	4	3	4.0	C#5	73	True	C	1	0	1.0	True	1	P1-Staff2	1	3	2.0	2	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	3
96	24	4.0	4	1.0	1	3	3	2	4	3	4.0	E5	76	True	E	0	0	1.0	True	1	P1-Staff2	1	3	2.0	2	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	5
96	12	4.0	4	0.5	1/2	3	3	2	4	3	4.0	A2	45	True	A	0	0	1.0	True	1	P1-Staff2	1	3	2.0	2	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
108	12	4.5	9/2	0.5	1/2	3	3	2	4	3	4.5	A3	57	True	A	0	1/8	1.5	False	0	P1-Staff2	1	3	2.0	2	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
120	24	5.0	5	1.0	1	3	3	2	4	3	5.0	C#5	73	True	C	1	1/4	2.0	True	2	P1-Staff2	1	3	2.0	2	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	3
120	24	5.0	5	1.0	1	3	3	2	4	3	5.0	E5	76	True	E	0	1/4	2.0	True	2	P1-Staff2	1	3	2.0	2	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	5
120	12	5.0	5	0.5	1/2	3	3	2	4	3	5.0	A2	45	True	A	0	1/4	2.0	True	2	P1-Staff2	1	3	2.0	2	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
132	12	5.5	11/2	0.5	1/2	3	3	2	4	3	5.5	A3	57	True	A	0	3/8	2.5	False	0	P1-Staff2	1	3	2.0	2	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
144	12	6.0	6	0.5	1/2	4	3	2	4	4	6.0	C#5	73	True	C	1	0	1.0	True	1	P1-Staff2	1	4	2.0	3	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	3
144	12	6.0	6	0.5	1/2	4	3	2	4	4	6.0	E5	76	True	E	0	0	1.0	True	1	P1-Staff2	1	4	2.0	3	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	5
144	12	6.0	6	0.5	1/2	4	3	2	4	4	6.0	A2	45	True	A	0	0	1.0	True	1	P1-Staff2	1	4	2.0	3	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
156	12	6.5	13/2	0.5	1/2	4	3	2	4	4	6.5	B4	71	True	B	0	1/8	1.5	False	0	P1-Staff2	1	4	2.0	3	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	2
156	12	6.5	13/2	0.5	1/2	4	3	2	4	4	6.5	D5	74	True	D	0	1/8	1.5	False	0	P1-Staff2	1	4	2.0	3	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	4
156	12	6.5	13/2	0.5	1/2	4	3	2	4	4	6.5	A3	57	True	A	0	1/8	1.5	False	0	P1-Staff2	1	4	2.0	3	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
168	24	7.0	7	1.0	1	4	3	2	4	4	7.0	A4	69	True	A	0	1/4	2.0	True	2	P1-Staff2	1	4	2.0	3	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
168	24	7.0	7	1.0	1	4	3	2	4	4	7.0	C#5	73	True	C	1	1/4	2.0	True	2	P1-Staff2	1	4	2.0	3	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	3
168	12	7.0	7	0.5	1/2	4	3	2	4	4	7.0	A2	45	True	A	0	1/4	2.0	True	2	P1-Staff2	1	4	2.0	3	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
180	12	7.5	15/2	0.5	1/2	4	3	2	4	4	7.5	A3	57	True	A	0	3/8	2.5	False	0	P1-Staff2	1	4	2.0	3	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True	1
192	12	8.0	8	0.5	1/2	5	3	2	4	5	8.0	G#4	68	True	G	1	0	1.0	True	1	P1-Staff2	1	5	1.0	4	V7	True	('D', 'E', 'G#', 'B')	D	E	3	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	7
192	12	8.0	8	0.5	1/2	5	3	2	4	5	8.0	C#5	73	True	C	1	0	1.0	True	1	P1-Staff2	1	5	1.0	4	V7	True	('D', 'E', 'G#', 'B')	D	E	3	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	3
192	12	8.0	8	0.5	1/2	5	3	2	4	5	8.0	D3	50	True	D	0	0	1.0	True	1	P1-Staff2	1	5	1.0	4	V7	True	('D', 'E', 'G#', 'B')	D	E	3	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	4
204	12	8.5	17/2	0.5	1/2	5	3	2	4	5	8.5	B4	71	True	B	0	1/8	1.5	False	0	P1-Staff2	1	5	1.0	4	V7	False	('D', 'E', 'G#', 'B')	D	E	3	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	2
204	12	8.5	17/2	0.5	1/2	5	3	2	4	5	8.5	E3	52	True	E	0	1/8	1.5	False	0	P1-Staff2	1	5	1.0	4	V7	False	('D', 'E', 'G#', 'B')	D	E	3	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	5
216	24	9.0	9	1.0	1	5	3	2	4	5	9.0	A4	69	True	A	0	1/4	2.0	True	2	P1-Staff2	1	5	1.0	5	I	True	('C#', 'E', 'A')	C#	A	1	major triad	(1, 4, 9)	A	A	1	None	I	True	1
216	12	9.0	9	0.5	1/2	5	3	2	4	5	9.0	C#3	49	True	C	1	1/4	2.0	True	2	P1-Staff2	1	5	1.0	5	I	True	('C#', 'E', 'A')	C#	A	1	major triad	(1, 4, 9)	A	A	1	None	I	True	3
228	12	9.5	19/2	0.5	1/2	5	3	2	4	5	9.5	E3	52	True	E	0	3/8	2.5	False	0	P1-Staff2	1	5	1.0	5	I	False	('C#', 'E', 'A')	C#	A	1	major triad	(1, 4, 9)	A	A	1	None	I	True	5
240	12	10.0	10	0.5	1/2	6	3	2	4	6	10.0	G#4	68	True	G	1	0	1.0	True	1	P1-Staff2	1	6	1.0	6	V7	True	('D', 'E', 'G#', 'B')	D	E	3	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	7
240	12	10.0	10	0.5	1/2	6	3	2	4	6	10.0	C#5	73	True	C	1	0	1.0	True	1	P1-Staff2	1	6	1.0	6	V7	True	('D', 'E', 'G#', 'B')	D	E	3	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	3
240	12	10.0	10	0.5	1/2	6	3	2	4	6	10.0	D3	50	True	D	0	0	1.0	True	1	P1-Staff2	1	6	1.0	6	V7	True	('D', 'E', 'G#', 'B')	D	E	3	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	4
252	12	10.5	21/2	0.5	1/2	6	3	2	4	6	10.5	B4	71	True	B	0	1/8	1.5	False	0	P1-Staff2	1	6	1.0	6	V7	False	('D', 'E', 'G#', 'B')	D	E	3	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None	V7	True	2
