s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	0.5	0	['B1', 'F#2', 'D#4', 'F#4', 'B4']	['P5', 'M3', 'P5', 'P1']	[True, True, True, True, True]
0.5	0.5	1	['B1', 'F#2', 'C#4', 'E4', 'A#4']	['P5', 'M2', 'P4', 'M7']	[False, False, True, True, True]
1.0	0.5	1	['B1', 'F#2', 'A#3', 'E4', 'F#4']	['P5', 'M7', 'P4', 'P5']	[False, False, True, True, True]
1.5	0.5	1	['B1', 'F#2', 'A#3', 'E4', 'F#4']	['P5', 'M7', 'P4', 'P5']	[False, False, False, False, False]
2.0	0.5	1	['B1', 'F#2', 'E4', 'F#4', 'C#5']	['P5', 'P4', 'P5', 'M2']	[True, True, True, True, True]
2.5	0.5	2	['B1', 'F#2', 'D#4', 'F#4', 'B4']	['P5', 'M3', 'P5', 'P1']	[False, False, True, True, True]
3.0	0.5	2	['B1', 'F#2', 'B3', 'D#4', 'F#4']	['P5', 'P1', 'M3', 'P5']	[False, False, True, True, True]
3.5	0.5	2	['B1', 'F#2', 'B3', 'D#4', 'F#4']	['P5', 'P1', 'M3', 'P5']	[False, False, False, False, False]
4.0	0.5	2	['B1', 'F#2', 'F#4', 'B4', 'D#5']	['P5', 'P5', 'P1', 'M3']	[False, False, True, True, True]
4.5	1.0	3	['E2', 'E3', 'C#4', 'G#4', 'C#5']	['P1', 'M6', 'M3', 'M6']	[True, True, True, True, True]
5.5	0.5	3	['E#2', 'E#3', 'C#4', 'G#4', 'C#5']	['P1', 'm6', 'm3', 'm6']	[True, True, False, False, False]
6.0	0.5	3	['E#2', 'E#3', 'C#4', 'G#4']	['P1', 'm6', 'm3']	[False, False, False, True]
6.5	0.5	4	['F#2', 'F#3', 'C#4', 'F#4', 'A#4']	['P1', 'P5', 'P1', 'M3']	[True, True, True, True, True]
7.0	0.5	4	['F#2', 'F#3', 'E4', 'A#4']	['P1', 'm7', 'M3']	[False, False, True, False]
7.5	0.5	4	['E4']	[]	[False]
8.0	0.5	4	['B1', 'F#2', 'D#4', 'F#4', 'B4']	['P5', 'M3', 'P5', 'P1']	[True, True, True, True, True]
8.5	0.5	5	['B1', 'F#2', 'C#4', 'E4', 'A#4']	['P5', 'M2', 'P4', 'M7']	[False, False, True, True, True]
9.0	0.5	5	['B1', 'F#2', 'A#3', 'E4', 'F#4']	['P5', 'M7', 'P4', 'P5']	[False, False, True, True, True]
9.5	0.5	5	['B1', 'F#2', 'A#3', 'E4', 'F#4']	['P5', 'M7', 'P4', 'P5']	[False, False, False, False, False]
10.0	0.5	5	['B1', 'F#2', 'E4', 'F#4', 'C#5']	['P5', 'P4', 'P5', 'M2']	[True, True, True, True, True]
10.5	0.5	6	['B1', 'F#2', 'D#4', 'F#4', 'B4']	['P5', 'M3', 'P5', 'P1']	[False, False, True, True, True]
11.0	0.5	6	['B1', 'F#2', 'B3', 'D#4', 'F#4']	['P5', 'P1', 'M3', 'P5']	[False, False, True, True, True]
11.5	0.5	6	['B1', 'F#2', 'B3', 'D#4', 'F#4']	['P5', 'P1', 'M3', 'P5']	[False, False, False, False, False]
12.0	0.5	6	['B1', 'F#2', 'F#4', 'B4', 'D#5']	['P5', 'P5', 'P1', 'M3']	[False, False, True, True, True]
12.5	1.0	7	['E2', 'E3', 'C#4', 'G#4', 'C#5']	['P1', 'M6', 'M3', 'M6']	[True, True, True, True, True]
13.5	0.5	7	['E#2', 'E#3', 'C#4', 'G#4', 'C#5']	['P1', 'm6', 'm3', 'm6']	[True, True, False, False, False]
14.0	0.5	7	['E#2', 'E#3', 'C#4', 'G#4']	['P1', 'm6', 'm3']	[False, False, False, True]
14.5	0.5	8	['F#2', 'F#3', 'C#4', 'F#4', 'A#4', 'B4']	['P1', 'P5', 'P1', 'M3', 'P4']	[True, True, True, True, True, True]
15.0	0.5	8	['F#2', 'F#3', 'C#4', 'F#4', 'A#4']	['P1', 'P5', 'P1', 'M3']	[False, False, False, False, False]
15.5	0.5	8	['F#2', 'F#3', 'C#4', 'F#4', 'A#4']	['P1', 'P5', 'P1', 'M3']	[False, False, False, False, False]
16.0	0.5	8	['F#4']	[]	[True]
16.5	0.75	9	['B1', 'B2', 'A3', 'B3', 'D#4', 'F#4']	['P1', 'm7', 'P1', 'M3', 'P5']	[True, True, True, True, True, True]
17.25	0.25	9	['B1', 'B2', 'A3', 'B3', 'D#4', 'F#4']	['P1', 'm7', 'P1', 'M3', 'P5']	[False, False, False, False, False, False]
17.5	0.25	9	['E2', 'B2', 'G#3', 'E4', 'G#4']	['P5', 'M3', 'P1', 'M3']	[True, True, True, True, True]
17.75	0.25	9	['E2', 'B2', 'G#3', 'E4', 'G#4']	['P5', 'M3', 'P1', 'M3']	[False, False, False, False, False]
18.0	0.25	9	['E2', 'B2', 'G#3', 'E4', 'F##4', 'G#4']	['P5', 'M3', 'P1', 'A2', 'M3']	[False, False, False, False, True, False]
18.25	0.25	9	['E2', 'B2', 'G#3', 'E4', 'G#4']	['P5', 'M3', 'P1', 'M3']	[False, False, False, False, False]
18.5	0.5	9	['E#2', 'C#3', 'C#4', 'G#4', 'B4', 'C#5']	['m6', 'm6', 'm3', 'd5', 'm6']	[True, True, True, True, True, True]
19.0	0.25	9	['E#2', 'C#3', 'C#4', 'G#4', 'B4', 'C#5']	['m6', 'm6', 'm3', 'd5', 'm6']	[False, False, False, False, False, False]
19.25	0.25	9	['E#2', 'C#3', 'C#4', 'G#4', 'B4', 'C#5']	['m6', 'm6', 'm3', 'd5', 'm6']	[False, False, False, False, False, False]
19.5	0.75	10	['F#2', 'F#3', 'B3', 'D#4', 'F#4', 'B4']	['P1', 'P4', 'M6', 'P1', 'P4']	[True, True, True, True, True, True]
20.25	0.25	10	['F#2', 'F#3', 'B3', 'D#4', 'F#4', 'B4']	['P1', 'P4', 'M6', 'P1', 'P4']	[False, False, False, False, False, False]
20.5	0.75	10	['F#2', 'F#3', 'A#3', 'C#4', 'E4', 'F#4']	['P1', 'M3', 'P5', 'm7', 'P1']	[False, False, True, True, True, True]
21.25	0.25	10	['F#2', 'F#3', 'A#3', 'C#4', 'E4', 'F#4']	['P1', 'M3', 'P5', 'm7', 'P1']	[False, False, False, False, False, False]
21.5	0.25	11	['B1', 'B2', 'B3', 'C#4', 'F#4']	['P1', 'P1', 'M2', 'P5']	[True, True, True, True, False]
21.75	0.25	11	['B1', 'B2', 'B3', 'F#4']	['P1', 'P1', 'P5']	[False, False, False, False]
22.0	0.5	11	['B4']	[]	[True]
22.5	0.5	11	['A#4']	[]	[True]
23.0	0.5	11	['A#3', 'C#4', 'G4', 'E5']	['m3', 'd7', 'd5']	[True, True, True, True]
23.5	0.5	12	['B3', 'D#4', 'F#4', 'D#5']	['M3', 'P5', 'M3']	[True, True, True, True]
24.0	1.0	12	['E#4', 'G#4', 'B4', 'D5', 'G#5']	['m3', 'd5', 'd7', 'm3']	[True, True, True, True, True]
25.0	0.5	12	['F#3', 'E4', 'A#4', 'C#5', 'F#5']	['m7', 'M3', 'P5', 'P1']	[True, True, True, True, True]
25.5	0.5	13	['F#3', 'E4', 'A#4', 'C#5', 'F#5']	['m7', 'M3', 'P5', 'P1']	[False, False, False, False, False]
26.0	0.5	13	['B3', 'D#4', 'B4']	['M3', 'P1']	[True, True, True]
26.5	0.5	13			
27.0	0.5	13	['B1', 'F#2', 'D#4', 'F#4', 'B4']	['P5', 'M3', 'P5', 'P1']	[True, True, True, True, True]
27.5	0.5	14	['B1', 'F#2', 'C#4', 'E4', 'A#4']	['P5', 'M2', 'P4', 'M7']	[False, False, True, True, True]
