s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	1.0	1	['F4']	[]	[True]
1.0	0.5	1	['F4']	[]	[True]
1.5	0.5	1	['F4']	[]	[True]
2.0	1.5	1	['F4']	[]	[True]
3.5	0.5	1	['E4']	[]	[True]
4.0	0.5	2	['D4']	[]	[True]
4.5	0.5	2	['C4']	[]	[True]
5.0	0.5	2	['B-3']	[]	[True]
5.5	0.5	2	['A3']	[]	[True]
6.0	1.0	2	['G3', 'D4']	['P5']	[True, True]
7.0	1.0	2	['G3', 'E4']	['M6']	[False, True]
8.0	1.0	3	['F3', 'F4', 'A4', 'C5']	['P1', 'M3', 'P5']	[True, True, True, True]
9.0	0.5	3	['F3', 'F4', 'A4', 'C5']	['P1', 'M3', 'P5']	[False, False, True, True]
9.5	0.5	3	['F3', 'F4', 'A4', 'C5']	['P1', 'M3', 'P5']	[False, False, True, True]
10.0	1.0	3	['F3', 'F4', 'A4', 'C5']	['P1', 'M3', 'P5']	[False, True, True, True]
11.0	0.5	3	['F3', 'F4', 'A4', 'C5']	['P1', 'M3', 'P5']	[False, True, False, False]
11.5	0.5	3	['F3', 'F4', 'G4', 'B-4']	['P1', 'M2', 'P4']	[False, False, True, True]
12.0	0.5	4	['F4', 'A4']	['M3']	[True, True]
12.5	0.5	4	['E4', 'G4']	['m3']	[True, True]
13.0	0.5	4	['D4', 'F4', 'A4']	['m3', 'P5']	[True, True, True]
13.5	0.5	4	['C4', 'E4', 'A4']	['M3', 'M6']	[True, True, False]
14.0	1.0	4	['D3', 'B-3', 'D4', 'A4']	['m6', 'P1', 'P5']	[True, True, True, False]
15.0	1.0	4	['E3', 'B-3', 'D4', 'G4']	['d5', 'm7', 'm3']	[True, False, False, True]
16.0	2.0	5	['F3', 'A3', 'C4', 'A4']	['M3', 'P5', 'M3']	[True, True, True, True]
18.0	1.0	5	['F3', 'A3', 'C4', 'C5']	['M3', 'P5', 'P5']	[True, False, False, True]
19.0	0.5	5	['F3', 'A3', 'C4', 'B-4']	['M3', 'P5', 'P4']	[True, False, False, True]
19.5	0.5	5	['F3', 'A3', 'C4', 'A4']	['M3', 'P5', 'M3']	[False, False, False, True]
20.0	1.0	6	['G3', 'D4', 'B-4']	['P5', 'm3']	[True, True, True]
21.0	1.0	6	['G3', 'E4', 'G4']	['M6', 'P1']	[False, True, True]
22.0	0.5	6	['F3', 'F4', 'A4']	['P1', 'M3']	[True, True, True]
22.5	0.5	6	['F3', 'F4', 'A4']	['P1', 'M3']	[False, False, True]
23.0	0.5	6	['F3', 'F4', 'A4']	['P1', 'M3']	[False, False, True]
23.5	0.5	6	['F3', 'F4', 'B-4']	['P1', 'P4']	[False, False, True]
24.0	1.0	7	['F4', 'A4', 'C5']	['M3', 'P5']	[True, True, True]
25.0	0.5	7	['F4', 'A4', 'C5']	['M3', 'P5']	[False, True, False]
25.5	0.5	7	['F4', 'A4', 'C5']	['M3', 'P5']	[False, True, False]
26.0	1.0	7	['F4', 'A4', 'C5']	['M3', 'P5']	[False, True, True]
27.0	0.5	7	['F4', 'A4', 'C5']	['M3', 'P5']	[True, False, False]
27.5	0.5	7	['F4', 'G4', 'C5']	['M2', 'P5']	[False, True, False]
28.0	0.5	8	['F4']	[]	[True]
28.5	0.5	8	['E4', 'G4']	['m3']	[True, True]
