s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	1.0	0	['A2', 'C4', 'E4', 'A4']	['m3', 'P5', 'P1']	[True, True, True, True]
1.0	1.0	1	['A3', 'C4', 'E4', 'A4']	['m3', 'P5', 'P1']	[True, True, True, True]
2.0	1.0	1	['G3', 'C4', 'E4', 'A4']	['P4', 'M6', 'M2']	[True, False, False, False]
3.0	1.0	1	['F#3', 'D4', 'A4']	['m6', 'm3']	[True, True, True]
4.0	1.0	2	['G3', 'D4', 'G4', 'B4']	['P5', 'P1', 'M3']	[True, True, True, True]
5.0	1.0	2	['D3', 'D4', 'G4', 'B4']	['P1', 'P4', 'M6']	[True, False, False, False]
6.0	1.0	2	['F3', 'D4', 'G4', 'B4']	['M6', 'M2', 'A4']	[True, True, True, True]
7.0	1.0	3	['E3', 'C4', 'G4', 'C5']	['m6', 'm3', 'm6']	[True, True, True, True]
8.0	1.0	3	['C3', 'E4', 'G4', 'B4']	['M3', 'P5', 'M7']	[True, True, False, True]
9.0	1.0	3	['F3', 'C4', 'F4', 'A4']	['P5', 'P1', 'M3']	[True, True, True, True]
10.0	3.0	4	['C3', 'C4', 'E4', 'G4']	['P1', 'M3', 'P5']	[True, True, True, True]
13.0	1.0	5	['C3', 'E4', 'G4', 'C5']	['M3', 'P5', 'P1']	[True, True, True, True]
14.0	1.0	5	['C4', 'E4', 'G4', 'C5']	['M3', 'P5', 'P1']	[True, False, False, False]
15.0	1.0	5	['B3', 'E4', 'G#4', 'D5']	['P4', 'M6', 'm3']	[True, False, True, True]
16.0	1.0	6	['A3', 'E4', 'A4', 'C5']	['P5', 'P1', 'm3']	[True, False, True, True]
17.0	1.0	6	['F#3', 'D4', 'A4', 'C5']	['m6', 'm3', 'd5']	[True, True, False, False]
18.0	1.0	6	['G3', 'D4', 'G4', 'B4']	['P5', 'P1', 'M3']	[True, True, True, True]
19.0	2.0	7	['C3', 'E4', 'G4', 'C5']	['M3', 'P5', 'P1']	[True, True, True, True]
21.0	1.0	7	['C4', 'E4', 'G4', 'C5']	['M3', 'P5', 'P1']	[True, True, True, True]
22.0	1.0	8	['A3', 'E4', 'A4', 'C5']	['P5', 'P1', 'm3']	[True, True, True, True]
23.0	1.0	8	['F#3', 'D4', 'A4', 'C5']	['m6', 'm3', 'd5']	[True, True, False, False]
24.0	1.0	8	['D3', 'D4', 'F#4', 'C5']	['P1', 'M3', 'm7']	[True, True, True, True]
25.0	1.0	9	['G3', 'D4', 'G4', 'B4']	['P5', 'P1', 'M3']	[True, True, True, True]
26.0	1.0	9	['E3', 'E4', 'G4', 'B4']	['P1', 'm3', 'P5']	[True, True, False, False]
27.0	1.0	9	['C#3', 'E4', 'G4', 'A4']	['m3', 'd5', 'm6']	[True, True, True, True]
28.0	1.0	10	['D3', 'D4', 'G4', 'A4']	['P1', 'P4', 'P5']	[True, True, False, True]
29.0	1.0	10	['D#3', 'B3', 'F#4', 'B4']	['m6', 'm3', 'm6']	[True, True, True, True]
30.0	1.0	10	['E3', 'B3', 'E4', 'G#4']	['P5', 'P1', 'M3']	[True, True, True, True]
31.0	2.0	11	['A2', 'C4', 'E4', 'A4']	['m3', 'P5', 'P1']	[True, True, True, True]
33.0	1.0	11	['F3', 'A3', 'D4', 'A4']	['M3', 'M6', 'M3']	[True, True, True, True]
34.0	1.0	12	['F3', 'B3', 'D4', 'G4']	['A4', 'M6', 'M2']	[False, True, True, True]
35.0	1.0	12	['E3', 'C4', 'E4', 'G4']	['m6', 'P1', 'm3']	[True, True, True, False]
36.0	1.0	12	['F#3', 'A3', 'D4', 'A4']	['m3', 'm6', 'm3']	[True, True, True, True]
37.0	1.0	13	['G3', 'D4', 'B4']	['P5', 'M3']	[True, True, True]
38.0	1.0	13	['F#3', 'B3', 'D4', 'B4']	['P4', 'm6', 'P4']	[True, True, False, False]
39.0	1.0	13	['G#3', 'D4', 'F4', 'B4']	['d5', 'd7', 'm3']	[True, True, True, True]
40.0	1.0	14	['A3', 'C4', 'E4', 'C5']	['m3', 'P5', 'm3']	[True, True, True, True]
41.0	1.0	14	['D3', 'D4', 'F4', 'C5']	['P1', 'm3', 'm7']	[True, True, True, False]
42.0	1.0	14	['E3', 'D4', 'G4', 'B4']	['m7', 'm3', 'P5']	[True, False, True, True]
43.0	1.0	15	['F3', 'C4', 'G4', 'A4']	['P5', 'M2', 'M3']	[True, True, False, True]
44.0	1.0	15	['D#3', 'C4', 'F#4', 'A4']	['d7', 'm3', 'd5']	[True, False, True, False]
45.0	1.0	15	['E3', 'B3', 'E4', 'G#4']	['P5', 'P1', 'M3']	[True, True, True, True]
46.0	3.0	16	['A2', 'C#4', 'E4', 'A4']	['M3', 'P5', 'P1']	[True, True, True, True]
